"San Antonio, TX",9,275442,275442,272747,2695,0,256025,256025,253580,2445,0,19417,19417,19167,250,0,0,0,0,0,0,0,"San Antonio, TX"
"San Diego, CA",6,431757,427997,427997,0,3760,390673,390673,390673,0,0,37324,37324,37324,0,0,3760,0,0,0,0,3760,"San Diego, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"San Francisco, CA",6,681053,681053,663367,17686,0,381611,381611,378892,2719,0,93032,93032,87994,5038,0,206410,206410,196481,9929,853,0,"San Francisco, CA"
"San Jose, CA",6,271050,271050,254419,16631,0,271050,271050,254419,16631,0,0,0,0,0,0,0,0,0,0,0,0,"San Jose, CA"
"Seattle, WA",12,171736,157557,154005,3552,14179,132291,132102,128640,3462,189,24899,24899,24809,90,0,14546,556,556,0,0,13990,"Seattle, WA"
"Toledo, OH",12,98154,88620,88620,0,9534,71222,69862,69862,0,1360,16039,16039,16039,0,0,10893,2719,2719,0,0,8174,"Toledo, OH"
"Tucson, AZ",6,179463,179463,179444,19,0,159216,159216,159197,19,0,20247,20247,20247,0,0,0,0,0,0,0,0,"Tucson, AZ"
"Tulsa, OK",6,84765,84765,84765,0,0,79386,79386,79386,0,0,5379,5379,5379,0,0,0,0,0,0,0,0,"Tulsa, OK"
"Washington, DC",9,965931,965931,918353,47578,0,590886,590886,574639,16247,0,107871,107871,107277,594,0,267174,267174,236437,30737,26675,0,"Washington, DC"
,,,,,,,,,,,,,,,,,,,,,,,
"Note:  Fiscal years end in months between July 2007 and June 2008, except for Washington DC, whose fiscal year ended on September 30, 2009.  ",,,,,,,,,,,,,,,,,,,,,,,
Jurisdictions without data did not report for 2008.,,,,,,,,,,,,,,,,,,,,,,,
