"Baltimore, MD",6,"$170,658","$170,658","$166,602","$4,056",$0,"$133,248","$133,248","$129,356","$3,892",$0,"$16,118","$16,118","$16,008",$110,$0,"$21,292","$21,292","$21,238",$54,$0,$0,"Baltimore, MD"
"Bergen, NJ",6,"$81,948","$81,948","$74,993","$6,955",$0,"$15,882","$15,882","$13,878","$2,004",$0,"$33,807","$33,807","$31,686","$2,121",$0,"$32,259","$32,259","$29,429","$2,830","$2,474",$0,"Bergen, NJ"
"Bexar, TX",9,"$156,533","$156,533","$140,051","$16,482",$0,"$25,025","$25,025","$25,025",$0,$0,"$49,729","$49,729","$49,729",$0,$0,"$81,779","$81,779","$65,297","$16,482","$15,932",$0,"Bexar, TX"
"Broward, FL",9,"$463,207","$459,930","$416,674","$43,256","$3,277","$218,399","$218,399","$206,711","$11,688",$0,"$66,836","$66,836","$65,155","$1,681",$0,"$177,972","$174,695","$144,808","$29,887","$28,771","$3,277","Broward, FL"
"Clark, NV",6,"$633,676","$633,676","$543,375","$90,301",$0,"$322,545","$322,545","$301,936","$20,609",$0,"$149,097","$149,097","$108,299","$40,798",$0,"$162,034","$162,034","$133,140","$28,894","$28,030",$0,"Clark, NV"

"Contra Costa, CA",6,"$247,774","$247,774","$243,846","$3,928",$0,"$69,848","$69,848","$68,237","$1,611",$0,"$89,481","$89,481","$87,431","$2,050",$0,"$88,445","$88,445","$88,178",$267,$261,$0,"Contra Costa, CA"
"Cook, IL",11,"$945,315","$945,315","$934,316","$10,999",$0,"$90,667","$90,667","$90,667",$0,$0,"$485,001","$485,001","$478,966","$6,035",$0,"$369,647","$369,647","$364,683","$4,964","$4,964",$0,"Cook, IL"
"Cuyahoga, OH",12,"$289,616","$286,708","$283,743","$2,965","$2,908","$24,834","$24,834","$24,623",$211,$0,"$175,676","$173,593","$171,000","$2,593","$2,083","$89,106","$88,281","$88,120",$161,$85,$825,"Cuyahoga, OH"
"Dade, FL",9,"$707,917","$707,917","$670,387","$37,530",$0,"$378,244","$378,244","$360,871","$17,373",$0,"$160,841","$160,841","$143,294","$17,547",$0,"$168,832","$168,832","$166,222","$2,610",$346,$0,"Dade, FL"
"Dallas, TX",9,"$293,700","$293,700","$286,165","$7,535",$0,"$36,679","$36,679","$34,657","$2,022",$0,"$95,226","$95,226","$94,812",$414,$0,"$161,795","$161,795","$156,696","$5,099","$4,605",$0,"Dallas, TX"
"Dekalb, GA",12,"$163,634","$163,634","$158,102","$5,532",$0,"$82,537","$82,537","$77,953","$4,584",$0,"$41,757","$41,757","$41,251",$506,$0,"$39,340","$39,340","$38,898",$442,$425,$0,"Dekalb, GA"
"Delaware, PA",12,"$72,607","$72,607","$69,951","$2,656",$0,"$3,134","$3,134","$3,134",$0,$0,"$36,819","$36,819","$36,819",$0,$0,"$32,654","$32,654","$29,998","$2,656","$2,198",$0,"Delaware, PA"

"Du Page, IL",11,"$71,789","$71,789","$70,150","$1,639",$0,"$20,066","$20,066","$18,786","$1,280",$0,"$22,816","$22,816","$22,816",$0,$0,"$28,907","$28,907","$28,548",$359,$0,$0,"Du Page, IL"
"Erie, NY",12,"$124,057","$122,346","$118,954","$3,392","$1,711","$36,009","$36,009","$32,800","$3,209",$0,"$20,578","$20,578","$20,453",$125,$0,"$67,470","$65,759","$65,701",$58,$0,"$1,711","Erie, NY"
"Essex, NJ",6,"$145,457","$145,457","$145,457",$0,$0,"$35,607","$35,607","$35,607",$0,$0,"$40,674","$40,674","$40,674",$0,$0,"$69,176","$69,176","$69,176",$0,$0,$0,"Essex, NJ"
"Fairfax, VA",6,"$204,127","$204,127","$204,127",$0,$0,"$139,491","$139,491","$139,491",$0,$0,"$34,115","$34,115","$34,115",$0,$0,"$30,521","$30,521","$30,521",$0,$0,$0,"Fairfax, VA"
"Franklin, OH",12,"$163,973","$163,299","$153,272","$10,027",$674,"$28,725","$28,725","$24,148","$4,577",$0,"$74,041","$74,041","$69,637","$4,404",$0,"$61,207","$60,533","$59,487","$1,046",$0,$674,"Franklin, OH"
"Fresno, CA",6,"$204,952","$204,952","$202,894","$2,058",$0,"$61,007","$61,007","$59,943","$1,064",$0,"$71,955","$71,955","$70,974",$981,$0,"$71,990","$71,990","$71,977",$13,$0,$0,"Fresno, CA"
"Fulton, GA",12,"$210,161","$210,161","$186,385","$23,776",$0,"$58,761","$58,761","$48,107","$10,654",$0,"$97,796","$97,796","$84,674","$13,122",$0,"$53,604","$53,604","$53,604",$0,$0,$0,"Fulton, GA"

"Hamilton, OH",12,"$185,754","$185,754","$181,919","$3,835",$0,"$79,334","$79,334","$77,436","$1,898",$0,"$96,476","$96,476","$94,539","$1,937",$0,"$9,944","$9,944","$9,944",$0,$0,$0,"Hamilton, OH"
"Harris, TX",2,"$577,539","$577,539","$507,462","$70,077",$0,"$130,611","$130,611","$129,650",$961,$0,"$174,701","$174,701","$170,650","$4,051",$0,"$272,227","$272,227","$207,162","$65,065","$64,404",$0,"Harris, TX"
"Hennepin, MN",12,"$257,436","$257,436","$237,081","$20,355",$0,"$72,415","$72,415","$64,664","$7,751",$0,"$89,119","$89,119","$85,784","$3,335",$0,"$95,902","$95,902","$86,633","$9,269","$7,654",$0,"Hennepin, MN"
"Hillsborough, FL",9,"$224,892","$224,423","$197,491","$26,932",$469,"$106,756","$106,287","$99,149","$7,138",$469,"$41,900","$41,900","$30,689","$11,211",$0,"$76,236","$76,236","$67,653","$8,583","$3,635",$0,"Hillsborough, FL"
"Hudson, NJ",6,"$93,427","$91,887","$83,887","$8,000","$1,540","$16,891","$16,891","$16,891",$0,$0,"$23,942","$22,402","$22,402",$0,"$1,540","$52,594","$52,594","$44,594","$8,000","$8,000",$0,"Hudson, NJ"
"Jackson, MO",12,"$70,635","$68,781","$68,764",$17,"$1,854","$9,797","$7,943","$7,943",$0,"$1,854","$28,905","$28,905","$28,905",$0,$0,"$31,933","$31,933","$31,916",$17,$17,$0,"Jackson, MO"
"Jefferson, AL",9,"$68,517","$68,517","$68,517",$0,$0,"$25,610","$25,610","$25,610",$0,$0,"$20,309","$20,309","$20,309",$0,$0,"$22,598","$22,598","$22,598",$0,$0,$0,"Jefferson, AL"

"Jefferson, KY",6,"$94,789","$94,789","$94,789",$0,$0,"$50,214","$50,214","$50,214",$0,$0,"$6,695","$6,695","$6,695",$0,$0,"$37,880","$37,880","$37,880",$0,$0,$0,"Jefferson, KY"
"King, WA",12,"$359,525","$359,525","$345,659","$13,866",$0,"$100,134","$100,134","$97,754","$2,380",$0,"$142,500","$142,500","$141,545",$955,$0,"$116,891","$116,891","$106,360","$10,531","$10,389",$0,"King, WA"
"Lake, IN",12,"$50,246","$50,246","$46,407","$3,839",$0,"$15,851","$15,851","$15,851",$0,$0,"$15,966","$15,966","$15,376",$590,$0,"$18,429","$18,429","$15,180","$3,249","$3,191",$0,"Lake, IN"
"Los Angeles, CA",6,"$3,240,696","$3,172,904","$3,110,611","$62,293","$67,792","$955,633","$887,841","$875,929","$11,912","$67,792","$1,270,157","$1,270,157","$1,231,563","$38,594",$0,"$1,014,906","$1,014,906","$1,003,119","$11,787","$6,259",$0,"Los Angeles, CA"
"Macomb, WI",12,"$79,719","$79,719","$79,535",$184,$0,"$26,319","$26,319","$26,142",$177,$0,"$34,459","$34,459","$34,452",$7,$0,"$18,941","$18,941","$18,941",$0,$0,$0,"Macomb, WI"
"Maricopa, AZ",6,"$626,246","$626,246","$465,411","$160,835",$0,"$44,443","$44,443","$43,651",$792,$0,"$208,920","$208,920","$208,023",$897,$0,"$372,883","$372,883","$213,737","$159,146","$157,988",$0,"Maricopa, AZ"
"Middlesex, NJ",6,"$52,232","$52,232","$52,232",$0,$0,"$13,646","$13,646","$13,646",$0,$0,"$15,949","$15,949","$15,949",$0,$0,"$22,637","$22,637","$22,637",$0,$0,$0,"Middlesex, NJ"

"Milwaukee, WI",12,"$143,365","$143,365","$142,960",$405,$0,"$52,338","$52,338","$52,338",$0,$0,"$42,952","$42,952","$42,952",$0,$0,"$48,075","$48,075","$47,670",$405,$405,$0,"Milwaukee, WI"
"Monmouth, NJ",6,"$70,451","$66,435","$66,429",$6,"$4,016","$11,068","$11,068","$11,068",$0,$0,"$19,092","$19,092","$19,092",$0,$0,"$40,291","$36,275","$36,269",$6,$6,"$4,016","Monmouth, NJ"
"Monroe, NY",12,"$156,025","$150,682","$149,187","$1,495","$5,343","$47,215","$47,215","$45,825","$1,390",$0,"$34,944","$34,944","$34,927",$17,$0,"$73,866","$68,523","$68,435",$88,$0,"$5,343","Monroe, NY"
"Montgomery, MD",6,"$246,925","$246,925","$194,250","$52,675",$0,"$161,818","$161,818","$126,316","$35,502",$0,"$30,817","$30,817","$30,817",$0,$0,"$54,290","$54,290","$37,117","$17,173","$17,173",$0,"Montgomery, MD"
"Montgomery, OH",12,"$109,030","$109,030","$107,668","$1,362",$0,"$36,226","$36,226","$35,666",$560,$0,"$49,796","$49,796","$49,059",$737,$0,"$23,008","$23,008","$22,943",$65,$0,$0,"Montgomery, OH"
"Montgomery, PA",12,"$72,109","$72,109","$70,666","$1,443",$0,$0,$0,$0,$0,$0,"$33,400","$33,400","$33,400",$0,$0,"$38,709","$38,709","$37,266","$1,443","$1,367",$0,"Montgomery, PA"
"Multnomah, OR",6,"$134,355","$134,355","$128,092","$6,263",$0,"$22,875","$22,875","$22,677",$198,$0,"$11,286","$11,286","$11,283",$3,$0,"$100,194","$100,194","$94,132","$6,062",$0,$0,"Multnomah, OR"

"Nassau, NY",12,"$797,208","$795,108","$783,430","$11,678","$2,100","$546,128","$546,128","$536,131","$9,997",$0,"$67,056","$67,056","$66,941",$115,$0,"$184,024","$181,924","$180,358","$1,566",$320,"$2,100","Nassau, NY"
"Norfolk, MA",6,"$24,144","$24,144","$24,144",$0,$0,$0,$0,$0,$0,$0,"$1,312","$1,312","$1,312",$0,$0,"$22,832","$22,832","$22,832",$0,$0,$0,"Norfolk, MA"
"Oakland, MI",12,"$216,282","$216,282","$215,960",$322,$0,"$55,563","$55,563","$55,336",$227,$0,"$75,936","$75,936","$75,900",$36,$0,"$84,783","$84,783","$84,724",$59,$0,$0,"Oakland, MI"
"Oklahoma, OK",6,"$24,788","$24,788","$24,288",$500,$0,"$9,024","$9,024","$8,812",$212,$0,"$5,296","$5,296","$5,261",$35,$0,"$10,468","$10,468","$10,215",$253,$0,$0,"Oklahoma, OK"
"Orange, CA",6,"$792,902","$726,666","$688,820","$37,846","$66,236","$258,375","$256,571","$251,172","$5,399","$1,804","$281,408","$216,976","$201,026","$15,950","$64,432","$253,119","$253,119","$236,622","$16,497","$15,728",$0,"Orange, CA"
"Palm Beach, FL",9,"$303,957","$303,957","$282,394","$21,563",$0,"$191,037","$191,037","$171,364","$19,673",$0,"$42,427","$42,427","$40,537","$1,890",$0,"$70,493","$70,493","$70,493",$0,$0,$0,"Palm Beach, FL"
"Pima, AZ",6,"$172,004","$172,004","$165,574","$6,430",$0,"$80,815","$80,815","$74,743","$6,072",$0,"$68,989","$68,989","$68,662",$327,$0,"$22,200","$22,200","$22,169",$31,$0,$0,"Pima, AZ"

"Pinellas, FL",9,"$224,310","$224,310","$210,047","$14,263",$0,"$89,934","$89,934","$83,882","$6,052",$0,"$60,203","$60,203","$55,107","$5,096",$0,"$74,173","$74,173","$71,058","$3,115",$0,$0,"Pinellas, FL"
"Prince Georges, MD",6,"$206,527","$206,527","$203,681","$2,846",$0,"$131,049","$131,049","$130,460",$589,$0,"$39,549","$39,549","$39,549",$0,$0,"$35,929","$35,929","$33,672","$2,257","$2,257",$0,"Prince Georges, MD"
"Riverside, CA",6,"$480,986","$478,300","$444,852","$33,448","$2,686","$199,983","$199,983","$198,702","$1,281",$0,"$141,624","$141,624","$110,328","$31,296",$0,"$139,379","$136,693","$135,822",$871,$0,"$2,686","Riverside, CA"
"Sacramento, CA",6,"$608,215","$569,534","$566,468","$3,066","$38,681","$231,613","$231,613","$230,127","$1,486",$0,"$199,336","$170,977","$169,574","$1,403","$28,359","$177,266","$166,944","$166,767",$177,$0,"$10,322","Sacramento, CA"
"St. Louis, MO",12,"$110,190","$110,190","$108,363","$1,827",$0,"$64,129","$64,129","$62,715","$1,414",$0,"$13,494","$13,494","$13,234",$260,$0,"$32,567","$32,567","$32,414",$153,$0,$0,"St. Louis, MO"
"Salt Lake, UT",12,"$135,667","$135,667","$134,257","$1,410",$0,"$43,967","$43,967","$43,813",$154,$0,"$39,596","$39,596","$39,456",$140,$0,"$52,104","$52,104","$50,988","$1,116",$937,$0,"Salt Lake, UT"
"San Bernadino, CA",6,"$675,496","$635,872","$614,219","$21,653","$39,624","$394,870","$394,870","$380,452","$14,418",$0,"$141,298","$101,674","$99,528","$2,146","$39,624","$139,328","$139,328","$134,239","$5,089","$1,972",$0,"San Bernadino, CA"

"San Diego, CA",6,"$804,158","$804,158","$737,088","$67,070",$0,"$201,483","$201,483","$197,938","$3,545",$0,"$337,715","$337,715","$274,511","$63,204",$0,"$264,960","$264,960","$264,639",$321,$0,$0,"San Diego, CA"
"San Mateo, CA",6,"$189,804","$189,804","$189,215",$589,$0,"$49,289","$49,289","$49,089",$200,$0,"$70,711","$70,711","$70,331",$380,$0,"$69,804","$69,804","$69,795",$9,$0,$0,"San Mateo, CA"
"Santa Clara, CA",6,"$602,801","$562,477","$539,371","$23,106","$40,324","$58,239","$58,239","$57,309",$930,$0,"$306,743","$266,419","$252,730","$13,689","$40,324","$237,819","$237,819","$229,332","$8,487","$6,903",$0,"Santa Clara, CA"
"Shelby, TN",6,"$235,403","$235,403","$233,788","$1,615",$0,"$62,868","$62,868","$62,201",$667,$0,"$66,967","$66,967","$66,448",$519,$0,"$105,568","$105,568","$105,139",$429,$0,$0,"Shelby, TN"
"Suffolk, NY",12,"$527,655","$503,758","$495,529","$8,229","$23,897","$371,522","$371,522","$367,559","$3,963",$0,"$57,163","$37,892","$37,116",$776,"$19,271","$98,970","$94,344","$90,854","$3,490","$2,895","$4,626","Suffolk, NY"
"Summit, OH",12,"$83,316","$83,316","$82,411",$905,$0,"$14,043","$14,043","$13,632",$411,$0,"$38,308","$38,308","$37,909",$399,$0,"$30,965","$30,965","$30,870",$95,$0,$0,"Summit, OH"

"Tarrant, TX",9,"$177,294","$177,294","$170,685","$6,609",$0,"$19,427","$19,427","$17,793","$1,634",$0,"$73,159","$73,159","$69,288","$3,871",$0,"$84,708","$84,708","$83,604","$1,104",$745,$0,"Tarrant, TX"
"Travis, TX",9,"$149,068","$149,068","$148,109",$959,$0,"$32,323","$32,323","$32,323",$0,$0,"$43,669","$43,669","$43,669",$0,$0,"$73,076","$73,076","$72,117",$959,$939,$0,"Travis, TX"
"Union, NJ",6,"$66,757","$66,757","$64,841","$1,916",$0,"$17,160","$17,160","$17,108",$52,$0,"$15,866","$15,866","$15,816",$50,$0,"$33,731","$33,731","$31,917","$1,814","$1,534",$0,"Union, NJ"
"Ventura, CA",6,"$295,101","$295,101","$266,056","$29,045",$0,"$91,329","$91,329","$87,754","$3,575",$0,"$83,202","$83,202","$82,796",$406,$0,"$120,570","$120,570","$95,506","$25,064","$25,064",$0,"Ventura, CA"
"Wayne, MI",11,"$548,982","$522,408","$520,377","$2,031","$26,574","$21,851","$21,851","$21,793",$58,$0,"$294,616","$294,616","$292,733","$1,883",$0,"$232,515","$205,941","$205,851",$90,$5,"$26,574","Wayne, MI"
"Westchester, NY",12,"$197,821","$197,821","$192,836","$4,985",$0,"$26,997","$26,997","$22,655","$4,342",$0,"$48,729","$48,729","$48,542",$187,$0,"$122,095","$122,095","$121,639",$456,$0,$0,"Westchester, NY"

Note:  Fiscal years end between July 2001 and June 2002.,,,,,,,,,,,,,,,,,,,,,,,
