"Kansas City, MO","2,066","2,066","2,066","5,139","2,487","2,008","2,008","2,008","4,973","2,476",58,58,58,166,"2,865",0,0,0,0,-
"Las Vegas, NV",542,535,538,"3,717","6,921",55,55,55,389,"7,078",212,205,208,"1,373","6,628",275,275,275,"1,955","7,108"
"Long Beach, CA","1,303","1,191","1,263","10,845","8,818","1,202","1,098","1,166","10,059","8,873",101,93,97,786,"8,168",0,0,0,0,-
"Los Angeles, CA","13,875","13,760","13,814","115,211","8,354","13,023","12,921","12,968","107,163","8,280",852,839,846,"8,048","9,499",0,0,0,0,-
"Louisville - Jefferson, KY","2,883","2,747","2,832","11,876","4,243","1,664","1,597","1,644","7,693","4,753",527,459,496,"1,618","3,274",692,691,692,"2,565","3,710"
"Memphis, TN","3,044","2,737","2,958","13,149","4,599","2,952","2,651","2,869","12,686","4,578",92,86,89,463,"5,259",0,0,0,0,-
"Mesa, AZ","1,340","1,325","1,335","8,199","6,162","1,205","1,192","1,201","7,438","6,215",135,133,134,761,"5,687",0,0,0,0,-
"Miami, FL","1,485","1,443","1,462","7,787","5,361","1,444","1,402","1,421","7,479","5,298",41,41,41,308,"7,518",0,0,0,0,-
"Milwaukee, WI","2,616","2,393","2,460","14,263","5,887","2,518","2,300","2,365","13,600","5,845",98,93,95,663,"6,909",0,0,0,0,-
"Minneapolis, MN","1,325","1,325","1,325","8,238","6,217","1,223","1,223","1,223","7,573","6,192",102,102,102,665,"6,522",0,0,0,0,-
"Nashville, TN","3,583","3,284","3,399","14,696","4,369","1,933","1,731","1,805","8,369","4,727",629,599,613,"2,684","4,387","1,021",954,981,"3,643","3,707"
"New Orleans, LA","2,708","2,629","2,681","10,325","3,881","1,593","1,587","1,590","6,298","3,966",369,331,361,"1,289","3,692",746,711,730,"2,739","3,778"
"New York, NY","69,592","66,949","68,474","481,810","7,137","52,096","49,757","51,074","365,203","7,279","5,747","5,499","5,670","33,051","5,877","11,749","11,693","11,730","83,556","7,126"
"Newark, NJ","1,388","1,259","1,308","5,791","4,511","1,257","1,128","1,177","5,351","4,646",131,131,131,439,"3,354",0,0,0,0,-
"Oakland, CA","1,137",999,"1,087","10,404","10,111","1,074",936,"1,024","9,783","10,128",63,63,63,621,"9,864",0,0,0,0,-
"Oklahoma City, OK","1,511","1,373","1,409","9,048","6,511","1,415","1,278","1,313","8,633","6,671",66,65,66,272,"4,163",30,30,30,144,"4,788"
"Omaha, NE",997,932,967,"6,306","6,637",963,900,934,"6,064","6,611",34,32,33,241,"7,371",0,0,0,0,-
"Philadelphia, PA","13,819","12,947","13,195","76,154","5,802","8,100","7,234","7,478","48,616","6,581","3,143","3,137","3,141","15,375","4,894","2,576","2,576","2,576","12,163","4,722"
"Phoenix, AZ","4,314","4,277","4,292","26,500","6,179","3,850","3,835","3,839","24,054","6,270",464,442,453,"2,446","5,397",0,0,0,0,-
"Pittsburgh, PA","1,123",964,"1,051","8,135","8,236","1,088",939,"1,020","7,972","8,310",35,25,31,163,"5,480",0,0,0,0,-
"Portland, OR","1,342","1,332","1,338","9,844","7,361","1,282","1,278","1,280","9,336","7,296",60,54,58,508,"8,904",0,0,0,0,-
"Raleigh, NC",923,922,923,"4,117","4,460",903,903,903,"3,966","4,392",20,19,20,151,"7,664",0,0,0,0,-
"Riverside, CA",614,569,582,"4,101","7,039",586,544,556,"3,908","7,028",28,25,26,193,"7,297",0,0,0,0,-
"Sacramento, CA","1,022",911,985,"7,665","8,060",980,869,943,"7,316","8,048",42,42,42,349,"8,312",0,0,0,0,-
"San Antonio, TX","3,368","3,137","3,187","19,647","6,230","3,157","2,929","2,978","18,610","6,320",211,208,209,"1,037","4,955",0,0,0,0,-
"San Diego, CA","2,847","2,677","2,721","22,133","8,189","2,508","2,357","2,395","19,772","8,320",339,320,326,"2,361","7,226",0,0,0,0,-
"San Francisco, CA","5,622","5,449","5,569","51,480","9,335","2,617","2,579","2,604","27,539","10,617","1,510","1,462","1,498","12,739","8,546","1,495","1,408","1,467","11,202","7,806"
"San Jose, CA","1,435","1,236","1,292","11,109","8,825","1,364","1,170","1,224","10,437","8,765",71,66,68,673,"9,883",0,0,0,0,-
"Santa Ana, CA",633,571,600,"5,408","9,301",618,556,585,"5,300","9,358",15,15,15,108,"7,208",0,0,0,0,-
"Seattle, WA","2,291","2,197","2,255","18,884","8,408","1,893","1,872","1,891","16,463","8,741",353,288,319,"2,148","6,499",45,37,45,273,"6,411"
"St. Louis, MO","3,029","3,018","3,024","14,958","4,950","1,927","1,927","1,927","10,119","5,251",634,624,629,"3,107","4,951",468,467,468,"1,733","3,707"
"Tampa, FL","1,282","1,233","1,255","8,074","6,458","1,245","1,200","1,218","7,812","6,434",37,33,37,263,"7,317",0,0,0,0,-
"Toledo, OH",902,875,888,"4,684","5,301",695,695,695,"3,876","5,577",207,180,193,808,"4,235",0,0,0,0,-
"Tucson, AZ","1,508","1,479","1,497","8,158","5,471","1,287","1,264","1,280","7,182","5,643",221,215,217,977,"4,463",0,0,0,0,-
"Tulsa, OK",985,929,956,"5,210","5,555",921,869,895,"4,925","5,622",64,60,61,285,"4,593",0,0,0,0,-
"Virginia Beach, VA","1,804","1,678","1,739","7,780","4,545",969,916,941,"4,532","4,878",276,237,256,"1,133","4,601",559,525,542,"2,115","3,940"
"Washington, DC","7,943","7,862","7,924","55,971","7,070","4,591","4,591","4,591","31,948","6,959","2,005","1,949","1,988","15,969","8,050","1,347","1,322","1,345","8,054","6,014"
"Wichita, KS",919,900,905,"4,617","5,114",811,808,809,"4,196","5,189",82,68,71,329,"4,720",26,24,25,92,"3,717"
