"Du Page, IL","1,195","1,182","1,191","5,771","4,849",329,323,327,"1,991","6,095",484,480,483,"1,962","4,072",382,379,381,"1,818","4,771"
"El Paso, CO","1,057","1,040","1,049","5,097","4,869",646,635,641,"3,415","5,342",280,274,277,"1,222","4,418",131,131,131,460,"3,514"
"El Paso, TX","2,202","2,157","2,191","11,081","5,097",498,498,498,"2,639","5,299",616,585,610,"3,398","5,718","1,088","1,074","1,083","5,044","4,665"
"Erie, NY","1,403","1,332","1,357","7,349","5,460",259,233,242,"1,451","6,109",185,182,183,"1,038","5,686",959,917,932,"4,860","5,250"
"Essex, NJ","1,680","1,666","1,674","12,157","7,277",426,425,425,"3,620","8,509",405,399,401,"2,834","7,079",849,842,848,"5,704","6,749"
"Fairfax, VA","3,016","2,829","2,885","20,060","6,958","1,702","1,614","1,634","12,411","7,599",531,485,506,"2,891","5,687",783,730,745,"4,758","6,384"
"Fort Bend, TX","1,245","1,245","1,245","5,130","4,120",458,458,458,"1,920","4,193",230,230,230,"1,132","4,920",557,557,557,"2,078","3,731"
"Franklin, OH","2,360","2,272","2,310","11,048","4,803",548,544,546,"3,294","6,043","1,460","1,376","1,412","5,840","4,150",352,352,352,"1,914","5,438"
"Fresno, CA","1,882","1,777","1,833","10,021","5,499",997,957,977,"5,538","5,696",348,320,337,"2,126","6,442",537,500,519,"2,356","4,519"
"Fulton, GA","2,269","2,146","2,242","9,955","4,490",203,201,203,"1,049","5,201","1,194","1,131","1,181","5,243","4,464",872,814,858,"3,663","4,349"
"Gwinnet, GA","2,126","2,011","2,070","9,066","4,416",995,990,993,"4,174","4,208",671,570,622,"2,942","4,868",460,451,455,"1,950","4,300"
"Hamilton, OH","2,296","2,186","2,237","9,014","4,036",287,273,277,"1,512","5,488","1,238","1,172","1,203","4,698","3,899",771,741,757,"2,804","3,716"
"Harris, TX","10,159","9,623","9,900","45,754","4,645","5,990","5,752","5,857","27,034","4,600","1,954","1,723","1,853","10,677","5,970","2,215","2,148","2,190","8,044","3,701"
"Hennepin, MN","2,320","2,203","2,286","14,282","6,289",654,634,646,"3,871","6,029",497,400,471,"3,724","8,366","1,169","1,169","1,169","6,687","5,720"
"Hidalgo, TX","1,420","1,420","1,420","5,016","3,533",449,449,449,"1,592","3,546",375,375,375,"1,592","4,245",596,596,596,"1,832","3,074"
"Hillsborough, FL","4,252","3,975","4,019","19,995","5,004","2,096","1,825","1,866","9,989","5,426","1,055","1,049","1,052","4,570","4,341","1,101","1,101","1,101","5,436","4,938"
"Hudson, NJ","1,263","1,230","1,240","6,463","5,225",349,322,329,"1,501","4,586",244,244,244,"1,387","5,684",670,664,667,"3,575","5,367"
"Jackson, MO",734,692,714,"2,551","3,608",134,127,133,495,"3,823",275,265,270,"1,118","4,136",325,300,311,938,"3,049"
"Jefferson, AL",848,846,846,"3,968","4,689",372,370,370,"1,925","5,199",218,218,218,982,"4,507",258,258,258,"1,060","4,110"
"Jefferson, CO","1,052","1,012","1,030","5,978","5,849",445,425,434,"2,606","6,064",232,212,221,"1,317","6,074",375,375,375,"2,055","5,479"
"Johnson, KS",827,785,800,"4,247","5,332",257,249,253,"1,362","5,380",252,218,229,"1,214","5,392",318,318,318,"1,671","5,254"
"Kane, IL",842,842,842,"3,559","4,227",130,130,130,796,"6,124",503,503,503,"1,678","3,337",209,209,209,"1,085","5,190"
"Kent, MI","1,064",975,"1,034","5,325","5,294",271,265,268,"1,570","5,889",348,335,343,"1,683","4,912",445,375,423,"2,071","5,215"
"Kern, CA","2,535","2,363","2,475","15,502","6,334","1,183","1,159","1,167","7,781","6,673",586,548,564,"3,859","6,853",766,656,744,"3,862","5,301"
"King, WA","3,847","3,604","3,715","26,364","7,126","1,034","1,023","1,031","8,553","8,332","1,777","1,600","1,671","10,578","6,312","1,036",981,"1,013","7,233","7,197"
"Lake, IL","1,061",932,992,"5,037","5,194",244,193,214,"1,255","6,147",422,351,387,"1,871","5,002",395,388,391,"1,910","4,893"
"Lake, IN","1,230","1,081","1,194","4,100","3,537",295,284,292,"1,032","3,572",771,633,738,"2,631","3,747",164,164,164,437,"2,662"
"Lancaster, PA","1,084",937,"1,015","3,637","3,700",77,64,69,239,"3,527",485,399,436,"1,460","3,431",522,474,510,"1,938","3,949"
"Lee, FL","1,557","1,533","1,543","7,662","4,980","1,039","1,031","1,033","5,274","5,109",139,123,131,689,"5,415",379,379,379,"1,700","4,485"
"Los Angeles, CA","31,819","30,772","31,275","238,695","7,645","9,569","9,170","9,295","72,217","7,787","14,648","14,120","14,454","116,945","8,114","7,602","7,482","7,526","49,533","6,586"
"Macomb, MI","1,056",948,"1,000","4,582","4,694",316,245,277,"1,375","5,311",400,383,393,"1,778","4,550",340,320,330,"1,428","4,395"
"Maricopa, AZ","8,821","8,637","8,738","40,125","4,599","3,149","3,138","3,146","14,588","4,639","3,691","3,567","3,640","17,336","4,775","1,981","1,932","1,952","8,201","4,211"
"Mecklenburg, NC","1,291","1,271","1,279","6,057","4,742",494,483,487,"2,421","4,987",182,174,178,810,"4,554",615,614,614,"2,826","4,602"
"Middlesex, NJ",793,786,789,"5,873","7,446",229,229,229,"1,648","7,197",218,211,214,"1,598","7,476",346,346,346,"2,627","7,592"
"Milwaukee, WI","2,075","1,984","2,029","10,145","5,008",405,399,401,"2,266","5,661",618,592,608,"2,941","4,859","1,052",993,"1,020","4,938","4,835"
"Monmouth, NJ",956,919,931,"6,615","7,152",181,155,161,"1,126","7,120",412,405,410,"2,568","6,299",363,359,360,"2,921","8,128"
"Monroe, NY","1,607","1,496","1,538","7,989","5,257",677,594,622,"3,118","5,095",305,294,299,"1,642","5,532",625,608,617,"3,229","5,283"
"Montgomery, MD","3,561","3,179","3,353","21,696","6,648","2,606","2,267","2,414","15,621","6,691",438,406,426,"2,757","6,590",517,506,513,"3,318","6,501"
"Montgomery, OH","1,531","1,416","1,456","5,854","3,999",510,510,510,"2,278","4,467",862,761,791,"3,050","3,791",159,145,155,526,"3,445"
"Montgomery, PA","1,641","1,538","1,597","6,522","4,147",308,276,290,"1,219","4,306",766,704,741,"2,953","4,061",567,558,566,"2,350","4,175"
"Multnomah, OR","1,609","1,459","1,505","8,176","5,482",264,240,247,"1,412","5,757",223,212,216,"1,292","6,030","1,122","1,007","1,042","5,471","5,301"
"Nassau, NY","5,218","4,736","4,974","32,651","6,699","3,393","2,932","3,162","25,474","8,391",475,470,474,"3,049","6,446","1,350","1,334","1,338","4,128","3,069"
"New Castle, DE",591,451,525,"2,954","6,127",534,400,471,"2,653","6,190",57,51,54,300,"5,627",0,0,0,0,-
"Norfolk, MA",0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-
"Oakland, MI","2,093","1,779","1,928","9,143","4,837",594,529,555,"2,945","5,354",927,760,838,"3,893","4,771",572,490,535,"2,306","4,381"
"Ocean, NJ",708,690,703,"4,816","6,903",280,274,278,"1,732","6,272",190,180,188,"1,298","7,016",238,236,237,"1,786","7,549"
"Oklahoma, OK","1,049","1,016","1,026","2,934","2,858",181,177,178,647,"3,646",222,218,220,748,"3,403",646,621,628,"1,539","2,441"
"Orange, CA","7,750","7,360","7,509","30,222","3,978","3,709","3,581","3,611","15,168","4,187","2,839","2,600","2,713","11,237","4,038","1,202","1,179","1,185","3,818","3,215"
"Orange, FL","4,324","4,003","4,110","17,424","4,288","2,185","1,897","1,987","8,714","4,481",547,526,531,"2,053","3,877","1,592","1,580","1,592","6,657","4,194"
"Palm Beach, FL","4,927","4,572","4,784","29,201","6,262","2,798","2,450","2,657","17,733","7,015","1,156","1,149","1,154","4,921","4,260",973,973,973,"6,547","6,729"
"Passaic, NJ",864,840,861,"6,676","7,867",129,114,128,794,"6,572",201,201,201,"1,666","8,287",534,525,532,"4,216","7,987"
"Pierce, WA","1,361","1,287","1,319","8,979","6,856",372,371,371,"2,749","7,405",602,533,563,"3,682","6,639",387,383,385,"2,548","6,625"
"Pima, AZ","3,463","3,275","3,373","13,813","4,102",938,912,924,"4,228","4,589","1,340","1,246","1,301","5,461","4,208","1,185","1,117","1,148","4,125","3,585"
"Pinellas, FL","3,157","2,945","3,018","13,786","4,597","1,380","1,221","1,255","6,335","5,068",699,654,689,"2,605","3,850","1,078","1,070","1,074","4,846","4,517"
"Polk, FL","2,448","2,188","2,297","8,512","3,770","1,293","1,067","1,163","4,437","3,998",645,611,624,"2,235","3,507",510,510,510,"1,841","3,610"
"Prince Georges, MD","3,704","3,490","3,646","23,704","6,651","2,652","2,516","2,606","17,165","6,714",457,387,446,"2,460","5,863",595,587,594,"4,078","6,900"
"Riverside, CA","5,513","5,473","5,494","41,873","7,632","2,300","2,288","2,294","19,543","8,524",926,923,925,"8,074","8,730","2,287","2,262","2,275","14,256","6,282"
"Sacramento, CA","3,488","3,097","3,345","28,123","8,671","1,360","1,201","1,321","11,495","9,210",745,707,725,"6,595","9,092","1,383","1,189","1,299","10,033","7,877"
"Salt Lake, UT","2,038","1,724","1,805","7,689","4,333",832,549,615,"2,884","4,942",370,345,357,"1,725","4,893",836,830,833,"3,079","3,697"
"San Bernardino, CA","5,523","5,421","5,470","35,185","6,445","2,006","1,952","1,977","13,644","6,934","1,359","1,339","1,350","9,284","6,900","2,158","2,130","2,143","12,257","5,711"
"San Diego, CA","9,036","8,658","8,800","50,315","5,634","3,113","2,986","3,042","17,496","5,647","3,449","3,229","3,303","20,538","6,111","2,474","2,443","2,455","12,281","4,987"
"San Joaquin, CA","1,546","1,432","1,482","10,349","7,050",364,338,354,"2,677","7,744",529,482,501,"3,689","7,369",653,612,627,"3,983","6,416"
"San Mateo, CA","1,581","1,425","1,513","11,707","7,937",398,374,389,"3,379","8,828",485,468,473,"3,351","7,114",698,583,651,"4,977","8,025"
"Santa Clara, CA","4,467","4,254","4,356","35,727","8,252",748,650,690,"6,219","9,186","1,955","1,912","1,933","15,552","8,053","1,764","1,692","1,733","13,956","8,119"
"Shelby, TN","3,550","3,357","3,498","13,657","3,969","1,001",956,977,"4,004","4,131","1,534","1,386","1,506","6,084","4,189","1,015","1,015","1,015","3,569","3,516"
"Snohomish, WA","1,167","1,152","1,160","6,994","6,036",353,352,352,"2,315","6,573",340,334,337,"2,028","6,023",474,466,471,"2,651","5,641"
"St. Louis, MO","2,062","1,992","2,021","8,432","4,180","1,110","1,098","1,104","4,926","4,467",508,464,482,"1,935","4,028",444,430,435,"1,571","3,611"
"Stanislaus, CA","1,218","1,112","1,164","6,719","5,831",610,530,569,"3,535","6,329",364,350,356,"2,005","5,644",244,232,239,"1,179","4,977"
"Suffolk, NY","5,857","5,314","5,556","41,699","7,716","3,714","3,254","3,450","28,491","8,598",528,512,519,"3,482","6,726","1,615","1,548","1,587","9,727","6,187"
"Summit, OH","1,264","1,208","1,237","4,700","3,818",228,217,224,947,"4,279",555,533,544,"1,940","3,569",481,458,469,"1,812","3,889"
"Tarrant, TX","4,898","4,375","4,434","18,582","4,204",759,753,758,"3,041","4,019","1,514","1,041","1,073","5,876","5,523","2,625","2,581","2,603","9,666","3,727"
"Travis, TX","4,092","4,015","4,032","17,690","4,377",733,733,733,"3,932","5,365","1,645","1,574","1,588","6,740","4,218","1,714","1,708","1,711","7,017","4,101"
"Tulsa, OK",969,904,930,"2,930","3,182",577,551,563,"1,793","3,215",244,219,227,726,"3,234",148,134,140,410,"2,965"
"Union, NJ",942,927,934,"6,782","7,282",393,388,390,"2,887","7,424",163,154,159,"1,000","6,341",386,385,385,"2,895","7,517"
"Utah, UT",499,429,457,"2,281","5,117",159,134,143,739,"5,310",88,84,86,436,"5,122",252,211,228,"1,106","4,992"
"Ventura, CA","2,636","2,559","2,594","19,895","7,704",764,721,738,"6,857","9,428","1,076","1,053","1,065","7,815","7,333",796,785,791,"5,222","6,616"
"Wake, NC",949,946,948,"4,889","5,156",495,494,494,"2,596","5,250",14,14,14,104,"7,400",440,438,440,"2,189","4,977"
"Washington, OR",922,837,911,"5,310","5,907",559,511,556,"3,479","6,432",132,112,128,801,"6,119",231,214,227,"1,031","4,543"
"Wayne, MI","2,270","2,253","2,269","12,005","5,295",287,287,287,"1,363","4,749","1,047","1,030","1,046","5,079","4,857",936,936,936,"5,563","5,943"
"Westchester, NY","1,807","1,769","1,792","15,606","8,741",403,386,396,"3,987","10,170",335,331,332,"2,798","8,438","1,069","1,052","1,064","8,821","8,312"
"Will, IL","1,196","1,125","1,154","5,914","5,144",406,377,390,"2,238","5,810",410,390,396,"1,664","4,155",380,358,368,"2,011","5,518"
