Connecticut - State,"1,947","1,261","1,258","1,259",64.7,"9,972",893,655,688,35.3,"4,024"
"Connecticut - Local, total","7,852","6,666","6,490","6,556",83.5,"47,831","1,987",973,"1,296",16.5,"5,410"
Connecticut - Municipalities,"4,489","3,770","3,763","3,786",84.3,"27,561","1,060",521,703,15.7,"2,740"
Delaware - Total,"2,525","1,949","1,939","1,952",77.3,"12,743",657,476,573,22.7,"2,289"
Delaware - State,"1,065",790,790,790,74.2,"5,566",282,265,275,25.8,"1,330"
"Delaware - Local, total","1,460","1,159","1,149","1,162",79.6,"7,177",375,211,298,20.4,959
Delaware - Counties,506,384,384,388,76.7,"2,425",181,42,118,23.3,362
Delaware - Municipalities,954,775,765,774,81.1,"4,752",194,169,180,18.9,597
District of Columbia - Total,"4,591","3,960","3,960","3,960",86.3,"27,979",631,631,631,13.7,"3,969"
"District of Columbia - Local, total","4,591","3,960","3,960","3,960",86.3,"27,979",631,631,631,13.7,"3,969"
District of Columbia - Municipality,"4,591","3,960","3,960","3,960",86.3,"27,979",631,631,631,13.7,"3,969"
Florida - Total ,"61,833","41,370","40,565","40,917",66.2,"231,979","23,572","18,958","20,916",33.8,"81,248"
Florida - State,"4,272","2,482","2,285","2,318",54.3,"10,122","2,072","1,862","1,954",45.7,"6,740"
"Florida - Local, total","57,561","38,888","38,280","38,599",67.1,"221,857","21,500","17,096","18,962",32.9,"74,508"
Florida - Counties,"34,957","21,750","21,602","21,725",62.1,"122,980","15,131","11,974","13,232",37.9,"51,798"
Florida - Municipalities,"22,604","17,138","16,678","16,874",74.7,"98,878","6,369","5,122","5,730",25.3,"22,709"
Georgia - Total,"28,087","23,153","22,229","22,618",80.5,"86,318","5,922","5,176","5,469",19.5,"16,909"
Georgia - State,"2,924","1,733","1,724","1,728",59.1,"5,925","1,206","1,182","1,196",40.9,"4,191"
"Georgia - Local, total","25,163","21,420","20,505","20,890",83,"80,393","4,716","3,994","4,273",17,"12,718"
Georgia - Counties,"11,696","9,844","9,348","9,530",81.5,"37,635","2,315","2,063","2,166",18.5,"6,438"
Georgia - Municipalities,"13,467","11,576","11,157","11,360",84.4,"42,759","2,401","1,931","2,107",15.6,"6,280"
Hawaii - Total,"4,010","3,117","3,117","3,117",77.7,"20,574","1,041",863,893,22.3,"3,286"
Hawaii - State,0,0,0,0,0,0,0,0,0,0,0
"Hawaii - Local, total","4,010","3,117","3,117","3,117",77.7,"20,574","1,041",863,893,22.3,"3,286"
Hawaii - Counties,"1,217",925,925,925,76,"6,527",345,277,292,24,"1,132"
Hawaii - Municipalities,"2,793","2,192","2,192","2,192",78.5,"14,047",696,586,601,21.5,"2,154"
Idaho - Total,"3,928","2,859","2,746","2,781",70.8,"13,489","1,243","1,087","1,147",29.2,"3,967"
Idaho - State,488,269,269,269,55.1,"1,461",231,208,219,44.9,842
"Idaho - Local, total","3,440","2,590","2,477","2,512",73,"12,028","1,012",879,928,27,"3,126"
Idaho - Counties,"1,371",959,893,915,66.7,"3,803",504,432,456,33.3,"1,461"
Idaho - Municipalities,"2,069","1,631","1,584","1,597",77.2,"8,225",508,447,472,22.8,"1,664"
Illinois - Total,"41,099","34,954","32,045","33,083",80.5,"217,028","10,655","6,505","8,016",19.5,"35,865"
Illinois - State,"3,266","1,988","1,988","1,988",60.9,"14,341","1,286","1,273","1,278",39.1,"7,424"
"Illinois - Local, total","37,833","32,966","30,057","31,095",82.2,"202,687","9,369","5,232","6,738",17.8,"28,441"
Illinois - Counties,"4,957","3,914","3,290","3,454",69.7,"21,337","1,699","1,409","1,503",30.3,"6,064"
Illinois - Municipalities,"32,876","29,052","26,767","27,641",84.1,"181,350","7,670","3,823","5,235",15.9,"22,377"
Indiana - Total,"15,910","12,132","11,598","11,784",74.1,"55,038","5,104","3,686","4,126",25.9,"12,465"
Indiana - State,"1,882","1,310","1,310","1,310",69.6,"6,206",572,572,572,30.4,"1,852"
"Indiana - Local, total","14,028","10,822","10,288","10,474",74.7,"48,833","4,532","3,114","3,554",25.3,"10,613"
Indiana - Counties,"3,336","2,480","2,157","2,222",66.6,"9,111","1,310",997,"1,114",33.4,"3,094"
Indiana - Municipalities,"10,692","8,342","8,131","8,252",77.2,"39,722","3,222","2,117","2,440",22.8,"7,519"
Iowa - Total,"7,096","5,662","5,309","5,397",76.1,"28,446","2,033","1,526","1,699",23.9,"6,830"
Iowa - State,943,650,648,649,68.8,"3,857",305,289,294,31.2,"1,538"
"Iowa - Local, total","6,153","5,012","4,661","4,748",77.2,"24,589","1,728","1,237","1,405",22.8,"5,292"
Iowa - Counties,"1,904","1,397","1,292","1,323",69.5,"6,482",636,543,581,30.5,"2,205"
Iowa - Municipalities,"4,249","3,615","3,369","3,425",80.6,"18,108","1,092",694,824,19.4,"3,087"
Kansas - Total,"8,852","6,618","6,173","6,294",71.1,"29,733","2,811","2,423","2,558",28.9,"9,060"
Kansas - State,"1,051",290,268,279,26.5,"1,451",792,758,772,73.5,"3,149"
"Kansas - Local, total","7,801","6,328","5,905","6,015",77.1,"28,282","2,019","1,665","1,786",22.9,"5,911"
Kansas - Counties,"2,230","1,709","1,564","1,598",71.7,"6,928",679,598,632,28.3,"2,076"
Kansas - Municipalities,"5,566","4,613","4,335","4,412",79.3,"21,336","1,340","1,067","1,154",20.7,"3,835"
Kentucky - Total,"9,544","7,721","7,338","7,526",78.9,"31,928","2,300","1,850","2,018",21.1,"6,739"
Kentucky - State,"2,072","1,049","1,048","1,049",50.6,"3,971","1,025","1,021","1,023",49.4,"3,971"
"Kentucky - Local, total","7,472","6,672","6,290","6,477",86.7,"27,957","1,275",829,995,13.3,"2,767"
Kentucky - Counties,"1,277","1,106","1,007","1,045",81.8,"4,021",352,168,232,18.2,522
Kentucky - Municipalities,"6,195","5,566","5,283","5,432",87.7,"23,936",923,661,763,12.3,"2,245"
Louisiana - Total,"17,341","13,694","12,811","13,149",75.8,"53,328","4,708","3,608","4,192",24.2,"13,387"
Louisiana - State,"1,689","1,146","1,116","1,133",67.1,"6,863",571,540,556,32.9,"2,222"
"Louisiana - Local, total","15,652","12,548","11,695","12,016",76.8,"46,465","4,137","3,068","3,636",23.2,"11,165"
Louisiana - Parishes,"7,388","5,946","5,281","5,471",74.1,"20,785","2,200","1,723","1,917",25.9,"6,159"
Louisiana - Municipalities,"8,264","6,602","6,414","6,545",79.2,"25,680","1,937","1,345","1,719",20.8,"5,006"
Maine - Total,"2,901","2,511","2,182","2,290",78.9,"11,164",760,528,611,21.1,"2,228"
Maine - State,518,306,306,306,59.1,"1,830",213,210,212,40.9,857
"Maine - Local, total","2,383","2,205","1,876","1,984",83.3,"9,334",547,318,399,16.7,"1,370"
Maine - Counties,339,308,256,271,79.9,"1,248",65,62,68,20.1,225
Maine - Municipalities,"1,213",996,974,"1,002",82.6,"4,651",311,165,211,17.4,745
Maryland - Total,"19,199","14,446","13,953","14,194",73.9,"89,889","5,654","4,467","5,005",26.1,"23,181"
Maryland - State,"2,272","1,492","1,492","1,492",65.7,"9,198",780,780,780,34.3,"3,481"
"Maryland - Local, total","16,927","12,954","12,461","12,702",75,"80,691","4,874","3,687","4,225",25,"19,701"
Maryland - Counties,"12,100","9,017","8,551","8,783",72.6,"56,058","3,772","3,021","3,317",27.4,"16,572"
Maryland - Municipalities,"4,827","3,937","3,910","3,919",81.2,"24,633","1,102",666,908,18.8,"3,129"
Massachusetts - Total,"19,869","17,043","15,787","16,140",81.2,"121,094","4,769","3,218","3,729",18.8,"16,917"
Massachusetts - State,"2,926","2,128","2,127","2,127",72.7,"21,051",817,789,799,27.3,"4,877"
"Massachusetts - Local, total","16,943","14,915","13,660","14,013",82.7,"100,043","3,952","2,429","2,930",17.3,"12,040"
Massachusetts - Counties,16,0,0,0,0,0,16,16,16,100,77
Massachusetts - Municipalities,"13,801","11,283","11,144","11,405",82.6,"81,891","3,175","2,017","2,396",17.4,"10,057"
Michigan - Total,"20,358","17,138","15,835","16,363",80.4,"93,612","5,314","3,226","3,995",19.6,"15,582"
Michigan - State,"2,617","1,927","1,927","1,927",73.6,"10,745",706,670,690,26.4,"3,032"
"Michigan - Local, total","17,741","15,211","13,908","14,436",81.4,"82,867","4,608","2,556","3,305",18.6,"12,550"
Michigan - Counties,"4,635","4,236","3,439","3,631",78.3,"18,009","1,160",854,"1,004",21.7,"3,836"
Michigan - Municipalities,"11,789","9,758","9,418","9,698",82.3,"58,300","3,142","1,538","2,091",17.7,"7,985"
Minnesota - Total,"12,103","9,382","8,696","8,937",73.8,"55,460","3,604","2,838","3,166",26.2,"13,639"
Minnesota - State,921,509,509,509,55.3,"2,942",424,394,412,44.7,"1,592"
"Minnesota - Local, total","11,182","8,873","8,187","8,428",75.4,"52,518","3,180","2,444","2,754",24.6,"12,047"
Minnesota - Counties,"3,051","2,159","1,942","2,014",66,"11,480","1,176",969,"1,037",34,"5,234"
Minnesota - Municipalities,"8,101","6,654","6,220","6,384",78.8,"40,907","2,004","1,475","1,717",21.2,"6,813"
Mississippi - Total,"9,678","7,823","6,907","7,279",75.2,"23,530","2,789","2,179","2,399",24.8,"6,209"
Mississippi - State,"1,202",632,632,632,52.6,"2,337",571,569,570,47.4,"1,704"
"Mississippi - Local, total","8,476","7,191","6,275","6,647",78.4,"21,194","2,218","1,610","1,829",21.6,"4,505"
Mississippi - Counties,"3,335","2,911","2,370","2,544",76.3,"7,819",927,672,791,23.7,"1,930"
Mississippi - Municipalities,"5,141","4,280","3,905","4,103",79.8,"13,375","1,291",938,"1,038",20.2,"2,576"
Missouri - Total,"18,363","14,282","13,479","13,731",74.8,"56,421","4,986","4,339","4,632",25.2,"14,381"
Missouri - State,"2,495","1,399","1,399","1,399",56.1,"6,809","1,144","1,018","1,096",43.9,"3,469"
"Missouri - Local, total","15,868","12,883","12,080","12,332",77.7,"49,612","3,842","3,321","3,536",22.3,"10,911"
Missouri - Counties,"3,496","2,988","2,692","2,757",78.9,"9,935",775,693,739,21.1,"2,290"
Missouri - Municipalities,"12,372","9,895","9,388","9,575",77.4,"39,678","3,067","2,628","2,797",22.6,"8,622"
Montana - Total,"2,519","1,815","1,735","1,760",69.9,"8,500",837,697,759,30.1,"2,671"
Montana - State,487,232,229,232,47.6,"1,155",264,240,255,52.4,"1,114"
"Montana - Local, total","2,032","1,583","1,506","1,528",75.2,"7,345",573,457,504,24.8,"1,557"
Montana - Counties,920,677,634,645,70.1,"2,980",321,248,275,29.9,855
Montana - Municipalities,"1,112",906,872,883,79.4,"4,364",253,209,229,20.6,702
Nebraska - Total,"4,968","3,913","3,685","3,769",75.9,"19,903","1,308","1,083","1,199",24.1,"4,009"
Nebraska - State,842,528,528,528,62.7,"3,058",316,303,314,37.3,"1,094"
"Nebraska - Local, total","4,126","3,385","3,157","3,241",78.6,"16,845",992,780,885,21.4,"2,915"
Nebraska - Counties,"1,212",933,866,886,73.1,"3,946",377,292,326,26.9,"1,019"
Nebraska - Municipalities,"2,914","2,452","2,291","2,355",80.8,"12,899",615,488,559,19.2,"1,896"
Nevada - Total,"7,656","4,883","4,864","4,872",63.6,"37,401","3,116","2,611","2,784",36.4,"13,919"
Nevada - State,842,486,480,484,57.5,"3,545",358,358,358,42.5,"1,557"
"Nevada - Local, total","6,814","4,397","4,384","4,388",64.4,"33,856","2,758","2,253","2,426",35.6,"12,362"
Nevada - Counties,"5,060","3,123","3,122","3,123",61.7,"23,929","2,068","1,891","1,937",38.3,"10,050"
Nevada - Municipalities,"1,754","1,274","1,262","1,265",72.1,"9,927",690,362,489,27.9,"2,312"
New Hampshire - Total,"3,798","3,225","2,720","2,929",77.1,"16,376","1,089",731,869,22.9,"3,365"
New Hampshire - State,505,322,322,322,63.8,"1,936",207,160,183,36.2,720
"New Hampshire - Local, total","3,293","2,903","2,398","2,607",79.2,"14,440",882,571,686,20.8,"2,645"
New Hampshire - Counties,308,375,153,208,67.5,"1,049",109,92,100,32.5,361
New Hampshire - Municipalities,"1,496","1,214","1,104","1,173",78.4,"6,615",423,264,323,21.6,"1,252"
New Jersey - Total,"33,494","26,547","25,424","25,918",77.4,"218,000","11,603","5,274","7,576",22.6,"28,273"
New Jersey - State,"3,948","2,503","2,503","2,503",63.4,"21,878","1,472","1,423","1,445",36.6,"6,616"
"New Jersey - Local, total","29,546","24,044","22,921","23,415",79.2,"196,122","10,131","3,851","6,131",20.8,"21,657"
New Jersey - Counties,"6,376","5,444","5,251","5,350",83.9,"38,077","1,084",935,"1,026",16.1,"4,585"
New Jersey - Municipalities,"14,079","11,493","10,713","11,014",78.2,"94,115","5,242","1,834","3,065",21.8,"10,282"
New Mexico - Total,"5,941","4,642","4,615","4,623",77.8,"24,488","1,505","1,174","1,318",22.2,"5,040"
New Mexico - State,526,526,526,526,100,"2,210",0,0,0,0,0
"New Mexico - Local, total","5,415","4,116","4,089","4,097",75.7,"22,278","1,505","1,174","1,318",24.3,"5,040"
New Mexico - Counties,"1,561","1,291","1,269","1,274",81.6,"6,176",307,267,287,18.4,820
New Mexico - Municipalities,"3,854","2,825","2,820","2,823",73.2,"16,101","1,198",907,"1,031",26.8,"4,220"
New York - Total,"84,547","75,686","71,091","73,299",86.7,"543,436","13,892","9,609","11,248",13.3,"59,917"
New York - State,"5,785","4,574","4,574","4,574",79.1,"45,030","1,234","1,121","1,211",20.9,"5,141"
"New York - Local, total","78,762","71,112","66,517","68,725",87.3,"498,406","12,658","8,488","10,037",12.7,"54,776"
New York - Counties,"12,086","8,857","8,311","8,542",70.7,"67,616","4,748","2,807","3,544",29.3,"17,771"
New York - Municipalities,"63,856","60,101","56,143","58,078",91,"412,256","6,677","5,169","5,778",9,"33,857"
North Carolina - Total,"27,194","22,853","21,766","22,218",81.7,"94,053","5,453","4,657","4,976",18.3,"18,452"
North Carolina - State,"2,869","2,270","2,270","2,270",79.1,"13,998",599,599,599,20.9,"3,052"
"North Carolina - Local, total","24,325","20,583","19,496","19,948",82,"80,055","4,854","4,058","4,377",18,"15,400"
North Carolina - Counties,"9,834","8,440","7,707","7,959",80.9,"29,079","2,059","1,715","1,875",19.1,"6,555"
North Carolina - Municipalities,"14,491","12,143","11,789","11,989",82.7,"50,975","2,795","2,343","2,502",17.3,"8,845"
North Dakota - Total,"1,684","1,455","1,419","1,425",84.6,"6,937",288,247,259,15.4,906
North Dakota - State,207,160,160,160,77.3,928,52,45,47,22.7,175
"North Dakota - Local, total","1,477","1,295","1,259","1,265",85.6,"6,009",236,202,212,14.4,730
North Dakota - Counties,513,457,426,431,84,"1,948",97,79,82,16,280
North Dakota - Municipalities,964,838,833,834,86.5,"4,061",139,123,130,13.5,450
Ohio - Total,"30,805","24,616","22,161","23,246",75.5,"125,646","9,078","6,672","7,559",24.5,"29,211"
Ohio - State,"2,607","1,429","1,429","1,429",54.8,"8,422","1,179","1,170","1,178",45.2,"4,972"
"Ohio - Local, total","28,198","23,187","20,732","21,817",77.4,"117,224","7,899","5,502","6,381",22.6,"24,238"
Ohio - Counties,"8,303","5,896","5,063","5,358",64.5,"24,498","3,033","2,780","2,945",35.5,"11,138"
Ohio - Municipalities,"18,894","15,982","14,861","15,578",82.4,"87,617","4,740","2,612","3,316",17.6,"12,703"
Oklahoma - Total,"11,027","8,030","7,585","7,741",70.2,"36,121","3,603","3,086","3,286",29.8,"10,823"
Oklahoma - State,"1,886",944,941,942,49.9,"5,014",972,925,944,50.1,"3,668"
"Oklahoma - Local, total","9,141","7,086","6,644","6,799",74.4,"31,107","2,631","2,161","2,342",25.6,"7,155"
Oklahoma - Counties,"2,251","1,535","1,203","1,258",55.9,"3,483","1,046",938,993,44.1,"2,687"
Oklahoma - Municipalities,"6,890","5,552","5,441","5,541",80.4,"27,623","1,585","1,223","1,349",19.6,"4,468"
Oregon - Total,"8,759","6,012","5,868","5,915",67.5,"39,080","3,113","2,659","2,844",32.5,"13,859"
Oregon - State,"1,360",673,673,673,49.5,"4,197",795,658,687,50.5,"3,106"
"Oregon - Local, total","7,399","5,339","5,195","5,242",70.8,"34,882","2,318","2,001","2,157",29.2,"10,753"
Oregon - Counties,"2,574","1,679","1,600","1,626",63.2,"10,242","1,035",845,948,36.8,"4,734"
Oregon - Municipalities,"4,825","3,660","3,595","3,616",74.9,"24,640","1,283","1,156","1,209",25.1,"6,020"
Pennsylvania - Total,"32,134","28,776","24,860","26,588",82.7,"165,767","8,682","4,092","5,546",17.3,"23,268"
Pennsylvania - State,"6,671","5,203","5,195","5,200",77.9,"31,894","1,695","1,371","1,471",22.1,"9,366"
"Pennsylvania - Local, total","25,463","23,573","19,665","21,388",84,"133,873","6,987","2,721","4,075",16,"13,902"
Pennsylvania - Counties,"3,419","3,732","2,218","2,506",73.3,"12,094",998,784,913,26.7,"3,547"
Pennsylvania - Municipalities,"18,422","16,691","14,601","15,819",85.9,"100,394","4,907","1,629","2,603",14.1,"8,471"
Rhode Island - Total,"2,912","2,332","2,316","2,321",79.7,"14,672",714,540,591,20.3,"2,452"
Rhode Island - State,345,262,262,262,75.9,"1,966",83,83,83,24.1,540
"Rhode Island - Local, total","2,567","2,070","2,054","2,059",80.2,"12,706",631,457,508,19.8,"1,912"
Rhode Island - Municipalities,"1,545","1,246","1,246","1,246",80.6,"7,648",361,269,299,19.4,"1,126"
South Carolina - Total,"13,854","11,374","11,012","11,179",80.7,"41,048","3,024","2,460","2,675",19.3,"8,251"
South Carolina - State,"2,058","1,379","1,379","1,379",67,"5,398",681,676,679,33,"2,180"
"South Carolina - Local, total","11,796","9,995","9,633","9,800",83.1,"35,650","2,343","1,784","1,996",16.9,"6,071"
South Carolina - Counties,"6,405","5,409","5,107","5,244",81.9,"18,716","1,332","1,042","1,161",18.1,"3,695"
South Carolina - Municipalities,"5,391","4,586","4,526","4,556",84.5,"16,934","1,011",742,835,15.5,"2,376"
South Dakota - Total,"1,915","1,648","1,543","1,582",82.6,"6,808",418,295,333,17.4,"1,086"
South Dakota - State,337,210,210,210,62.3,951,138,119,127,37.7,416
"South Dakota - Local, total","1,578","1,438","1,333","1,372",86.9,"5,857",280,176,206,13.1,670
South Dakota - Counties,469,411,374,389,82.9,"1,518",116,65,80,17.1,224
South Dakota - Municipalities,"1,109","1,027",959,983,88.6,"4,339",164,111,126,11.4,445
Tennessee - Total,"20,686","17,102","16,561","16,777",81.1,"66,986","4,581","3,346","3,909",18.9,"11,907"
Tennessee - State,"1,761","1,364","1,356","1,360",77.2,"6,691",403,396,401,22.8,"1,359"
"Tennessee - Local, total","18,925","15,738","15,205","15,417",81.5,"60,294","4,178","2,950","3,508",18.5,"10,547"
Tennessee - Counties,"7,110","6,057","5,645","5,755",80.9,"19,366","1,524","1,260","1,355",19.1,"4,024"
Tennessee - Municipalities,"11,815","9,681","9,560","9,662",81.8,"40,929","2,654","1,690","2,153",18.2,"6,523"
Texas - Total,"74,192","55,421","54,332","54,822",73.9,"301,058","20,933","18,645","19,370",26.1,"71,879"
Texas - State,"6,797","3,546","3,546","3,546",52.2,"22,584","3,290","3,216","3,251",47.8,"12,351"
"Texas - Local, total","67,395","51,875","50,786","51,276",76.1,"278,473","17,643","15,429","16,119",23.9,"59,529"
Texas - Counties,"20,624","14,140","13,232","13,504",65.5,"56,291","7,165","6,995","7,120",34.5,"28,130"
Texas - Municipalities,"46,771","37,735","37,554","37,772",80.8,"222,182","10,478","8,434","8,999",19.2,"31,399"
Utah - Total,"6,081","4,455","4,232","4,287",70.5,"20,668","2,876","1,349","1,794",29.5,"6,048"
Utah - State,868,446,446,446,51.4,"2,000",495,384,422,48.6,"1,571"
"Utah - Local, total","5,213","4,009","3,786","3,841",73.7,"18,668","2,381",965,"1,372",26.3,"4,477"
Utah - Counties,"1,545","1,245","1,152","1,176",76.1,"5,866",660,273,369,23.9,"1,168"
Utah - Municipalities,"3,633","2,739","2,609","2,640",72.7,"12,695","1,695",690,993,27.3,"3,283"
Vermont - Total,"1,567","1,125",981,"1,040",66.4,"5,713",655,495,527,33.6,"2,180"
Vermont - State,652,321,309,311,47.7,"2,116",389,329,341,52.3,"1,462"
"Vermont - Local, total",915,804,672,729,79.7,"3,597",266,166,186,20.3,718
Vermont - Counties,6,0,0,0,0,0,6,5,6,100,20
Vermont - Municipalities,420,359,322,339,80.7,"1,745",135,74,81,19.3,313
Virginia - Total,"21,553","17,616","17,165","17,381",80.6,"88,221","4,711","3,737","4,172",19.4,"15,580"
Virginia - State,"3,203","2,375","2,361","2,369",74,"12,216",907,769,834,26,"3,033"
"Virginia - Local, total","18,350","15,241","14,804","15,012",81.8,"76,005","3,804","2,968","3,338",18.2,"12,547"
Virginia - Counties,"9,243","7,596","7,343","7,459",80.7,"42,292","2,034","1,561","1,784",19.3,"7,610"
Virginia - Municipalities,"9,107","7,645","7,461","7,553",82.9,"33,713","1,770","1,407","1,554",17.1,"4,937"
Washington - Total,"13,991","9,742","9,627","9,658",69,"75,155","4,479","4,201","4,333",31,"22,082"
Washington - State,"2,222",815,815,815,36.7,"5,436","1,434","1,396","1,407",63.3,"5,636"
"Washington - Local, total","11,769","8,927","8,812","8,843",75.1,"69,719","3,045","2,805","2,926",24.9,"16,446"
Washington - Counties,"4,706","3,296","3,238","3,249",69,"23,334","1,538","1,403","1,457",31,"8,449"
Washington - Municipalities,"7,063","5,632","5,574","5,594",79.2,"46,385","1,508","1,403","1,469",20.8,"7,997"
West Virginia - Total,"4,076","3,400","3,163","3,255",79.9,"12,631",932,746,821,20.1,"2,008"
West Virginia - State,"1,031",646,646,646,62.7,"3,189",399,375,385,37.3,985
"West Virginia - Local, total","3,045","2,754","2,517","2,609",85.7,"9,442",533,371,436,14.3,"1,023"
West Virginia - Counties,"1,290","1,175","1,039","1,083",84,"3,697",212,189,207,16,490
West Virginia - Municipalities,"1,755","1,579","1,478","1,526",87,"5,746",321,182,229,13,534
Wisconsin - Total,"15,667","12,986","11,856","12,161",77.6,"68,389","4,785","2,978","3,506",22.4,"13,540"
Wisconsin - State,884,528,525,526,59.5,"2,832",367,343,358,40.5,"1,560"
"Wisconsin - Local, total","14,783","12,458","11,331","11,635",78.7,"65,556","4,418","2,635","3,148",21.3,"11,981"
Wisconsin - Counties,"5,404","4,569","3,836","3,975",73.6,"20,931","1,575","1,318","1,429",26.4,"6,259"
Wisconsin - Municipalities,"9,249","7,731","7,393","7,552",81.7,"44,023","2,805","1,304","1,697",18.3,"5,650"
Wyoming - Total,"1,916","1,478","1,449","1,461",76.3,"6,927",500,436,455,23.7,"1,763"
Wyoming - State,276,182,182,182,65.9,757,94,94,94,34.1,517
"Wyoming - Local, total","1,640","1,296","1,267","1,279",78,"6,170",406,342,361,22,"1,246"
Wyoming - Counties,586,433,424,428,73,"2,052",172,150,158,27,580
Wyoming - Municipalities,"1,054",863,843,851,80.7,"4,118",234,192,203,19.3,666
