"Arizona - Local, total",-,"27,476,210","3,214,134",11.7,"1,807,361",56.2,"783,995",24.4,"622,778",19.4
Arizona - Counties,-,"3,397,146","1,602,100",47.2,"347,149",21.7,"632,849",39.5,"622,102",38.8
Arizona - Municipalities,-,"9,568,799","1,612,034",16.8,"1,460,212",90.6,"151,146",9.4,676,0
Arkansas - Total,"2,967","24,998,868","1,341,224",5.4,"645,494",48.1,"202,197",15.1,"493,533",36.8
Arkansas - State,-,"15,121,675","537,088",3.6,"101,994",19,"115,883",21.6,"319,211",59.4
"Arkansas - Local, total",-,"9,877,193","804,136",8.1,"543,500",67.6,"86,314",10.7,"174,322",21.7
Arkansas - Counties,-,"1,075,257","356,106",33.1,"140,934",39.6,"49,628",13.9,"165,544",46.5
Arkansas - Municipalities,-,"3,183,481","448,030",14.1,"402,566",89.9,"36,686",8.2,"8,778",2
California - Total,"38,597","472,138,277","38,665,912",8.2,"15,904,639",41.1,"8,418,045",21.8,"14,343,228",37.1
California - State,-,"194,798,979","15,019,158",7.7,"1,681,471",11.2,"4,501,170",30,"8,836,517",58.8
"California - Local, total",-,"277,339,298","23,646,754",8.5,"14,223,168",60.1,"3,916,875",16.6,"5,506,711",23.3
California - Counties,-,"75,720,812","13,612,496",18,"4,761,828",35,"3,519,343",25.9,"5,331,325",39.2
California - Municipalities,-,"73,497,568","10,031,330",13.6,"9,458,412",94.3,"397,532",4,"175,386",1.7
Colorado - Total,"5,350","53,647,376","3,729,195",7,"1,762,363",47.3,"714,346",19.2,"1,252,486",33.6
Colorado - State,-,"23,988,541","1,459,465",6.1,"169,697",11.6,"453,075",31,"836,693",57.3
"Colorado - Local, total",-,"29,658,835","2,269,730",7.7,"1,592,666",70.2,"261,271",11.5,"415,793",18.3
Colorado - Counties,-,"4,017,042","930,820",23.2,"513,843",55.2,"128,776",13.8,"288,201",31
Colorado - Municipalities,-,"10,247,557","1,338,910",13.1,"1,078,823",80.6,"132,495",9.9,"127,592",9.5
Connecticut - Total,"3,595","42,079,536","2,487,030",5.9,"1,136,992",45.7,"656,181",26.4,"693,857",27.9
Connecticut - State,-,"24,164,326","1,521,761",6.3,"214,436",14.1,"613,468",40.3,"693,857",45.6
"Connecticut - Local, total",-,"17,915,210","965,269",5.4,"922,556",95.6,"42,713",4.4,0,0
Connecticut - Municipalities,-,"6,692,913","481,285",7.2,"458,771",95.3,"22,514",4.7,0,0
Delaware - Total,932,"10,795,180","837,388",7.8,"343,148",41,"197,541",23.6,"296,699",35.4
Delaware - State,-,"7,378,378","613,147",8.3,"134,017",21.9,"182,431",29.8,"296,699",48.4
"Delaware - Local, total",-,"3,416,802","224,241",6.6,"209,131",93.3,"15,110",6.7,0,0
Delaware - Counties,-,"480,859","90,052",18.7,"80,003",88.8,"10,049",11.2,0,0
Delaware - Municipalities,-,"691,241","134,189",19.4,"129,128",96.2,"5,061",3.8,0,0
District of Columbia - Total,662,"15,234,732","870,026",5.1,"604,640",67.5,"120,132",15.8,"145,254",16.7
"District of Columbia - Local, total",-,"15,234,732","870,026",5.1,"604,640",67.5,"120,132",15.8,"145,254",16.7
District of Columbia - Municipality,-,"12,521,759","870,026",6.8,"604,640",67.5,"120,132",15.8,"145,254",16.7
Florida - Total ,"19,846","160,450,026","13,887,702",8.7,"7,242,698",52.2,"2,409,098",17.3,"4,235,906",30.5
Florida - State,-,"66,175,571","4,404,568",6.7,"551,019",12.5,"1,435,917",32.6,"2,417,632",54.9
"Florida - Local, total",-,"94,274,455","9,483,134",10.1,"6,691,679",70.6,"973,181",10.3,"1,818,274",19.2
Florida - Counties,-,"27,854,929","6,060,791",21.8,"3,437,419",56.7,"861,193",14.2,"1,762,179",29.1
Florida - Municipalities,-,"23,408,051","3,422,343",14.6,"3,254,260",95.1,"111,988",3.3,"56,095",1.6
Georgia - Total,"10,067","79,396,515","5,588,011",7,"2,403,201",43,"1,187,745",21.3,"1,997,065",35.7
Georgia - State,-,"35,435,164","1,738,949",4.9,"286,968",16.5,"282,548",16.2,"1,169,433",67.2
"Georgia - Local, total",-,"43,961,351","3,849,062",8.8,"2,116,233",55,"905,197",23.5,"827,632",21.5
Georgia - Counties,-,"8,847,798","2,598,056",29.4,"1,101,063",42.4,"795,080",30.6,"701,913",27
Georgia - Municipalities,-,"9,126,538","1,251,006",13.7,"1,015,170",81.1,"110,117",8.8,"125,719",10
Hawaii - Total,"1,415","15,799,690","974,616",6.2,"451,152",46.3,"307,722",31.6,"215,742",22.1
Hawaii - State,-,"12,027,570","507,135",4.2,"35,423",7,"255,970",50.5,"215,742",42.5
"Hawaii - Local, total",-,"3,772,120","467,481",12.4,"415,729",88.9,"51,752",11.1,0,0
Hawaii - Counties,-,"1,214,794","187,183",15.4,"161,934",86.5,"25,249",13.5,0,0
Hawaii - Municipalities,-,"2,503,212","280,298",11.2,"253,795",90.5,"26,503",9.5,0,0
Idaho - Total,"1,631","11,984,507","900,782",7.5,"412,193",45.8,"181,673",20.2,"306,916",34.1
Idaho - State,-,"6,757,590","356,992",5.3,"55,940",15.7,"66,268",18.6,"234,784",65.8
"Idaho - Local, total",-,"5,226,917","543,790",10.4,"356,253",65.5,"115,405",21.2,"72,132",13.3
Idaho - Counties,-,"971,425","335,504",34.5,"161,723",48.2,"101,649",30.3,"72,132",21.5
Idaho - Municipalities,-,"1,315,621","208,286",15.8,"194,530",93.4,"13,756",6.6,0,0
Illinois - Total,"12,884","139,677,165","8,639,286",6.2,"4,934,275",57.1,"1,543,795",17.9,"2,161,216",25
Illinois - State,-,"63,170,489","2,474,057",3.9,"450,130",18.2,"557,279",22.5,"1,466,648",59.3
"Illinois - Local, total",-,"76,506,676","6,165,229",8.1,"4,484,145",72.7,"986,516",16,"694,568",11.3
Illinois - Counties,-,"7,677,230","2,222,560",29,"612,864",27.6,"915,128",41.2,"694,568",31.3
Illinois - Municipalities,-,"24,275,201","3,942,669",16.2,"3,871,281",98.2,"71,388",1.8,0,0
Indiana - Total,"6,594","54,521,451","2,814,006",5.2,"1,201,425",42.7,"570,383",20.3,"1,042,198",37
Indiana - State,-,"27,732,375","1,045,813",3.8,"221,511",21.2,"182,386",17.4,"641,916",61.4
"Indiana - Local, total",-,"26,789,076","1,768,193",6.6,"979,914",55.4,"387,997",21.9,"400,282",22.6
Indiana - Counties,-,"5,596,476","751,596",13.4,"213,670",28.4,"259,400",34.5,"278,526",37.1
Indiana - Municipalities,-,"9,702,514","1,013,031",10.4,"766,244",75.6,"125,031",12.3,"121,756",12
Iowa - Total,"3,109","32,527,391","1,507,993",4.6,"726,311",48.2,"332,895",22.1,"448,787",29.8
Iowa - State,-,"16,188,900","624,235",3.9,"93,853",15,"235,547",37.7,"294,835",47.2
"Iowa - Local, total",-,"16,338,491","883,758",5.4,"632,458",71.6,"97,348",11,"153,952",17.4
Iowa - Counties,-,"3,138,683","431,152",13.7,"197,033",45.7,"83,845",19.4,"150,274",34.9
Iowa - Municipalities,-,"5,532,361","452,603",8.2,"435,425",96.2,"13,503",3,"3,675",0.8
Kansas - Total,"2,900","27,211,631","1,562,879",5.7,"756,294",48.4,"307,566",19.7,"499,019",31.9
Kansas - State,-,"12,823,059","560,992",4.4,"94,544",16.9,"158,664",28.3,"307,784",54.9
"Kansas - Local, total",-,"14,388,572","1,001,887",7,"661,750",66.1,"148,902",14.9,"191,235",19.1
Kansas - Counties,-,"2,607,130","488,159",18.7,"229,315",47,"90,692",18.6,"168,152",34.4
Kansas - Municipalities,-,"4,470,086","513,728",11.5,"432,435",84.2,"58,210",11.3,"23,083",4.5
Kentucky - Total,"4,414","40,229,223","2,099,331",5.2,"754,493",35.9,"561,140",26.7,"783,698",37.3
Kentucky - State,-,"25,896,323","1,194,545",4.6,"161,936",13.6,"520,178",43.5,"512,431",42.9
"Kentucky - Local, total",-,"14,332,900","904,786",6.3,"592,557",65.5,"40,962",4.5,"271,267",30
Kentucky - Counties,-,"2,286,644","369,865",16.2,"160,536",43.4,"29,777",8.1,"179,552",48.5
Kentucky - Municipalities,-,"4,395,434","534,912",12.2,"432,021",80.8,"11,185",2.1,"91,706",17.1
Louisiana - Total,"4,644","46,263,567","3,282,084",7.1,"1,420,895",43.3,"695,224",21.2,"1,165,965",35.5
Louisiana - State,-,"25,096,335","995,181",4,"206,678",20.8,"302,252",30.4,"486,251",48.9
"Louisiana - Local, total",-,"21,167,232","2,286,903",10.8,"1,214,217",53.1,"392,972",17.2,"679,714",29.7
Louisiana - Parishes,-,"5,610,996","1,116,168",19.9,"502,671",45,"224,577",20.1,"388,920",34.8
Louisiana - Municipalities,-,"6,747,097","1,131,139",16.8,"711,370",62.9,"168,395",14.9,"251,374",22.2
Maine - Total,"1,331","12,595,442","553,099",4.4,"262,800",47.5,"94,611",17.1,"195,688",35.4
Maine - State,-,"7,898,851","276,371",3.5,"74,280",26.9,"77,094",27.9,"124,997",45.2
"Maine - Local, total",-,"4,696,591","276,728",5.9,"188,520",68.1,"17,517",6.3,"70,691",25.5
Maine - Counties,-,"207,452","118,651",57.2,"35,760",30.1,"12,200",10.3,"70,691",59.6
Maine - Municipalities,-,"1,280,575","75,914",5.9,"73,612",97,"2,302",3,0,0
Maryland - Total,"5,957","63,218,485","5,091,808",8.1,"2,421,842",47.6,"842,766",16.6,"1,827,200",35.9
Maryland - State,-,"32,193,322","2,469,461",7.7,"493,430",20,"531,623",21.5,"1,444,408",58.5
"Maryland - Local, total",-,"31,025,163","2,622,347",8.5,"1,928,412",73.5,"311,143",11.9,"382,792",14.6
Maryland - Counties,-,"25,219,705","1,888,204",7.5,"1,261,397",66.8,"244,015",12.9,"382,792",20.3
Maryland - Municipalities,-,"5,249,586","734,143",14,"667,015",90.9,"67,128",9.1,0,0
Massachusetts - Total,"6,763","83,927,184","4,351,215",5.2,"2,046,804",47,"1,102,006",25.3,"1,202,405",27.6
Massachusetts - State,-,"50,753,855","2,733,195",5.4,"489,735",17.9,"1,041,055",38.1,"1,202,405",44
"Massachusetts - Local, total",-,"33,173,329","1,618,020",4.9,"1,557,069",96.2,"60,951",3.8,0,0
Massachusetts - Counties,-,"344,151",549,0.2,0,0,549,100,0,0
Massachusetts - Municipalities,-,"15,756,707","962,591",6.1,"931,272",96.7,"31,319",3.3,0,0
Michigan - Total,"9,930","92,031,839","6,101,193",6.6,"2,397,917",39.3,"1,177,862",19.3,"2,525,414",41.4
Michigan - State,-,"46,539,801","2,462,604",5.3,"406,147",16.5,"210,499",8.5,"1,845,958",75
"Michigan - Local, total",-,"45,492,038","3,638,589",8,"1,991,770",54.7,"967,363",26.6,"679,456",18.7
Michigan - Counties,-,"10,751,074","2,005,783",18.7,"516,879",25.8,"810,556",40.4,"678,348",33.8
Michigan - Municipalities,-,"11,634,653","1,360,775",11.7,"1,215,587",89.3,"144,080",10.6,"1,108",0.1
Minnesota - Total,"5,451","59,428,566","3,354,009",5.6,"1,740,632",51.9,"733,543",21.9,"879,834",26.2
Minnesota - State,-,"29,804,144","1,204,579",4,"302,562",25.1,"461,947",38.3,"440,070",36.5
"Minnesota - Local, total",-,"29,624,422","2,149,430",7.3,"1,438,070",66.9,"271,596",12.6,"439,764",20.5
Minnesota - Counties,-,"7,161,946","1,253,551",17.5,"577,911",46.1,"236,161",18.8,"439,479",35.1
Minnesota - Municipalities,-,"8,617,696","894,011",10.4,"858,291",96,"35,435",4,285,0
Mississippi - Total,"2,990","27,799,980","1,449,122",5.2,"693,225",47.8,"250,835",17.3,"505,062",34.9
Mississippi - State,-,"15,254,003","543,914",3.6,"110,297",20.3,"110,217",20.3,"323,400",59.5
"Mississippi - Local, total",-,"12,545,977","905,208",7.2,"582,928",64.4,"140,618",15.5,"181,662",20.1
Mississippi - Counties,-,"3,460,447","536,916",15.5,"248,867",46.4,"108,647",20.2,"179,402",33.4
Mississippi - Municipalities,-,"3,353,184","368,292",11,"334,061",90.7,"31,971",8.7,"2,260",0.6
Missouri - Total,"6,056","51,383,128","3,148,681",6.1,"1,674,319",53.2,"522,519",16.6,"951,843",30.2
Missouri - State,-,"25,730,250","1,237,288",4.8,"222,358",18,"242,364",19.6,"772,566",62.4
"Missouri - Local, total",-,"25,652,878","1,911,393",7.5,"1,451,961",76,"280,155",14.7,"179,277",9.4
Missouri - Counties,-,"2,286,421","649,112",28.4,"360,581",55.5,"161,254",24.8,"127,277",19.6
Missouri - Municipalities,-,"9,081,209","1,261,621",13.9,"1,091,380",86.5,"118,901",9.4,"51,340",4.1
Montana - Total,"1,022","9,295,661","690,609",7.4,"295,210",42.7,"161,466",23.4,"233,933",33.9
Montana - State,-,"5,515,773","340,135",6.2,"48,857",14.4,"102,123",30,"189,155",55.6
"Montana - Local, total",-,"3,779,888","350,474",9.3,"246,353",70.3,"59,343",16.9,"44,778",12.8
Montana - Counties,-,"839,829","215,774",25.7,"129,537",60,"43,978",20.4,"42,259",19.6
Montana - Municipalities,-,"828,290","134,700",16.3,"116,816",86.7,"15,365",11.4,"2,519",1.9
Nebraska - Total,"1,879","20,743,070","1,011,413",4.9,"443,872",43.9,"165,042",16.3,"402,499",39.8
Nebraska - State,-,"7,708,681","425,619",5.5,"74,591",17.5,"69,363",16.3,"281,665",66.2
"Nebraska - Local, total",-,"13,034,389","585,794",4.5,"369,281",63,"95,679",16.3,"120,834",20.6
Nebraska - Counties,-,"1,564,673","305,368",19.5,"92,584",30.3,"91,950",30.1,"120,834",39.6
Nebraska - Municipalities,-,"2,761,645","280,426",10.2,"276,697",98.7,"3,729",1.3,0,0
Nevada - Total,"2,818","22,123,574","2,247,890",10.2,"1,114,204",49.6,"456,557",20.3,"677,129",30.1
Nevada - State,-,"8,977,993","409,731",4.6,"82,374",20.1,"77,412",18.9,"249,945",61
"Nevada - Local, total",-,"13,145,581","1,838,159",14,"1,031,830",56.1,"379,145",20.6,"427,184",23.2
Nevada - Counties,-,"5,960,515","1,383,356",23.2,"742,425",53.7,"303,925",22,"337,006",24.4
Nevada - Municipalities,-,"2,141,572","454,803",21.2,"289,405",63.6,"75,220",16.5,"90,178",19.8
New Hampshire - Total,"1,333","11,218,229","726,920",6.5,"398,849",54.9,"142,553",19.6,"185,518",25.5
New Hampshire - State,-,"5,908,483","284,278",4.8,"56,433",19.9,"114,684",40.3,"113,161",39.8
"New Hampshire - Local, total",-,"5,309,746","442,642",8.3,"342,416",77.4,"27,869",6.3,"72,357",16.3
New Hampshire - Counties,-,"393,453","111,155",28.3,"23,134",20.8,"15,664",14.1,"72,357",65.1
New Hampshire - Municipalities,-,"1,449,689","129,349",8.9,"125,382",96.9,"3,967",3.1,0,0
New Jersey - Total,"8,865","105,968,764","7,058,061",6.7,"3,434,808",48.7,"1,447,925",20.5,"2,175,328",30.8
New Jersey - State,-,"58,620,556","2,968,345",5.1,"613,278",20.7,"883,018",29.7,"1,472,049",49.6
"New Jersey - Local, total",-,"47,348,208","4,089,716",8.6,"2,821,530",69,"564,907",13.8,"703,279",17.2
New Jersey - Counties,-,"9,954,792","1,373,157",13.8,"331,152",24.1,"338,726",24.7,"703,279",51.2
New Jersey - Municipalities,-,"9,424,177","1,511,706",16,"1,383,040",91.5,"128,666",8.5,0,0
New Mexico - Total,"2,090","21,543,920","1,589,431",7.4,"677,271",42.6,"323,660",20.4,"588,500",37
New Mexico - State,-,"13,070,901","780,399",6,"122,665",15.7,"283,915",36.4,"373,819",47.9
"New Mexico - Local, total",-,"8,473,019","809,032",9.5,"554,606",68.6,"39,745",4.9,"214,681",26.5
New Mexico - Counties,-,"1,507,833","401,148",26.6,"175,594",43.8,"13,855",3.5,"211,699",52.8
New Mexico - Municipalities,-,"2,789,690","407,884",14.6,"379,012",92.9,"25,890",6.3,"2,982",0.7
New York - Total,"19,651","311,657,062","19,331,229",6.2,"9,386,345",48.6,"3,921,506",20.3,"6,023,378",31.2
New York - State,-,"119,274,022","6,214,869",5.2,"749,474",12.1,"2,509,753",40.4,"2,955,642",47.6
"New York - Local, total",-,"192,383,040","13,116,360",6.8,"8,636,871",65.8,"1,411,753",10.8,"3,067,736",23.4
New York - Counties,-,"23,648,637","3,795,300",16,"1,848,075",48.7,"511,136",13.5,"1,436,089",37.8
New York - Municipalities,-,"120,002,301","8,577,188",7.1,"6,198,817",72.3,"747,458",8.7,"1,630,913",19
North Carolina - Total,"9,933","87,313,593","5,436,314",6.2,"2,819,857",51.9,"804,075",14.8,"1,812,382",33.3
North Carolina - State,-,"41,709,190","2,344,021",5.6,"383,048",16.3,"699,104",29.8,"1,261,869",53.8
"North Carolina - Local, total",-,"45,604,403","3,092,293",6.8,"2,436,809",78.8,"104,971",3.4,"550,513",17.8
North Carolina - Counties,-,"27,686,332","1,732,961",6.3,"1,106,863",63.9,"79,882",4.6,"546,216",31.5
North Carolina - Municipalities,-,"10,337,611","1,359,332",13.1,"1,329,946",97.8,"25,089",1.8,"4,297",0.3
North Dakota - Total,737,"9,198,847","389,728",4.2,"164,888",42.3,"96,173",24.7,"128,667",33
North Dakota - State,-,"5,278,318","194,808",3.7,"29,423",15.1,"76,829",39.4,"88,556",45.5
"North Dakota - Local, total",-,"3,920,529","194,920",5,"135,465",69.5,"19,344",9.9,"40,111",20.6
North Dakota - Counties,-,"761,484","110,593",14.5,"57,189",51.7,"14,354",13,"39,050",35.3
North Dakota - Municipalities,-,"1,040,770","84,286",8.1,"78,276",92.9,"4,949",5.9,"1,061",1.3
Ohio - Total,"11,603","117,521,845","6,893,312",5.9,"3,279,254",47.6,"1,759,172",25.5,"1,854,886",26.9
Ohio - State,-,"63,380,818","2,011,653",3.2,"304,586",15.1,"337,216",16.8,"1,369,851",68.1
"Ohio - Local, total",-,"54,141,027","4,881,659",9,"2,974,668",60.9,"1,421,956",29.1,"485,035",9.9
Ohio - Counties,-,"11,840,941","2,277,712",19.2,"762,858",33.5,"1,073,866",47.1,"440,988",19.4
Ohio - Municipalities,-,"13,652,313","2,305,146",16.9,"1,913,742",83,"347,357",15.1,"44,047",1.9
Oklahoma - Total,"3,878","33,347,424","2,104,282",6.3,"992,099",47.1,"392,392",18.6,"719,791",34.2
Oklahoma - State,-,"19,564,591","1,014,894",5.2,"179,271",17.7,"286,815",28.3,"548,808",54.1
"Oklahoma - Local, total",-,"13,782,833","1,089,388",7.9,"812,828",74.6,"105,577",9.7,"170,983",15.7
Oklahoma - Counties,-,"1,837,942","346,001",18.8,"122,484",35.4,"52,865",15.3,"170,652",49.3
Oklahoma - Municipalities,-,"5,502,930","743,387",13.5,"690,344",92.9,"52,712",7.1,331,0
Oregon - Total,"3,963","47,097,541","2,948,361",6.3,"1,181,696",40.1,"635,245",21.5,"1,131,420",38.4
Oregon - State,-,"27,702,241","1,303,191",4.7,"166,800",12.8,"466,441",35.8,"669,950",51.4
"Oregon - Local, total",-,"19,395,300","1,645,170",8.5,"1,014,896",61.7,"168,804",10.3,"461,470",28
Oregon - Counties,-,"3,648,579","921,767",25.3,"338,449",36.7,"124,652",13.5,"458,666",49.8
Oregon - Municipalities,-,"5,118,039","723,403",14.1,"676,447",93.5,"44,152",6.1,"2,804",0.4
Pennsylvania - Total,"12,788","133,182,690","8,776,168",6.6,"3,545,254",40.4,"1,908,006",21.7,"3,322,908",37.9
Pennsylvania - State,-,"69,811,052","3,443,803",4.9,"948,123",27.5,"559,237",16.2,"1,936,443",56.2
"Pennsylvania - Local, total",-,"63,371,638","5,332,365",8.4,"2,597,131",48.7,"1,348,769",25.3,"1,386,465",26
Pennsylvania - Counties,-,"10,186,607","2,305,544",22.6,"312,010",13.5,"971,408",42.1,"1,022,126",44.3
Pennsylvania - Municipalities,-,"11,914,362","2,150,589",18.1,"1,442,376",67.1,"343,874",16,"364,339",16.9
Rhode Island - Total,"1,056","11,773,787","748,822",6.4,"396,418",52.9,"136,575",18.2,"215,829",28.8
Rhode Island - State,-,"7,377,407","397,644",5.4,"82,288",20.7,"119,535",30.1,"195,821",49.2
"Rhode Island - Local, total",-,"4,396,380","351,178",8,"314,130",89.5,"17,040",4.9,"20,008",5.7
Rhode Island - Municipalities,-,"2,304,583","217,652",9.4,"188,256",86.5,"9,388",4.3,"20,008",9.2
South Carolina - Total,"4,824","44,179,663","2,107,678",4.8,"1,102,931",52.3,"319,607",15.2,"685,140",32.5
South Carolina - State,-,"23,664,254","695,327",2.9,"155,065",22.3,"90,064",13,"450,198",64.7
"South Carolina - Local, total",-,"20,515,409","1,412,351",6.9,"947,866",67.1,"229,543",16.3,"234,942",16.6
South Carolina - Counties,-,"4,139,692","938,888",22.7,"511,139",54.4,"194,558",20.7,"233,191",24.8
South Carolina - Municipalities,-,"3,122,079","473,463",15.2,"436,727",92.2,"34,985",7.4,"1,751",0.4
South Dakota - Total,849,"7,365,174","436,559",5.9,"181,052",41.5,"82,411",18.9,"173,096",39.7
South Dakota - State,-,"3,928,643","211,752",5.4,"38,465",18.2,"49,968",23.6,"123,319",58.2
"South Dakota - Local, total",-,"3,436,531","224,807",6.5,"142,587",63.4,"32,443",14.4,"49,777",22.1
South Dakota - Counties,-,"470,888","132,626",28.2,"53,413",40.3,"29,965",22.6,"49,248",37.1
South Dakota - Municipalities,-,"1,282,422","92,181",7.2,"89,174",96.7,"2,478",2.7,529,0.6
Tennessee - Total,"6,541","56,222,815","3,600,865",6.4,"1,784,061",49.5,"697,075",19.4,"1,119,729",31.1
Tennessee - State,-,"23,835,410","1,164,312",4.9,"200,102",17.2,"293,312",25.2,"670,898",57.6
"Tennessee - Local, total",-,"32,387,405","2,436,553",7.5,"1,583,959",65,"403,763",16.6,"448,831",18.4
Tennessee - Counties,-,"13,280,765","1,182,842",8.9,"523,433",44.3,"274,731",23.2,"384,678",32.5
Tennessee - Municipalities,-,"16,576,166","1,253,711",7.6,"1,060,526",84.6,"129,032",10.3,"64,153",5.1
Texas - Total,"26,964","230,700,794","15,171,626",6.6,"6,981,811",46,"2,736,421",18,"5,453,394",35.9
Texas - State,-,"101,298,981","5,057,459",5,"929,541",18.4,"690,995",13.7,"3,436,923",68
"Texas - Local, total",-,"129,401,813","10,114,167",7.8,"6,052,270",59.8,"2,045,426",20.2,"2,016,471",19.9
Texas - Counties,-,"20,101,204","5,070,352",25.2,"1,417,377",28,"1,661,081",32.8,"1,991,894",39.3
Texas - Municipalities,-,"38,222,877","5,031,934",13.2,"4,623,012",91.9,"384,345",7.6,"24,577",0.5
Utah - Total,"2,937","25,672,441","1,634,897",6.4,"719,087",44,"359,748",22,"556,062",34
Utah - State,-,"14,343,208","677,458",4.7,"153,979",22.7,"182,092",26.9,"341,387",50.4
"Utah - Local, total",-,"11,329,233","957,439",8.5,"565,108",59,"177,656",18.6,"214,675",22.4
Utah - Counties,-,"1,742,764","489,189",28.1,"166,129",34,"114,871",23.5,"208,189",42.6
Utah - Municipalities,-,"3,169,830","468,250",14.8,"398,979",85.2,"62,785",13.4,"6,486",1.4
Vermont - Total,625,"7,462,185","401,428",5.4,"185,178",46.1,"78,578",19.6,"137,672",34.3
Vermont - State,-,"4,777,837","292,855",6.1,"82,539",28.2,"72,779",24.9,"137,537",47
"Vermont - Local, total",-,"2,684,348","108,573",4,"102,639",94.5,"5,799",5.3,135,0.1
Vermont - Counties,-,"15,312","14,178",92.6,"11,213",79.1,"2,961",20.9,4,0
Vermont - Municipalities,-,"400,043","37,845",9.5,"35,962",95,"1,752",4.6,131,0.3
Virginia - Total,"8,311","75,620,941","5,553,341",7.3,"2,239,177",40.3,"903,919",16.3,"2,410,245",43.4
Virginia - State,-,"37,149,027","2,007,049",5.4,"344,994",17.2,"442,807",22.1,"1,219,248",60.7
"Virginia - Local, total",-,"38,471,914","3,546,292",9.2,"1,894,183",53.4,"461,112",13,"1,190,997",33.6
Virginia - Counties,-,"21,655,559","1,667,825",7.7,"1,010,657",60.6,"277,356",16.6,"379,812",22.8
Virginia - Municipalities,-,"13,482,944","1,399,969",10.4,"883,526",63.1,"183,756",13.1,"332,687",23.8
Washington - Total,"7,055","77,166,382","4,360,198",5.7,"1,791,664",41.1,"999,956",22.9,"1,568,578",36
Washington - State,-,"36,944,825","1,451,808",3.9,"260,831",18,"252,650",17.4,"938,327",64.6
"Washington - Local, total",-,"40,221,557","2,908,390",7.2,"1,530,833",52.6,"747,306",25.7,"630,251",21.7
Washington - Counties,-,"6,184,106","1,693,504",27.4,"509,999",30.1,"595,704",35.2,"587,801",34.7
Washington - Municipalities,-,"9,574,684","1,214,153",12.7,"1,020,101",84,"151,602",12.5,"42,450",3.5
West Virginia - Total,"1,849","16,668,678","955,348",5.7,"366,881",38.4,"234,731",24.6,"353,736",37
West Virginia - State,-,"10,866,620","560,893",5.2,"81,889",14.6,"175,775",31.3,"303,229",54.1
"West Virginia - Local, total",-,"5,802,058","394,455",6.8,"284,992",72.2,"58,956",14.9,"50,507",12.8
West Virginia - Counties,-,"890,293","250,241",28.1,"147,310",58.9,"52,424",20.9,"50,507",20.2
