Michigan - Counties,"5,096","4,327","3,542","3,734",73.3,"18,279","1,531","1,194","1,362",26.7,"5,977"
Michigan - Municipalities,"11,971","10,025","9,629","9,898",82.7,"55,690","3,017","1,526","2,073",17.3,"7,261"
Minnesota - Total,"11,921","9,355","8,598","8,857",74.3,"53,907","3,493","2,754","3,064",25.7,"12,845"
Minnesota - State,921,507,507,507,55,"2,752",427,393,414,45,"1,506"
"Minnesota - Local, total","11,000","8,848","8,091","8,350",75.9,"51,155","3,066","2,361","2,650",24.1,"11,339"
Minnesota - Counties,"3,076","2,199","1,953","2,034",66.1,"11,469","1,182",980,"1,042",33.9,"5,047"
Minnesota - Municipalities,"7,795","6,555","6,054","6,223",79.8,"39,066","1,849","1,359","1,572",20.2,"6,334"
Mississippi - Total,"9,764","7,995","6,953","7,341",75.2,"23,875","2,769","2,201","2,423",24.8,"5,989"
Mississippi - State,"1,236",700,700,700,56.6,"2,770",538,535,536,43.4,"1,407"
"Mississippi - Local, total","8,528","7,295","6,253","6,641",77.9,"21,105","2,231","1,666","1,887",22.1,"4,581"
Mississippi - Counties,"3,035","2,650","2,089","2,245",74,"7,043",900,686,790,26,"1,971"
Mississippi - Municipalities,"5,064","4,307","3,875","4,068",80.3,"13,258","1,239",884,996,19.7,"2,405"
Missouri - Total,"18,435","14,150","13,369","13,644",74,"53,407","5,151","4,475","4,791",26,"14,615"
Missouri - State,"2,472","1,309","1,309","1,309",53,"6,266","1,202","1,069","1,163",47,"3,477"
"Missouri - Local, total","15,963","12,841","12,060","12,335",77.3,"47,141","3,949","3,406","3,628",22.7,"11,138"
Missouri - Counties,"3,800","3,020","2,781","2,846",74.9,"10,337","1,016",898,954,25.1,"2,866"
Missouri - Municipalities,"12,063","9,687","9,143","9,337",77.4,"42,447","2,994","2,569","2,726",22.6,"9,184"
Montana - Total,"2,558","1,800","1,719","1,754",68.6,"8,539",873,727,804,31.4,"2,676"
Montana - State,469,216,204,213,45.4,"1,110",264,242,256,54.6,"1,029"
"Montana - Local, total","2,089","1,584","1,515","1,541",73.8,"7,429",609,485,548,26.2,"1,647"
Montana - Counties,927,684,626,638,68.8,"2,858",331,254,289,31.2,853
Montana - Municipalities,"1,155",907,893,899,77.8,"4,585",282,231,256,22.2,799
Nebraska - Total,"4,952","3,853","3,621","3,690",74.5,"19,151","1,388","1,146","1,262",25.5,"4,325"
Nebraska - State,774,467,467,467,60.3,"2,492",310,301,307,39.7,"1,069"
"Nebraska - Local, total","4,178","3,386","3,154","3,223",77.1,"16,659","1,078",845,955,22.9,"3,257"
Nebraska - Counties,"1,250",928,840,857,68.6,"3,899",462,356,393,31.4,"1,345"
Nebraska - Municipalities,"2,911","2,506","2,289","2,345",80.6,"12,902",624,488,566,19.4,"1,911"
Nevada - Total,"7,791","5,001","4,982","4,989",64,"36,795","3,503","2,572","2,802",36,"13,883"
Nevada - State,888,474,473,473,53.3,"3,994",416,414,415,46.7,"1,761"
"Nevada - Local, total","6,903","4,527","4,509","4,516",65.4,"32,801","3,087","2,158","2,387",34.6,"12,123"
Nevada - Counties,"5,360","3,226","3,224","3,226",60.2,"22,845","2,531","1,894","2,134",39.8,"10,647"
Nevada - Municipalities,"1,778","1,302","1,286","1,291",72.6,"9,974",680,358,487,27.4,"2,341"
New Hampshire - Total,"3,763","3,123","2,669","2,861",76,"15,476","1,130",761,902,24,"3,420"
New Hampshire - State,491,317,317,317,64.6,"1,864",197,157,174,35.4,674
"New Hampshire - Local, total","3,272","2,806","2,352","2,544",77.8,"13,612",933,604,728,22.2,"2,746"
New Hampshire - Counties,310,299,163,197,63.5,960,131,104,113,36.5,404
New Hampshire - Municipalities,"1,427","1,136","1,047","1,094",76.7,"6,010",438,278,333,23.3,"1,306"
New Jersey - Total,"32,402","25,143","24,254","24,642",76.1,"213,449","10,869","5,009","7,760",23.9,"28,984"
New Jersey - State,"3,768","2,498","2,498","2,498",66.3,"22,372","1,294","1,244","1,270",33.7,"6,429"
"New Jersey - Local, total","28,634","22,645","21,756","22,144",77.3,"191,077","9,575","3,765","6,490",22.7,"22,554"
New Jersey - Counties,"4,992","4,083","3,968","4,029",80.7,"28,732",951,837,963,19.3,"4,404"
New Jersey - Municipalities,"13,013","10,521","9,987","10,205",78.4,"88,330","4,259","1,634","2,808",21.6,"8,584"
New Mexico - Total,"5,817","4,465","4,437","4,448",76.5,"23,257","1,581","1,240","1,369",23.5,"5,001"
New Mexico - State,505,505,505,505,100,"2,118",0,0,0,-,0
"New Mexico - Local, total","5,312","3,960","3,932","3,943",74.2,"21,139","1,581","1,240","1,369",25.8,"5,001"
New Mexico - Counties,"1,692","1,313","1,292","1,298",76.7,"6,054",425,378,394,23.3,"1,171"
New Mexico - Municipalities,"3,618","2,653","2,642","2,645",73.1,"15,142","1,158",863,973,26.9,"3,844"
New York - Total,"84,627","75,687","70,813","73,081",86.4,"544,300","13,850","9,877","11,546",13.6,"59,724"
New York - State,"5,782","4,574","4,574","4,574",79.1,"44,891","1,232","1,111","1,208",20.9,"5,090"
"New York - Local, total","78,845","71,113","66,239","68,507",86.9,"499,409","12,618","8,766","10,338",13.1,"54,634"
New York - Counties,"11,969","8,694","8,005","8,334",69.6,"69,610","4,727","2,941","3,635",30.4,"16,631"
New York - Municipalities,"63,649","59,672","55,740","57,792",90.8,"415,355","6,599","5,301","5,857",9.2,"34,914"
North Carolina - Total,"27,495","23,046","21,998","22,399",81.5,"91,060","5,574","4,781","5,096",18.5,"17,600"
North Carolina - State,"3,499","2,511","2,511","2,511",71.8,"11,759",994,984,988,28.2,"3,587"
"North Carolina - Local, total","23,996","20,535","19,487","19,888",82.9,"79,301","4,580","3,797","4,108",17.1,"14,013"
North Carolina - Counties,"10,389","9,061","8,324","8,617",82.9,"31,059","1,970","1,608","1,772",17.1,"5,905"
North Carolina - Municipalities,"13,486","11,237","10,966","11,191",83,"49,598","2,543","2,133","2,295",17,"8,263"
North Dakota - Total,"1,622","1,398","1,330","1,347",83,"6,096",296,264,275,17,923
North Dakota - State,198,148,148,148,74.7,734,51,47,50,25.3,189
"North Dakota - Local, total","1,424","1,250","1,182","1,199",84.2,"5,362",245,217,225,15.8,735
North Dakota - Counties,500,433,404,410,82,"1,719",103,90,90,18,289
North Dakota - Municipalities,919,818,775,784,85.3,"3,645",142,127,135,14.7,446
Ohio - Total,"30,622","24,366","21,896","22,945",74.9,"121,759","9,273","6,786","7,677",25.1,"29,203"
Ohio - State,"2,614","1,433","1,433","1,433",54.8,"8,310","1,181","1,173","1,181",45.2,"4,907"
"Ohio - Local, total","28,008","22,933","20,463","21,512",76.8,"113,450","8,092","5,613","6,496",23.2,"24,295"
Ohio - Counties,"7,257","5,238","4,568","4,927",67.9,"22,552","2,377","2,181","2,330",32.1,"8,909"
Ohio - Municipalities,"19,065","15,944","14,532","15,481",81.2,"86,837","5,065","2,843","3,584",18.8,"13,590"
Oklahoma - Total,"11,103","8,376","7,899","8,072",72.7,"36,746","3,363","2,825","3,031",27.3,"9,188"
Oklahoma - State,"1,910",996,985,988,51.7,"5,298",951,879,922,48.3,"3,122"
"Oklahoma - Local, total","9,193","7,380","6,914","7,084",77.1,"31,448","2,412","1,946","2,109",22.9,"6,065"
Oklahoma - Counties,"2,257","1,669","1,345","1,411",62.5,"3,795",883,795,846,37.5,"2,085"
Oklahoma - Municipalities,"6,921","5,689","5,548","5,665",81.9,"27,557","1,527","1,147","1,256",18.1,"3,968"
Oregon - Total,"8,861","6,270","6,064","6,130",69.2,"37,924","2,992","2,567","2,731",30.8,"12,772"
Oregon - State,"1,334",715,680,697,52.2,"4,252",750,600,637,47.8,"2,805"
"Oregon - Local, total","7,527","5,555","5,384","5,433",72.2,"33,673","2,242","1,967","2,094",27.8,"9,967"
Oregon - Counties,"2,522","1,716","1,620","1,643",65.1,"9,787",979,797,879,34.9,"4,254"
Oregon - Municipalities,"4,990","3,836","3,761","3,786",75.9,"23,855","1,261","1,168","1,204",24.1,"5,700"
Pennsylvania - Total,"32,198","28,468","24,480","26,348",81.8,"156,458","9,109","4,385","5,850",18.2,"24,076"
Pennsylvania - State,"6,562","5,119","5,112","5,116",78,"30,558","1,659","1,349","1,446",22,"8,982"
"Pennsylvania - Local, total","25,636","23,349","19,368","21,232",82.8,"125,901","7,450","3,036","4,404",17.2,"15,094"
Pennsylvania - Counties,"3,379","3,356","1,925","2,219",65.7,"9,982","1,247","1,017","1,160",34.3,"4,292"
Pennsylvania - Municipalities,"18,027","15,922","14,122","15,383",85.3,"98,306","4,623","1,628","2,644",14.7,"8,867"
Rhode Island - Total,"2,918","2,314","2,297","2,302",78.9,"15,115",814,522,616,21.1,"2,487"
Rhode Island - State,318,238,238,238,74.8,"1,800",81,79,80,25.2,480
"Rhode Island - Local, total","2,600","2,076","2,059","2,064",79.4,"13,315",733,443,536,20.6,"2,008"
Rhode Island - Municipalities,"1,675","1,358","1,354","1,356",81,"9,322",381,275,319,19,"1,270"
South Carolina - Total,"13,628","11,190","10,836","11,008",80.8,"39,413","2,900","2,432","2,620",19.2,"8,164"
South Carolina - State,"2,017","1,346","1,345","1,345",66.7,"5,276",674,671,672,33.3,"2,179"
"South Carolina - Local, total","11,611","9,844","9,491","9,663",83.2,"34,136","2,226","1,761","1,948",16.8,"5,985"
South Carolina - Counties,"6,688","5,687","5,353","5,512",82.4,"19,223","1,373","1,068","1,176",17.6,"3,748"
South Carolina - Municipalities,"4,914","4,178","4,148","4,159",84.6,"15,032",852,690,755,15.4,"2,237"
South Dakota - Total,"1,924","1,611","1,497","1,538",79.9,"6,388",470,338,386,20.1,"1,177"
South Dakota - State,316,194,194,194,61.4,873,132,113,122,38.6,374
"South Dakota - Local, total","1,608","1,417","1,303","1,344",83.6,"5,515",338,225,264,16.4,803
South Dakota - Counties,459,426,362,389,84.7,"1,443",117,48,70,15.3,182
South Dakota - Municipalities,"1,150",993,940,954,83,"4,069",226,178,196,17,622
Tennessee - Total,"20,609","16,825","16,272","16,511",80.1,"67,507","4,735","3,496","4,098",19.9,"12,234"
Tennessee - State,"1,607","1,211","1,211","1,211",75.4,"6,375",398,392,396,24.6,"1,425"
"Tennessee - Local, total","19,002","15,614","15,061","15,300",80.5,"61,132","4,337","3,104","3,702",19.5,"10,809"
Tennessee - Counties,"6,634","5,644","5,257","5,386",81.2,"17,728","1,442","1,155","1,248",18.8,"3,599"
Tennessee - Municipalities,"12,383","9,937","9,746","9,922",80.1,"43,660","2,909","1,936","2,461",19.9,"7,232"
Texas - Total,"72,919","54,273","53,152","53,758",73.7,"285,752","21,057","18,300","19,161",26.3,"67,959"
Texas - State,"6,652","3,447","3,447","3,447",51.8,"21,962","3,251","3,164","3,205",48.2,"11,812"
"Texas - Local, total","66,267","50,826","49,705","50,311",75.9,"263,790","17,806","15,136","15,956",24.1,"56,147"
Texas - Counties,"20,545","13,829","13,052","13,489",65.7,"54,102","7,075","6,939","7,056",34.3,"26,291"
Texas - Municipalities,"45,711","37,262","36,686","36,880",80.7,"209,943","10,538","8,208","8,831",19.3,"29,809"
Utah - Total,"6,049","4,314","4,098","4,163",68.8,"19,712","2,847","1,445","1,886",31.2,"6,045"
Utah - State,822,394,394,394,47.9,"1,877",463,404,428,52.1,"1,459"
"Utah - Local, total","5,227","3,920","3,704","3,769",72.1,"17,835","2,384","1,041","1,458",27.9,"4,586"
Utah - Counties,"1,703","1,295","1,184","1,216",71.4,"5,837",802,370,487,28.6,"1,492"
Utah - Municipalities,"3,504","2,615","2,513","2,539",72.5,"12,006","1,592",673,965,27.5,"3,118"
Vermont - Total,"1,554","1,104",944,"1,011",65.1,"5,215",661,512,543,34.9,"2,235"
Vermont - State,632,299,288,290,45.9,"1,783",376,334,342,54.1,"1,460"
"Vermont - Local, total",922,805,656,721,78.2,"3,432",285,178,201,21.8,776
Vermont - Municipalities,480,368,320,378,78.8,"1,654",153,92,102,21.3,390
Virginia - Total,"21,327","17,341","16,847","17,092",80.1,"84,539","4,693","3,773","4,235",19.9,"15,670"
Virginia - State,"3,148","2,318","2,306","2,313",73.5,"11,591",892,767,835,26.5,"2,947"
"Virginia - Local, total","18,179","15,023","14,541","14,779",81.3,"72,949","3,801","3,006","3,400",18.7,"12,723"
Virginia - Counties,"9,074","7,337","7,076","7,194",79.3,"39,339","2,104","1,670","1,880",20.7,"7,757"
Virginia - Municipalities,"9,076","7,767","7,533","7,650",84.3,"33,869","1,628","1,273","1,426",15.7,"4,656"
Washington - Total,"13,804","9,831","9,701","9,737",70.5,"73,606","4,215","3,955","4,067",29.5,"20,183"
Washington - State,"2,183",801,801,801,36.7,"5,732","1,408","1,367","1,382",63.3,"5,920"
"Washington - Local, total","11,621","9,030","8,900","8,936",76.9,"67,874","2,807","2,588","2,685",23.1,"14,263"
Washington - Counties,"4,484","3,405","3,312","3,324",74.1,"22,735","1,243","1,117","1,160",25.9,"6,002"
Washington - Municipalities,"6,999","5,647","5,628","5,640",80.6,"44,678","1,400","1,315","1,359",19.4,"7,148"
West Virginia - Total,"3,991","3,318","3,106","3,189",79.9,"12,379",920,721,802,20.1,"1,951"
West Virginia - State,"1,044",658,658,658,63,"3,302",398,378,386,37,986
"West Virginia - Local, total","2,947","2,660","2,448","2,531",85.9,"9,077",522,343,416,14.1,965
West Virginia - Counties,"1,243","1,139","1,003","1,039",83.6,"3,653",224,180,204,16.4,478
West Virginia - Municipalities,"1,698","1,537","1,446","1,486",87.5,"5,457",308,163,212,12.5,494
Wisconsin - Total,"15,471","12,817","11,703","12,038",77.8,"66,096","4,746","2,917","3,433",22.2,"12,925"
Wisconsin - State,759,553,541,549,72.3,"2,955",219,193,210,27.7,887
"Wisconsin - Local, total","14,712","12,264","11,162","11,489",78.1,"63,141","4,527","2,724","3,223",21.9,"12,038"
Wisconsin - Counties,"5,141","4,460","3,626","3,798",73.9,"19,831","1,521","1,263","1,343",26.1,"5,858"
Wisconsin - Municipalities,"9,291","7,505","7,310","7,505",80.8,"43,177","2,899","1,416","1,786",19.2,"5,978"
Wyoming - Total,"1,993","1,488","1,461","1,470",73.8,"6,908",583,491,523,26.2,"2,013"
Wyoming - State,292,199,199,199,68.2,881,93,93,93,31.8,516
"Wyoming - Local, total","1,701","1,289","1,262","1,271",74.7,"6,028",490,398,430,25.3,"1,497"
Wyoming - Counties,625,451,444,448,71.7,"2,059",198,169,177,28.3,649
Wyoming - Municipalities,"1,060",824,807,812,76.6,"3,926",290,227,248,23.4,854
"Note: March payroll data may not sum due to rounding. For the same reason, these data may not sum to equal police protection March payrolls in table 6. Local government data are estimates subject to variability.",,,,,,,,,,,
