Arkansas,"8,668","8,262","8,572","29,554","3,450","1,218","1,210","1,214","4,647","3,831","1,648","1,505","1,578","6,556","4,048","5,802","5,547","5,780","18,351","3,204"
California,"77,326","75,029","76,412","576,184","7,569","11,762","11,494","11,538","98,387","8,540","6,553","6,120","6,333","45,817","7,305","59,011","57,415","58,541","431,980","7,402"
Colorado,"13,867","13,322","13,884","68,313","4,990","1,274","1,257","1,265","7,781","6,157","5,178","4,696","5,195","28,885","5,812","7,415","7,369","7,424","31,647","4,267"
Connecticut,"13,641","12,733","12,859","86,754","6,737","1,994","1,874","1,912","14,901","7,872","5,889","5,359","5,409","38,001","6,990","5,758","5,500","5,538","33,852","6,104"
Delaware,"5,800","5,686","5,757","28,679","5,007","1,100","1,086","1,093","7,836","7,192","1,842","1,791","1,823","8,713","4,807","2,858","2,809","2,841","12,130","4,291"
Florida,"48,118","47,003","47,507","170,034","3,579","4,317","4,042","4,147","16,740","4,038","20,045","19,383","19,708","82,005","4,170","23,756","23,578","23,652","71,289","3,015"
Georgia,"22,805","21,892","22,337","79,930","3,580","2,674","2,616","2,646","12,264","4,655","3,593","3,522","3,558","18,050","5,087","16,538","15,754","16,133","49,616","3,065"
Hawaii,"5,437","5,354","5,387","26,304","4,859",0,0,0,0,-,"3,050","2,980","3,007","13,718","4,532","2,387","2,374","2,380","12,586","5,269"
Idaho,"3,570","3,466","3,507","21,262","6,067",532,511,520,"2,750","5,325",603,550,568,"5,589","9,887","2,435","2,405","2,419","12,923","5,350"
Illinois,"18,971","18,820","18,844","122,455","6,496","3,267","3,146","3,156","23,539","7,458","2,650","2,620","2,634","24,479","9,297","13,054","13,054","13,054","74,437","5,702"
Indiana,"9,641","9,249","9,407","39,107","4,195","1,831","1,829","1,829","8,139","4,450","1,525","1,460","1,482","11,145","7,573","6,285","5,960","6,096","19,823","3,290"
Iowa,"5,847","5,596","5,765","33,397","5,818",855,846,850,"5,878","6,930","2,225","2,138","2,201","13,044","5,958","2,767","2,612","2,714","14,475","5,344"
Kansas,"6,536","6,367","6,440","25,098","3,905","1,094","1,036","1,062","5,165","4,898","2,170","2,075","2,113","9,181","4,365","3,272","3,256","3,265","10,752","3,295"
Kentucky,"11,802","11,590","11,718","41,666","3,565","2,055","2,046","2,049","8,120","3,965","5,632","5,438","5,560","19,558","3,535","4,115","4,106","4,109","13,988","3,405"
Louisiana,"9,300","8,999","9,171","42,381","4,648","1,854","1,746","1,825","12,256","6,855","1,701","1,647","1,663","7,653","4,609","5,745","5,606","5,683","22,472","3,972"
Maine,"2,735","2,532","2,607","12,811","4,931",550,547,549,"3,104","5,663",905,789,833,"4,300","5,204","1,280","1,196","1,225","5,407","4,417"
Maryland,"19,037","17,963","18,869","100,751","5,443","2,224","2,224","2,224","14,608","6,568","5,399","4,872","5,291","27,633","5,387","11,414","10,867","11,354","58,510","5,237"
Massachusetts,"24,127","23,704","23,843","154,874","6,469","2,847","2,817","2,831","26,889","9,496","9,473","9,205","9,294","59,119","6,319","11,807","11,682","11,718","68,866","5,858"
Michigan,"16,721","16,503","16,655","90,471","5,426","2,908","2,884","2,897","15,895","5,489","1,514","1,453","1,493","10,848","7,317","12,299","12,166","12,265","63,728","5,186"
Minnesota,"9,548","8,904","9,355","51,156","5,475",984,953,972,"5,132","5,307","4,179","3,717","4,004","24,270","6,060","4,385","4,234","4,379","21,754","4,999"
Mississippi,"4,152","4,137","4,150","14,357","3,462","1,212","1,210","1,212","4,898","4,045",465,465,465,"2,568","5,523","2,475","2,462","2,473","6,891","2,786"
Missouri,"18,842","18,225","18,536","61,124","3,313","2,573","2,434","2,498","11,301","4,582","4,304","3,947","4,145","17,034","4,199","11,965","11,844","11,893","32,789","2,758"
Montana,"2,574","2,380","2,507","11,698","4,697",505,497,502,"2,500","4,986",820,732,785,"3,981","5,114","1,249","1,151","1,220","5,217","4,307"
Nebraska,"4,334","4,237","4,274","19,093","4,473",759,733,744,"3,735","5,040",792,774,780,"4,365","5,624","2,783","2,730","2,750","10,993","3,994"
Nevada,"5,340","5,295","5,305","28,983","5,451",868,865,866,"5,691","6,571",695,685,686,"4,996","7,265","3,777","3,745","3,753","18,296","4,861"
New Hampshire,"2,545","2,195","2,397","12,904","5,536",533,484,509,"2,973","5,965",950,717,856,"4,241","5,163","1,062",994,"1,032","5,690","5,596"
New Jersey,"25,601","25,340","25,456","159,166","6,261","4,023","3,952","3,979","29,890","7,526","12,874","12,709","12,789","79,615","6,240","8,704","8,679","8,688","49,661","5,716"
New Mexico,"7,686","7,592","7,642","32,774","4,289",629,629,629,"3,191","5,072","3,221","3,155","3,187","15,363","4,823","3,836","3,808","3,826","14,220","3,717"
New York,"57,459","56,717","57,224","396,490","6,942","6,251","6,118","6,196","58,241","9,494","18,956","18,574","18,823","145,367","7,744","32,252","32,025","32,205","192,882","5,990"
North Carolina,"29,596","29,125","29,149","120,182","4,114","3,174","3,169","3,170","15,152","4,778","6,989","6,531","6,549","33,684","5,108","19,433","19,425","19,430","71,346","3,671"
North Dakota,"1,833","1,675","1,736","9,209","5,304",202,194,199,"1,324","6,711",682,612,628,"3,777","6,043",949,869,909,"4,108","4,469"
Ohio,"19,222","18,718","18,993","97,521","5,122","2,640","2,623","2,630","14,879","5,654","3,169","2,716","2,975","19,425","6,590","13,413","13,379","13,388","63,217","4,720"
Oklahoma,"9,546","9,338","9,436","39,125","4,154","1,945","1,889","1,917","9,934","5,216","2,663","2,551","2,601","12,196","4,721","4,938","4,898","4,918","16,995","3,449"
Oregon,"10,166","9,692","9,905","56,434","5,699","1,619","1,440","1,501","9,383","6,323","3,150","2,996","3,086","17,945","5,812","5,397","5,256","5,318","29,106","5,463"
Pennsylvania,"27,969","27,384","27,609","164,159","5,925","6,843","6,606","6,679","43,031","6,409","2,997","2,976","2,985","30,017","10,062","18,129","17,802","17,945","91,111","5,054"
Rhode Island,"2,998","2,969","2,982","21,878","7,347",344,342,342,"2,895","8,458","1,182","1,161","1,173","7,387","6,321","1,472","1,466","1,467","11,596","7,901"
South Carolina,"10,602","10,480","10,542","37,691","3,571","2,141","2,102","2,124","8,546","4,033",921,907,914,"4,930","5,404","7,540","7,471","7,504","24,215","3,218"
South Dakota,"1,846","1,691","1,764","8,136","4,679",367,352,360,"1,712","4,776",718,611,662,"3,471","5,424",761,728,742,"2,953","4,006"
Tennessee,"10,459","10,421","10,437","44,923","4,306","1,791","1,785","1,789","10,124","5,668","2,581","2,560","2,565","15,202","5,929","6,087","6,076","6,083","19,597","3,222"
Texas,"55,390","54,487","54,928","220,307","4,011","7,504","7,454","7,480","49,241","6,598","5,812","5,569","5,688","32,767","5,747","42,074","41,464","41,760","138,299","3,312"
Utah,"6,055","5,601","5,808","25,329","4,420",994,874,910,"4,101","4,554","1,618","1,505","1,571","8,432","5,460","3,443","3,222","3,327","12,796","3,897"
Vermont,"2,476","2,290","2,351","13,279","5,682",668,570,592,"4,076","7,005",712,640,672,"3,744","5,605","1,096","1,080","1,087","5,459","5,029"
Virginia,"20,610","19,697","20,092","82,776","4,129","3,213","3,049","3,121","16,729","5,407","4,109","3,756","3,844","19,539","5,080","13,288","12,892","13,127","46,508","3,550"
Washington,"13,447","12,933","13,166","65,430","4,971","2,209","2,155","2,174","12,252","5,634","2,132","2,062","2,098","13,389","6,395","9,106","8,716","8,894","39,789","4,471"
West Virginia,"6,055","5,978","6,017","21,448","3,570","1,026",988,999,"4,234","4,259","1,699","1,670","1,689","7,740","4,595","3,330","3,320","3,329","9,474","2,849"
Wisconsin,"12,988","11,818","12,574","62,189","4,933",819,779,806,"4,628","5,820","2,487","2,193","2,366","15,233","6,531","9,682","8,846","9,402","42,328","4,459"
Wyoming,"2,041","1,990","2,024","9,106","4,469",282,282,282,"1,497","5,307",565,518,549,"3,206","5,791","1,194","1,190","1,193","4,403","3,695"
Note: These data are based on a summation of responses from individual state agencies. Some agency data may be for a prior reporting period.,,,,,,,,,,,,,,,,,,,,
