"Kern, CA","2,521","2,341","2,496","15,824","6,508","1,174","1,112","1,173","7,930","6,992",593,585,586,"3,742","6,365",754,644,737,"4,152","5,801"
"King, WA","3,858","3,666","3,793","28,951","7,681","1,098","1,091","1,095","9,727","8,894","1,728","1,599","1,653","11,544","6,961","1,032",976,"1,045","7,680","7,505"
"Lake, IL",925,873,903,"5,799","6,532",264,230,243,"1,709","7,225",387,375,385,"2,349","6,175",274,268,275,"1,740","6,435"
"Lake, IN","1,329","1,209","1,271","4,904","3,946",177,176,176,863,"4,895",917,798,860,"3,165","3,802",235,235,235,875,"3,725"
"Lancaster, PA","1,097",975,"1,035","4,001","3,969",80,70,74,271,"3,735",492,407,442,"1,539","3,574",525,498,519,"2,191","4,325"
"Lee, FL","1,598","1,574","1,586","8,816","5,573","1,117","1,109","1,114","6,158","5,534",135,119,126,824,"6,723",346,346,346,"1,835","5,303"
"Los Angeles, CA","32,308","31,597","32,111","262,060","8,216","9,514","9,235","9,353","80,061","8,596","15,056","14,697","15,053","127,746","8,584","7,738","7,665","7,705","54,253","7,054"
"Macomb, MI","1,105",988,"1,038","5,032","4,948",369,280,317,"1,694","5,729",419,402,410,"1,911","4,657",317,306,311,"1,427","4,618"
"Maricopa, AZ","9,455","9,252","9,365","45,162","4,830","3,450","3,398","3,421","17,537","5,130","3,692","3,586","3,653","17,795","4,881","2,313","2,268","2,291","9,830","4,300"
"Mecklenburg, NC","1,182","1,170","1,178","5,247","4,465",475,467,474,"2,167","4,600",168,164,165,713,"4,320",539,539,539,"2,368","4,393"
"Middlesex, NJ",683,680,681,"4,907","7,201",186,186,186,"1,304","7,009",183,183,183,"1,309","7,155",314,311,312,"2,294","7,342"
"Milwaukee, WI","2,084","1,998","2,045","11,178","5,485",408,402,404,"2,499","6,197",621,596,613,"3,240","5,323","1,055","1,000","1,028","5,439","5,295"
"Monmouth, NJ",985,889,940,"6,774","7,407",193,156,169,"1,246","7,680",414,360,397,"2,276","5,936",378,373,374,"3,253","8,714"
"Monroe, NY","1,583","1,465","1,503","10,446","7,051",670,579,607,"4,168","7,046",308,292,298,"2,114","7,169",605,594,598,"4,165","6,998"
"Montgomery, MD","3,011","2,785","2,897","21,460","7,577","2,214","2,028","2,117","15,769","7,648",279,250,268,"1,773","6,797",518,507,512,"3,918","7,676"
"Montgomery, OH","1,831","1,682","1,734","7,496","4,319",637,602,620,"2,638","4,280",907,804,833,"3,492","4,150",287,276,281,"1,366","4,898"
"Montgomery, PA","1,672","1,568","1,619","7,074","4,412",313,281,294,"1,322","4,587",781,718,750,"3,203","4,319",578,569,575,"2,549","4,441"
"Multnomah, OR","1,701","1,575","1,619","10,215","6,371",301,282,289,"1,943","6,782",249,237,243,"1,627","6,767","1,151","1,056","1,087","6,645","6,173"
"Nassau, NY","4,559","4,118","4,474","40,680","9,596","2,798","2,376","2,724","33,160","13,488",459,454,458,"3,195","6,997","1,302","1,288","1,292","4,325","3,333"
"New Castle, DE",708,568,660,"3,864","6,461",652,516,607,"3,593","6,598",56,52,53,270,"5,107",0,0,0,0,-
"Norfolk, MA",0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-
"Oakland, MI","2,220","1,905","2,039","10,343","5,150",667,601,621,"3,513","5,717",967,784,867,"4,317","5,091",586,520,551,"2,513","4,583"
"Ocean, NJ",715,693,702,"4,763","6,808",288,274,278,"1,773","6,417",195,188,192,"1,362","7,107",232,231,232,"1,628","7,029"
"Oklahoma, OK","1,032","1,007","1,017","3,419","3,375",207,196,202,635,"3,179",212,204,206,746,"3,634",613,607,609,"2,039","3,352"
"Orange, CA","7,856","7,523","7,741","62,641","8,125","3,793","3,686","3,747","34,498","9,271","2,898","2,690","2,837","20,885","7,337","1,165","1,147","1,157","7,258","6,289"
"Orange, FL","4,537","4,190","4,288","17,761","4,174","2,306","1,981","2,067","8,110","3,986",600,591,593,"2,390","4,032","1,631","1,618","1,628","7,262","4,458"
"Palm Beach, FL","4,600","4,257","4,360","31,938","7,430","2,604","2,274","2,370","18,953","8,209","1,073","1,060","1,067","5,169","4,855",923,923,923,"7,817","8,469"
"Passaic, NJ",889,872,882,"6,687","7,631",153,146,150,841,"5,668",204,203,203,"1,729","8,516",532,523,529,"4,116","7,836"
"Pierce, WA","1,401","1,336","1,364","10,126","7,476",487,487,487,"3,727","7,652",620,558,585,"4,166","7,232",294,291,292,"2,233","7,646"
"Pima, AZ","3,477","3,399","3,434","14,624","4,267",947,941,944,"4,640","4,920","1,433","1,390","1,408","5,985","4,254","1,097","1,068","1,082","3,999","3,709"
"Pinellas, FL","3,045","2,844","2,937","15,380","5,299","1,343","1,190","1,250","6,957","5,673",461,460,461,"1,810","3,927","1,241","1,194","1,226","6,612","5,455"
"Polk, FL","2,452","2,192","2,307","9,349","4,145","1,323","1,095","1,192","5,032","4,441",634,602,620,"2,283","3,636",495,495,495,"2,035","4,111"
"Prince Georges, MD","3,352","3,209","3,298","19,176","5,901","2,408","2,308","2,364","12,664","5,423",433,391,423,"2,089","5,111",511,510,511,"4,424","8,668"
"Riverside, CA","5,615","5,600","5,609","48,693","8,682","2,286","2,276","2,281","22,315","9,785",922,917,921,"9,187","9,989","2,407","2,407","2,407","17,191","7,142"
"Sacramento, CA","3,932","3,537","3,729","33,063","9,028","1,769","1,551","1,638","15,259","9,559",597,534,573,"5,432","9,666","1,566","1,452","1,518","12,373","8,226"
"Salt Lake, UT","2,205","1,852","1,940","9,078","4,770",911,587,664,"3,252","5,184",411,389,398,"2,071","5,255",883,876,878,"3,755","4,277"
"San Bernardino, CA","5,758","5,625","5,696","38,257","6,740","2,082","2,004","2,043","14,663","7,236","1,363","1,340","1,355","9,743","7,221","2,313","2,281","2,298","13,851","6,022"
"San Diego, CA","8,121","7,802","7,977","48,207","6,042","2,774","2,707","2,774","16,163","5,848","3,156","2,943","3,028","20,548","6,768","2,191","2,152","2,175","11,496","5,293"
"San Joaquin, CA","1,589","1,448","1,520","11,051","7,389",389,341,368,"3,021","8,532",543,491,517,"3,855","7,540",657,616,635,"4,175","6,637"
"San Mateo, CA","1,452","1,355","1,429","10,584","7,547",415,389,403,"5,402","13,699",435,430,432,"2,567","5,945",602,536,594,"2,615","4,368"
"Santa Clara, CA","4,506","4,302","4,395","41,469","9,484",777,680,720,"7,572","10,672","1,881","1,835","1,864","16,804","9,040","1,848","1,787","1,811","17,093","9,488"
"Shelby, TN","3,468","3,240","3,390","13,021","3,891",731,672,709,"3,138","4,512","1,651","1,494","1,602","5,929","3,772","1,086","1,074","1,079","3,954","3,667"
"Snohomish, WA","1,112","1,102","1,108","7,281","6,575",360,357,358,"2,739","7,661",339,332,337,"2,179","6,469",413,413,413,"2,363","5,722"
"St. Louis, MO","2,084","1,989","2,044","9,234","4,551","1,235","1,200","1,222","6,008","4,925",522,470,500,"2,059","4,218",327,319,322,"1,167","3,632"
"Stanislaus, CA","1,337","1,228","1,284","8,187","6,446",681,623,652,"4,487","6,972",375,358,367,"2,269","6,209",281,247,265,"1,431","5,462"
"Suffolk, NY","5,962","5,474","5,692","47,863","8,597","3,797","3,344","3,542","33,429","9,783",549,521,535,"4,003","7,551","1,616","1,609","1,615","10,431","6,472"
"Summit, OH","1,241","1,205","1,225","4,949","4,052",213,207,211,"1,000","4,768",584,563,574,"2,078","3,624",444,435,440,"1,870","4,264"
"Tarrant, TX","2,912","2,822","2,858","14,872","5,237",475,464,469,"2,695","5,767","1,190","1,145","1,165","6,735","5,837","1,247","1,213","1,224","5,443","4,467"
"Travis, TX","4,828","4,753","4,768","18,726","3,928",885,885,885,"4,292","4,850","1,869","1,798","1,811","7,168","3,959","2,074","2,070","2,072","7,266","3,507"
"Tulsa, OK","1,058","1,006","1,042","3,359","3,294",665,655,659,"2,131","3,242",247,215,243,762,"3,413",146,136,140,465,"3,361"
"Union, NJ","1,470","1,426","1,449","9,024","6,273",891,855,872,"5,122","5,933",200,194,199,"1,614","8,188",379,377,378,"2,287","6,059"
"Utah, UT",515,457,478,"2,553","5,434",168,149,156,843,"5,507",88,85,86,475,"5,526",259,223,236,"1,235","5,351"
"Ventura, CA","2,647","2,557","2,599","23,234","8,993",795,737,764,"8,001","10,712","1,098","1,078","1,089","9,320","8,546",754,742,746,"5,913","7,935"
"Wake, NC",983,980,983,"6,087","6,196",490,489,490,"3,041","6,213",18,18,18,147,"8,189",475,473,475,"2,899","6,103"
"Washington, OR",972,789,920,"5,971","6,797",598,498,580,"3,901","7,089",136,120,131,898,"6,823",238,171,209,"1,172","5,926"
"Wayne, MI","1,932","1,829","1,877","10,918","5,800",290,254,266,"1,525","5,878","1,035",968,"1,004","5,143","5,025",607,607,607,"4,250","7,002"
"Westchester, NY","1,794","1,656","1,745","14,725","8,728",409,292,370,"3,101","9,919",325,319,322,"2,815","8,788","1,060","1,045","1,053","8,809","8,376"
"Will, IL","1,216","1,141","1,173","6,698","5,735",415,384,398,"2,530","6,417",414,396,401,"1,902","4,721",387,361,374,"2,265","6,123"
