"Oklahoma - Local, total","9,434","7,425","6,989","7,169",76,"34,348","2,528","2,143","2,265",24,"7,587"
Oklahoma - Counties,"2,510","1,767","1,644","1,691",67.4,"5,311",847,801,819,32.6,"2,269"
Oklahoma - Municipalities,"6,924","5,658","5,345","5,478",79.1,"29,026","1,681","1,342","1,446",20.9,"5,320"
Oregon - Total,"8,968","6,135","5,936","6,012",67,"43,439","3,210","2,747","2,956",33,"15,644"
Oregon - State,"1,501",760,718,739,49.2,"5,516",859,722,762,50.8,"3,868"
"Oregon - Local, total","7,467","5,375","5,218","5,273",70.6,"37,924","2,351","2,025","2,194",29.4,"11,776"
Oregon - Counties,"2,610","1,747","1,656","1,690",64.8,"11,493",980,816,920,35.2,"4,877"
Oregon - Municipalities,"4,857","3,628","3,562","3,583",73.8,"26,426","1,371","1,209","1,274",26.2,"6,899"
Pennsylvania - Total,"33,059","29,220","25,549","27,470",83.1,"180,466","8,386","4,074","5,589",16.9,"24,855"
Pennsylvania - State,"6,679","5,231","5,225","5,228",78.3,"33,500","1,612","1,381","1,451",21.7,"9,531"
"Pennsylvania - Local, total","26,380","23,989","20,324","22,242",84.3,"146,966","6,774","2,693","4,138",15.7,"15,324"
Pennsylvania - Counties,"3,245","2,575","2,325","2,441",75.2,"11,509",959,723,804,24.8,"3,525"
Pennsylvania - Municipalities,"16,381","15,066","12,529","13,861",84.6,"92,666","4,324","1,459","2,520",15.4,"8,816"
Rhode Island - Total,"2,923","2,345","2,337","2,339",80,"16,393",705,515,584,20,"2,637"
Rhode Island - State,342,258,258,258,75.4,"2,345",86,84,84,24.6,550
"Rhode Island - Local, total","2,581","2,087","2,079","2,081",80.6,"14,049",619,431,500,19.4,"2,086"
Rhode Island - Municipalities,"1,380","1,133","1,132","1,132",82,"7,827",294,213,248,18,"1,082"
South Carolina - Total,"14,233","11,487","11,156","11,306",79.4,"45,403","3,318","2,696","2,927",20.6,"10,034"
South Carolina - State,"2,124","1,446","1,437","1,442",67.9,"6,232",695,665,682,32.1,"2,313"
"South Carolina - Local, total","12,109","10,041","9,719","9,864",81.5,"39,171","2,623","2,031","2,245",18.5,"7,721"
South Carolina - Counties,"6,313","5,110","4,916","5,020",79.5,"19,674","1,474","1,169","1,293",20.5,"4,529"
South Carolina - Municipalities,"5,796","4,931","4,803","4,844",83.6,"19,499","1,149",862,952,16.4,"3,189"
South Dakota - Total,"2,040","1,726","1,578","1,619",79.4,"7,707",518,377,421,20.6,"1,530"
South Dakota - State,360,232,229,230,63.9,"1,207",135,123,130,36.1,506
"South Dakota - Local, total","1,680","1,494","1,349","1,389",82.7,"6,500",383,254,291,17.3,"1,024"
South Dakota - Counties,629,552,491,511,81.2,"2,168",165,90,118,18.8,356
South Dakota - Municipalities,"1,051",940,858,878,83.5,"4,336",217,164,173,16.5,667
Tennessee - Total,"21,339","17,663","17,078","17,335",81.2,"75,278","4,456","3,364","4,004",18.8,"13,166"
Tennessee - State,"1,789","1,324","1,319","1,322",73.9,"8,351",467,466,467,26.1,"1,773"
"Tennessee - Local, total","19,550","16,339","15,759","16,013",81.9,"66,927","3,989","2,898","3,537",18.1,"11,393"
Tennessee - Counties,"7,537","6,415","6,095","6,238",82.8,"22,331","1,461","1,154","1,299",17.2,"3,801"
Tennessee - Municipalities,"12,013","9,924","9,664","9,775",81.4,"44,600","2,528","1,744","2,238",18.6,"7,592"
Texas - Total,"77,161","56,579","55,632","56,102",72.7,"338,565","22,590","20,247","21,059",27.3,"85,455"
Texas - State,"7,480","4,037","4,037","4,037",54,"34,801","3,467","3,417","3,443",46,"14,439"
"Texas - Local, total","69,681","52,542","51,595","52,065",74.7,"303,764","19,123","16,830","17,616",25.3,"71,016"
Texas - Counties,"21,689","14,675","14,287","14,422",66.5,"65,177","7,383","7,142","7,267",33.5,"31,257"
Texas - Municipalities,"47,992","37,867","37,308","37,643",78.4,"238,585","11,740","9,688","10,349",21.6,"39,757"
Utah - Total,"6,488","4,557","4,371","4,418",68.1,"23,142","3,222","1,569","2,070",31.9,"7,499"
Utah - State,910,455,455,455,50,"2,303",539,419,455,50,"1,799"
"Utah - Local, total","5,578","4,102","3,916","3,963",71,"20,839","2,683","1,150","1,615",29,"5,700"
Utah - Counties,"1,770","1,327","1,276","1,290",72.9,"6,728",765,387,480,27.1,"1,721"
Utah - Municipalities,"3,779","2,754","2,619","2,652",70.2,"14,011","1,903",760,"1,127",29.8,"3,962"
Vermont - Total,"1,489","1,194","1,020","1,078",72.4,"6,718",550,375,411,27.6,"2,106"
Vermont - State,592,366,347,350,59.1,"2,711",302,223,242,40.9,"1,364"
"Vermont - Local, total",897,828,673,728,81.2,"4,006",248,152,169,18.8,742
Vermont - Counties,14,11,6,7,50,36,7,6,7,50,23
Vermont - Municipalities,395,336,307,318,80.5,"1,841",115,70,77,19.5,349
Virginia - Total,"21,908","17,918","17,350","17,646",80.5,"98,522","4,737","3,772","4,262",19.5,"17,408"
Virginia - State,"3,121","2,314","2,294","2,306",73.9,"13,362",899,755,815,26.1,"3,367"
"Virginia - Local, total","18,787","15,604","15,056","15,340",81.7,"85,160","3,838","3,017","3,447",18.3,"14,041"
Virginia - Counties,"9,773","7,864","7,560","7,726",79.1,"46,891","2,282","1,795","2,047",20.9,"8,833"
Virginia - Municipalities,"9,014","7,740","7,496","7,614",84.5,"38,263","1,556","1,222","1,400",15.5,"5,212"
Washington - Total,"14,414","10,472","10,297","10,362",71.9,"82,984","4,139","3,954","4,052",28.1,"24,787"
Washington - State,"2,174",922,887,897,41.3,"4,188","1,287","1,268","1,277",58.7,"8,064"
"Washington - Local, total","12,240","9,550","9,410","9,465",77.3,"78,796","2,852","2,686","2,775",22.7,"16,723"
Washington - Counties,"4,246","2,899","2,879","2,887",68,"22,532","1,390","1,333","1,359",32,"8,697"
Washington - Municipalities,"7,994","6,651","6,531","6,578",82.3,"56,262","1,462","1,353","1,416",17.7,"8,030"
West Virginia - Total,"3,936","3,305","3,112","3,187",81,"13,168",892,685,749,19,"2,231"
West Virginia - State,999,639,639,639,64,"3,078",387,349,360,36,"1,156"
"West Virginia - Local, total","2,937","2,666","2,473","2,548",86.8,"10,090",505,336,389,13.2,"1,075"
West Virginia - Counties,"1,218","1,064","1,037","1,048",86,"4,169",188,159,170,14,474
West Virginia - Municipalities,"1,719","1,602","1,436","1,500",87.3,"5,931",317,177,219,12.7,603
Wisconsin - Total,"15,809","12,993","11,915","12,205",77.2,"76,191","4,868","3,051","3,604",22.8,"15,109"
Wisconsin - State,806,527,524,527,65.4,"3,407",292,255,279,34.6,"1,221"
"Wisconsin - Local, total","15,003","12,466","11,391","11,678",77.8,"72,784","4,576","2,796","3,325",22.2,"13,888"
Wisconsin - Counties,"5,097","3,857","3,615","3,700",72.6,"21,292","1,533","1,314","1,397",27.4,"6,634"
Wisconsin - Municipalities,"9,687","8,280","7,616","7,790",80.4,"50,502","2,968","1,464","1,897",19.6,"7,142"
Wyoming - Total,"1,977","1,453","1,409","1,429",72.3,"7,278",602,519,548,27.7,"2,264"
Wyoming - State,282,188,188,188,66.7,953,94,94,94,33.3,543
"Wyoming - Local, total","1,695","1,265","1,221","1,241",73.2,"6,325",508,425,454,26.8,"1,721"
Wyoming - Counties,684,473,469,471,68.9,"2,397",236,200,213,31.1,758
Wyoming - Municipalities,"1,011",792,752,770,76.2,"3,932",272,225,241,23.8,964
"Note: March payroll data may not sum due to rounding. For the same reason, these data may not sum to equal police protection March payrolls in table 6.",,,,,,,,,,,
