Alaska - Total,737,"16,856,025","1,005,089",6,"395,059",39.3,"261,625",26,"348,405",34.7
Alaska - State,-,"10,970,258","706,835",6.4,"131,028",18.5,"235,081",33.3,"340,726",48.2
"Alaska - Local, total",-,"5,885,767","298,254",5.1,"264,031",88.5,"26,544",8.9,"7,679",2.6
Alaska - Boroughs,-,"2,354,861","39,942",1.7,"28,372",71,"9,647",24.2,"1,923",4.8
Alaska - Municipalities,-,"3,345,252","258,312",7.7,"235,659",91.2,"16,897",6.5,"5,756",2.2
Arizona - Total,"6,830","51,738,519","4,818,195",9.3,"2,113,256",43.9,"1,019,327",21.2,"1,685,612",35
Arizona - State,-,"23,933,787","1,480,017",6.2,"230,479",15.6,"198,653",13.4,"1,050,885",71
"Arizona - Local, total",-,"27,804,732","3,338,178",12,"1,882,777",56.4,"820,674",24.6,"634,727",19
Arizona - Counties,-,"3,785,914","1,725,294",45.6,"430,377",24.9,"660,895",38.3,"634,022",36.7
Arizona - Municipalities,-,"9,391,048","1,612,884",17.2,"1,452,400",90,"159,779",9.9,705,0
Arkansas - Total,"2,978","26,098,151","1,407,249",5.4,"677,496",48.1,"201,835",14.3,"527,918",37.5
Arkansas - State,-,"15,950,361","560,390",3.5,"105,706",18.9,"110,683",19.8,"344,001",61.4
"Arkansas - Local, total",-,"10,147,790","846,859",8.3,"571,790",67.5,"91,152",10.8,"183,917",21.7
Arkansas - Counties,-,"1,154,342","378,693",32.8,"150,571",39.8,"53,410",14.1,"174,712",46.1
Arkansas -Municipalities,-,"3,234,700","468,166",14.5,"421,219",90,"37,742",8.1,"9,205",2
California - Total,"38,918","512,095,267","39,620,342",7.7,"16,535,225",41.7,"7,809,942",19.7,"15,275,175",38.6
California - State,-,"222,319,702","15,099,326",6.8,"1,770,951",11.7,"3,815,772",25.3,"9,512,603",63
"California - Local, total",-,"289,775,565","24,521,016",8.5,"14,764,274",60.2,"3,994,170",16.3,"5,762,572",23.5
California - Counties,-,"67,752,147","14,065,299",20.8,"4,909,715",34.9,"3,591,921",25.5,"5,563,663",39.6
California - Municipalities,-,"72,860,935","10,454,628",14.3,"9,853,470",94.2,"402,249",3.8,"198,909",1.9
Colorado - Total,"5,451","55,217,734","3,862,332",7,"1,779,074",46.1,"793,648",20.5,"1,289,610",33.4
Colorado - State,-,"25,212,966","1,551,046",6.2,"170,279",11,"514,116",33.1,"866,651",55.9
"Colorado - Local, total",-,"30,004,768","2,311,286",7.7,"1,608,795",69.6,"279,532",12.1,"422,959",18.3
Colorado - Counties,-,"4,193,213","933,215",22.3,"498,478",53.4,"135,335",14.5,"299,402",32.1
Colorado - Municipalities,-,"9,800,596","1,378,071",14.1,"1,110,317",80.6,"144,197",10.5,"123,557",9
Connecticut - Total,"3,587","39,815,885","2,564,978",6.4,"1,172,595",45.7,"694,426",27.1,"697,957",27.2
Connecticut - State,-,"21,397,494","1,574,355",7.4,"225,130",14.3,"651,268",41.4,"697,957",44.3
"Connecticut - Local, total",-,"18,418,391","990,623",5.4,"947,465",95.6,"43,158",4.4,0,0
Connecticut - Municipalities,-,"6,959,845","496,903",7.1,"474,277",95.4,"22,626",4.6,0,0
Delaware - Total,941,"10,819,751","859,121",7.9,"360,615",42,"193,520",22.5,"304,986",35.5
Delaware - State,-,"7,381,461","622,546",8.4,"139,423",22.4,"178,137",28.6,"304,986",49
"Delaware - Local, total",-,"3,438,290","236,575",6.9,"221,192",93.5,"15,383",6.5,0,0
Delaware - Counties,-,"498,421","99,738",20,"89,673",89.9,"10,065",10.1,0,0
Delaware - Municipalities,-,"718,182","136,837",19.1,"131,519",96.1,"5,318",3.9,0,0
District of Columbia - Total,675,"13,001,493","834,097",5.8,"584,667",70.1,"107,058",12.8,"142,372",17.1
"District of Columbia - Local, total",-,"15,705,670","834,097",5.1,"584,667",67.5,"107,058",15.8,"142,372",16.7
District of Columbia - Municipality,-,"13,001,493","834,097",6.8,"584,667",67.5,"107,058",15.8,"142,372",16.7
Florida - Total ,"20,209","164,800,873","14,270,479",8.7,"7,529,788",52.8,"2,408,991",16.9,"4,331,700",30.4
Florida - State,-,"67,688,517","4,526,756",6.7,"551,687",12.2,"1,499,925",33.1,"2,475,144",54.7
"Florida - Local, total",-,"97,112,356","9,743,723",10,"6,978,101",71.6,"909,066",9.3,"1,856,556",19.1
Florida - Counties,-,"28,413,357","6,195,545",21.8,"3,607,180",58.2,"787,024",12.7,"1,801,341",29.1
Florida - Municipalities,-,"24,131,069","3,548,178",14.7,"3,370,921",95,"122,042",3.4,"55,215",1.6
Georgia - Total,"10,178","79,597,251","5,808,972",7.3,"2,547,838",43.9,"1,212,104",20.9,"2,049,030",35.3
Georgia - State,-,"33,946,084","1,797,760",5.3,"331,440",18.4,"294,484",16.4,"1,171,836",65.2
"Georgia - Local, total",-,"45,651,167","4,011,212",8.8,"2,216,398",55.3,"917,620",22.9,"877,194",21.9
Georgia - Counties,-,"9,595,290","2,689,082",28,"1,143,570",42.5,"800,418",29.8,"745,094",27.7
Georgia - Municipalities,-,"9,250,861","1,322,130",14.3,"1,072,828",81.1,"117,202",8.9,"132,100",10
Hawaii - Total,"1,422","15,573,750","958,595",6.2,"456,058",47.6,"289,815",30.2,"212,722",22.2
Hawaii - State,-,"11,548,874","485,984",4.2,"36,790",7.6,"236,472",48.7,"212,722",43.8
"Hawaii - Local, total",-,"4,024,876","472,611",11.7,"419,268",88.7,"53,343",11.3,0,0
Hawaii - Counties,-,"1,264,958","176,291",13.9,"150,573",85.4,"25,718",14.6,0,0
Hawaii - Municipalities,-,"2,719,438","296,320",10.9,"268,695",90.7,"27,625",9.3,0,0
Idaho - Total,"1,651","12,032,202","943,461",7.8,"404,541",42.9,"190,946",20.2,"347,974",36.9
Idaho - State,-,"6,753,083","380,360",5.6,"57,581",15.1,"73,999",19.5,"248,780",65.4
"Idaho - Local, total",-,"5,279,119","563,101",10.7,"346,960",61.6,"116,947",20.8,"99,194",17.6
Idaho - Counties,-,"1,019,817","360,286",35.3,"156,306",43.4,"104,786",29.1,"99,194",27.5
Idaho - Municipalities,-,"1,291,766","202,815",15.7,"190,654",94,"12,161",6,0,0
Illinois - Total,"12,859","142,648,651","8,949,315",6.3,"5,009,667",56,"1,642,325",18.4,"2,297,323",25.7
Illinois - State,-,"64,487,383","2,446,647",3.8,"387,169",15.8,"557,593",22.8,"1,501,885",61.4
"Illinois - Local, total",-,"78,161,268","6,502,668",8.3,"4,622,498",71.1,"1,084,732",16.7,"795,438",12.2
Illinois - Counties,-,"8,537,078","2,459,867",28.8,"649,189",26.4,"1,015,240",41.3,"795,438",32.3
Illinois - Municipalities,-,"25,375,285","4,042,801",15.9,"3,973,309",98.3,"69,492",1.7,0,0
Indiana - Total,"6,608","54,790,454","2,796,400",5.1,"1,201,353",43,"568,591",20.3,"1,026,456",36.7
Indiana - State,-,"27,848,170","1,032,191",3.7,"215,962",20.9,"182,527",17.7,"633,702",61.4
"Indiana - Local, total",-,"26,942,284","1,764,209",6.5,"985,391",55.9,"386,064",21.9,"392,754",22.3
Indiana - Counties,-,"5,942,487","710,842",12,"187,786",26.4,"255,514",35.9,"267,542",37.6
Indiana - Municipalities,-,"9,232,232","1,050,043",11.4,"797,605",76,"127,226",12.1,"125,212",11.9
Iowa - Total,"3,121","33,750,921","1,550,830",4.6,"745,119",48,"360,586",23.3,"445,125",28.7
Iowa - State,-,"17,204,611","650,104",3.8,"94,306",14.5,"261,613",40.2,"294,185",45.3
"Iowa - Local, total",-,"16,546,310","900,726",5.4,"650,813",72.3,"98,973",11,"150,940",16.8
Iowa - Counties,-,"3,156,743","434,051",13.7,"203,516",46.9,"85,801",19.8,"144,734",33.3
Iowa - Municipalities,-,"5,533,504","465,719",8.4,"447,297",96,"13,172",2.8,"5,250",1.1
Kansas - Total,"2,909","28,184,393","1,612,595",5.7,"786,452",48.8,"313,748",19.5,"512,395",31.8
Kansas - State,-,"13,202,227","572,168",4.3,"99,457",17.4,"159,515",27.9,"313,196",54.7
"Kansas - Local, total",-,"14,982,166","1,040,427",6.9,"686,995",66,"154,233",14.8,"199,199",19.1
Kansas - Counties,-,"2,659,002","510,525",19.2,"236,255",46.3,"98,746",19.3,"175,524",34.4
Kansas - Municipalities,-,"4,591,572","528,355",11.5,"450,740",85.3,"55,485",10.5,"22,130",4.2
Kentucky - Total,"4,426","43,370,307","2,063,202",4.8,"718,795",34.8,"537,696",26.1,"806,711",39.1
Kentucky - State,-,"28,676,259","1,190,738",4.2,"170,423",14.3,"496,684",41.7,"523,631",44
"Kentucky - Local, total",-,"14,694,048","872,464",5.9,"548,372",62.9,"41,012",4.7,"283,080",32.4
Kentucky - Counties,-,"2,440,464","334,681",13.7,"120,779",36.1,"30,044",9,"183,858",54.9
Kentucky - Municipalities,-,"4,465,304","537,775",12,"427,593",79.5,"10,968",2,"99,214",18.4
Louisiana - Total,"4,665","45,903,350","3,313,817",7.2,"1,528,301",46.1,"697,553",21,"1,087,963",32.8
Louisiana - State,-,"24,185,108","1,033,410",4.3,"216,793",21,"319,396",30.9,"497,221",48.1
"Louisiana - Local, total",-,"21,718,242","2,280,407",10.5,"1,311,508",57.5,"378,157",16.6,"590,742",25.9
Louisiana - Parishes,-,"5,778,845","1,160,327",20.1,"526,866",45.4,"232,442",20,"401,019",34.6
Louisiana - Municipalities,-,"6,838,261","1,078,288",15.8,"784,457",72.8,"145,715",13.5,"148,116",13.7
Maine - Total,"1,328","12,099,770","570,044",4.7,"265,292",46.5,"96,789",17,"207,963",36.5
Maine - State,-,"7,370,858","291,133",3.9,"76,304",26.2,"79,125",27.2,"135,704",46.6
"Maine - Local, total",-,"4,728,912","278,911",5.9,"188,988",67.8,"17,664",6.3,"72,259",25.9
Maine - Counties,-,"194,721","121,463",62.4,"36,930",30.4,"12,274",10.1,"72,259",59.5
Maine - Municipalities,-,"1,309,609","74,539",5.7,"72,446",97.2,"2,093",2.8,0,0
Maryland - Total,"5,986","66,456,169","5,331,132",8,"2,574,835",48.3,"880,555",16.5,"1,875,742",35.2
Maryland - State,-,"33,942,673","2,545,132",7.5,"506,078",19.9,"572,207",22.5,"1,466,847",57.6
"Maryland - Local, total",-,"32,513,496","2,786,000",8.6,"2,068,757",74.3,"308,348",11.1,"408,895",14.7
Maryland - Counties,-,"26,272,646","1,986,396",7.6,"1,326,030",66.8,"251,471",12.7,"408,895",20.6
Maryland - Municipalities,-,"5,700,087","799,604",14,"742,727",92.9,"56,877",7.1,0,0
Massachusetts - Total,"6,794","87,015,265","4,447,889",5.1,"2,094,041",47.1,"974,915",21.9,"1,378,933",31
Massachusetts - State,-,"52,676,065","2,785,202",5.3,"493,551",17.7,"912,718",32.8,"1,378,933",49.5
"Massachusetts - Local, total",-,"34,339,200","1,662,687",4.8,"1,600,490",96.3,"62,197",3.7,0,0
Massachusetts - Counties,-,"387,653",716,0.2,0,0,716,100,0,0
Massachusetts - Municipalities,-,"16,390,152","984,067",6,"951,410",96.7,"32,657",3.3,0,0
Michigan - Total,"9,932","93,499,894","6,068,710",6.5,"2,434,339",40.1,"1,138,136",18.8,"2,496,235",41.1
Michigan - State,-,"47,174,207","2,459,305",5.2,"429,505",17.5,"172,511",7,"1,857,289",75.5
"Michigan - Local, total",-,"46,325,687","3,609,405",7.8,"2,004,834",55.5,"965,625",26.8,"638,946",17.7
Michigan - Counties,-,"10,811,313","1,955,949",18.1,"508,493",26,"809,944",41.4,"637,512",32.6
Michigan - Municipalities,-,"12,031,383","1,372,559",11.4,"1,227,941",89.5,"143,184",10.4,"1,434",0.1
Minnesota - Total,"5,482","60,595,155","3,459,003",5.7,"1,840,392",53.2,"707,681",20.5,"910,930",26.3
Minnesota - State,-,"30,138,318","1,203,923",4,"312,339",25.9,"432,400",35.9,"459,184",38.1
"Minnesota - Local, total",-,"30,456,837","2,255,080",7.4,"1,528,053",67.8,"275,281",12.2,"451,746",20
Minnesota - Counties,-,"7,400,008","1,321,564",17.9,"629,075",47.6,"241,037",18.2,"451,452",34.2
Minnesota - Municipalities,-,"8,561,309","931,571",10.9,"897,033",96.3,"34,244",3.7,294,0
Mississippi - Total,"2,988","28,831,534","1,474,076",5.1,"729,351",49.5,"247,068",16.8,"497,657",33.8
Mississippi - State,-,"16,001,297","539,608",3.4,"126,240",23.4,"103,743",19.2,"309,625",57.4
"Mississippi - Local, total",-,"12,830,237","934,468",7.3,"603,111",64.5,"143,325",15.3,"188,032",20.1
Mississippi - Counties,-,"3,472,948","557,044",16,"260,948",46.8,"110,385",19.8,"185,711",33.3
Mississippi - Municipalities,-,"3,536,162","377,424",10.7,"342,163",90.7,"32,940",8.7,"2,321",0.6
Missouri - Total,"6,072","52,598,543","3,118,816",5.9,"1,674,615",53.7,"532,036",17.1,"912,165",29.2
Missouri - State,-,"26,230,360","1,217,838",4.6,"236,075",19.4,"254,771",20.9,"726,992",59.7
"Missouri - Local, total",-,"26,368,183","1,900,978",7.2,"1,438,540",75.7,"277,265",14.6,"185,173",9.7
Missouri - Counties,-,"2,773,678","653,148",23.5,"344,030",52.7,"173,262",26.5,"135,856",20.8
Missouri - Municipalities,-,"8,931,532","1,247,142",14,"1,094,510",87.8,"104,003",8.3,"48,629",3.9
Montana - Total,"1,030","9,471,049","732,910",7.7,"304,393",41.5,"172,417",23.5,"256,100",34.9
Montana - State,-,"5,596,530","368,284",6.6,"52,734",14.3,"112,369",30.5,"203,181",55.2
"Montana - Local, total",-,"3,874,519","364,626",9.4,"251,659",69,"60,048",16.5,"52,919",14.5
Montana - Counties,-,"850,234","230,295",27.1,"136,353",59.2,"43,778",19,"50,164",21.8
Montana - Municipalities,-,"840,137","134,331",16,"115,306",85.8,"16,270",12.1,"2,755",2.1
Nebraska - Total,"1,891","21,980,751","1,108,579",5,"464,920",41.9,"171,945",15.5,"471,714",42.6
Nebraska - State,-,"7,881,953","498,611",6.3,"75,664",15.2,"73,870",14.8,"349,077",70
"Nebraska - Local, total",-,"14,098,798","609,968",4.3,"389,256",63.8,"98,075",16.1,"122,637",20.1
Nebraska - Counties,-,"1,628,985","312,422",19.2,"95,667",30.6,"94,118",30.1,"122,637",39.3
Nebraska - Municipalities,-,"3,361,177","297,546",8.9,"293,589",98.7,"3,957",1.3,0,0
Nevada - Total,"2,867","23,299,866","2,247,205",9.6,"1,123,779",50,"458,316",20.4,"665,110",29.6
Nevada - State,-,"9,808,776","402,560",4.1,"76,113",18.9,"74,628",18.5,"251,819",62.6
"Nevada - Local, total",-,"13,491,090","1,844,645",13.7,"1,047,666",56.8,"383,688",20.8,"413,291",22.4
Nevada - Counties,-,"6,138,226","1,381,631",22.5,"756,308",54.7,"307,670",22.3,"317,653",23
Nevada - Municipalities,-,"2,166,483","463,014",21.4,"291,358",62.9,"76,018",16.4,"95,638",20.7
New Hampshire - Total,"1,336","11,588,223","743,819",6.4,"400,873",53.9,"144,716",19.5,"198,230",26.7
New Hampshire - State,-,"6,216,004","300,716",4.8,"61,865",20.6,"116,998",38.9,"121,853",40.5
"New Hampshire - Local, total",-,"5,372,219","443,103",8.2,"339,008",76.5,"27,718",6.3,"76,377",17.2
New Hampshire - Counties,-,"410,152","117,277",28.6,"24,438",20.8,"16,462",14,"76,377",65.1
New Hampshire - Municipalities,-,"1,467,082","133,049",9.1,"128,691",96.7,"4,358",3.3,0,0
New Jersey - Total,"8,868","107,278,024","7,029,484",6.6,"3,398,018",48.3,"1,496,670",21.3,"2,134,796",30.4
New Jersey - State,-,"59,266,641","2,936,716",5,"584,760",19.9,"920,670",31.4,"1,431,286",48.7
"New Jersey - Local, total",-,"48,011,383","4,092,768",8.5,"2,813,258",68.7,"576,000",14.1,"703,510",17.2
New Jersey - Counties,-,"9,973,127","1,356,572",13.6,"308,301",22.7,"344,761",25.4,"703,510",51.9
New Jersey - Municipalities,-,"9,707,636","1,518,462",15.6,"1,387,927",91.4,"130,535",8.6,0,0
New Mexico - Total,"2,089","23,893,040","1,672,487",7,"677,223",40.5,"326,631",19.5,"668,633",40
New Mexico - State,-,"15,154,652","862,898",5.7,"120,829",14,"288,609",33.4,"453,460",52.6
"New Mexico - Local, total",-,"8,738,388","809,589",9.3,"556,394",68.7,"38,022",4.7,"215,173",26.6
New Mexico - Counties,-,"1,476,361","401,023",27.2,"175,790",43.8,"13,166",3.3,"212,067",52.9
New Mexico - Municipalities,-,"2,792,195","408,566",14.6,"380,604",93.2,"24,856",6.1,"3,106",0.8
New York - Total,"19,655","323,977,406","19,684,996",6.1,"9,569,397",48.6,"4,059,183",20.6,"6,056,416",30.8
New York - State,-,"130,180,871","6,276,568",4.8,"738,633",11.8,"2,558,039",40.8,"2,979,896",47.5
"New York - Local, total",-,"193,796,535","13,408,428",6.9,"8,830,764",65.9,"1,501,144",11.2,"3,076,520",22.9
New York - Counties,-,"23,708,452","3,872,749",16.3,"1,906,949",49.2,"524,672",13.5,"1,441,128",37.2
New York - Municipalities,-,"119,608,816","8,774,673",7.3,"6,318,589",72,"821,415",9.4,"1,634,669",18.6
North Carolina - Total,"10,032","87,315,629","5,551,667",6.4,"2,994,177",53.9,"735,530",13.2,"1,821,960",32.8
North Carolina - State,-,"40,755,408","2,384,550",5.9,"468,407",19.6,"648,133",27.2,"1,268,010",53.2
"North Carolina - Local, total",-,"46,560,221","3,167,117",6.8,"2,525,770",79.7,"87,397",2.8,"553,950",17.5
North Carolina - Counties,-,"28,295,922","1,736,830",6.1,"1,127,843",64.9,"59,468",3.4,"549,519",31.6
North Carolina - Municipalities,-,"10,475,223","1,430,287",13.7,"1,397,927",97.7,"27,929",2,"4,431",0.3
North Dakota - Total,754,"10,164,127","432,003",4.3,"191,154",44.2,"101,184",23.4,"139,665",32.3
North Dakota - State,-,"5,694,965","209,176",3.7,"36,594",17.5,"81,501",39,"91,081",43.5
"North Dakota - Local, total",-,"4,469,162","222,827",5,"154,560",69.4,"19,683",8.8,"48,584",21.8
North Dakota - Counties,-,"873,761","131,734",15.1,"69,646",52.9,"14,521",11,"47,567",36.1
North Dakota - Municipalities,-,"1,292,921","91,052",7,"84,914",93.3,"5,121",5.6,"1,017",1.1
Ohio - Total,"11,618","120,541,294","7,011,648",5.8,"3,419,005",48.8,"1,736,340",24.8,"1,856,303",26.5
Ohio - State,-,"64,814,304","2,022,345",3.1,"302,026",14.9,"336,710",16.6,"1,383,609",68.4
"Ohio - Local, total",-,"55,726,990","4,989,303",9,"3,116,979",62.5,"1,399,630",28.1,"472,694",9.5
Ohio - Counties,-,"12,123,388","2,370,926",19.6,"879,116",37.1,"1,063,043",44.8,"428,767",18.1
Ohio - Municipalities,-,"13,882,802","2,337,635",16.8,"1,957,717",83.7,"335,991",14.4,"43,927",1.9
Oklahoma - Total,"3,910","33,526,583","2,067,913",6.2,"986,926",47.7,"390,202",18.9,"690,785",33.4
Oklahoma - State,-,"19,785,543","1,013,111",5.1,"181,735",17.9,"283,803",28,"547,573",54
"Oklahoma - Local, total",-,"13,741,040","1,054,802",7.7,"805,191",76.3,"106,399",10.1,"143,212",13.6
Oklahoma - Counties,-,"1,761,865","318,251",18.1,"118,348",37.2,"56,970",17.9,"142,933",44.9
Oklahoma - Municipalities,-,"5,609,784","736,551",13.1,"686,843",93.3,"49,429",6.7,279,0
Oregon - Total,"4,016","49,097,293","3,016,618",6.1,"1,216,039",40.3,"667,972",22.1,"1,132,607",37.5
Oregon - State,-,"29,282,654","1,320,708",4.5,"176,291",13.3,"489,378",37.1,"655,039",49.6
"Oregon - Local, total",-,"19,814,639","1,695,910",8.6,"1,039,748",61.3,"178,594",10.5,"477,568",28.2
Oregon - Counties,-,"3,694,769","951,733",25.8,"345,002",36.2,"131,991",13.9,"474,740",49.9
Oregon - Municipalities,-,"5,225,040","744,177",14.2,"694,746",93.4,"46,603",6.3,"2,828",0.4
Pennsylvania - Total,"12,785","135,615,658","8,882,753",6.5,"3,696,527",41.6,"1,731,260",19.5,"3,454,966",38.9
Pennsylvania - State,-,"70,591,854","3,448,913",4.9,"1,021,847",29.6,"380,068",11,"2,046,998",59.4
"Pennsylvania - Local, total",-,"65,023,804","5,433,840",8.4,"2,674,680",49.2,"1,351,192",24.9,"1,407,968",25.9
Pennsylvania - Counties,-,"10,447,903","2,354,730",22.5,"346,280",14.7,"967,980",41.1,"1,040,470",44.2
Pennsylvania - Municipalities,-,"12,311,919","2,161,797",17.6,"1,448,380",67,"345,919",16,"367,498",17
Rhode Island - Total,"1,056","12,243,683","781,203",6.4,"418,785",53.6,"140,902",18,"221,516",28.4
Rhode Island - State,-,"7,685,981","411,098",5.3,"87,957",21.4,"121,776",29.6,"201,365",49
"Rhode Island - Local, total",-,"4,557,702","370,105",8.1,"330,828",89.4,"19,126",5.2,"20,151",5.4
Rhode Island - Municipalities,-,"2,404,151","233,628",9.7,"201,849",86.4,"11,628",5,"20,151",8.6
South Carolina - Total,"4,892","45,918,121","2,211,869",4.8,"1,150,431",52,"346,061",15.6,"715,377",32.3
South Carolina - State,-,"24,587,456","708,159",2.9,"157,287",22.2,"92,466",13.1,"458,406",64.7
"South Carolina - Local, total",-,"21,330,665","1,503,710",7,"993,144",66,"253,595",16.9,"256,971",17.1
South Carolina - Counties,-,"4,402,281","999,437",22.7,"531,687",53.2,"212,547",21.3,"255,203",25.5
South Carolina - Municipalities,-,"3,237,662","504,273",15.6,"461,457",91.5,"41,048",8.1,"1,768",0.4
South Dakota - Total,854,"7,560,210","457,052",6,"195,390",42.8,"84,369",18.5,"177,293",38.8
South Dakota - State,-,"3,986,774","219,060",5.5,"43,320",19.8,"51,085",23.3,"124,655",56.9
"South Dakota - Local, total",-,"3,573,436","237,992",6.7,"152,070",63.9,"33,284",14,"52,638",22.1
South Dakota - Counties,-,"480,729","136,888",28.5,"54,538",39.8,"31,078",22.7,"51,272",37.5
South Dakota - Municipalities,-,"1,302,551","101,104",7.8,"97,532",96.5,"2,206",2.2,"1,366",1.4
Tennessee - Total,"6,591","56,716,704","3,654,979",6.4,"1,809,025",49.5,"722,391",19.8,"1,123,563",30.7
Tennessee - State,-,"23,881,815","1,177,921",4.9,"208,472",17.7,"295,297",25.1,"674,152",57.2
"Tennessee - Local, total",-,"32,834,889","2,477,058",7.5,"1,600,553",64.6,"427,094",17.2,"449,411",18.1
Tennessee - Counties,-,"13,538,721","1,233,146",9.1,"555,135",45,"294,482",23.9,"383,529",31.1
Tennessee - Municipalities,-,"16,880,404","1,243,912",7.4,"1,045,418",84,"132,612",10.7,"65,882",5.3
Texas - Total,"27,470","241,188,809","15,723,849",6.5,"7,307,829",46.5,"2,839,704",18.1,"5,576,316",35.5
Texas - State,-,"106,109,507","5,150,932",4.9,"1,000,389",19.4,"698,713",13.6,"3,451,830",67
"Texas - Local, total",-,"135,079,302","10,572,917",7.8,"6,307,440",59.7,"2,140,991",20.2,"2,124,486",20.1
Texas - Counties,-,"21,170,819","5,398,627",25.5,"1,561,012",28.9,"1,738,624",32.2,"2,098,991",38.9
Texas - Municipalities,-,"40,203,887","5,161,810",12.8,"4,733,948",91.7,"402,367",7.8,"25,495",0.5
Utah - Total,"2,982","26,724,492","1,569,278",5.9,"687,542",43.8,"337,526",21.5,"544,210",34.7
Utah - State,-,"14,949,759","654,611",4.4,"144,063",22,"168,415",25.7,"342,133",52.3
"Utah - Local, total",-,"11,774,733","914,667",7.8,"543,479",59.4,"169,111",18.5,"202,077",22.1
Utah - Counties,-,"2,063,300","476,487",23.1,"167,200",35.1,"113,597",23.8,"195,690",41.1
Utah - Municipalities,-,"3,169,634","438,180",13.8,"376,279",85.9,"55,514",12.7,"6,387",1.5
Vermont - Total,625,"7,679,674","419,973",5.5,"195,131",46.5,"81,813",19.5,"143,029",34.1
Vermont - State,-,"4,865,575","309,686",6.4,"90,997",29.4,"75,999",24.5,"142,690",46.1
"Vermont - Local, total",-,"2,814,099","110,287",3.9,"104,134",94.4,"5,814",5.3,339,0.3
Vermont - Counties,-,"19,046","16,547",86.9,"13,613",82.3,"2,929",17.7,5,0
Vermont - Municipalities,-,"453,187","41,112",9.1,"39,006",94.9,"1,772",4.3,334,0.8
Virginia - Total,"8,362","78,132,305","5,895,033",7.5,"2,325,404",39.4,"978,780",16.6,"2,590,849",43.9
Virginia - State,-,"38,559,031","2,221,545",5.8,"368,058",16.6,"509,206",22.9,"1,344,281",60.5
"Virginia - Local, total",-,"39,573,274","3,673,488",9.3,"1,957,346",53.3,"469,574",12.8,"1,246,568",33.9
Virginia - Counties,-,"22,223,897","1,767,027",8,"1,082,119",61.2,"289,239",16.4,"395,669",22.4
Virginia - Municipalities,-,"13,765,548","1,401,172",10.2,"875,227",62.5,"180,335",12.9,"345,610",24.7
Washington - Total,"7,164","81,709,349","4,571,493",5.6,"1,864,238",40.8,"1,063,552",23.3,"1,643,703",36
Washington - State,-,"39,028,470","1,544,861",4,"285,075",18.5,"275,015",17.8,"984,771",63.7
"Washington - Local, total",-,"42,680,879","3,026,632",7.1,"1,579,163",52.2,"788,537",26.1,"658,932",21.8
Washington - Counties,-,"6,638,358","1,768,008",26.6,"528,023",29.9,"635,047",35.9,"604,938",34.2
Washington - Municipalities,-,"10,111,898","1,258,047",12.4,"1,050,563",83.5,"153,490",12.2,"53,994",4.3
West Virginia - Total,"1,842","17,573,509","971,141",5.5,"373,308",38.4,"262,994",27.1,"334,839",34.5
West Virginia - State,-,"11,674,710","563,662",4.8,"73,554",13,"204,784",36.3,"285,324",50.6
"West Virginia - Local, total",-,"5,898,799","407,479",6.9,"299,754",73.6,"58,210",14.3,"49,515",12.2
West Virginia - Counties,-,"900,355","251,012",27.9,"150,293",59.9,"51,204",20.4,"49,515",19.7
