"Baltimore, MD","4,373","4,005","4,198","26,187","6,434","3,714","3,356","3,544","22,535","6,601",659,649,654,"3,652","5,574",0,0,0,0,-
"Baton Rouge, LA","2,209","1,800","2,020","8,310","4,361","1,130",997,"1,083","4,443","4,323",827,552,685,"2,703","4,304",252,251,252,"1,164","4,633"
"Boston, MA","2,962","2,772","2,848","25,888","9,262","2,914","2,724","2,800","25,583","9,312",48,48,48,306,"6,371",0,0,0,0,-
"Buffalo, NY",942,942,942,"4,787","5,082",909,909,909,"4,625","5,088",33,33,33,162,"4,904",0,0,0,0,-
"Charlotte, NC","2,369","2,319","2,334","14,122","6,015","2,337","2,288","2,303","13,855","5,980",32,31,31,268,"8,565",0,0,0,0,-
"Chicago, IL","13,943","13,208","13,579","89,284","6,670","13,472","12,737","13,108","86,260","6,679",471,471,471,"3,024","6,420",0,0,0,0,-
"Cleveland, OH","2,804","2,433","2,504","13,514","5,460","2,123","1,786","1,838","10,748","5,922",545,521,532,"2,275","4,298",136,126,134,491,"3,715"
"Cincinnati, OH","1,339","1,256","1,304","7,487","5,894","1,275","1,192","1,240","7,095","5,882",64,64,64,392,"6,124",0,0,0,0,-
"Colorado Springs, CO","1,053",988,"1,026","6,180","6,100",970,924,953,"5,742","6,099",83,64,73,438,"6,124",0,0,0,0,-
"Columbus, OH","2,795","2,743","2,770","17,850","6,474","2,259","2,246","2,254","15,633","6,948",476,439,457,"1,926","4,251",60,58,59,291,"4,940"
"Corpus Christi, TX",661,652,656,"3,959","6,038",562,557,559,"3,542","6,338",99,95,97,417,"4,282",0,0,0,0,-
"Dallas, TX","4,412","4,394","4,399","25,774","5,861","4,073","4,072","4,072","24,056","5,907",339,322,327,"1,718","5,270",0,0,0,0,-
"Denver, CO","3,563","3,465","3,525","24,696","7,056","2,172","2,116","2,149","15,191","7,136",664,622,649,"4,224","6,540",727,727,727,"5,281","7,264"
"Detroit, MI","3,760","3,760","3,760","23,794","6,328","3,150","3,150","3,150","20,653","6,556",610,610,610,"3,141","5,149",0,0,0,0,-
"El Paso, TX","1,591","1,579","1,580","6,699","4,240","1,449","1,448","1,448","6,211","4,289",142,131,132,488,"3,700",0,0,0,0,-
"Fort Worth, TX","2,134","1,957","1,991","11,754","5,977","1,909","1,732","1,766","10,655","6,119",225,225,225,"1,099","4,885",0,0,0,0,-
"Fresno, CA","1,020",991,"1,007","7,121","7,127",988,959,975,"6,911","7,146",32,32,32,210,"6,558",0,0,0,0,-
"Honolulu, HI","3,270","3,177","3,192","19,161","6,019","2,862","2,777","2,787","17,250","6,202",408,400,405,"1,911","4,751",0,0,0,0,-
"Houston, TX","7,050","6,989","7,050","41,092","5,847","6,499","6,497","6,498","38,225","5,883",551,492,552,"2,867","5,367",0,0,0,0,-
"Indianapolis, IN","4,250","4,147","4,218","19,130","4,568","2,112","2,053","2,085","11,317","5,477","1,356","1,317","1,351","4,862","3,614",782,777,782,"2,951","3,784"
"Jacksonville, FL","3,089","3,089","3,089","13,654","4,420","2,227","2,227","2,227","10,152","4,558",101,101,101,636,"6,298",761,761,761,"2,866","3,766"
"Kansas City, MO","2,047","2,047","2,047","5,458","2,666","1,975","1,975","1,975","5,257","2,662",72,72,72,200,"2,784",0,0,0,0,-
"Las Vegas, NV",545,542,544,"3,965","7,306",53,53,53,395,"7,454",209,206,208,"1,397","6,757",283,283,283,"2,173","7,678"
"Long Beach, CA","1,282","1,186","1,240","11,419","9,446","1,177","1,089","1,139","10,610","9,567",105,97,101,810,"8,089",0,0,0,0,-
"Los Angeles, CA","13,948","13,830","13,885","119,225","8,601","13,092","12,987","13,035","110,897","8,525",856,843,850,"8,328","9,783",0,0,0,0,-
"Louisville - Jefferson, KY","2,876","2,738","2,833","12,112","4,333","1,660","1,592","1,645","7,841","4,853",526,457,498,"1,660","3,347",690,689,690,"2,611","3,788"
"Memphis, TN","2,909","2,580","2,810","12,435","4,592","2,772","2,469","2,687","11,862","4,582",137,111,123,572,"4,808",0,0,0,0,-
"Mesa, AZ","1,371","1,356","1,366","8,607","6,291","1,238","1,224","1,234","7,830","6,336",133,132,132,776,"5,877",0,0,0,0,-
"Miami, FL","1,487","1,446","1,466","7,961","5,469","1,446","1,405","1,425","7,646","5,404",41,41,41,315,"7,686",0,0,0,0,-
"Milwaukee, WI","2,599","2,401","2,464","14,358","5,909","2,507","2,314","2,375","13,777","5,889",92,87,89,581,"6,449",0,0,0,0,-
"Minneapolis, MN","1,337","1,337","1,337","8,340","6,238","1,234","1,234","1,234","7,666","6,213",103,103,103,673,"6,539",0,0,0,0,-
"Nashville, TN","3,608","3,298","3,438","15,262","4,509","1,958","1,762","1,844","8,761","4,866",633,592,613,"2,761","4,533","1,017",944,981,"3,741","3,826"
"New Orleans, LA","2,694","2,605","2,657","10,221","3,876","1,580","1,573","1,576","6,233","3,960",371,328,358,"1,277","3,688",743,704,723,"2,711","3,776"
"New York, NY","70,375","67,649","69,245","505,751","7,412","52,652","50,227","51,611","377,629","7,453","5,798","5,582","5,745","35,464","6,228","11,925","11,840","11,889","92,657","7,799"
"Newark, NJ","1,411","1,274","1,329","6,073","4,668","1,278","1,141","1,196","5,613","4,809",133,133,133,460,"3,460",0,0,0,0,-
"Oakland, CA","1,245","1,130","1,194","12,164","10,551","1,177","1,062","1,126","11,488","10,591",68,68,68,676,"9,936",0,0,0,0,-
"Oklahoma City, OK","1,600","1,455","1,492","10,430","7,092","1,503","1,360","1,396","10,002","7,274",64,62,63,267,"4,278",33,33,33,161,"4,879"
"Omaha, NE","1,021",952,987,"6,438","6,624",986,919,953,"6,206","6,615",35,33,34,232,"6,860",0,0,0,0,-
"Philadelphia, PA","13,789","12,922","13,182","76,412","5,829","8,058","7,200","7,458","49,523","6,730","3,113","3,104","3,106","14,887","4,791","2,618","2,618","2,618","12,002","4,584"
"Phoenix, AZ","4,370","4,334","4,348","27,481","6,325","3,901","3,886","3,889","24,948","6,417",469,448,459,"2,534","5,522",0,0,0,0,-
"Pittsburgh, PA","1,017",877,948,"7,110","7,913",985,854,920,"6,968","7,986",32,23,28,143,"5,206",0,0,0,0,-
"Portland, OR","1,343","1,333","1,339","10,415","7,777","1,279","1,273","1,276","9,853","7,727",64,60,63,562,"8,844",0,0,0,0,-
"Raleigh, NC",927,897,910,"4,266","4,712",905,875,888,"4,087","4,626",22,22,22,179,"8,134",0,0,0,0,-
"Riverside, CA",618,572,585,"4,244","7,247",590,547,559,"4,044","7,233",28,25,26,199,"7,551",0,0,0,0,-
"Sacramento, CA","1,052",967,997,"9,676","9,831","1,012",927,957,"9,365","9,920",40,40,40,311,"7,784",0,0,0,0,-
"San Antonio, TX","3,435","3,184","3,237","21,694","6,780","3,229","2,981","3,033","20,641","6,891",206,203,204,"1,054","5,152",0,0,0,0,-
"San Diego, CA","2,823","2,669","2,711","22,383","8,310","2,482","2,349","2,384","20,019","8,459",341,320,327,"2,365","7,218",0,0,0,0,-
"San Francisco, CA","5,777","5,600","5,768","52,439","9,252","2,690","2,651","2,720","27,595","10,350","1,551","1,502","1,539","13,219","8,632","1,536","1,447","1,509","11,625","7,883"
"San Jose, CA","1,638","1,387","1,484","13,908","9,803","1,562","1,320","1,413","13,190","9,788",76,67,71,718,"10,111",0,0,0,0,-
"Santa Ana, CA",481,425,449,"4,178","9,638",474,418,442,"4,128","9,680",7,7,7,50,"7,147",0,0,0,0,-
"Seattle, WA","2,337","2,267","2,311","19,848","8,624","1,931","1,911","1,929","17,253","8,978",361,318,337,"2,310","6,733",45,38,45,284,"6,641"
"St. Louis, MO","3,011","2,999","3,005","15,302","5,095","1,915","1,915","1,915","10,350","5,405",631,620,625,"3,179","5,097",465,464,465,"1,773","3,817"
"Tampa, FL","1,276","1,224","1,275","8,208","6,604","1,237","1,190","1,229","7,919","6,574",39,34,46,288,"7,649",0,0,0,0,-
"Toledo, OH",916,888,900,"4,595","5,129",703,703,703,"3,867","5,501",213,185,197,728,"3,716",0,0,0,0,-
"Tucson, AZ","1,527","1,499","1,516","8,458","5,599","1,303","1,281","1,296","7,446","5,775",224,218,220,"1,012","4,565",0,0,0,0,-
"Tulsa, OK",975,915,929,"5,501","5,984",905,855,868,"5,172","6,027",70,60,61,329,"5,378",0,0,0,0,-
"Virginia Beach, VA","1,800","1,672","1,734","7,961","4,668",964,913,937,"4,626","5,007",280,238,259,"1,180","4,746",556,521,538,"2,155","4,040"
"Washington, DC","7,850","7,810","7,854","57,412","7,326","4,477","4,476","4,477","34,240","7,649","2,021","2,007","2,020","15,429","7,640","1,352","1,327","1,357","7,743","5,761"
"Wichita, KS",911,895,899,"4,512","5,031",803,803,803,"4,112","5,121",82,69,72,313,"4,453",26,23,24,87,"3,635"
