Alabama - Municipalities,"817,469","815,334","791,130","24,204","2,135","724,107","723,782","702,903","20,879",325,"69,717","68,442","67,773",669,"1,275","23,645","23,110","20,454","2,656",535
Alaska - Total,"1,036,452","1,005,089","952,419","52,670",-,"425,996","395,059","370,608","24,451",-,"262,051","261,625","250,343","11,282",-,"348,405","348,405","331,468","16,937",-
Alaska - State,"738,198","706,835","677,731","29,104","31,363","161,965","131,028","129,347","1,681","30,937","235,507","235,081","224,575","10,506",426,"340,726","340,726","323,809","16,917",0
"Alaska - Local, total","298,254","298,254","274,688","23,566",0,"264,031","264,031","241,261","22,770",0,"26,544","26,544","25,768",776,0,"7,679","7,679","7,659",20,0
Alaska - Boroughs,"39,942","39,942","28,897","11,045",0,"28,372","28,372","17,333","11,039",0,"9,647","9,647","9,645",2,0,"1,923","1,923","1,919",4,0
Alaska - Municipalities,"258,312","258,312","245,791","12,521",0,"235,659","235,659","223,928","11,731",0,"16,897","16,897","16,123",774,0,"5,756","5,756","5,740",16,0
Arizona - Total,"4,929,620","4,818,195","4,733,424","84,771",-,"2,142,672","2,113,256","2,065,087","48,169",-,"1,054,985","1,019,327","1,010,990","8,337",-,"1,731,963","1,685,612","1,657,347","28,265",-
Arizona - State,"1,591,182","1,480,017","1,446,013","34,004","111,165","259,768","230,479","216,702","13,777","29,289","234,311","198,653","196,520","2,133","35,658","1,097,103","1,050,885","1,032,791","18,094","46,218"
"Arizona - Local, total","3,338,438","3,338,178","3,287,411","50,767",260,"1,882,904","1,882,777","1,848,385","34,392",127,"820,674","820,674","814,470","6,204",0,"634,860","634,727","624,556","10,171",133
Arizona - Counties,"1,725,888","1,725,294","1,705,148","20,146",594,"430,971","430,377","425,836","4,541",594,"660,895","660,895","655,461","5,434",0,"634,022","634,022","623,851","10,171",0
Arizona - Municipalities,"1,636,606","1,612,884","1,582,263","30,621","23,722","1,463,593","1,452,400","1,422,549","29,851","11,193","159,779","159,779","159,009",770,0,"13,234",705,705,0,"12,529"
Arkansas - Total,"1,419,464","1,407,249","1,349,072","58,177",-,"678,902","677,496","650,704","26,792",-,"204,843","201,835","200,256","1,579",-,"535,719","527,918","498,112","29,806",-
Arkansas - State,"571,894","560,390","560,154",236,"11,504","107,112","105,706","105,705",1,"1,406","112,980","110,683","110,448",235,"2,297","351,802","344,001","344,001",0,"7,801"
"Arkansas - Local, total","847,570","846,859","788,918","57,941",711,"571,790","571,790","544,999","26,791",0,"91,863","91,152","89,808","1,344",711,"183,917","183,917","154,111","29,806",0
Arkansas - Counties,"379,133","378,693","345,882","32,811",440,"150,571","150,571","148,834","1,737",0,"53,850","53,410","52,142","1,268",440,"174,712","174,712","144,906","29,806",0
Arkansas - Municipalities,"476,692","468,166","443,036","25,130","8,526","422,521","421,219","396,165","25,054","1,302","39,950","37,742","37,666",76,"2,208","14,221","9,205","9,205",0,"5,016"
California - Total,"40,520,255","39,620,342","37,896,827","1,723,515",-,"16,554,946","16,535,225","16,152,681","382,544",-,"8,534,833","7,809,942","7,477,137","332,805",-,"15,430,476","15,275,175","14,267,009","1,008,166",-
California - State,"15,339,868","15,099,326","13,998,929","1,100,397","240,542","1,790,672","1,770,951","1,737,334","33,617","19,721","3,881,292","3,815,772","3,636,429","179,343","65,520","9,667,904","9,512,603","8,625,166","887,437","155,301"
"California - Local, total","25,180,387","24,521,016","23,897,898","623,118","659,371","14,764,274","14,764,274","14,415,347","348,927",0,"4,653,541","3,994,170","3,840,708","153,462","659,371","5,762,572","5,762,572","5,641,843","120,729",0
California - Counties,"14,725,470","14,065,299","13,705,061","360,238","660,171","4,910,515","4,909,715","4,822,554","87,161",800,"4,251,292","3,591,921","3,439,021","152,900","659,371","5,563,663","5,563,663","5,443,486","120,177",0
California - Municipalities,"11,124,983","10,454,628","10,191,748","262,880","670,355","10,523,474","9,853,470","9,591,704","261,766","670,004","402,600","402,249","401,687",562,351,"198,909","198,909","198,357",552,0
Colorado - Total,"4,029,314","3,862,332","3,782,194","80,138",-,"1,787,182","1,779,074","1,731,637","47,437",-,"796,256","793,648","781,181","12,467",-,"1,445,876","1,289,610","1,269,376","20,234",-
Colorado - State,"1,718,007","1,551,046","1,514,972","36,074","166,961","178,366","170,279","163,647","6,632","8,087","516,724","514,116","504,200","9,916","2,608","1,022,917","866,651","847,125","19,526","156,266"
"Colorado - Local, total","2,311,307","2,311,286","2,267,222","44,064",21,"1,608,816","1,608,795","1,567,990","40,805",21,"279,532","279,532","276,981","2,551",0,"422,959","422,959","422,251",708,0
Colorado - Counties,"935,034","933,215","899,429","33,786","1,819","498,591","498,478","467,789","30,689",113,"136,904","135,335","132,946","2,389","1,569","299,539","299,402","298,694",708,137
Colorado - Municipalities,"1,379,364","1,378,071","1,367,793","10,278","1,293","1,111,610","1,110,317","1,100,201","10,116","1,293","144,197","144,197","144,035",162,0,"123,557","123,557","123,557",0,0
Connecticut - Total,"2,688,836","2,564,978","2,500,073","64,905",-,"1,207,293","1,172,595","1,138,066","34,529",-,"780,849","694,426","668,141","26,285",-,"697,957","697,957","693,866","4,091",-
Connecticut - State,"1,694,887","1,574,355","1,530,985","43,370","120,532","256,502","225,130","211,620","13,510","31,372","737,691","651,268","625,499","25,769","86,423","700,694","697,957","693,866","4,091","2,737"
"Connecticut - Local, total","993,949","990,623","969,088","21,535","3,326","950,791","947,465","926,446","21,019","3,326","43,158","43,158","42,642",516,0,0,0,0,0,0
Connecticut - Municipalities,"496,903","496,903","490,601","6,302",0,"474,277","474,277","467,987","6,290",0,"22,626","22,626","22,614",12,0,0,0,0,0,0
Delaware - Total,"866,620","859,121","838,762","20,359",-,"361,289","360,615","345,371","15,244",-,"200,345","193,520","190,846","2,674",-,"304,986","304,986","302,545","2,441",-
Delaware - State,"630,002","622,546","610,890","11,656","7,456","140,054","139,423","132,756","6,667",631,"184,962","178,137","175,589","2,548","6,825","304,986","304,986","302,545","2,441",0
"Delaware - Local, total","236,618","236,575","227,872","8,703",43,"221,235","221,192","212,615","8,577",43,"15,383","15,383","15,257",126,0,0,0,0,0,0
Delaware - Counties,"99,738","99,738","93,866","5,872",0,"89,673","89,673","83,801","5,872",0,"10,065","10,065","10,065",0,0,0,0,0,0,0
Delaware - Municipalities,"136,954","136,837","134,006","2,831",117,"131,636","131,519","128,814","2,705",117,"5,318","5,318","5,192",126,0,0,0,0,0,0
District of Columbia - Total,"834,097","834,097","809,820","24,277",-,"584,667","584,667","568,811","15,856",-,"107,058","107,058","105,771","1,287",-,"142,372","142,372","135,238","7,134",-
"District of Columbia - Local, total","834,097","834,097","809,820","24,277",0,"584,667","584,667","568,811","15,856",0,"107,058","107,058","105,771","1,287",0,"142,372","142,372","135,238","7,134",0
District of Columbia - Municipality,"834,097","834,097","809,820","24,277",0,"584,667","584,667","568,811","15,856",0,"107,058","107,058","105,771","1,287",0,"142,372","142,372","135,238","7,134",0
Florida - Total ,"14,288,179","14,270,479","13,892,333","378,146",-,"7,529,950","7,529,788","7,256,330","273,458",-,"2,426,529","2,408,991","2,364,939","44,052",-,"4,331,700","4,331,700","4,271,064","60,636",-
Florida - State,"4,544,456","4,526,756","4,476,518","50,238","17,700","551,849","551,687","527,897","23,790",162,"1,517,463","1,499,925","1,489,220","10,705","17,538","2,475,144","2,475,144","2,459,401","15,743",0
"Florida - Local, total","9,743,723","9,743,723","9,415,815","327,908",0,"6,978,101","6,978,101","6,728,433","249,668",0,"909,066","909,066","875,719","33,347",0,"1,856,556","1,856,556","1,811,663","44,893",0
Florida - Counties,"6,195,545","6,195,545","5,985,010","210,535",0,"3,607,180","3,607,180","3,473,840","133,340",0,"787,024","787,024","754,722","32,302",0,"1,801,341","1,801,341","1,756,448","44,893",0
Florida - Municipalities,"3,548,178","3,548,178","3,430,805","117,373",0,"3,370,921","3,370,921","3,254,593","116,328",0,"122,042","122,042","120,997","1,045",0,"55,215","55,215","55,215",0,0
Georgia - Total,"5,886,351","5,808,972","5,517,448","291,524",-,"2,577,370","2,547,838","2,397,429","150,409",-,"1,222,915","1,212,104","1,205,439","6,665",-,"2,086,066","2,049,030","1,914,580","134,450",-
Georgia - State,"1,874,599","1,797,760","1,725,144","72,616","76,839","360,669","331,440","302,070","29,370","29,229","305,295","294,484","294,042",442,"10,811","1,208,635","1,171,836","1,129,032","42,804","36,799"
"Georgia - Local, total","4,011,752","4,011,212","3,792,304","218,908",540,"2,216,701","2,216,398","2,095,359","121,039",303,"917,620","917,620","911,397","6,223",0,"877,431","877,194","785,548","91,646",237
Georgia - Counties,"2,691,545","2,689,082","2,573,988","115,094","2,463","1,144,599","1,143,570","1,098,306","45,264","1,029","800,418","800,418","794,912","5,506",0,"746,528","745,094","680,770","64,324","1,434"
Georgia - Municipalities,"1,330,279","1,322,130","1,218,316","103,814","8,149","1,075,945","1,072,828","997,053","75,775","3,117","117,202","117,202","116,485",717,0,"137,132","132,100","104,778","27,322","5,032"
Hawaii - Total,"967,688","958,595","906,335","52,260",-,"456,058","456,058","414,868","41,190",-,"298,818","289,815","280,722","9,093",-,"212,812","212,722","210,745","1,977",-
Hawaii - State,"495,077","485,984","473,071","12,913","9,093","36,790","36,790","34,694","2,096",0,"245,475","236,472","227,632","8,840","9,003","212,812","212,722","210,745","1,977",90
"Hawaii - Local, total","472,611","472,611","433,264","39,347",0,"419,268","419,268","380,174","39,094",0,"53,343","53,343","53,090",253,0,0,0,0,0,0
Hawaii - Counties,"179,528","176,291","153,660","22,631","3,237","151,384","150,573","128,195","22,378",811,"28,144","25,718","25,465",253,"2,426",0,0,0,0,0
Hawaii - Municipalities,"296,320","296,320","279,604","16,716",0,"268,695","268,695","251,979","16,716",0,"27,625","27,625","27,625",0,0,0,0,0,0,0
Idaho - Total,"953,500","943,461","908,709","34,752",-,"405,597","404,541","386,648","17,893",-,"191,807","190,946","181,992","8,954",-,"356,096","347,974","340,069","7,905",-
Idaho - State,"390,273","380,360","362,741","17,619","9,913","58,637","57,581","52,405","5,176","1,056","74,734","73,999","66,902","7,097",735,"256,902","248,780","243,434","5,346","8,122"
"Idaho - Local, total","563,227","563,101","545,968","17,133",126,"346,960","346,960","334,243","12,717",0,"117,073","116,947","115,090","1,857",126,"99,194","99,194","96,635","2,559",0
Idaho - Counties,"363,439","360,286","348,478","11,808","3,153","157,644","156,306","148,914","7,392","1,338","105,024","104,786","102,929","1,857",238,"100,771","99,194","96,635","2,559","1,577"
Idaho - Municipalities,"210,306","202,815","197,490","5,325","7,491","197,956","190,654","185,329","5,325","7,302","12,349","12,161","12,161",0,188,0,0,0,0,0
Illinois - Total,"9,079,378","8,949,315","8,737,506","211,809",-,"5,035,539","5,009,667","4,845,918","163,749",-,"1,745,996","1,642,325","1,633,755","8,570",-,"2,297,843","2,297,323","2,257,833","39,490",-
Illinois - State,"2,576,705","2,446,647","2,400,097","46,550","130,058","413,036","387,169","372,756","14,413","25,867","661,264","557,593","552,363","5,230","103,671","1,502,405","1,501,885","1,474,978","26,907",520
"Illinois - Local, total","6,502,673","6,502,668","6,337,409","165,259",5,"4,622,503","4,622,498","4,473,162","149,336",5,"1,084,732","1,084,732","1,081,392","3,340",0,"795,438","795,438","782,855","12,583",0
Illinois - Counties,"2,463,481","2,459,867","2,425,697","34,170","3,614","649,189","649,189","630,942","18,247",0,"1,015,240","1,015,240","1,011,900","3,340",0,"799,052","795,438","782,855","12,583","3,614"
Illinois - Municipalities,"4,042,801","4,042,801","3,911,712","131,089",0,"3,973,309","3,973,309","3,842,220","131,089",0,"69,492","69,492","69,492",0,0,0,0,0,0,0
Indiana - Total,"2,893,289","2,796,400","2,707,121","89,279",-,"1,210,429","1,201,353","1,150,218","51,135",-,"602,269","568,591","561,044","7,547",-,"1,080,591","1,026,456","995,859","30,597",-
Indiana - State,"1,129,080","1,032,191","1,003,942","28,249","96,889","225,038","215,962","198,195","17,767","9,076","216,205","182,527","179,281","3,246","33,678","687,837","633,702","626,466","7,236","54,135"
"Indiana - Local, total","1,764,209","1,764,209","1,703,179","61,030",0,"985,391","985,391","952,023","33,368",0,"386,064","386,064","381,763","4,301",0,"392,754","392,754","369,393","23,361",0
Indiana - Counties,"713,570","710,842","691,049","19,793","2,728","188,115","187,786","181,422","6,364",329,"257,655","255,514","252,058","3,456","2,141","267,800","267,542","257,569","9,973",258
Indiana - Municipalities,"1,058,639","1,050,043","1,008,806","41,237","8,596","804,036","797,605","770,601","27,004","6,431","129,259","127,226","126,381",845,"2,033","125,344","125,212","111,824","13,388",132
Iowa - Total,"1,576,039","1,550,830","1,521,641","29,189",-,"751,593","745,119","730,873","14,246",-,"379,321","360,586","359,513","1,073",-,"445,125","445,125","431,255","13,870",-
Iowa - State,"675,313","650,104","639,398","10,706","25,209","100,780","94,306","92,385","1,921","6,474","280,348","261,613","260,733",880,"18,735","294,185","294,185","286,280","7,905",0
"Iowa - Local, total","900,726","900,726","882,243","18,483",0,"650,813","650,813","638,488","12,325",0,"98,973","98,973","98,780",193,0,"150,940","150,940","144,975","5,965",0
Iowa - Counties,"434,806","434,051","424,913","9,138",755,"203,516","203,516","200,499","3,017",0,"85,801","85,801","85,641",160,0,"145,489","144,734","138,773","5,961",755
Iowa - Municipalities,"476,359","465,719","456,378","9,341","10,640","457,913","447,297","437,989","9,308","10,616","13,172","13,172","13,139",33,0,"5,274","5,250","5,250",0,24
Kansas - Total,"1,663,749","1,612,595","1,572,192","40,403",-,"790,780","786,452","762,842","23,610",-,"313,969","313,748","310,575","3,173",-,"559,000","512,395","498,775","13,620",-
Kansas - State,"623,307","572,168","550,567","21,601","51,139","103,785","99,457","85,293","14,164","4,328","159,721","159,515","159,158",357,206,"359,801","313,196","306,116","7,080","46,605"
"Kansas - Local, total","1,040,442","1,040,427","1,021,625","18,802",15,"686,995","686,995","677,549","9,446",0,"154,248","154,233","151,417","2,816",15,"199,199","199,199","192,659","6,540",0
Kansas - Counties,"510,525","510,525","500,804","9,721",0,"236,255","236,255","233,271","2,984",0,"98,746","98,746","97,004","1,742",0,"175,524","175,524","170,529","4,995",0
Kansas - Municipalities,"544,428","528,355","520,819","7,536","16,073","466,764","450,740","444,278","6,462","16,024","55,500","55,485","54,411","1,074",15,"22,164","22,130","22,130",0,34
Kentucky - Total,"2,137,927","2,063,202","2,019,087","44,115",-,"744,532","718,795","688,229","30,566",-,"568,122","537,696","534,595","3,101",-,"825,273","806,711","796,263","10,448",-
Kentucky - State,"1,265,455","1,190,738","1,181,911","8,827","74,717","196,160","170,423","164,490","5,933","25,737","527,102","496,684","495,296","1,388","30,418","542,193","523,631","522,125","1,506","18,562"
"Kentucky - Local, total","872,472","872,464","837,176","35,288",8,"548,372","548,372","523,739","24,633",0,"41,020","41,012","39,299","1,713",8,"283,080","283,080","274,138","8,942",0
Kentucky - Counties,"349,847","334,681","324,483","10,198","15,166","121,067","120,779","116,786","3,993",288,"30,073","30,044","28,331","1,713",29,"198,707","183,858","179,366","4,492","14,849"
Kentucky - Municipalities,"537,775","537,775","512,685","25,090",0,"427,593","427,593","406,953","20,640",0,"10,968","10,968","10,968",0,0,"99,214","99,214","94,764","4,450",0
Louisiana - Total,"3,641,050","3,313,817","3,173,290","140,527",-,"1,637,874","1,528,301","1,468,537","59,764",-,"740,121","697,553","683,969","13,584",-,"1,263,055","1,087,963","1,020,784","67,179",-
Louisiana - State,"1,337,729","1,033,410","1,019,369","14,041","304,319","326,366","216,793","209,386","7,407","109,573","339,065","319,396","317,600","1,796","19,669","672,298","497,221","492,383","4,838","175,077"
"Louisiana - Local, total","2,303,321","2,280,407","2,153,921","126,486","22,914","1,311,508","1,311,508","1,259,151","52,357",0,"401,056","378,157","366,369","11,788","22,899","590,757","590,742","528,401","62,341",15
Louisiana - Parishes,"1,176,843","1,160,327","1,088,507","71,820","16,516","527,307","526,866","491,819","35,047",441,"248,296","232,442","224,578","7,864","15,854","401,240","401,019","372,110","28,909",221
Louisiana - Municipalities,"1,100,644","1,078,288","1,024,388","53,900","22,356","797,421","784,457","767,147","17,310","12,964","154,223","145,715","141,791","3,924","8,508","149,000","148,116","115,450","32,666",884
Maine - Total,"588,386","570,044","556,034","14,010",-,"265,479","265,292","258,638","6,654",-,"96,789","96,789","96,338",451,-,"226,118","207,963","201,058","6,905",-
Maine - State,"308,398","291,133","283,446","7,687","17,265","76,304","76,304","75,223","1,081",0,"79,125","79,125","78,973",152,0,"152,969","135,704","129,250","6,454","17,265"
"Maine - Local, total","279,988","278,911","272,588","6,323","1,077","189,175","188,988","183,415","5,573",187,"17,664","17,664","17,365",299,0,"73,149","72,259","71,808",451,890
Maine - Counties,"128,152","121,463","118,711","2,752","6,689","37,117","36,930","34,928","2,002",187,"12,274","12,274","11,975",299,0,"78,761","72,259","71,808",451,"6,502"
Maine - Municipalities,"74,539","74,539","73,285","1,254",0,"72,446","72,446","71,192","1,254",0,"2,093","2,093","2,093",0,0,0,0,0,0,0
Maryland - Total,"5,441,120","5,331,132","5,237,089","94,043",-,"2,670,706","2,574,835","2,539,717","35,118",-,"885,122","880,555","859,341","21,214",-,"1,885,292","1,875,742","1,838,031","37,711",-
Maryland - State,"2,655,120","2,545,132","2,466,401","78,731","109,988","601,949","506,078","484,490","21,588","95,871","576,774","572,207","551,533","20,674","4,567","1,476,397","1,466,847","1,430,378","36,469","9,550"
"Maryland - Local, total","2,786,000","2,786,000","2,770,688","15,312",0,"2,068,757","2,068,757","2,055,227","13,530",0,"308,348","308,348","307,808",540,0,"408,895","408,895","407,653","1,242",0
Maryland - Counties,"1,986,396","1,986,396","1,978,048","8,348",0,"1,326,030","1,326,030","1,319,464","6,566",0,"251,471","251,471","250,931",540,0,"408,895","408,895","407,653","1,242",0
Maryland - Municipalities,"799,604","799,604","792,640","6,964",0,"742,727","742,727","735,763","6,964",0,"56,877","56,877","56,877",0,0,0,0,0,0,0
Massachusetts - Total,"4,533,907","4,447,889","4,272,375","175,514",-,"2,178,103","2,094,041","2,020,918","73,123",-,"976,871","974,915","916,719","58,196",-,"1,378,933","1,378,933","1,334,738","44,195",-
Massachusetts - State,"2,871,220","2,785,202","2,653,328","131,874","86,018","577,613","493,551","464,046","29,505","84,062","914,674","912,718","854,544","58,174","1,956","1,378,933","1,378,933","1,334,738","44,195",0
"Massachusetts - Local, total","1,662,687","1,662,687","1,619,047","43,640",0,"1,600,490","1,600,490","1,556,872","43,618",0,"62,197","62,197","62,175",22,0,0,0,0,0,0
Massachusetts - Counties,716,716,716,0,0,0,0,0,0,0,716,716,716,0,0,0,0,0,0,0
Massachusetts - Municipalities,"984,067","984,067","964,901","19,166",0,"951,410","951,410","932,263","19,147",0,"32,657","32,657","32,638",19,0,0,0,0,0,0
Michigan - Total,"6,249,493","6,068,710","5,951,418","117,292",-,"2,475,873","2,434,339","2,370,889","63,450",-,"1,246,426","1,138,136","1,117,806","20,330",-,"2,527,194","2,496,235","2,462,723","33,512",-
Michigan - State,"2,636,546","2,459,305","2,454,555","4,750","177,241","470,963","429,505","426,505","3,000","41,458","277,335","172,511","172,454",57,"104,824","1,888,248","1,857,289","1,855,596","1,693","30,959"
"Michigan - Local, total","3,612,947","3,609,405","3,496,863","112,542","3,542","2,004,910","2,004,834","1,944,384","60,450",76,"969,091","965,625","945,352","20,273","3,466","638,946","638,946","607,127","31,819",0
Michigan - Counties,"1,967,493","1,955,949","1,895,633","60,316","11,544","515,824","508,493","498,773","9,720","7,331","814,157","809,944","791,167","18,777","4,213","637,512","637,512","605,693","31,819",0
Michigan - Municipalities,"1,404,663","1,372,559","1,327,641","44,918","32,104","1,257,071","1,227,941","1,184,484","43,457","29,130","143,184","143,184","141,723","1,461",0,"4,408","1,434","1,434",0,"2,974"
Minnesota - Total,"3,683,152","3,459,003","3,364,098","94,905",-,"1,964,717","1,840,392","1,762,808","77,584",-,"737,781","707,681","699,761","7,920",-,"980,654","910,930","901,529","9,401",-
Minnesota - State,"1,427,940","1,203,923","1,182,702","21,221","224,017","436,648","312,339","303,839","8,500","124,309","462,500","432,400","424,816","7,584","30,100","528,792","459,184","454,047","5,137","69,608"
"Minnesota - Local, total","2,255,212","2,255,080","2,181,396","73,684",132,"1,528,069","1,528,053","1,458,969","69,084",16,"275,281","275,281","274,945",336,0,"451,862","451,746","447,482","4,264",116
Minnesota - Counties,"1,335,049","1,321,564","1,271,420","50,144","13,485","629,075","629,075","583,505","45,570",0,"241,037","241,037","240,727",310,0,"464,937","451,452","447,188","4,264","13,485"
Minnesota - Municipalities,"947,631","931,571","908,031","23,540","16,060","912,701","897,033","873,519","23,514","15,668","34,621","34,244","34,218",26,377,309,294,294,0,15
Mississippi - Total,"1,580,822","1,474,076","1,404,163","69,913",-,"765,946","729,351","694,902","34,449",-,"255,485","247,068","242,061","5,007",-,"559,391","497,657","467,200","30,457",-
Mississippi - State,"646,348","539,608","516,151","23,457","106,740","162,829","126,240","116,438","9,802","36,589","112,160","103,743","101,633","2,110","8,417","371,359","309,625","298,080","11,545","61,734"
"Mississippi - Local, total","934,474","934,468","888,012","46,456",6,"603,117","603,111","578,464","24,647",6,"143,325","143,325","140,428","2,897",0,"188,032","188,032","169,120","18,912",0
Mississippi - Counties,"557,143","557,044","525,254","31,790",99,"261,011","260,948","250,690","10,258",63,"110,398","110,385","107,765","2,620",13,"185,734","185,711","166,799","18,912",23
Mississippi - Municipalities,"380,849","377,424","362,758","14,666","3,425","342,163","342,163","327,774","14,389",0,"32,940","32,940","32,663",277,0,"5,746","2,321","2,321",0,"3,425"
Missouri - Total,"3,185,335","3,118,816","3,030,308","88,508",-,"1,689,037","1,674,615","1,614,153","60,462",-,"540,802","532,036","521,038","10,998",-,"955,496","912,165","895,117","17,048",-
Missouri - State,"1,284,293","1,217,838","1,157,936","59,902","66,455","250,460","236,075","199,335","36,740","14,385","263,510","254,771","246,857","7,914","8,739","770,323","726,992","711,744","15,248","43,331"
"Missouri - Local, total","1,901,042","1,900,978","1,872,372","28,606",64,"1,438,577","1,438,540","1,414,818","23,722",37,"277,292","277,265","274,181","3,084",27,"185,173","185,173","183,373","1,800",0
Missouri - Counties,"653,399","653,148","641,428","11,720",251,"344,030","344,030","336,344","7,686",0,"173,513","173,262","170,198","3,064",251,"135,856","135,856","134,886",970,0
Missouri - Municipalities,"1,250,079","1,247,142","1,230,944","16,198","2,937","1,097,351","1,094,510","1,078,474","16,036","2,841","104,003","104,003","103,983",20,0,"48,725","48,629","48,487",142,96
Montana - Total,"733,976","732,910","706,459","26,451",-,"305,438","304,393","293,634","10,759",-,"172,438","172,417","171,570",847,-,"256,100","256,100","241,255","14,845",-
Montana - State,"369,346","368,284","359,742","8,542","1,062","53,776","52,734","51,229","1,505","1,042","112,389","112,369","111,877",492,20,"203,181","203,181","196,636","6,545",0
"Montana - Local, total","364,630","364,626","346,717","17,909",4,"251,662","251,659","242,405","9,254",3,"60,049","60,048","59,693",355,1,"52,919","52,919","44,619","8,300",0
Montana - Counties,"230,317","230,295","214,680","15,615",22,"136,353","136,353","129,391","6,962",0,"43,778","43,778","43,425",353,0,"50,186","50,164","41,864","8,300",22
Montana - Municipalities,"134,962","134,331","132,037","2,294",631,"115,904","115,306","113,014","2,292",598,"16,303","16,270","16,268",2,33,"2,755","2,755","2,755",0,0
Nebraska - Total,"1,116,756","1,108,579","1,075,841","32,738",-,"471,963","464,920","439,566","25,354",-,"172,988","171,945","168,723","3,222",-,"471,805","471,714","467,552","4,162",-
Nebraska - State,"506,695","498,611","490,713","7,898","8,084","82,705","75,664","70,893","4,771","7,041","74,913","73,870","73,867",3,"1,043","349,077","349,077","345,953","3,124",0
"Nebraska - Local, total","610,061","609,968","585,128","24,840",93,"389,258","389,256","368,673","20,583",2,"98,075","98,075","94,856","3,219",0,"122,728","122,637","121,599","1,038",91
Nebraska - Counties,"314,670","312,422","306,652","5,770","2,248","95,669","95,667","94,137","1,530",2,"94,129","94,118","90,916","3,202",11,"124,872","122,637","121,599","1,038","2,235"
Nebraska - Municipalities,"305,963","297,546","278,476","19,070","8,417","298,310","293,589","274,536","19,053","4,721","3,957","3,957","3,940",17,0,"3,696",0,0,0,"3,696"
Nevada - Total,"2,262,402","2,247,205","2,185,069","62,136",-,"1,125,418","1,123,779","1,084,183","39,596",-,"464,024","458,316","455,645","2,671",-,"672,960","665,110","645,241","19,869",-
