Connecticut - Total,"9,901","8,005","7,821","7,885",79.6,"58,353","2,905","1,701","2,016",20.4,"9,847"
Connecticut - State,"1,921","1,225","1,222","1,223",63.7,"9,787",901,665,698,36.3,"3,976"
"Connecticut - Local, total","7,980","6,780","6,599","6,662",83.5,"48,566","2,004","1,036","1,318",16.5,"5,871"
Connecticut - Municipalities,"4,600","3,891","3,883","3,905",84.9,"28,127","1,048",521,695,15.1,"2,877"
Delaware - Total,"2,611","2,068","2,054","2,065",79.1,"13,850",620,449,546,20.9,"2,149"
Delaware - State,"1,100",872,866,870,79.1,"6,237",234,225,230,20.9,"1,104"
"Delaware - Local, total","1,511","1,196","1,188","1,195",79.1,"7,613",386,224,316,20.9,"1,045"
Delaware - Counties,523,397,397,399,76.3,"2,678",179,42,124,23.7,381
Delaware - Municipalities,988,799,791,796,80.6,"4,935",207,182,192,19.4,665
District of Columbia - Total,"4,477","3,939","3,939","3,939",88,"30,662",538,537,538,12,"3,577"
"District of Columbia - Local, total","4,477","3,939","3,939","3,939",88,"30,662",538,537,538,12,"3,577"
District of Columbia - Municipality,"4,477","3,939","3,939","3,939",88,"30,662",538,537,538,12,"3,577"
Florida - Total ,"61,851","41,567","40,736","41,134",66.5,"239,055","23,479","18,931","20,717",33.5,"83,533"
Florida - State,"4,137","2,418","2,237","2,272",54.9,"10,269","1,962","1,783","1,865",45.1,"6,630"
"Florida - Local, total","57,714","39,149","38,499","38,862",67.3,"228,786","21,517","17,148","18,852",32.7,"76,903"
Florida - Counties,"35,005","21,858","21,692","21,813",62.3,"127,301","15,213","12,044","13,192",37.7,"53,627"
Florida - Municipalities,"22,709","17,291","16,807","17,049",75.1,"101,485","6,304","5,104","5,660",24.9,"23,277"
Georgia - Total,"28,226","23,313","22,388","22,781",80.7,"88,040","5,931","5,149","5,445",19.3,"17,518"
Georgia - State,"2,846","1,669","1,658","1,664",58.5,"5,700","1,201","1,153","1,182",41.5,"4,557"
"Georgia - Local, total","25,380","21,644","20,730","21,117",83.2,"82,340","4,730","3,996","4,263",16.8,"12,960"
Georgia - Counties,"11,706","9,955","9,423","9,618",82.2,"37,651","2,261","1,987","2,088",17.8,"6,396"
Georgia - Municipalities,"13,674","11,689","11,307","11,499",84.1,"44,688","2,469","2,009","2,175",15.9,"6,564"
Hawaii - Total,"4,035","3,117","3,116","3,116",77.2,"22,159","1,050",891,919,22.8,"3,525"
Hawaii - State,0,0,0,0,0,0,0,0,0,0,0
"Hawaii - Local, total","4,035","3,117","3,116","3,116",77.2,"22,159","1,050",891,919,22.8,"3,525"
Hawaii - Counties,"1,248",941,941,941,75.4,"7,202",364,289,307,24.6,"1,232"
Hawaii - Municipalities,"2,787","2,176","2,175","2,175",78,"14,956",686,602,612,22,"2,293"
Idaho - Total,"4,019","2,866","2,737","2,774",69,"13,649","1,350","1,191","1,245",31,"4,267"
Idaho - State,492,271,271,271,55.1,"1,444",232,212,221,44.9,859
"Idaho - Local, total","3,527","2,595","2,466","2,503",71,"12,206","1,118",979,"1,024",29,"3,409"
Idaho - Counties,"1,474",951,886,905,61.4,"3,870",627,540,569,38.6,"1,748"
Idaho - Municipalities,"2,053","1,644","1,580","1,598",77.8,"8,336",491,439,455,22.2,"1,661"
Illinois - Total,"41,164","34,731","31,973","32,986",80.1,"217,916","10,885","6,617","8,178",19.9,"38,239"
Illinois - State,"3,176","1,937","1,937","1,937",61,"13,241","1,254","1,228","1,239",39,"7,859"
"Illinois - Local, total","37,988","32,794","30,036","31,049",81.7,"204,675","9,631","5,389","6,939",18.3,"30,380"
Illinois - Counties,"5,100","4,031","3,379","3,552",69.6,"22,442","1,751","1,436","1,548",30.4,"6,250"
Illinois - Municipalities,"32,888","28,763","26,657","27,497",83.6,"182,233","7,880","3,953","5,391",16.4,"24,129"
Indiana - Total,"15,553","12,188","11,637","11,829",76.1,"56,168","4,674","3,307","3,724",23.9,"11,728"
Indiana - State,"1,839","1,318","1,318","1,318",71.7,"6,045",521,521,521,28.3,"1,838"
"Indiana - Local, total","13,714","10,870","10,319","10,511",76.6,"50,123","4,153","2,786","3,203",23.4,"9,890"
Indiana - Counties,"3,322","2,687","2,289","2,365",71.2,"9,757","1,106",860,957,28.8,"2,625"
Indiana - Municipalities,"10,392","8,183","8,030","8,146",78.4,"40,367","3,047","1,926","2,246",21.6,"7,265"
Iowa - Total,"7,131","5,722","5,348","5,431",76.2,"29,471","2,010","1,524","1,700",23.8,"6,933"
Iowa - State,941,649,647,647,68.8,"3,875",305,289,294,31.2,"1,548"
"Iowa - Local, total","6,190","5,073","4,701","4,784",77.3,"25,596","1,705","1,235","1,406",22.7,"5,385"
Iowa - Counties,"1,959","1,450","1,310","1,350",68.9,"6,823",670,574,609,31.1,"2,387"
Iowa - Municipalities,"4,231","3,623","3,391","3,434",81.2,"18,773","1,035",661,797,18.8,"2,997"
Kansas - Total,"8,874","6,540","6,096","6,226",70.2,"29,873","2,874","2,484","2,648",29.8,"9,470"
Kansas - State,"1,014",301,279,291,28.7,"1,525",748,704,723,71.3,"2,981"
"Kansas - Local, total","7,860","6,239","5,817","5,935",75.5,"28,349","2,126","1,780","1,925",24.5,"6,488"
Kansas - Counties,"2,281","1,651","1,535","1,569",68.8,"7,032",767,671,712,31.2,"2,352"
Kansas - Municipalities,"5,574","4,584","4,278","4,361",78.2,"21,302","1,359","1,109","1,213",21.8,"4,136"
Kentucky - Total,"9,628","7,791","7,382","7,592",78.9,"32,554","2,310","1,866","2,036",21.1,"6,753"
Kentucky - State,"2,076","1,054","1,054","1,054",50.8,"3,922","1,024","1,020","1,022",49.2,"3,897"
"Kentucky - Local, total","7,552","6,737","6,328","6,538",86.6,"28,633","1,286",846,"1,014",13.4,"2,856"
Kentucky - Counties,"1,364","1,174","1,071","1,114",81.7,"4,246",351,197,250,18.3,648
Kentucky - Municipalities,"6,188","5,563","5,257","5,424",87.7,"24,387",935,649,764,12.3,"2,208"
Louisiana - Total,"17,161","13,699","12,779","13,162",76.7,"55,304","4,494","3,503","3,999",23.3,"12,873"
Louisiana - State,"1,717","1,163","1,133","1,154",67.2,"8,575",571,543,563,32.8,"2,740"
"Louisiana - Local, total","15,444","12,536","11,646","12,008",77.8,"46,729","3,923","2,960","3,436",22.2,"10,133"
Louisiana - Parishes,"7,402","5,844","5,202","5,416",73.2,"20,189","2,280","1,773","1,986",26.8,"6,564"
Louisiana - Municipalities,"8,042","6,692","6,444","6,592",82,"26,540","1,643","1,187","1,450",18,"3,569"
Maine - Total,"2,923","2,480","2,190","2,300",78.7,"11,325",767,548,623,21.3,"2,349"
Maine - State,537,318,318,318,59.2,"1,897",219,219,219,40.8,882
"Maine - Local, total","2,386","2,162","1,872","1,982",83.1,"9,428",548,329,404,16.9,"1,467"
Maine - Counties,332,314,253,272,81.9,"1,245",65,54,60,18.1,206
Maine - Municipalities,"1,235","1,005",986,"1,013",82,"4,738",305,181,222,18,819
Maryland - Total,"18,923","14,014","13,647","13,853",73.2,"90,342","5,676","4,554","5,070",26.8,"23,984"
Maryland - State,"2,296","1,508","1,508","1,508",65.7,"9,575",788,788,788,34.3,"3,623"
"Maryland - Local, total","16,627","12,506","12,139","12,345",74.2,"80,767","4,888","3,766","4,282",25.8,"20,360"
Maryland - Counties,"11,639","8,625","8,264","8,463",72.7,"54,597","3,556","2,890","3,176",27.3,"16,153"
Maryland - Municipalities,"4,988","3,881","3,875","3,882",77.8,"26,170","1,332",876,"1,106",22.2,"4,208"
Massachusetts - Total,"20,214","17,149","15,950","16,338",80.8,"129,225","4,886","3,330","3,876",19.2,"17,773"
Massachusetts - State,"2,871","2,022","2,022","2,022",70.4,"21,754",866,833,849,29.6,"5,211"
"Massachusetts - Local, total","17,343","15,127","13,928","14,316",82.5,"107,471","4,020","2,497","3,027",17.5,"12,562"
Massachusetts - Counties,16,0,0,0,0,0,15,15,16,100,78
Massachusetts - Municipalities,"14,045","12,017","11,278","11,579",82.4,"89,204","3,233","2,070","2,466",17.6,"10,510"
Michigan - Total,"20,769","17,553","16,149","16,699",80.4,"95,315","5,374","3,295","4,070",19.6,"15,759"
Michigan - State,"2,767","2,027","2,027","2,027",73.3,"11,475",756,726,740,26.7,"3,120"
"Michigan - Local, total","18,002","15,526","14,122","14,672",81.5,"83,840","4,618","2,569","3,330",18.5,"12,639"
Michigan - Counties,"4,834","4,365","3,597","3,789",78.4,"19,248","1,239",880,"1,045",21.6,"4,046"
Michigan - Municipalities,"11,863","9,959","9,468","9,769",82.3,"57,865","3,095","1,538","2,094",17.7,"7,913"
Minnesota - Total,"12,181","9,404","8,753","8,978",73.7,"56,479","3,636","2,875","3,203",26.3,"14,080"
Minnesota - State,937,518,518,518,55.3,"3,167",430,402,419,44.7,"1,710"
"Minnesota - Local, total","11,244","8,886","8,235","8,460",75.2,"53,312","3,206","2,473","2,784",24.8,"12,370"
Minnesota - Counties,"3,138","2,186","1,962","2,038",64.9,"12,047","1,239","1,031","1,100",35.1,"5,562"
Minnesota - Municipalities,"8,076","6,636","6,247","6,392",79.1,"41,108","1,967","1,442","1,684",20.9,"6,808"
Mississippi - Total,"9,576","7,704","6,873","7,224",75.4,"23,904","2,712","2,157","2,352",24.6,"6,469"
Mississippi - State,"1,227",646,646,646,52.6,"2,568",582,581,581,47.4,"1,871"
"Mississippi - Local, total","8,349","7,058","6,227","6,578",78.8,"21,336","2,130","1,576","1,771",21.2,"4,598"
Mississippi - Counties,"3,257","2,805","2,303","2,461",75.6,"7,929",915,703,796,24.4,"2,170"
Mississippi - Municipalities,"5,092","4,253","3,924","4,117",80.9,"13,407","1,215",873,975,19.1,"2,428"
Missouri - Total,"18,627","14,393","13,502","13,768",73.9,"58,752","5,247","4,569","4,859",26.1,"15,819"
Missouri - State,"2,473","1,295","1,295","1,295",52.4,"6,701","1,248","1,120","1,178",47.6,"3,851"
"Missouri - Local, total","16,154","13,098","12,207","12,473",77.2,"52,052","3,999","3,449","3,681",22.8,"11,968"
Missouri - Counties,"3,642","3,119","2,791","2,862",78.6,"11,319",853,729,780,21.4,"2,442"
Missouri - Municipalities,"12,512","9,979","9,416","9,611",76.8,"40,732","3,146","2,720","2,901",23.2,"9,526"
Montana - Total,"2,586","1,851","1,770","1,795",69.4,"8,849",869,730,791,30.6,"2,817"
Montana - State,503,234,231,233,46.3,"1,225",280,260,270,53.7,"1,215"
"Montana - Local, total","2,083","1,617","1,539","1,562",75,"7,624",589,470,521,25,"1,602"
Montana - Counties,940,701,663,672,71.5,"3,104",303,247,268,28.5,784
Montana - Municipalities,"1,143",916,876,890,77.9,"4,520",286,223,253,22.1,818
Nebraska - Total,"4,938","3,808","3,581","3,666",74.2,"19,987","1,383","1,148","1,272",25.8,"4,373"
Nebraska - State,759,436,436,436,57.4,"2,530",326,312,323,42.6,"1,133"
"Nebraska - Local, total","4,179","3,372","3,145","3,230",77.3,"17,457","1,057",836,949,22.7,"3,239"
Nebraska - Counties,"1,236",925,866,887,71.8,"4,113",400,310,349,28.2,"1,134"
Nebraska - Municipalities,"2,943","2,447","2,279","2,343",79.6,"13,343",657,526,600,20.4,"2,106"
Nevada - Total,"7,733","5,016","4,998","5,005",64.7,"38,968","2,924","2,583","2,728",35.3,"13,932"
Nevada - State,872,495,488,491,56.3,"3,610",382,379,381,43.7,"1,651"
"Nevada - Local, total","6,861","4,521","4,510","4,514",65.8,"35,358","2,542","2,204","2,347",34.2,"12,281"
Nevada - Counties,"5,135","3,209","3,206","3,207",62.5,"24,921","2,036","1,855","1,928",37.5,"10,082"
Nevada - Municipalities,"1,726","1,312","1,304","1,307",75.7,"10,437",506,349,419,24.3,"2,199"
New Hampshire - Total,"3,885","3,252","2,761","2,967",76.4,"16,683","1,126",771,918,23.6,"3,665"
New Hampshire - State,519,331,331,331,63.8,"2,120",210,165,188,36.2,777
"New Hampshire - Local, total","3,366","2,921","2,430","2,636",78.3,"14,563",916,606,730,21.7,"2,888"
New Hampshire - Counties,331,388,160,221,66.8,"1,060",116,100,110,33.2,409
New Hampshire - Municipalities,"1,506","1,220","1,123","1,191",79.1,"6,669",402,259,315,20.9,"1,266"
New Jersey - Total,"34,096","26,757","25,742","26,194",76.8,"223,965","11,942","5,545","7,902",23.2,"29,970"
New Jersey - State,"4,065","2,653","2,653","2,653",65.3,"22,819","1,435","1,387","1,412",34.7,"6,511"
"New Jersey - Local, total","30,031","24,104","23,089","23,541",78.4,"201,147","10,507","4,158","6,490",21.6,"23,459"
New Jersey - Counties,"6,694","5,646","5,392","5,516",82.4,"38,647","1,249","1,060","1,178",17.6,"5,139"
New Jersey - Municipalities,"14,086","11,251","10,652","10,865",77.1,"97,387","5,781","1,869","3,221",22.9,"11,024"
New Mexico - Total,"5,961","4,558","4,535","4,541",76.2,"24,998","1,610","1,272","1,420",23.8,"5,416"
New Mexico - State,517,517,517,517,100,"2,349",0,0,0,0,0
"New Mexico - Local, total","5,444","4,041","4,018","4,024",73.9,"22,649","1,610","1,272","1,420",26.1,"5,416"
New Mexico - Counties,"1,554","1,215","1,199","1,203",77.4,"5,979",369,330,351,22.6,"1,075"
New Mexico - Municipalities,"3,890","2,826","2,819","2,821",72.5,"16,670","1,241",942,"1,069",27.5,"4,341"
New York - Total,"85,651","76,705","71,939","74,242",86.7,"563,179","14,013","9,728","11,409",13.3,"60,651"
New York - State,"6,198","4,982","4,982","4,982",80.4,"48,737","1,243","1,146","1,216",19.6,"5,393"
"New York - Local, total","79,453","71,723","66,957","69,260",87.2,"514,442","12,770","8,582","10,193",12.8,"55,258"
New York - Counties,"12,138","8,770","8,266","8,486",69.9,"69,030","4,768","2,936","3,652",30.1,"16,907"
New York - Municipalities,"64,458","60,750","56,570","58,612",90.9,"425,816","6,795","5,163","5,846",9.1,"35,205"
North Carolina - Total,"27,820","23,143","22,070","22,487",80.8,"95,792","5,848","5,004","5,333",19.2,"19,174"
North Carolina - State,"3,150","2,474","2,467","2,468",78.3,"12,500",683,682,682,21.7,"2,392"
"North Carolina - Local, total","24,670","20,669","19,603","20,019",81.1,"83,292","5,165","4,322","4,651",18.9,"16,782"
North Carolina - Counties,"10,088","8,560","7,839","8,069",80,"29,980","2,235","1,865","2,019",20,"7,157"
North Carolina - Municipalities,"14,582","12,109","11,764","11,950",82,"53,312","2,930","2,457","2,632",18,"9,625"
North Dakota - Total,"1,786","1,526","1,496","1,503",84.2,"7,575",310,267,283,15.8,"1,017"
North Dakota - State,196,151,151,151,77,883,47,42,45,23,168
"North Dakota - Local, total","1,590","1,375","1,345","1,352",85,"6,692",263,225,238,15,849
North Dakota - Counties,563,481,463,468,83.1,"2,275",107,93,95,16.9,350
North Dakota - Municipalities,"1,027",894,882,884,86.1,"4,417",156,132,143,13.9,500
Ohio - Total,"31,305","25,063","22,512","23,572",75.3,"130,592","9,225","6,835","7,733",24.7,"30,853"
Ohio - State,"2,568","1,407","1,407","1,407",54.8,"8,551","1,163","1,152","1,161",45.2,"5,051"
"Ohio - Local, total","28,737","23,656","21,105","22,165",77.1,"122,041","8,062","5,683","6,572",22.9,"25,802"
Ohio - Counties,"8,532","6,015","5,261","5,544",65,"25,806","3,068","2,818","2,988",35,"11,868"
Ohio - Municipalities,"19,208","16,370","15,044","15,749",82,"91,216","4,854","2,754","3,459",18,"13,512"
Oklahoma - Total,"11,447","8,382","7,920","8,090",70.7,"39,787","3,686","3,176","3,357",29.3,"11,504"
Oklahoma - State,"1,932",954,952,953,49.3,"6,079","1,000",963,979,50.7,"3,976"
"Oklahoma - Local, total","9,515","7,428","6,968","7,137",75,"33,708","2,686","2,213","2,378",25,"7,528"
Oklahoma - Counties,"2,514","1,849","1,475","1,545",61.5,"4,216","1,021",925,969,38.5,"2,557"
Oklahoma - Municipalities,"7,001","5,579","5,493","5,592",79.9,"29,492","1,665","1,288","1,409",20.1,"4,971"
Oregon - Total,"8,816","6,008","5,850","5,904",67,"40,196","3,195","2,717","2,912",33,"14,616"
Oregon - State,"1,370",663,663,663,48.4,"4,170",822,674,707,51.6,"3,218"
"Oregon - Local, total","7,446","5,345","5,187","5,241",70.4,"36,026","2,373","2,043","2,205",29.6,"11,398"
Oregon - Counties,"2,615","1,718","1,616","1,647",63,"10,532","1,049",864,968,37,"5,046"
Oregon - Municipalities,"4,831","3,627","3,571","3,594",74.4,"25,494","1,324","1,179","1,237",25.6,"6,352"
Pennsylvania - Total,"32,160","28,859","24,959","26,626",82.8,"168,583","8,592","4,040","5,534",17.2,"24,554"
Pennsylvania - State,"6,717","5,226","5,218","5,221",77.7,"32,789","1,747","1,378","1,496",22.3,"9,772"
"Pennsylvania - Local, total","25,443","23,633","19,741","21,405",84.1,"135,794","6,845","2,662","4,038",15.9,"14,782"
Pennsylvania - Counties,"3,388","3,799","2,242","2,528",74.6,"12,298",965,734,860,25.4,"3,313"
Pennsylvania - Municipalities,"18,417","16,644","14,633","15,803",85.8,"100,746","4,724","1,600","2,614",14.2,"9,510"
Rhode Island - Total,"2,988","2,383","2,363","2,370",79.3,"14,974",717,570,618,20.7,"2,546"
Rhode Island - State,337,255,255,255,75.7,"2,042",83,82,82,24.3,511
"Rhode Island - Local, total","2,651","2,128","2,108","2,115",79.8,"12,931",634,488,536,20.2,"2,035"
Rhode Island - Municipalities,"1,601","1,284","1,283","1,284",80.2,"7,530",382,289,317,19.8,"1,198"
South Carolina - Total,"14,082","11,476","11,105","11,267",80,"42,086","3,204","2,583","2,815",20,"8,983"
South Carolina - State,"2,063","1,390","1,381","1,387",67.2,"5,749",688,658,676,32.8,"2,217"
"South Carolina - Local, total","12,019","10,086","9,724","9,880",82.2,"36,338","2,516","1,925","2,139",17.8,"6,766"
South Carolina - Counties,"6,560","5,486","5,162","5,293",80.7,"18,882","1,470","1,140","1,267",19.3,"4,045"
South Carolina - Municipalities,"5,459","4,600","4,562","4,587",84,"17,456","1,046",785,872,16,"2,721"
South Dakota - Total,"2,040","1,686","1,585","1,621",79.5,"7,222",512,378,419,20.5,"1,418"
South Dakota - State,349,220,220,220,63,"1,041",138,121,129,37,443
"South Dakota - Local, total","1,691","1,466","1,365","1,401",82.9,"6,180",374,257,290,17.1,975
South Dakota - Counties,500,420,382,397,79.4,"1,551",147,86,103,20.6,325
South Dakota - Municipalities,"1,191","1,046",983,"1,004",84.3,"4,629",227,171,187,15.7,651
Tennessee - Total,"20,992","17,164","16,630","16,855",80.3,"68,686","4,801","3,598","4,137",19.7,"12,932"
Tennessee - State,"1,780","1,370","1,364","1,367",76.8,"6,923",413,412,413,23.2,"1,446"
"Tennessee - Local, total","19,212","15,794","15,266","15,488",80.6,"61,762","4,388","3,186","3,724",19.4,"11,486"
Tennessee - Counties,"7,448","6,301","5,913","6,041",81.1,"21,263","1,592","1,325","1,407",18.9,"4,258"
Tennessee - Municipalities,"11,764","9,493","9,353","9,447",80.3,"40,499","2,796","1,861","2,317",19.7,"7,229"
Texas - Total,"75,090","55,700","54,670","55,271",73.6,"315,336","21,301","19,085","19,819",26.4,"74,308"
Texas - State,"6,772","3,603","3,603","3,603",53.2,"32,097","3,200","3,137","3,169",46.8,"12,667"
"Texas - Local, total","68,318","52,097","51,067","51,668",75.6,"283,239","18,101","15,948","16,650",24.4,"61,641"
Texas - Counties,"21,660","14,702","13,854","14,285",66,"59,132","7,402","7,248","7,375",34,"29,487"
Texas - Municipalities,"46,658","37,395","37,213","37,383",80.1,"224,107","10,699","8,700","9,275",19.9,"32,153"
Utah - Total,"6,228","4,491","4,298","4,348",69.8,"21,587","3,005","1,394","1,880",30.2,"6,227"
Utah - State,911,500,483,490,53.8,"2,293",473,392,421,46.2,"1,494"
"Utah - Local, total","5,317","3,991","3,815","3,858",72.6,"19,294","2,532","1,002","1,459",27.4,"4,733"
Utah - Counties,"1,565","1,261","1,177","1,196",76.4,"6,065",718,275,369,23.6,"1,162"
Utah - Municipalities,"3,713","2,707","2,615","2,638",71,"13,110","1,791",724,"1,075",29,"3,541"
Vermont - Total,"1,507","1,098",946,"1,004",66.6,"5,646",645,465,503,33.4,"2,170"
Vermont - State,625,297,296,296,47.4,"1,997",391,316,329,52.6,"1,492"
"Vermont - Local, total",882,801,650,708,80.3,"3,649",254,149,174,19.7,678
Vermont - Counties,7,0,0,0,0,0,7,6,7,100,23
Vermont - Municipalities,416,357,312,330,79.3,"1,782",137,71,86,20.7,335
Virginia - Total,"21,851","17,820","17,336","17,536",80.3,"90,938","4,823","3,871","4,315",19.7,"16,198"
Virginia - State,"3,202","2,378","2,366","2,372",74.1,"12,306",903,766,830,25.9,"3,009"
"Virginia - Local, total","18,649","15,442","14,970","15,164",81.3,"78,632","3,920","3,105","3,485",18.7,"13,189"
Virginia - Counties,"9,452","7,728","7,472","7,576",80.2,"43,501","2,082","1,647","1,876",19.8,"7,965"
Virginia - Municipalities,"9,197","7,714","7,498","7,588",82.5,"35,131","1,838","1,458","1,609",17.5,"5,223"
Washington - Total,"14,278","9,984","9,870","9,904",69.4,"77,791","4,505","4,256","4,374",30.6,"22,528"
Washington - State,"2,211",811,811,811,36.7,"5,420","1,427","1,389","1,400",63.3,"5,620"
"Washington - Local, total","12,067","9,173","9,059","9,093",75.4,"72,370","3,078","2,867","2,974",24.6,"16,907"
Washington - Counties,"4,843","3,440","3,366","3,382",69.8,"24,265","1,521","1,417","1,461",30.2,"8,649"
Washington - Municipalities,"7,224","5,733","5,693","5,711",79.1,"48,105","1,557","1,450","1,513",20.9,"8,259"
West Virginia - Total,"4,037","3,338","3,123","3,205",79.4,"12,453",940,764,832,20.6,"2,191"
West Virginia - State,"1,072",653,653,653,60.9,"2,859",436,410,419,39.1,"1,175"
"West Virginia - Local, total","2,965","2,685","2,470","2,552",86.1,"9,593",504,354,413,13.9,"1,016"
West Virginia - Counties,"1,222","1,121","1,011","1,047",85.7,"3,710",187,159,175,14.3,433
West Virginia - Municipalities,"1,743","1,564","1,459","1,505",86.3,"5,883",317,195,238,13.7,583
Wisconsin - Total,"15,873","13,080","11,900","12,204",76.9,"70,217","4,949","3,122","3,669",23.1,"14,604"
Wisconsin - State,897,545,542,543,60.5,"2,984",366,340,354,39.5,"1,578"
"Wisconsin - Local, total","14,976","12,535","11,358","11,661",77.9,"67,234","4,583","2,782","3,315",22.1,"13,025"
Wisconsin - Counties,"5,537","4,736","3,867","4,012",72.5,"21,759","1,680","1,406","1,525",27.5,"6,756"
Wisconsin - Municipalities,"9,311","7,652","7,391","7,543",81,"44,861","2,864","1,364","1,768",19,"6,198"
Wyoming - Total,"1,936","1,474","1,445","1,458",75.3,"7,078",523,458,478,24.7,"1,901"
Wyoming - State,271,177,177,177,65.3,812,94,94,94,34.7,525
"Wyoming - Local, total","1,665","1,297","1,268","1,281",76.9,"6,267",429,364,384,23.1,"1,376"
Wyoming - Counties,592,437,427,432,73,"2,115",171,154,160,27,595
Wyoming - Municipalities,"1,073",860,841,849,79.1,"4,152",258,210,224,20.9,781
