"St. Louis, MO","12",106474,106474,80852,25622,0,43666,43666,42105,1561,0,12657,12657,12492,165,0,50151,50151,26255,23896,23842,0,"St. Louis, MO"
"Salt Lake, UT","12",91496,91496,85493,6003,0,46461,46461,45530,931,0,21250,21250,20787,463,0,23785,23785,19176,4609,349,0,"Salt Lake, UT"
"San Bernadino, CA","06",290508,290440,277636,12804,68,106508,106508,99560,6948,0,102114,102114,98970,3144,0,81886,81818,79106,2712,0,68,"San Bernadino, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"San Diego, CA","06",543838,543838,470313,73525,0,99247,99247,95316,3931,0,289364,289364,220109,69255,0,155227,155227,154888,339,0,0,"San Diego, CA"
"San Mateo, CA","06",140873,140873,139048,1825,0,33623,33623,33179,444,0,58843,58843,58157,686,0,48407,48407,47712,695,682,0,"San Mateo, CA"
"Santa Clara, CA","06",410526,410526,395317,15209,0,36631,36631,35833,798,0,191583,191583,188396,3187,0,182312,182312,171088,11224,10067,0,"Santa Clara, CA"
"Shelby, TN","06",140398,140398,138704,1694,0,30215,30215,29161,1054,0,50222,50222,49990,232,0,59961,59961,59553,408,0,0,"Shelby, TN"
"Suffolk, NY","12",435956,414020,398570,15450,21936,313776,313776,304409,9367,0,56181,35416,30051,5365,20765,65999,64828,64110,718,474,1171,"Suffolk, NY"
"Summit, OH","12",45082,45082,43129,1953,0,5725,5725,5193,532,0,18833,18833,18566,267,0,20524,20524,19370,1154,1154,0,"Summit, OH"
,,,,,,,,,,,,,,,,,,,,,,,
"Tarrant, TX","12",126501,126501,121654,4847,0,13027,13027,11802,1225,0,46134,46134,45634,500,0,67340,67340,64218,3122,1645,0,"Tarrant, TX"
"Union, NJ","12",62519,62519,62519,0,0,5201,5201,5201,0,0,36516,36516,36516,0,0,20802,20802,20802,0,0,0,"Union, NJ"
"Ventura, CA","06",196208,196208,193191,3017,0,59244,59244,58731,513,0,73768,73768,72031,1737,0,63196,63196,62429,767,755,0,"Ventura, CA"
"Wayne, MI","12",215944,202694,194802,7892,13250,21203,21203,19549,1654,0,91286,91286,90824,462,0,103455,90205,84429,5776,5204,13250,"Wayne, MI"
"Westchester, NY","12",149946,149946,148170,1776,0,16318,16318,15015,1303,0,34976,34976,34772,204,0,98652,98652,98383,269,0,0,"Westchester, NY"
"Worcester, MA","06",20476,20476,20459,17,0,0,0,0,0,0,0,0,0,0,0,20476,20476,20459,17,0,0,"Worcester, MA"
,,,,,,,,,,,,,,,,,,,,,,,
"This table has been revised since it was initially posted.",,,,,,,,,,,,,,,,,,,,,,,
"Note:  Fiscal years end between July 1995 and June 1996.",,,,,,,,,,,,,,,,,,,,,,,
