"Houston, TX",6,"$560,044 ","$560,044 ","$550,704 ","$9,340 ",$0 ,"$502,976 ","$502,976 ","$495,036 ","$7,940 ",$0 ,"$39,501 ","$39,501 ","$38,101 ","$1,400 ",$0 ,"$17,567 ","$17,567 ","$17,567 ",$0 ,$0 ,$0 ,"Houston, TX"
"Indianapolis, IN",12,"$297,742 ","$296,075 ","$279,024 ","$17,051 ","$1,667 ","$168,353 ","$166,686 ","$161,855 ","$4,831 ","$1,667 ","$57,483 ","$57,483 ","$57,399 ",$84 ,$0 ,"$71,906 ","$71,906 ","$59,770 ","$12,136 ",$0 ,$0 ,"Indianapolis, IN"
"Jacksonville, FL",9,"$279,231 ","$279,231 ","$275,066 ","$4,165 ",$0 ,"$173,558 ","$173,558 ","$171,077 ","$2,481 ",$0 ,"$41,537 ","$41,537 ","$39,853 ","$1,684 ",$0 ,"$64,136 ","$64,136 ","$64,136 ",$0 ,$0 ,$0 ,"Jacksonville, FL"
"Kansas City, MO",4,"$193,496 ","$193,496 ","$182,952 ","$10,544 ",$0 ,"$176,377 ","$176,377 ","$166,256 ","$10,121 ",$0 ,"$4,805 ","$4,805 ","$4,382 ",$423 ,$0 ,"$12,314 ","$12,314 ","$12,314 ",$0 ,$0 ,$0 ,"Kansas City, MO"
"Long Beach, CA",6,"$234,957 ","$234,957 ","$231,014 ","$3,943 ",$0 ,"$230,183 ","$230,183 ","$226,240 ","$3,943 ",$0 ,"$4,774 ","$4,774 ","$4,774 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Long Beach, CA"
"Los Angeles, CA",6,"$1,419,914 ","$1,419,914 ","$1,315,354 ","$104,560 ",$0 ,"$1,315,161 ","$1,315,161 ","$1,210,601 ","$104,560 ",$0 ,"$104,753 ","$104,753 ","$104,753 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Los Angeles, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"Memphis, TN",6,"$181,326 ","$181,326 ","$179,883 ","$1,443 ",$0 ,"$169,662 ","$169,662 ","$168,222 ","$1,440 ",$0 ,"$11,664 ","$11,664 ","$11,661 ",$3 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Memphis, TN"
"Miami, FL",9,"$131,254 ","$131,254 ","$125,636 ","$5,618 ",$0 ,"$126,229 ","$126,229 ","$120,611 ","$5,618 ",$0 ,"$5,025 ","$5,025 ","$5,025 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Miami, FL"
"Milwaukee, WI",12,"$243,080 ","$243,080 ","$237,959 ","$5,121 ",$0 ,"$229,116 ","$229,116 ","$223,995 ","$5,121 ",$0 ,"$13,964 ","$13,964 ","$13,964 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Milwaukee, WI"
"Minneapolis, MN",12,"$135,869 ","$135,869 ","$135,658 ",$211 ,$0 ,"$129,254 ","$129,254 ","$129,043 ",$211 ,$0 ,"$5,900 ","$5,900 ","$5,900 ",$0 ,$0 ,$715 ,$715 ,$715 ,$0 ,$0 ,$0 ,"Minneapolis, MN"
"Nashville, TN",6,"$298,540 ","$298,540 ","$297,680 ",$860 ,$0 ,"$172,467 ","$172,467 ","$171,607 ",$860 ,$0 ,"$68,617 ","$68,617 ","$68,617 ",$0 ,$0 ,"$57,456 ","$57,456 ","$57,456 ",$0 ,$0 ,$0 ,"Nashville, TN"
"Newark, NJ",12,"$161,039 ","$161,039 ","$157,091 ","$3,948 ",$0 ,"$148,730 ","$148,730 ","$144,782 ","$3,948 ",$0 ,"$12,309 ","$12,309 ","$12,309 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Newark, NJ"
,,,,,,,,,,,,,,,,,,,,,,,
"New Orleans, LA",12,"$230,336 ","$230,336 ","$220,198 ","$10,138 ",$0 ,"$137,610 ","$137,610 ","$137,610 ",$0 ,$0 ,"$35,964 ","$35,964 ","$35,964 ",$0 ,$0 ,"$56,762 ","$56,762 ","$46,624 ","$10,138 ","$7,793 ",$0 ,"New Orleans, LA"
"New York, NY",6,"$5,823,030 ","$5,765,988 ","$5,577,111 ","$188,877 ","$57,042 ","$3,870,798 ","$3,870,798 ","$3,745,046 ","$125,752 ",$0 ,"$538,003 ","$538,003 ","$536,693 ","$1,310 ",$0 ,"$1,414,229 ","$1,357,187 ","$1,295,372 ","$61,815 ","$52,086 ","$57,042 ","New York, NY"
"Oakland, CA",6,"$193,550 ","$193,550 ","$192,064 ","$1,486 ",$0 ,"$186,689 ","$186,689 ","$185,203 ","$1,486 ",$0 ,"$6,861 ","$6,861 ","$6,861 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Oakland, CA"
"Oklahoma City, OK",6,"$149,805 ","$149,805 ","$143,574 ","$6,231 ",$0 ,"$137,051 ","$137,051 ","$130,841 ","$6,210 ",$0 ,"$12,754 ","$12,754 ","$12,733 ",$21 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Oklahoma City, OK"
"Omaha, NE",7,"$93,485 ","$89,620 ","$88,967 ",$653 ,"$3,865 ","$86,453 ","$86,453 ","$85,800 ",$653 ,$0 ,"$3,167 ","$3,167 ","$3,167 ",$0 ,$0 ,"$3,865 ",$0 ,$0 ,$0 ,$0 ,"$3,865 ","Omaha, NE"
"Philadelphia, PA",6,"$1,237,618 ","$1,237,618 ","$1,230,594 ","$7,024 ",$0 ,"$532,504 ","$532,504 ","$529,278 ","$3,226 ",$0 ,"$240,590 ","$240,590 ","$239,704 ",$886 ,$0 ,"$464,524 ","$464,524 ","$461,612 ","$2,912 ","$2,038 ",$0 ,"Philadelphia, PA"
,,,,,,,,,,,,,,,,,,,,,,,
"Phoenix, AZ",6,"$508,742 ","$499,601 ","$432,876 ","$66,725 ","$9,141 ","$448,732 ","$448,732 ","$383,003 ","$65,729 ",$0 ,"$50,869 ","$50,869 ","$49,873 ",$996 ,$0 ,"$9,141 ",$0 ,$0 ,$0 ,$0 ,"$9,141 ","Phoenix, AZ"
"Pittsburgh, PA",12,"$64,689 ","$64,689 ","$64,564 ",$125 ,$0 ,"$62,481 ","$62,481 ","$62,368 ",$113 ,$0 ,"$2,208 ","$2,208 ","$2,196 ",$12 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Pittsburgh, PA"
"Portland, OR",6,"$148,657 ","$148,657 ","$148,657 ",$0 ,$0 ,"$142,084 ","$142,084 ","$142,084 ",$0 ,$0 ,"$6,573 ","$6,573 ","$6,573 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Portland, OR"
"St.Louis, MO",4,"$262,118 ","$262,118 ","$260,829 ","$1,289 ",$0 ,"$165,727 ","$165,727 ","$164,438 ","$1,289 ",$0 ,"$37,770 ","$37,770 ","$37,770 ",$0 ,$0 ,"$58,621 ","$58,621 ","$58,621 ",$0 ,$0 ,$0 ,"St.Louis, MO"
"San Antonio, TX",9,"$260,750 ","$260,750 ","$256,938 ","$3,812 ",$0 ,"$241,955 ","$241,955 ","$238,200 ","$3,755 ",$0 ,"$18,795 ","$18,795 ","$18,738 ",$57 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"San Antonio, TX"
"San Diego, CA",6,"$419,899 ","$411,036 ","$410,930 ",$106 ,"$8,863 ","$375,514 ","$375,514 ","$375,408 ",$106 ,$0 ,"$35,522 ","$35,522 ","$35,522 ",$0 ,$0 ,"$8,863 ",$0 ,$0 ,$0 ,$0 ,"$8,863 ","San Diego, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"San Francisco, CA",6,"$611,478 ","$611,478 ","$602,689 ","$8,789 ",$0 ,"$345,073 ","$345,073 ","$338,245 ","$6,828 ",$0 ,"$83,603 ","$83,603 ","$83,140 ",$463 ,$0 ,"$182,802 ","$182,802 ","$181,304 ","$1,498 ","$1,420 ",$0 ,"San Francisco, CA"
"San Jose, CA",6,"$238,863 ","$238,863 ","$234,573 ","$4,290 ",$0 ,"$238,863 ","$238,863 ","$234,573 ","$4,290 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"San Jose, CA"
"Seattle, WA",12,"$201,868 ","$201,458 ","$169,450 ","$32,008 ",$410 ,"$182,063 ","$181,653 ","$149,647 ","$32,006 ",$410 ,"$19,262 ","$19,262 ","$19,260 ",$2 ,$0 ,$543 ,$543 ,$543 ,$0 ,$0 ,$0 ,"Seattle, WA"
"Toledo, OH",12,"$99,111 ","$94,950 ","$94,217 ",$733 ,"$4,161 ","$79,361 ","$79,361 ","$78,870 ",$491 ,$0 ,"$15,589 ","$15,589 ","$15,347 ",$242 ,$0 ,"$4,161 ",$0 ,$0 ,$0 ,$0 ,"$4,161 ","Toledo, OH"
"Tucson, AZ",6,"$134,621 ","$134,621 ","$134,612 ",$9 ,$0 ,"$124,093 ","$124,093 ","$124,084 ",$9 ,$0 ,"$10,528 ","$10,528 ","$10,528 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Tucson, AZ"
"Tulsa, OK",6,"$81,178 ","$81,178 ","$81,178 ",$0 ,$0 ,"$75,934 ","$75,934 ","$75,934 ",$0 ,$0 ,"$5,244 ","$5,244 ","$5,244 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Tulsa, OK"
"Washington, DC",9,"$807,874 ","$807,874 ","$786,921 ","$20,953 ",$0 ,"$500,392 ","$500,392 ","$484,046 ","$16,346 ",$0 ,"$81,777 ","$81,777 ","$81,777 ",$0 ,$0 ,"$225,705 ","$225,705 ","$221,098 ","$4,607 ","$4,607 ",$0 ,"Washington, DC"
,,,,,,,,,,,,,,,,,,,,,,,
"Notes:  Fiscal years end in months between July 2006 and June 2007, except for Washington DC, whose fiscal year ended on September 30, 2007.  ",,,,,,,,,,,,,,,,,,,,,,,
Jurisdictions without data did not report for 2007.,,,,,,,,,,,,,,,,,,,,,,,
