Bureau of Justice Statistics,,,,,,,,,,,,,
Counties,"$71,317 ","$20,143 ",28.2,,"$8,559 ",42.5,,"$3,316 ",16.5,,"$8,268 ",41,
Municipalities,"$90,570 ","$24,253 ",26.8,,"$21,135 ",87.1,,"$2,326 ",9.6,,$792 ,3.3,
,,,,,,,,,,,,,
Kentucky,"$737,896 ","$77,097 ",10.4,,"$36,024 ",46.7,,"$20,739 ",26.9,,"$20,334 ",26.4,
State,"$282,497 ","$37,597 ",13.3,,"$8,903 ",23.7,,"$17,627 ",46.9,,"$11,066 ",29.4,
"Local, total","$455,398 ","$39,500 ",8.7,,"$27,120 ",68.7,,"$3,112 ",7.9,,"$9,268 ",23.5,
Counties,"$47,251 ","$13,600 ",28.8,,"$5,941 ",43.7,,"$1,718 ",12.6,,"$5,942 ",43.7,
Municipalities,"$86,909 ","$25,900 ",29.8,,"$21,180 ",81.8,,"$1,394 ",5.4,,"$3,326 ",12.8,
,,,,,,,,,,,,,
Louisiana,"$812,085 ","$111,893 ",13.8,,"$53,015 ",47.4,,"$20,669 ",18.5,,"$38,209 ",34.1,
State,"$300,929 ","$37,406 ",12.4,,"$7,982 ",21.3,,"$5,522 ",14.8,,"$23,902 ",63.9,
"Local, total","$511,156 ","$74,487 ",14.6,,"$45,033 ",60.5,,"$15,147 ",20.3,,"$14,307 ",19.2,
Parishes,"$129,278 ","$39,268 ",30.4,,"$18,856 ",48,,"$10,584 ",27,,"$9,828 ",25,
Municipalities,"$104,321 ","$35,219 ",33.8,,"$26,177 ",74.3,,"$4,563 ",13,,"$4,479 ",12.7,
,,,,,,,,,,,,,
Maine,"$252,413 ","$23,817 ",9.4,,"$12,115 ",50.9,,"$4,088 ",17.2,,"$7,614 ",32,
State,"$87,022 ","$11,157 ",12.8,,"$2,550 ",22.9,,"$3,382 ",30.3,,"$5,225 ",46.8,
"Local, total","$165,391 ","$12,660 ",7.7,,"$9,565 ",75.6,,$706 ,5.6,,"$2,389 ",18.9,
Counties,"$5,759 ","$4,622 ",80.3,,"$1,592 ",34.4,,$641 ,13.9,,"$2,389 ",51.7,
Municipalities,"$96,670 ","$8,038 ",8.3,,"$7,973 ",99.2,,$65 ,0.8,,$0 ,0,
,,,,,,,,,,,,,
Maryland,"$1,321,003 ","$202,139 ",15.3,,"$98,384 ",48.7,,"$39,873 ",19.7,,"$63,881 ",31.6,
State,"$391,121 ","$84,451 ",21.6,,"$11,178 ",13.2,,"$24,653 ",29.2,,"$48,619 ",57.6,
"Local, total","$929,882 ","$117,688 ",12.7,,"$87,206 ",74.1,,"$15,220 ",12.9,,"$15,263 ",13,
Counties,"$770,897 ","$81,128 ",10.5,,"$54,987 ",67.8,,"$10,927 ",13.5,,"$15,214 ",18.8,
Municipalities,"$153,275 ","$36,560 ",23.9,,"$32,219 ",88.1,,"$4,292 ",11.7,,$48 ,0.1,
,,,,,,,,,,,,,
Massachusetts,"$1,460,338 ","$217,830 ",14.9,,"$127,371 ",58.5,,"$49,843 ",22.9,,"$40,616 ",18.6,
State,"$450,309 ","$108,506 ",24.1,,"$33,076 ",30.5,,"$48,405 ",44.6,,"$27,024 ",24.9,
"Local, total","$1,010,029 ","$109,324 ",10.8,,"$94,295 ",86.3,,"$1,438 ",1.3,,"$13,592 ",12.4,
Counties,"$10,770 ","$8,075 ",75,,$52 ,0.6,,$82 ,1,,"$7,940 ",98.3,
Municipalities,"$843,622 ","$101,249 ",12,,"$94,242 ",93.1,,"$1,356 ",1.3,,"$5,651 ",5.6,
,,,,,,,,,,,,,
Michigan,"$1,986,464 ","$253,633 ",12.8,,"$102,777 ",40.5,,"$51,448 ",20.3,,"$99,408 ",39.2,
State,"$627,824 ","$98,993 ",15.8,,"$11,144 ",11.3,,"$10,158 ",10.3,,"$77,692 ",78.5,
"Local, total","$1,358,640 ","$154,640 ",11.4,,"$91,633 ",59.3,,"$41,290 ",26.7,,"$21,716 ",14,
Counties,"$198,861 ","$77,291 ",38.9,,"$21,452 ",27.8,,"$34,470 ",44.6,,"$21,369 ",27.6,
Municipalities,"$251,862 ","$77,349 ",30.7,,"$70,181 ",90.7,,"$6,821 ",8.8,,$347 ,0.4,
,,,,,,,,,,,,,
Minnesota,"$1,126,367 ","$127,210 ",11.3,,"$56,036 ",44,,"$32,032 ",25.2,,"$39,142 ",30.8,
State,"$352,923 ","$37,312 ",10.6,,"$4,316 ",11.6,,"$16,528 ",44.3,,"$16,468 ",44.1,
"Local, total","$773,443 ","$89,898 ",11.6,,"$51,720 ",57.5,,"$15,504 ",17.2,,"$22,674 ",25.2,
Counties,"$168,100 ","$52,164 ",31,,"$15,639 ",30,,"$13,851 ",26.6,,"$22,674 ",43.5,
Municipalities,"$154,094 ","$37,734 ",24.5,,"$36,081 ",95.6,,"$1,653 ",4.4,,$0 ,0,
,,,,,,,,,,,,,
Mississippi,"$541,312 ","$49,149 ",9.1,,"$24,416 ",49.7,,"$9,186 ",18.7,,"$15,547 ",31.6,
State,"$176,865 ","$19,085 ",10.8,,"$3,958 ",20.7,,"$3,622 ",19,,"$11,505 ",60.3,
"Local, total","$364,447 ","$30,064 ",8.2,,"$20,457 ",68,,"$5,565 ",18.5,,"$4,042 ",13.4,
Counties,"$86,544 ","$15,659 ",18.1,,"$7,510 ",48,,"$4,238 ",27.1,,"$3,911 ",25,
Municipalities,"$64,596 ","$14,405 ",22.3,,"$12,948 ",89.9,,"$1,326 ",9.2,,$131 ,0.9,
,,,,,,,,,,,,,
Missouri,"$1,012,282 ","$128,953 ",12.7,,"$66,748 ",51.8,,"$23,002 ",17.8,,"$39,203 ",30.4,
State,"$277,544 ","$49,195 ",17.7,,"$9,041 ",18.4,,"$9,665 ",19.6,,"$30,489 ",62,
"Local, total","$734,738 ","$79,758 ",10.9,,"$57,708 ",72.4,,"$13,337 ",16.7,,"$8,713 ",10.9,
Counties,"$68,007 ","$28,661 ",42.1,,"$13,052 ",45.5,,"$9,352 ",32.6,,"$6,257 ",21.8,
Municipalities,"$162,329 ","$51,097 ",31.5,,"$44,656 ",87.4,,"$3,985 ",7.8,,"$2,457 ",4.8,
,,,,,,,,,,,,,
Montana,"$177,644 ","$19,636 ",11.1,,"$8,831 ",45,,"$5,218 ",26.6,,"$5,587 ",28.5,
State,"$72,476 ","$8,022 ",11.1,,"$1,489 ",18.6,,"$2,696 ",33.6,,"$3,837 ",47.8,
"Local, total","$105,168 ","$11,614 ",11,,"$7,342 ",63.2,,"$2,521 ",21.7,,"$1,751 ",15.1,
Counties,"$18,701 ","$7,036 ",37.6,,"$3,360 ",47.8,,"$1,942 ",27.6,,"$1,734 ",24.6,
Municipalities,"$15,412 ","$4,578 ",29.7,,"$3,983 ",87,,$579 ,12.7,,$17 ,0.4,
,,,,,,,,,,,,,
Nebraska,"$383,362 ","$39,866 ",10.4,,"$19,655 ",49.3,,"$7,604 ",19.1,,"$12,607 ",31.6,
State,"$105,466 ","$14,882 ",14.1,,"$3,052 ",20.5,,"$3,262 ",21.9,,"$8,568 ",57.6,
"Local, total","$277,896 ","$24,984 ",9,,"$16,603 ",66.5,,"$4,342 ",17.4,,"$4,039 ",16.2,
Counties,"$38,697 ","$13,038 ",33.7,,"$5,089 ",39,,"$3,910 ",30,,"$4,039 ",31,
Municipalities,"$45,865 ","$11,947 ",26,,"$11,514 ",96.4,,$432 ,3.6,,$0 ,0,
,,,,,,,,,,,,,
Nevada,"$493,914 ","$97,469 ",19.7,,"$45,204 ",46.4,,"$19,845 ",20.4,,"$32,420 ",33.3,
State,"$128,939 ","$25,866 ",20.1,,"$4,454 ",17.2,,"$4,014 ",15.5,,"$17,398 ",67.3,
"Local, total","$364,975 ","$71,603 ",19.6,,"$40,750 ",56.9,,"$15,831 ",22.1,,"$15,022 ",21,
Counties,"$136,855 ","$51,789 ",37.8,,"$28,518 ",55.1,,"$11,986 ",23.1,,"$11,284 ",21.8,
Municipalities,"$62,125 ","$19,814 ",31.9,,"$12,232 ",61.7,,"$3,845 ",19.4,,"$3,738 ",18.9,
,,,,,,,,,,,,,
New Hampshire,"$252,298 ","$28,418 ",11.3,,"$15,926 ",56,,"$4,820 ",17,,"$7,672 ",27,
State,"$74,983 ","$11,006 ",14.7,,"$2,061 ",18.7,,"$3,582 ",32.5,,"$5,363 ",48.7,
"Local, total","$177,315 ","$17,412 ",9.8,,"$13,865 ",79.6,,"$1,238 ",7.1,,"$2,309 ",13.3,
Counties,"$12,924 ","$4,171 ",32.3,,$978 ,23.5,,$902 ,21.6,,"$2,291 ",54.9,
Municipalities,"$69,107 ","$13,241 ",19.2,,"$12,887 ",97.3,,$336 ,2.5,,$18 ,0.1,
,,,,,,,,,,,,,
New Jersey,"$2,507,613 ","$427,872 ",17.1,,"$224,270 ",52.4,,"$111,142 ",26,,"$92,460 ",21.6,
State,"$811,663 ","$160,253 ",19.7,,"$29,419 ",18.4,,"$75,365 ",47,,"$55,469 ",34.6,
"Local, total","$1,695,950 ","$267,618 ",15.8,,"$194,851 ",72.8,,"$35,777 ",13.4,,"$36,991 ",13.8,
Counties,"$297,573 ","$79,230 ",26.6,,"$18,567 ",23.4,,"$23,686 ",29.9,,"$36,977 ",46.7,
Municipalities,"$498,411 ","$188,388 ",37.8,,"$176,283 ",93.6,,"$12,090 ",6.4,,$14 ,0,
,,,,,,,,,,,,,
New Mexico,"$414,264 ","$55,153 ",13.3,,"$21,832 ",39.6,,"$12,962 ",23.5,,"$20,359 ",36.9,
State,"$179,110 ","$28,542 ",15.9,,"$3,539 ",12.4,,"$11,558 ",40.5,,"$13,445 ",47.1,
"Local, total","$235,154 ","$26,611 ",11.3,,"$18,293 ",68.7,,"$1,404 ",5.3,,"$6,914 ",26,
Counties,"$29,515 ","$12,173 ",41.2,,"$6,094 ",50.1,,$411 ,3.4,,"$5,668 ",46.6,
Municipalities,"$51,560 ","$14,438 ",28,,"$12,199 ",84.5,,$993 ,6.9,,"$1,247 ",8.6,
,,,,,,,,,,,,,
New York,"$5,691,116 ","$948,178 ",16.7,,"$493,429 ",52,,"$177,962 ",18.8,,"$276,787 ",29.2,
State,"$1,225,581 ","$330,766 ",27,,"$47,254 ",14.3,,"$122,002 ",36.9,,"$161,510 ",48.8,
"Local, total","$4,465,535 ","$617,412 ",13.8,,"$446,175 ",72.3,,"$55,960 ",9.1,,"$115,277 ",18.7,
Counties,"$521,952 ","$173,834 ",33.3,,"$104,609 ",60.2,,"$21,140 ",12.2,,"$48,084 ",27.7,
Municipalities,"$2,501,985 ","$443,578 ",17.7,,"$341,566 ",77,,"$34,819 ",7.8,,"$67,192 ",15.1,
,,,,,,,,,,,,,
North Carolina,"$1,812,939 ","$201,884 ",11.1,,"$92,113 ",45.6,,"$31,078 ",15.4,,"$78,693 ",39,
State,"$520,115 ","$107,885 ",20.7,,"$15,322 ",14.2,,"$28,052 ",26,,"$64,510 ",59.8,
"Local, total","$1,292,825 ","$93,999 ",7.3,,"$76,791 ",81.7,,"$3,025 ",3.2,,"$14,182 ",15.1,
Counties,"$1,022,596 ","$41,550 ",4.1,,"$26,031 ",62.7,,"$2,193 ",5.3,,"$13,326 ",32.1,
Municipalities,"$179,419 ","$52,449 ",29.2,,"$50,760 ",96.8,,$833 ,1.6,,$857 ,1.6,
,,,,,,,,,,,,,
North Dakota,"$136,849 ","$10,923 ",8,,"$4,995 ",45.7,,"$3,053 ",27.9,,"$2,875 ",26.3,
State,"$58,489 ","$4,771 ",8.2,,$700 ,14.7,,"$2,090 ",43.8,,"$1,982 ",41.5,
"Local, total","$78,360 ","$6,152 ",7.9,,"$4,295 ",69.8,,$963 ,15.7,,$893 ,14.5,
Counties,"$11,361 ","$3,236 ",28.5,,"$1,529 ",47.3,,$813 ,25.1,,$893 ,27.6,
Municipalities,"$12,032 ","$2,916 ",24.2,,"$2,765 ",94.9,,$150 ,5.1,,$0 ,0,
,,,,,,,,,,,,,
Ohio,"$2,290,603 ","$309,785 ",13.5,,"$142,946 ",46.1,,"$73,048 ",23.6,,"$93,791 ",30.3,
State,"$597,896 ","$92,669 ",15.5,,"$12,696 ",13.7,,"$14,191 ",15.3,,"$65,782 ",71,
"Local, total","$1,692,707 ","$217,116 ",12.8,,"$130,250 ",60,,"$58,857 ",27.1,,"$28,009 ",12.9,
Counties,"$334,640 ","$99,795 ",29.8,,"$29,998 ",30.1,,"$43,646 ",43.7,,"$26,150 ",26.2,
Municipalities,"$367,130 ","$117,322 ",32,,"$100,252 ",85.5,,"$15,211 ",13,,"$1,859 ",1.6,
,,,,,,,,,,,,,
Oklahoma,"$651,119 ","$77,513 ",11.9,,"$39,330 ",50.7,,"$16,611 ",21.4,,"$21,573 ",27.8,
State,"$243,246 ","$38,380 ",15.8,,"$8,066 ",21,,"$11,761 ",30.6,,"$18,553 ",48.3,
"Local, total","$407,874 ","$39,133 ",9.6,,"$31,264 ",79.9,,"$4,850 ",12.4,,"$3,019 ",7.7,
Counties,"$47,004 ","$11,548 ",24.6,,"$5,947 ",51.5,,"$2,874 ",24.9,,"$2,727 ",23.6,
Municipalities,"$109,217 ","$27,585 ",25.3,,"$25,316 ",91.8,,"$1,976 ",7.2,,$292 ,1.1,
,,,,,,,,,,,,,
Oregon,"$736,212 ","$97,039 ",13.2,,"$44,385 ",45.7,,"$18,866 ",19.4,,"$33,789 ",34.8,
State,"$238,803 ","$36,815 ",15.4,,"$5,460 ",14.8,,"$12,250 ",33.3,,"$19,106 ",51.9,
"Local, total","$497,408 ","$60,224 ",12.1,,"$38,925 ",64.6,,"$6,616 ",11,,"$14,683 ",24.4,
Counties,"$83,959 ","$32,596 ",38.8,,"$12,971 ",39.8,,"$5,191 ",15.9,,"$14,435 ",44.3,
Municipalities,"$98,279 ","$27,628 ",28.1,,"$25,954 ",93.9,,"$1,426 ",5.2,,$248 ,0.9,
,,,,,,,,,,,,,
Pennsylvania,"$2,271,721 ","$330,388 ",14.5,,"$153,719 ",46.5,,"$64,469 ",19.5,,"$112,200 ",34,
State,"$656,086 ","$115,034 ",17.5,,"$32,607 ",28.3,,"$15,749 ",13.7,,"$66,677 ",58,
"Local, total","$1,615,635 ","$215,354 ",13.3,,"$121,112 ",56.2,,"$48,719 ",22.6,,"$45,523 ",21.1,
Counties,"$185,982 ","$80,880 ",43.5,,"$9,912 ",12.3,,"$35,872 ",44.4,,"$35,096 ",43.4,
Municipalities,"$315,530 ","$134,474 ",42.6,,"$111,200 ",82.7,,"$12,847 ",9.6,,"$10,427 ",7.8,
,,,,,,,,,,,,,
Rhode Island,"$239,107 ","$30,950 ",12.9,,"$15,654 ",50.6,,"$6,636 ",21.4,,"$8,660 ",28,
State,"$94,855 ","$16,815 ",17.7,,"$1,891 ",11.2,,"$6,264 ",37.2,,"$8,660 ",51.5,
"Local, total","$144,252 ","$14,134 ",9.8,,"$13,763 ",97.4,,$372 ,2.6,,$0 ,0,
Municipalities,"$133,789 ","$14,134 ",10.6,,"$13,763 ",97.4,,$372 ,2.6,,$0 ,0,
,,,,,,,,,,,,,
South Carolina,"$790,011 ","$85,701 ",10.8,,"$41,797 ",48.8,,"$14,285 ",16.7,,"$29,618 ",34.6,
State,"$252,164 ","$31,911 ",12.7,,"$7,215 ",22.6,,"$3,262 ",10.2,,"$21,434 ",67.2,
"Local, total","$537,847 ","$53,790 ",10,,"$34,583 ",64.3,,"$11,023 ",20.5,,"$8,184 ",15.2,
Counties,"$95,131 ","$34,657 ",36.4,,"$16,883 ",48.7,,"$9,670 ",27.9,,"$8,105 ",23.4,
Municipalities,"$61,949 ","$19,133 ",30.9,,"$17,700 ",92.5,,"$1,354 ",7.1,,$79 ,0.4,
,,,,,,,,,,,,,
