State,15133414,14774799,14304270,470529,358615,1683827,1663859,1599489,64370,19968,4338812,4283643,4190896,92747,55169,9110775,8827297,8513885,313412,283478,State
"Local, total",24330749,24330749,23493102,837647,0,14145456,14145456,13703418,442038,0,4880456,4880456,4649055,231401,0,5304837,5304837,5140629,164208,0,"Local, total"
Counties,13907851,13907851,13449711,458140,0,4339944,4339944,4257044,82900,0,4442472,4442472,4221896,220576,0,5125435,5125435,4970771,154664,0,Counties
Municipalities,10695120,10422898,10043391,379507,272222,9825480,9805512,9446374,359138,19968,493153,437984,427159,10825,55169,376487,179402,169858,9544,197085,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Colorado,3303938,3303938,3128178,175760,,1538981,1538981,1494029,44952,,581383,581383,561567,19816,,1183574,1183574,1072582,110992,,Colorado
State,1541254,1370975,1252967,118008,170279,130808,127419,123838,3581,3389,326078,324591,316525,8066,1487,1084368,918965,812604,106361,165403,State
"Local, total",1932963,1932963,1875211,57752,0,1411562,1411562,1370191,41371,0,256792,256792,245042,11750,0,264609,264609,259978,4631,0,"Local, total"
Counties,815425,813925,789343,24582,1500,513085,513072,504293,8779,13,138106,136619,124985,11634,1487,164234,164234,160065,4169,0,Counties
Municipalities,1122414,1119038,1085868,33170,3376,901866,898490,865898,32592,3376,120173,120173,120057,116,0,100375,100375,99913,462,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Connecticut,2400876,2400876,2376395,24481,,997521,997521,985774,11747,,678366,678366,669987,8379,,724989,724989,720634,4355,,Connecticut
State,1580130,1569681,1551744,17937,10449,209541,209541,204111,5430,0,635151,635151,626999,8152,0,735438,724989,720634,4355,10449,State
"Local, total",833978,831195,824651,6544,2783,790763,787980,781663,6317,2783,43215,43215,42988,227,0,0,0,0,0,0,"Local, total"
Municipalities,833978,831195,824651,6544,2783,790763,787980,781663,6317,2783,43215,43215,42988,227,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Delaware,708293,708293,699460,8833,,284141,284141,277783,6358,,151389,151389,150254,1135,,272763,272763,271423,1340,,Delaware
State,520462,512838,509174,3664,7624,106079,103909,102708,1201,2170,141620,136166,135043,1123,5454,272763,272763,271423,1340,0,State
"Local, total",195455,195455,190286,5169,0,180232,180232,175075,5157,0,15223,15223,15211,12,0,0,0,0,0,0,"Local, total"
Counties,78574,78574,76782,1792,0,68259,68259,66479,1780,0,10315,10315,10303,12,0,0,0,0,0,0,Counties
Municipalities,116881,116881,113504,3377,0,111973,111973,108596,3377,0,4908,4908,4908,0,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
District of Columbia,950475,950475,905638,44837,,572789,572789,546750,26039,,115565,115565,115008,557,,262121,262121,243880,18241,,District of Columbia
"Local, total",950475,950475,905638,44837,0,572789,572789,546750,26039,0,115565,115565,115008,557,0,262121,262121,243880,18241,0,"Local, total"
Municipality,950475,950475,905638,44837,0,572789,572789,546750,26039,0,115565,115565,115008,557,0,262121,262121,243880,18241,0,Municipality
,,,,,,,,,,,,,,,,,,,,,
Florida,14243937,14243937,13463320,780617,,7278069,7278069,6883398,394671,,2330207,2330207,2257555,72652,,4635661,4635661,4322367,313294,,Florida
State,4320298,4319264,4082806,236458,1034,424007,423619,406597,17022,388,1225488,1224842,1203029,21813,646,2670803,2670803,2473180,197623,0,State
"Local, total",9925924,9924673,9380514,544159,1251,6854450,6854450,6476801,377649,0,1106616,1105365,1054526,50839,1251,1964858,1964858,1849187,115671,0,"Local, total"
Counties,6652849,6650611,6246623,403988,2238,3777941,3777600,3535986,241614,341,978211,976314,929611,46703,1897,1896697,1896697,1781026,115671,0,Counties
Municipalities,3274109,3274062,3133891,140171,47,3076897,3076850,2940815,136035,47,129051,129051,124915,4136,0,68161,68161,68161,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Georgia,5508740,5508740,5142979,365761,,2237889,2237889,2093369,144520,,987904,987904,982590,5314,,2282947,2282947,2067020,215927,,Georgia
State,1956065,1898863,1819216,79647,57202,267760,260531,248886,11645,7229,258932,244714,244533,181,14218,1429373,1393618,1325797,67821,35755,State
"Local, total",3609943,3609877,3323763,286114,66,1977424,1977358,1844483,132875,66,743190,743190,738057,5133,0,889329,889329,741223,148106,0,"Local, total"
Counties,2501126,2494602,2258271,236331,6524,1073876,1072035,987041,84994,1841,645250,645250,641495,3755,0,782000,777317,629735,147582,4683,Counties
Municipalities,1151302,1115275,1065492,49783,36027,910777,905323,857442,47881,5454,97940,97940,96562,1378,0,142585,112012,111488,524,30573,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Hawaii,934660,934660,833069,101591,,368857,368857,352449,16408,,335147,335147,259756,75391,,230656,230656,220864,9792,,Hawaii
State,548385,540712,454245,86467,7673,28394,26432,25148,1284,1962,289335,283624,208233,75391,5711,230656,230656,220864,9792,0,State
"Local, total",393948,393948,378824,15124,0,342425,342425,327301,15124,0,51523,51523,51523,0,0,0,0,0,0,0,"Local, total"
Counties,139402,139402,138853,549,0,112251,112251,111702,549,0,27151,27151,27151,0,0,0,0,0,0,0,Counties
Municipalities,254546,254546,239971,14575,0,230174,230174,215599,14575,0,24372,24372,24372,0,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Idaho,868137,868137,827703,40434,,356158,356158,341456,14702,,186845,186845,182791,4054,,325134,325134,303456,21678,,Idaho
State,388952,379000,352804,26196,9952,54254,53042,48318,4724,1212,76888,76888,75580,1308,0,257810,249070,228906,20164,8740,State
"Local, total",489140,489137,474899,14238,3,303119,303116,293138,9978,3,109957,109957,107211,2746,0,76064,76064,74550,1514,0,"Local, total"
Counties,326883,318140,307096,11044,8743,146435,146432,139648,6784,3,95644,95644,92898,2746,0,84804,76064,74550,1514,8740,Counties
Municipalities,172209,170997,167803,3194,1212,157896,156684,153490,3194,1212,14313,14313,14313,0,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Illinois,7932484,7932484,7739019,193465,,4556479,4556479,4415725,140754,,1405163,1405163,1393006,12157,,1970842,1970842,1930288,40554,,Illinois
State,2168588,2059518,2034400,25118,109070,431348,395266,383550,11716,36082,443778,373108,370610,2498,70670,1293462,1291144,1280240,10904,2318,State
"Local, total",5872966,5872966,5704619,168347,0,4161213,4161213,4032175,129038,0,1032055,1032055,1022396,9659,0,679698,679698,650048,29650,0,"Local, total"
Counties,2163633,2163633,2110930,52703,0,533914,533914,520514,13400,0,950646,950646,940993,9653,0,679073,679073,649423,29650,0,Counties
Municipalities,3709333,3709333,3593689,115644,0,3627299,3627299,3511661,115638,0,81409,81409,81403,6,0,625,625,625,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Indiana,2749799,2749799,2693245,56554,,1193249,1193249,1165623,27626,,505955,505955,500212,5743,,1050595,1050595,1027410,23185,,Indiana
State,1100738,1100480,1085776,14704,258,252094,251836,242766,9070,258,174307,174307,172497,1810,0,674337,674337,670513,3824,0,State
"Local, total",1649319,1649319,1607469,41850,0,941413,941413,922857,18556,0,331648,331648,327715,3933,0,376258,376258,356897,19361,0,"Local, total"
Counties,742906,742906,730864,12042,0,231909,231909,227449,4460,0,228346,228346,225355,2991,0,282651,282651,278060,4591,0,Counties
Municipalities,906671,906413,876605,29808,258,709762,709504,695408,14096,258,103302,103302,102360,942,0,93607,93607,78837,14770,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Iowa,1396858,1396858,1338785,58073,,623036,623036,598165,24871,,334799,334799,330273,4526,,439023,439023,410347,28676,,Iowa
State,656932,633640,612902,20738,23292,97987,92201,85642,6559,5786,266336,251238,246724,4514,15098,292609,290201,280536,9665,2408,State
"Local, total",763218,763218,725883,37335,0,530835,530835,512523,18312,0,83561,83561,83549,12,0,148822,148822,129811,19011,0,"Local, total"
Counties,378765,378342,355698,22644,423,160640,160640,157015,3625,0,69422,69422,69414,8,0,148703,148280,129269,19011,423,Counties
Municipalities,392647,384876,370185,14691,7771,375981,370195,355508,14687,5786,14139,14139,14135,4,0,2527,542,542,0,1985,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Kansas,1492279,1492279,1448796,43483,,700397,700397,680367,20030,,286654,286654,283958,2696,,505228,505228,484471,20757,,Kansas
State,625133,561739,536849,24890,63394,110155,98178,87795,10383,11977,156306,155650,155476,174,656,358672,307911,293578,14333,50761,State
"Local, total",930541,930540,911947,18593,1,602219,602219,592572,9647,0,131005,131004,128482,2522,1,197317,197317,190893,6424,0,"Local, total"
Counties,451524,451524,440096,11428,0,198969,198969,195399,3570,0,77276,77276,75842,1434,0,175279,175279,168855,6424,0,Counties
Municipalities,490994,479016,471851,7165,11978,415227,403250,397173,6077,11977,53729,53728,52640,1088,1,22038,22038,22038,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Kentucky,1862722,1862722,1815290,47432,,693183,693183,669006,24177,,461501,461501,448067,13434,,708038,708038,698217,9821,,Kentucky
State,1125332,1057239,1045474,11765,68093,183117,157006,153650,3356,26111,436274,412452,405172,7280,23822,505941,487781,486652,1129,18160,State
"Local, total",805483,805483,769816,35667,0,536177,536177,515356,20821,0,49049,49049,42895,6154,0,220257,220257,211565,8692,0,"Local, total"
Counties,399404,331938,312256,19682,67466,172537,146426,139594,6832,26111,63365,39543,33491,6052,23822,163502,145969,139171,6798,17533,Counties
Municipalities,473545,473545,457560,15985,0,389751,389751,375762,13989,0,9506,9506,9404,102,0,74288,74288,72394,1894,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Louisiana,3373234,3373234,3183389,189845,,1411586,1411586,1347223,64363,,680737,680737,624742,55995,,1280911,1280911,1211424,69487,,Louisiana
State,1421514,1183139,1154938,28201,238375,343922,271941,260707,11234,71981,245093,228910,225136,3774,16183,832499,682288,669095,13193,150211,State
"Local, total",2200319,2190095,2028451,161644,10224,1140865,1139645,1086516,53129,1220,460619,451827,399606,52221,8792,598835,598623,542329,56294,212,"Local, total"
Parishes,1251753,1202062,1112241,89821,49691,521245,489944,459023,30921,31301,264887,246497,229447,17050,18390,465621,465621,423771,41850,0,Parishes
Municipalities,1184370,988033,916210,71823,196337,691601,649701,627493,22208,41900,211915,205330,170159,35171,6585,280854,133002,118558,14444,147852,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Maine,554490,554490,541130,13360,,244449,244449,239029,5420,,105340,105340,104571,769,,204701,204701,197530,7171,,Maine
State,319171,310760,308257,2503,8411,75535,73798,72453,1345,1737,95190,88516,87789,727,6674,148446,148446,148015,431,0,State
"Local, total",243921,243730,232873,10857,191,170840,170651,166576,4075,189,16824,16824,16782,42,0,56257,56255,49515,6740,2,"Local, total"
Counties,98260,98069,90368,7701,191,31480,31291,30372,919,189,10523,10523,10481,42,0,56257,56255,49515,6740,2,Counties
Municipalities,147398,145661,142505,3156,1737,141097,139360,136204,3156,1737,6301,6301,6301,0,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Maryland,4630348,4630348,4508011,122337,,2046740,2046740,1977390,69350,,804017,804017,784532,19485,,1779591,1779591,1746089,33502,,Maryland
State,2397928,2287982,2229084,58898,109946,471575,385965,376843,9122,85610,513769,509543,491018,18525,4226,1412584,1392474,1361223,31251,20110,State
"Local, total",2342366,2342366,2278927,63439,0,1660775,1660775,1600547,60228,0,294474,294474,293514,960,0,387117,387117,384866,2251,0,"Local, total"
Counties,1629309,1629309,1584649,44660,0,1019830,1019830,978283,41547,0,222362,222362,221500,862,0,387117,387117,384866,2251,0,Counties
Municipalities,713057,713057,694278,18779,0,640945,640945,622264,18681,0,72112,72112,72014,98,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Massachusetts,4272792,4272792,4136663,136129,,1944749,1944749,1895005,49744,,981494,981494,908504,72990,,1346549,1346549,1333154,13395,,Massachusetts
State,2827998,2470412,2367272,103140,357586,579052,453727,436697,17030,125325,919860,918021,845057,72964,1839,1329086,1098664,1085518,13146,230422,State
"Local, total",1802380,1802380,1769391,32989,0,1491022,1491022,1458308,32714,0,63473,63473,63447,26,0,247885,247885,247636,249,0,"Local, total"
Counties,184877,184877,184628,249,0,65060,65060,65060,0,0,1534,1534,1534,0,0,118283,118283,118034,249,0,Counties
Municipalities,1617503,1617503,1584763,32740,0,1425962,1425962,1393248,32714,0,61939,61939,61913,26,0,129602,129602,129602,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Michigan,5910102,5910102,5805996,104106,,2460325,2460325,2412607,47718,,1041689,1041689,1033365,8324,,2408088,2408088,2360024,48064,,Michigan
State,2390854,2205399,2199052,6347,185455,323947,288339,283655,4684,35608,287698,175697,175411,286,112001,1779209,1741363,1739986,1377,37846,State
"Local, total",3725985,3704703,3606944,97759,21282,2172017,2171986,2128952,43034,31,873857,865992,857954,8038,7865,680111,666725,620038,46687,13386,"Local, total"
Counties,1860562,1830698,1770191,60507,29864,489858,486316,479909,6407,3542,687333,679468,672055,7413,7865,683371,664914,618227,46687,18457,Counties
Municipalities,1918603,1874005,1836753,37252,44598,1717767,1685670,1649043,36627,32097,186524,186524,185899,625,0,14312,1811,1811,0,12501,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Minnesota,3353312,3353312,3091118,262194,,1758820,1758820,1576109,182711,,675920,675920,670388,5532,,918572,918572,844621,73951,,Minnesota
State,1317306,1164508,1090901,73607,152798,349589,281513,266972,14541,68076,412765,399224,394680,4544,13541,554952,483771,429249,54522,71181,State
"Local, total",2191290,2188804,2000217,188587,2486,1478612,1477307,1309137,168170,1305,277477,276696,275708,988,781,435201,434801,415372,19429,400,"Local, total"
Counties,1379083,1264367,1123638,140729,114716,620826,592013,471701,120312,28813,252174,237852,236864,988,14322,506083,434502,415073,19429,71581,Counties
Municipalities,965005,924437,876579,47858,40568,925862,885294,837436,47858,40568,38844,38844,38844,0,0,299,299,299,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Mississippi,1387692,1387692,1321648,66044,,639736,639736,604576,35160,,226600,226600,225396,1204,,521356,521356,491676,29680,,Mississippi
State,585692,538083,522192,15891,47609,115494,106863,93759,13104,8631,102320,95195,94543,652,7125,367878,336025,333890,2135,31853,State
"Local, total",849609,849609,799456,50153,0,532873,532873,510817,22056,0,131405,131405,130853,552,0,185331,185331,157786,27545,0,"Local, total"
Counties,506785,505851,476206,29645,934,215092,214158,211909,2249,934,108750,108750,108709,41,0,182943,182943,155588,27355,0,Counties
Municipalities,383308,343758,323250,20508,39550,326412,318715,298908,19807,7697,22655,22655,22144,511,0,34241,2388,2198,190,31853,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Missouri,3033162,3033162,2866791,166371,,1577672,1577672,1488823,88849,,536399,536399,509242,27157,,919091,919091,868726,50365,,Missouri
State,1230651,1177241,1106693,70548,53410,211349,211349,181396,29953,0,253307,245460,242953,2507,7847,765995,720432,682344,38088,45563,State
"Local, total",1855928,1855921,1760098,95823,7,1366330,1366323,1307427,58896,7,290939,290939,266289,24650,0,198659,198659,186382,12277,0,"Local, total"
Counties,676308,671038,619292,51746,5270,343598,343598,328463,15135,0,188859,188859,164523,24336,0,143851,138581,126306,12275,5270,Counties
Municipalities,1221261,1184883,1140806,44077,36378,1022732,1022725,978964,43761,7,102080,102080,101766,314,0,96449,60078,60076,2,36371,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Montana,600085,600085,565680,34405,,232317,232317,216833,15484,,137920,137920,135887,2033,,229848,229848,212960,16888,,Montana
State,314683,307328,294282,13046,7355,45213,40452,36810,3642,4761,89310,86716,84964,1752,2594,180160,180160,172508,7652,0,State
"Local, total",292759,292757,271398,21359,2,191865,191865,180023,11842,0,51206,51204,50923,281,2,49688,49688,40452,9236,0,"Local, total"
Counties,183929,182300,164454,17846,1629,99268,97639,89281,8358,1629,37994,37994,37742,252,0,46667,46667,37431,9236,0,Counties
Municipalities,116185,110457,106944,3513,5728,97358,94226,90742,3484,3132,15806,13210,13181,29,2596,3021,3021,3021,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Nebraska,890164,890164,859369,30795,,377718,377718,353316,24402,,171914,171914,171201,713,,340532,340532,334852,5680,,Nebraska
State,381861,359236,353828,5408,22625,89722,67251,63784,3467,22471,63268,63268,63156,112,0,228871,228717,226888,1829,154,State
"Local, total",530928,530928,505541,25387,0,310467,310467,289532,20935,0,108646,108646,108045,601,0,111815,111815,107964,3851,0,"Local, total"
Counties,318972,296501,285574,10927,22471,117048,94577,88095,6482,22471,90109,90109,89515,594,0,111815,111815,107964,3851,0,Counties
Municipalities,234427,234427,219967,14460,0,215890,215890,201437,14453,0,18537,18537,18530,7,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Nevada,2430507,2430507,2238338,192169,,1152132,1152132,1088163,63969,,463472,463472,439997,23475,,814903,814903,710178,104725,,Nevada
State,591463,574525,466767,107758,16938,110772,105650,100485,5165,5122,82169,75931,75220,711,6238,398522,392944,291062,101882,5578,State
"Local, total",1857146,1855982,1771571,84411,1164,1046482,1046482,987678,58804,0,387541,387541,364777,22764,0,423123,421959,419116,2843,1164,"Local, total"
Counties,1385816,1384652,1306030,78622,1164,767086,767086,713558,53528,0,299136,299136,276576,22560,0,319594,318430,315896,2534,1164,Counties
Municipalities,476452,471330,465541,5789,5122,284518,279396,274120,5276,5122,88405,88405,88201,204,0,103529,103529,103220,309,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
New Hampshire,632567,632567,608492,24075,,316411,316411,311749,4662,,136120,136120,135303,817,,180036,180036,161440,18596,,New Hampshire
State,276624,274151,266826,7325,2473,56063,55055,51917,3138,1008,112878,111462,110678,784,1416,107683,107634,104231,3403,49,State
"Local, total",358416,358416,341666,16750,0,261356,261356,259832,1524,0,24658,24658,24625,33,0,72402,72402,57209,15193,0,"Local, total"
Counties,108462,108462,92828,15634,0,21286,21286,20878,408,0,14774,14774,14741,33,0,72402,72402,57209,15193,0,Counties
Municipalities,249954,249954,248838,1116,0,240070,240070,238954,1116,0,9884,9884,9884,0,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
New Jersey,6943038,6943038,6768582,174456,,3257777,3257777,3192338,65439,,1540519,1540519,1523602,16917,,2144742,2144742,2052642,92100,,New Jersey
State,2905920,2793129,2744348,48781,112791,469289,448062,432344,15718,21227,962928,922750,910847,11903,40178,1473703,1422317,1401157,21160,51386,State
"Local, total",4149926,4149909,4024234,125675,17,2809715,2809715,2759994,49721,0,617769,617769,612755,5014,0,722442,722425,651485,70940,17,"Local, total"
Counties,1387665,1359783,1273970,85813,27882,291592,291592,281085,10507,0,345771,345771,341405,4366,0,750302,722420,651480,70940,27882,Counties
Municipalities,2851531,2790126,2750264,39862,61405,2539350,2518123,2478909,39214,21227,312176,271998,271350,648,40178,5,5,5,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
New Mexico,1538127,1538127,1465750,72377,,620619,620619,590701,29918,,344500,344500,317103,27397,,573008,573008,557946,15062,,New Mexico
State,817080,800840,772450,28390,16240,144802,128562,123982,4580,16240,292679,292679,277781,14898,0,379599,379599,370687,8912,0,State
"Local, total",738767,737287,693300,43987,1480,492172,492057,466719,25338,115,51961,51821,39322,12499,140,194634,193409,187259,6150,1225,"Local, total"
Counties,364549,361501,329027,32474,3048,154730,152933,139030,13903,1797,22137,22111,9650,12461,26,187682,186457,180347,6110,1225,Counties
Municipalities,390458,375786,364273,11513,14672,353682,339124,327689,11435,14558,29824,29710,29672,38,114,6952,6952,6912,40,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
New York,18256833,18256833,17462043,794790,,8360054,8360054,8060647,299407,,4072957,4072957,3994631,78326,,5823822,5823822,5406765,417057,,New York
State,6945014,6524964,6117524,407440,420050,967673,774840,728494,46346,192833,2893997,2771777,2701488,70289,122220,3083344,2978347,2687542,290805,104997,State
"Local, total",11848890,11731869,11344519,387350,117021,7585214,7585214,7332153,253061,0,1314885,1301180,1293143,8037,13705,2948791,2845475,2719223,126252,103316,"Local, total"
Counties,3617225,3559694,3458988,100706,57531,1690394,1690394,1636321,54073,0,507317,493612,488386,5226,13705,1419514,1375688,1334281,41407,43826,Counties
Municipalities,8231665,8172175,7885531,286644,59490,5894820,5894820,5695832,198988,0,807568,807568,804757,2811,0,1529277,1469787,1384942,84845,59490,Municipalities
,,,,,,,,,,,,,,,,,,,,,
North Carolina,4890631,4890631,4496960,393671,,2298218,2298218,2149025,149193,,734774,734774,702305,32469,,1857639,1857639,1645630,212009,,North Carolina
State,2505067,2441831,2329574,112257,63236,484271,430392,393726,36666,53879,667287,660725,646560,14165,6562,1353509,1350714,1289288,61426,2795,State
"Local, total",2448800,2448800,2167386,281414,0,1867826,1867826,1755299,112527,0,74049,74049,55745,18304,0,506925,506925,356342,150583,0,"Local, total"
Counties,1220025,1220025,1014123,205902,0,656264,656264,619235,37029,0,56836,56836,38546,18290,0,506925,506925,356342,150583,0,Counties
Municipalities,1228775,1228775,1153263,75512,0,1211562,1211562,1136064,75498,0,17213,17213,17199,14,0,0,0,0,0,0,Municipalities
,,,,,,,,,,,,,,,,,,,,,
North Dakota,299979,299979,276073,23906,,142273,142273,125559,16714,,65422,65422,63666,1756,,92284,92284,86848,5436,,North Dakota
State,141195,138889,131480,7409,2306,30173,28736,24957,3779,1437,44995,44697,42977,1720,298,66027,65456,63546,1910,571,State
"Local, total",161102,161090,144593,16497,12,113549,113537,100602,12935,12,20725,20725,20689,36,0,26828,26828,23302,3526,0,"Local, total"
Counties,89436,88566,75114,13452,870,45418,45383,35489,9894,35,17453,17175,17143,32,278,26565,26008,22482,3526,557,Counties
Municipalities,73972,72524,69479,3045,1448,69568,68154,65113,3041,1414,3570,3550,3546,4,20,834,820,820,0,14,Municipalities
,,,,,,,,,,,,,,,,,,,,,
Ohio,7088156,7088156,6901010,187146,,3306544,3306544,3213652,92892,,1734046,1734046,1707765,26281,,2047566,2047566,1979593,67973,,Ohio
State,2406678,2191968,2123197,68771,214710,284908,275217,264682,10535,9691,389481,332060,326974,5086,57421,1732289,1584691,1531541,53150,147598,State
"Local, total",4896764,4896188,4777813,118375,576,3031395,3031327,2948970,82357,68,1402491,1401986,1380791,21195,505,462878,462875,448052,14823,3,"Local, total"
