"Jackson, MO",12,85420,85420,85420,0,0,25474,25474,25474,0,0,45662,45662,45662,0,0,14284,14284,14284,0,0,0,"Jackson, MO"
"Jefferson, AL",9,94672,94672,94672,0,0,34649,34649,34649,0,0,24357,24357,24357,0,0,35666,35666,35666,0,0,0,"Jefferson, AL"
,,,,,,,,,,,,,,,,,,,,,,,
"King, WA",12,467783,467783,464917,2866,0,136778,136778,135364,1414,0,184443,184443,183835,608,0,146562,146562,145718,844,458,0,"King, WA"
"Lake, IN",12,65937,65937,65173,764,0,17091,17091,16641,450,0,28106,28106,27856,250,0,20740,20740,20676,64,0,0,"Lake, IN"
"Los Angeles, CA",6,4109238,4109238,4045926,63312,0,1461267,1461267,1435492,25775,0,1213061,1213061,1205503,7558,0,1434910,1434910,1404931,29979,24997,0,"Los Angeles, CA"
"Macomb, MI",12,114055,114055,105405,8650,0,51427,51427,50924,503,0,39977,39977,37506,2471,0,22651,22651,16975,5676,5146,0,"Macomb, MI"
"Maricopa, AZ",6,814747,814485,804118,10367,262,111957,111695,108135,3560,262,310963,310963,308535,2428,0,391827,391827,387448,4379,1251,0,"Maricopa, AZ"
"Middlesex, NJ",6,75911,75911,75734,177,0,19610,19610,19610,0,0,19413,19413,19236,177,0,36888,36888,36888,0,0,0,"Middlesex, NJ"
"Milwaukee, WI",12,256273,256273,254950,1323,0,31386,31386,31063,323,0,71474,71474,71474,0,0,153413,153413,152413,1000,1000,0,"Milwaukee, WI"
,,,,,,,,,,,,,,,,,,,,,,,
"Monmouth, NJ",6,99244,95224,95224,0,4020,19728,19728,19728,0,0,26445,26445,26445,0,0,53071,49051,49051,0,0,4020,"Monmouth, NJ"
"Monroe, NY",12,202976,191555,189289,2266,11421,61228,61228,59064,2164,0,36197,36197,36197,0,0,105551,94130,94028,102,0,11421,"Monroe, NY"
"Montgomery, MD",6,367089,367089,333949,33140,0,250287,250287,217466,32821,0,49998,49998,49858,140,0,66804,66804,66625,179,0,0,"Montgomery, MD"
"Montgomery, OH",12,138925,138925,136788,2137,0,51489,51489,50212,1277,0,87436,87436,86576,860,0,0,0,0,0,0,0,"Montgomery, OH"
"Montgomery, PA",12,128521,128521,124526,3995,0,3494,3494,3494,0,0,67850,67850,65012,2838,0,57177,57177,56020,1157,967,0,"Montgomery, PA"
"Multnomah, OR",6,172523,171615,171175,440,908,25114,24918,24735,183,196,18311,18045,18028,17,266,129098,128652,128412,240,0,446,"Multnomah, OR"
"Nassau, NY",12,1072637,1069437,1053703,15734,3200,744598,744598,729437,15161,0,79300,79300,79211,89,0,248739,245539,245055,484,309,3200,"Nassau, NY"
,,,,,,,,,,,,,,,,,,,,,,,
"Norfolk, MA",6,30283,30283,30283,0,0,0,0,0,0,0,902,902,902,0,0,29381,29381,29381,0,0,0,"Norfolk, MA"
"Oakland, MI",12,213474,205609,200040,5569,7865,50695,50695,49325,1370,0,84229,76364,76183,181,7865,78550,78550,74532,4018,3579,0,"Oakland, MI"
"Oklahoma, OK",6,60239,60239,58871,1368,0,10488,10488,10203,285,0,8453,8453,8404,49,0,41298,41298,40264,1034,0,0,"Oklahoma, OK"
"Orange, CA",6,878981,878981,866690,12291,0,219504,219504,215323,4181,0,316711,316711,314976,1735,0,342766,342766,336391,6375,0,0,"Orange, CA"
"Orange, FL",9,386384,386384,375993,10391,0,168648,168648,166027,2621,0,48583,48583,44820,3763,0,169153,169153,165146,4007,2548,0,"Orange, FL"
"Palm Beach, FL",9,478878,478878,450169,28709,0,294027,294027,266657,27370,0,62504,62504,61384,1120,0,122347,122347,122128,219,0,0,"Palm Beach, FL"
"Pima, AZ",6,413428,412446,401769,10677,982,131913,130931,127715,3216,982,146573,146573,139306,7267,0,134942,134942,134748,194,194,0,"Pima, AZ"
,,,,,,,,,,,,,,,,,,,,,,,
"Pinellas, FL",9,380747,380747,370891,9856,0,201714,201714,193896,7818,0,55727,55727,54859,868,0,123306,123306,122136,1170,0,0,"Pinellas, FL"
"Prince Georges, MD",6,278250,278250,277095,1155,0,173114,173114,173023,91,0,49403,49403,49338,65,0,55733,55733,54734,999,999,0,"Prince Georges, MD"
"Riverside, CA",6,914855,914855,837010,77845,0,376430,376430,362965,13465,0,248822,248822,243034,5788,0,289603,289603,231011,58592,0,0,"Riverside, CA"
"Sacramento, CA",6,689456,689456,665834,23622,0,212629,212629,212629,0,0,201492,201492,200883,609,0,275335,275335,252322,23013,0,0,"Sacramento, CA"
"St. Louis, MO",12,152526,152526,148568,3958,0,93709,93709,90152,3557,0,36343,36343,36009,334,0,22474,22474,22407,67,0,0,"St. Louis, MO"
"Salt Lake, UT",12,175543,175543,174996,547,0,48881,48881,48567,314,0,52223,52223,52153,70,0,74439,74439,74276,163,0,0,"Salt Lake, UT"
"San Bernadino, CA",6,673725,673725,606141,67584,0,235947,235947,229366,6581,0,219418,219418,163111,56307,0,218360,218360,213664,4696,0,0,"San Bernadino, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"San Diego, CA",6,870735,870735,829417,41318,0,228810,228810,224671,4139,0,348015,348015,311863,36152,0,293910,293910,292883,1027,0,0,"San Diego, CA"
"San Mateo, CA",6,288907,288907,288094,813,0,81927,81927,81124,803,0,88483,88483,88483,0,0,118497,118497,118487,10,0,0,"San Mateo, CA"
"Santa Clara, CA",6,669405,669405,658117,11288,0,115175,115175,115062,113,0,243988,243988,233225,10763,0,310242,310242,309830,412,0,0,"Santa Clara, CA"
"Shelby, TN",6,279553,279553,275308,4245,0,151853,151853,148750,3103,0,75816,75816,74942,874,0,51884,51884,51616,268,0,0,"Shelby, TN"
"Suffolk, NY",12,699308,679804,656334,23470,19504,459864,459864,452723,7141,0,72539,58834,54866,3968,13705,166905,161106,148745,12361,12003,5799,"Suffolk, NY"
"Summit, OH",12,101380,101380,100586,794,0,19689,19689,19087,602,0,42305,42305,42210,95,0,39386,39386,39289,97,0,0,"Summit, OH"
,,,,,,,,,,,,,,,,,,,,,,,
"Tarrant, TX",9,257410,257410,245465,11945,0,66598,66598,65650,948,0,111587,111587,102988,8599,0,79225,79225,76827,2398,2244,0,"Tarrant, TX"
"Travis, TX",9,314971,314971,281256,33715,0,52363,52363,52343,20,0,88993,88993,86272,2721,0,173615,173615,142641,30974,30900,0,"Travis, TX"
"Union, NJ",6,88168,88168,84776,3392,0,27162,27162,25294,1868,0,21792,21792,21629,163,0,39214,39214,37853,1361,1361,0,"Union, NJ"
"Ventura, CA",6,395350,395350,392477,2873,0,140485,140485,139340,1145,0,102764,102764,101264,1500,0,152101,152101,151873,228,0,0,"Ventura, CA"
"Wayne, MI",11,544462,530766,527709,3057,13696,45695,45385,45211,174,310,185383,185383,185334,49,0,313384,299998,297164,2834,0,13386,"Wayne, MI"
"Westchester, NY",12,277669,277669,274948,2721,0,40480,40480,38693,1787,0,80310,80310,79897,413,0,156879,156879,156358,521,0,0,"Westchester, NY"
,,,,,,,,,,,,,,,,,,,,,,,
,Note:  Fiscal years end between July 2008 and June 2009.,,,,,,,,,,,,,,,,,,,,,,
