"Dallas, TX","4,397","4,382","4,387","27,033","6,162","4,046","4,045","4,045","25,194","6,228",351,337,342,"1,839","5,364",0,0,0,0,-
"Denver, CO","3,660","3,560","3,614","26,708","7,429","2,206","2,147","2,182","16,034","7,422",675,634,653,"4,720","7,192",779,779,779,"5,954","7,643"
"Detroit, MI","3,805","3,805","3,805","24,944","6,556","3,188","3,188","3,188","21,651","6,791",617,617,617,"3,293","5,337",0,0,0,0,-
"El Paso, TX","1,363","1,362","1,363","6,760","4,961","1,238","1,238","1,238","6,252","5,050",125,124,125,509,"4,074",0,0,0,0,-
"Fort Worth, TX","2,761","2,450","2,516","14,406","5,814","2,276","2,084","2,131","12,613","6,013",485,366,385,"1,793","4,683",0,0,0,0,-
"Fresno, CA","1,056","1,021","1,048","7,579","7,343","1,024",989,"1,016","7,347","7,346",32,32,32,231,"7,232",0,0,0,0,-
"Honolulu, HI","3,300","3,226","3,243","21,928","6,785","2,859","2,795","2,806","20,040","7,160",441,431,437,"1,889","4,354",0,0,0,0,-
"Houston, TX","7,034","6,972","6,990","44,466","6,343","6,491","6,489","6,490","41,954","6,465",543,483,500,"2,512","4,705",0,0,0,0,-
"Indianapolis, IN","3,896","3,794","3,819","15,329","4,017","1,936","1,878","1,889","9,081","4,818","1,244","1,205","1,217","3,877","3,178",716,711,713,"2,371","3,327"
"Jacksonville, FL","3,039","3,039","3,039","13,550","4,459","2,123","2,123","2,123","9,823","4,627",96,96,96,619,"6,444",820,820,820,"3,109","3,791"
"Kansas City, MO","1,968","1,967","1,968","5,191","2,637","1,894","1,894","1,894","4,976","2,627",74,73,74,214,"2,871",0,0,0,0,-
"Las Vegas, NV",559,555,557,"4,052","7,288",56,56,56,427,"7,625",219,215,217,"1,443","6,680",284,284,284,"2,182","7,683"
"Long Beach, CA","1,274","1,189","1,240","11,073","9,151","1,168","1,093","1,138","10,268","9,252",106,96,102,805,"8,005",0,0,0,0,-
"Los Angeles, CA","13,971","13,861","13,914","123,902","8,923","13,060","12,960","13,007","114,552","8,825",911,901,907,"9,350","10,326",0,0,0,0,-
"Louisville - Jefferson, KY","2,916","2,762","2,866","12,420","4,400","1,682","1,606","1,664","8,038","4,927",538,461,506,"1,708","3,398",696,695,696,"2,674","3,846"
"Memphis, TN","2,826","2,533","2,738","12,233","4,617","2,765","2,473","2,676","11,884","4,589",61,60,62,349,"5,789",0,0,0,0,-
"Mesa, AZ","1,340","1,324","1,337","8,662","6,515","1,202","1,187","1,199","7,785","6,532",138,137,138,877,"6,373",0,0,0,0,-
"Miami, FL","1,492","1,450","1,470","8,258","5,658","1,451","1,409","1,429","7,931","5,591",41,41,41,327,"7,974",0,0,0,0,-
"Milwaukee, WI","2,591","2,392","2,458","15,184","6,282","2,506","2,307","2,373","14,633","6,274",85,85,85,551,"6,478",0,0,0,0,-
"Minneapolis, MN","1,345","1,345","1,345","8,724","6,486","1,241","1,241","1,241","8,020","6,462",104,104,104,705,"6,774",0,0,0,0,-
"Nashville, TN","3,620","3,335","3,472","16,160","4,721","1,950","1,776","1,854","9,191","5,063",633,596,620,"2,920","4,782","1,037",963,998,"4,049","4,053"
"New Orleans, LA","2,653","2,564","2,618","10,743","4,140","1,555","1,548","1,551","6,552","4,230",366,323,354,"1,341","3,937",732,693,713,"2,849","4,033"
"New York, NY","72,453","69,591","71,333","517,802","7,372","53,943","51,408","52,931","378,121","7,285","6,056","5,849","5,990","38,943","6,544","12,454","12,334","12,412","100,738","8,127"
"Newark, NJ","1,401","1,264","1,322","6,049","4,681","1,269","1,132","1,190","5,591","4,822",132,132,132,458,"3,468",0,0,0,0,-
"Oakland, CA","1,323","1,202","1,266","12,443","10,140","1,252","1,131","1,195","11,736","10,151",71,71,71,707,"9,960",0,0,0,0,-
"Oklahoma City, OK","1,556","1,419","1,468","9,855","6,862","1,458","1,324","1,371","9,426","7,034",67,64,66,274,"4,222",31,31,31,154,"4,983"
"Omaha, NE","1,051",979,"1,015","6,631","6,628","1,017",948,982,"6,406","6,621",34,31,33,225,"6,840",0,0,0,0,-
"Philadelphia, PA","13,838","12,974","13,231","78,203","5,945","7,980","7,124","7,378","50,703","6,969","3,248","3,240","3,243","14,126","4,353","2,610","2,610","2,610","13,375","5,124"
"Phoenix, AZ","4,456","4,418","4,433","29,334","6,623","3,977","3,961","3,965","26,630","6,720",479,457,468,"2,704","5,779",0,0,0,0,-
"Pittsburgh, PA","1,079",954,"1,054","6,827","6,927","1,046",929,"1,022","6,683","6,991",33,25,32,143,"4,561",0,0,0,0,-
"Portland, OR","1,374","1,360","1,368","10,101","7,385","1,306","1,296","1,302","9,531","7,332",68,64,66,571,"8,464",0,0,0,0,-
"Raleigh, NC",948,894,917,"4,335","4,780",926,872,895,"4,150","4,688",22,22,22,185,"8,419",0,0,0,0,-
"Riverside, CA",623,578,592,"4,421","7,471",595,553,566,"4,213","7,454",28,25,26,208,"7,867",0,0,0,0,-
"Sacramento, CA","1,118",980,"1,032","10,235","10,158","1,075",937,989,"9,867","10,232",43,43,43,368,"8,549",0,0,0,0,-
"San Antonio, TX","2,932","2,707","2,815","18,756","6,849","2,740","2,527","2,629","17,784","6,961",192,180,186,972,"5,276",0,0,0,0,-
"San Diego, CA","2,887","2,702","2,758","22,590","8,255","2,528","2,364","2,410","19,944","8,349",359,338,348,"2,647","7,602",0,0,0,0,-
"San Francisco, CA","6,052","5,867","6,015","55,717","9,382","2,882","2,840","2,887","30,890","10,815","1,593","1,542","1,578","13,881","8,829","1,577","1,485","1,550","10,946","7,217"
"San Jose, CA","1,636","1,350","1,517","11,874","8,382","1,568","1,296","1,458","11,266","8,307",68,54,59,608,"10,176",0,0,0,0,-
"Santa Ana, CA",578,489,512,"5,198","10,456",572,483,506,"5,145","10,476",6,6,6,53,"8,805",0,0,0,0,-
"Seattle, WA","2,375","2,294","2,358","21,029","9,021","1,958","1,930","1,964","18,293","9,415",370,325,349,"2,438","6,939",47,39,45,299,"6,870"
"St. Louis, MO","2,659","2,655","2,658","12,296","4,628","1,698","1,698","1,698","8,772","5,166",566,562,565,"2,248","3,984",395,395,395,"1,275","3,229"
"Tampa, FL","1,246","1,196","1,247","8,505","7,005","1,208","1,162","1,203","8,222","6,989",38,34,44,283,"7,567",0,0,0,0,-
"Toledo, OH",885,885,885,"4,533","5,121",679,679,679,"3,808","5,608",206,206,206,724,"3,516",0,0,0,0,-
"Tucson, AZ","1,557","1,528","1,546","9,028","5,863","1,329","1,306","1,322","7,948","6,046",228,222,224,"1,080","4,785",0,0,0,0,-
"Tulsa, OK",995,939,948,"5,466","5,801",925,879,887,"5,118","5,809",70,60,61,347,"5,671",0,0,0,0,-
"Virginia Beach, VA","1,749","1,625","1,685","8,030","4,837",935,882,907,"4,572","5,108",276,235,255,"1,220","4,953",538,508,523,"2,239","4,313"
"Washington, DC","7,734","7,651","7,726","56,577","7,332","4,350","4,349","4,350","32,650","7,507","2,025","1,967","2,018","15,148","7,513","1,359","1,335","1,358","8,779","6,498"
"Wichita, KS",925,884,910,"4,720","5,232",812,788,809,"4,294","5,345",86,72,75,340,"4,594",27,24,26,87,"3,435"
