Michigan,"1,870,535","1,578,807","1,576,569",331,"1,907",84.4,"291,728","291,236",492,15.6
Minnesota,"491,740","420,609","412,883",882,"6,844",85.5,"71,131","70,054","1,077",14.5
Mississippi,"293,717","292,665","289,906",276,"2,483",99.6,"1,052","1,052",0,0.4
Missouri,"725,059","627,169","614,299","6,653","6,217",86.5,"97,890","97,287",603,13.5
Montana,"212,080","130,528","128,534",0,"1,994",61.5,"81,552","77,801","3,751",38.5
Nebraska,"362,681","162,156","158,339","3,038",779,44.7,"200,525","200,086",439,55.3
Nevada,"266,328","212,515","200,013","8,727","3,775",79.8,"53,813","52,107","1,706",20.2
New Hampshire,"122,053","112,301","106,728","4,628",945,92,"9,752","9,675",77,8
New Jersey,"1,437,058","1,097,188","1,079,087","14,881","3,220",76.3,"339,870","338,434","1,436",23.7
New Mexico,"469,407","335,947","335,947",0,0,71.6,"133,460","133,460",0,28.4
New York,"3,104,090","2,928,108","2,847,786","66,337","13,985",94.3,"175,982","175,323",659,5.7
North Carolina,"1,325,717","1,143,562","1,125,444","5,369","12,749",86.3,"182,155","180,835","1,320",13.7
North Dakota,"98,580","97,583","96,968",7,608,99,997,997,0,1
Ohio,"1,457,006","1,299,717","1,221,046","61,206","17,465",89.2,"157,289","151,172","6,117",10.8
Oklahoma,"588,081","500,533","494,895","1,140","4,498",85.1,"87,548","87,165",383,14.9
Oregon,"712,814","708,684","696,128",665,"11,891",99.4,"4,130","4,130",0,0.6
Pennsylvania,"2,083,806","1,957,897","1,940,583","8,070","9,244",94,"125,909","125,351",558,6
Rhode Island,"209,436","176,214","173,329","2,600",285,84.1,"33,222","32,953",269,15.9
South Carolina,"451,303","412,455","407,172","4,967",316,91.4,"38,848","38,833",15,8.6
South Dakota,"125,078","118,059","116,746",700,613,94.4,"7,019","7,019",0,5.6
Tennessee,"672,525","592,002","577,228","3,319","11,455",88,"80,523","79,572",951,12
Texas,"3,708,287","3,541,986","3,464,766","4,124","73,096",95.5,"166,301","165,887",414,4.5
Utah,"357,268","258,070","218,290",0,"39,780",72.2,"99,198","94,725","4,473",27.8
Vermont,"136,454","91,696","91,386",0,310,67.2,"44,758","43,716","1,042",32.8
Virginia,"1,390,301","1,128,846","1,117,160","2,522","9,164",81.2,"261,455","252,887","8,568",18.8
Washington,"1,040,326","827,195","784,145","18,653","24,397",79.5,"213,131","209,310","3,821",20.5
West Virginia,"301,038","285,017","277,377","4,776","2,864",94.7,"16,021","15,922",99,5.3
Wisconsin,"980,988","841,272","816,028","17,668","7,576",85.8,"139,716","139,615",101,14.2
Wyoming,"142,019","113,198","112,947",95,156,79.7,"28,821","28,815",6,20.3
