"Hamilton, OH","2,310","2,201","2,256","9,595","4,266",289,275,280,"1,609","5,798","1,245","1,180","1,213","5,002","4,121",776,746,763,"2,984","3,928"
"Harris, TX","10,700","10,240","10,498","48,192","4,624","6,471","6,307","6,414","28,440","4,452","1,819","1,599","1,729","10,973","6,618","2,410","2,334","2,355","8,779","3,725"
"Hennepin, MN","2,405","2,290","2,375","15,297","6,487",679,659,671,"4,148","6,219",511,416,489,"3,979","8,624","1,215","1,215","1,215","7,169","5,901"
"Hidalgo, TX","1,086","1,086","1,086","5,611","5,167",323,323,323,"1,871","5,791",295,295,295,"1,739","5,895",468,468,468,"2,001","4,276"
"Hillsborough, FL","4,243","3,968","4,003","21,026","5,275","2,118","1,853","1,882","10,439","5,596","1,002",996,999,"4,775","4,776","1,123","1,119","1,122","5,812","5,187"
"Hudson, NJ","1,563","1,535","1,549","7,309","4,726",397,374,384,"1,603","4,187",339,339,339,"1,753","5,172",827,822,826,"3,952","4,788"
"Jackson, MO",637,595,613,"2,316","3,811",150,138,144,514,"3,643",151,144,148,654,"4,421",336,313,321,"1,148","3,604"
"Jefferson, AL",898,898,898,"4,390","4,889",371,371,371,"2,103","5,668",233,233,233,"1,049","4,502",294,294,294,"1,239","4,213"
"Jefferson, CO","1,147","1,103","1,124","6,859","6,146",435,426,432,"2,683","6,247",243,222,230,"1,483","6,512",469,455,462,"2,693","5,874"
"Johnson, KS","1,042","1,001","1,018","5,218","5,149",243,236,239,"1,379","5,775",329,295,309,"1,582","5,196",470,470,470,"2,258","4,805"
"Kane, IL",831,808,818,"3,818","4,689",127,123,124,811,"6,567",507,488,497,"1,913","3,866",197,197,197,"1,094","5,553"
"Kent, MI","1,076",992,"1,042","5,561","5,468",288,281,283,"1,792","6,350",343,332,338,"1,660","4,929",445,379,421,"2,109","5,286"
"Kern, CA","2,577","2,343","2,511","15,424","6,282","1,233","1,171","1,232","8,219","6,891",590,528,542,"3,171","5,721",754,644,737,"4,034","5,636"
"King, WA","3,856","3,650","3,786","28,391","7,552","1,087","1,078","1,083","9,228","8,537","1,736","1,599","1,657","11,345","6,828","1,033",973,"1,046","7,818","7,648"
"Lake, IL",792,743,775,"5,032","6,666",274,237,259,"1,854","7,588",310,305,309,"1,851","6,031",208,201,207,"1,327","6,543"
"Lake, IN","1,332","1,214","1,274","4,778","3,833",254,252,253,"1,037","4,109",923,807,866,"3,084","3,668",155,155,155,657,"4,239"
"Lancaster, PA","1,035",924,982,"3,782","3,954",80,71,75,281,"3,790",466,388,422,"1,463","3,558",489,465,485,"2,037","4,310"
"Lee, FL","1,546","1,524","1,533","8,112","5,299","1,065","1,058","1,060","5,566","5,252",138,123,130,765,"6,012",343,343,343,"1,780","5,191"
"Los Angeles, CA","32,148","31,337","31,767","251,495","7,943","9,516","9,227","9,338","77,483","8,332","14,920","14,478","14,756","122,671","8,348","7,712","7,632","7,673","51,341","6,704"
"Macomb, MI","1,064",954,"1,000","4,850","4,949",358,279,308,"1,662","5,713",406,385,398,"1,820","4,601",300,290,294,"1,368","4,676"
"Maricopa, AZ","9,099","8,880","8,998","44,080","4,910","3,189","3,140","3,161","16,762","5,305","3,821","3,699","3,774","17,932","4,765","2,089","2,041","2,063","9,386","4,564"
"Mecklenburg, NC","1,255","1,232","1,246","5,642","4,550",477,466,476,"2,276","4,835",184,173,177,809,"4,609",594,593,593,"2,557","4,310"
"Middlesex, NJ",684,681,682,"4,725","6,923",186,186,186,"1,255","6,749",183,183,183,"1,261","6,890",315,312,313,"2,209","7,047"
"Milwaukee, WI","2,079","1,992","2,037","10,650","5,240",407,401,403,"2,380","5,918",619,594,610,"3,088","5,088","1,053",997,"1,024","5,182","5,059"
"Monmouth, NJ",965,906,927,"6,413","7,001",193,151,164,"1,238","7,922",404,392,399,"2,317","5,848",368,363,364,"2,857","7,864"
"Monroe, NY","1,588","1,474","1,523","7,975","5,316",651,573,602,"3,157","5,349",315,298,307,"1,673","5,525",622,603,614,"3,145","5,182"
"Montgomery, MD","2,854","2,649","2,740","19,448","7,210","2,085","1,915","1,986","14,098","7,229",270,244,259,"1,731","6,825",499,490,495,"3,620","7,328"
"Montgomery, OH","1,560","1,486","1,523","6,505","4,295",494,483,488,"2,506","5,152",898,846,873,"3,415","3,929",168,157,162,583,"3,630"
"Montgomery, PA","1,654","1,560","1,605","6,633","4,164",309,280,290,"1,240","4,323",771,714,742,"3,002","4,079",574,566,573,"2,392","4,193"
"Multnomah, OR","1,652","1,531","1,577","9,477","6,065",267,250,258,"1,587","6,210",227,220,223,"1,452","6,531","1,158","1,061","1,096","6,439","5,934"
"Nassau, NY","5,317","4,858","5,146","32,110","6,425","3,540","3,101","3,381","24,916","7,762",463,458,462,"3,056","6,631","1,314","1,299","1,303","4,138","3,160"
"New Castle, DE",628,478,567,"3,297","6,486",573,427,514,"3,004","6,587",55,51,53,293,"5,645",0,0,0,0,-
"Norfolk, MA",0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-
"Oakland, MI","2,172","1,874","2,012","9,934","5,033",645,570,602,"3,329","5,611",947,785,861,"4,193","4,999",580,519,549,"2,413","4,452"
"Ocean, NJ",726,704,712,"4,749","6,692",301,288,291,"1,810","6,252",189,181,185,"1,320","7,155",236,235,236,"1,619","6,875"
"Oklahoma, OK","1,019","1,019","1,019","3,050","2,993",288,288,288,867,"3,010",194,194,194,791,"4,075",537,537,537,"1,392","2,593"
"Orange, CA","7,732","7,388","7,603","55,321","7,290","3,687","3,565","3,625","27,908","7,747","2,870","2,667","2,811","20,378","7,218","1,175","1,156","1,167","7,035","6,048"
"Orange, FL","4,567","4,215","4,346","19,409","4,523","2,354","2,041","2,159","10,563","5,029",558,532,539,"2,156","4,022","1,655","1,642","1,648","6,690","4,056"
"Palm Beach, FL","4,615","4,264","4,369","30,390","7,055","2,613","2,276","2,374","18,674","8,080","1,079","1,065","1,072","5,122","4,788",923,923,923,"6,594","7,144"
"Passaic, NJ",891,877,888,"6,321","7,166",146,141,145,832,"5,799",199,198,198,"1,545","7,804",546,538,545,"3,944","7,290"
"Pierce, WA","1,388","1,316","1,344","9,716","7,273",481,481,481,"3,577","7,437",618,549,576,"3,958","6,961",289,286,287,"2,181","7,597"
"Pima, AZ","3,440","3,346","3,390","14,001","4,135",928,927,928,"4,412","4,758","1,331","1,286","1,304","5,416","4,156","1,181","1,133","1,158","4,172","3,601"
"Pinellas, FL","3,073","2,871","2,952","15,074","5,160","1,339","1,186","1,234","6,871","5,660",485,484,485,"1,844","3,803","1,249","1,201","1,233","6,358","5,212"
"Polk, FL","2,427","2,173","2,278","9,047","4,043","1,275","1,051","1,144","4,738","4,352",637,607,619,"2,315","3,654",515,515,515,"1,994","3,873"
"Prince Georges, MD","3,661","3,418","3,612","23,722","6,755","2,621","2,483","2,580","17,040","6,738",467,373,456,"2,512","5,974",573,562,576,"4,171","7,350"
"Riverside, CA","5,781","5,765","5,775","47,683","8,258","2,386","2,373","2,380","22,068","9,277",903,900,903,"9,109","10,098","2,492","2,492","2,492","16,506","6,624"
"Sacramento, CA","3,628","3,332","3,470","30,217","8,781","1,501","1,463","1,477","13,449","9,156",547,503,523,"4,967","9,517","1,580","1,366","1,470","11,802","8,109"
"Salt Lake, UT","1,861","1,533","1,631","6,904","4,360",889,587,675,"3,165","5,070",380,360,368,"1,880","5,154",592,586,588,"1,858","3,160"
"San Bernardino, CA","5,603","5,481","5,541","36,501","6,604","2,008","1,941","1,972","13,970","7,126","1,378","1,353","1,366","9,575","7,031","2,217","2,187","2,203","12,956","5,876"
"San Diego, CA","8,244","7,979","8,165","48,646","5,961","2,753","2,686","2,757","15,825","5,770","3,224","3,057","3,147","21,047","6,673","2,267","2,236","2,261","11,774","5,218"
"San Joaquin, CA","1,561","1,420","1,490","10,984","7,505",376,341,363,"3,257","9,306",536,478,504,"3,717","7,454",649,601,623,"4,010","6,523"
"San Mateo, CA","1,485","1,412","1,463","12,926","8,956",410,388,401,"4,304","10,816",463,456,458,"3,524","7,703",612,568,604,"5,098","8,691"
"Santa Clara, CA","4,550","4,321","4,425","39,286","8,924",789,673,720,"7,022","9,915","1,918","1,866","1,891","16,227","8,593","1,843","1,782","1,814","16,038","8,896"
"Shelby, TN","3,425","3,215","3,350","12,729","3,844",777,728,749,"3,246","4,377","1,595","1,447","1,555","5,690","3,730","1,053","1,040","1,046","3,793","3,628"
"Snohomish, WA","1,163","1,150","1,158","7,100","6,142",362,361,362,"2,454","6,793",348,339,344,"2,096","6,106",453,450,452,"2,550","5,648"
"St. Louis, MO","2,028","1,951","1,986","9,087","4,593","1,163","1,142","1,151","5,728","4,977",522,473,497,"2,115","4,308",343,336,338,"1,245","3,689"
"Stanislaus, CA","1,303","1,190","1,251","7,804","6,330",674,590,636,"4,331","6,993",376,359,367,"2,138","5,863",253,241,248,"1,335","5,400"
"Suffolk, NY","5,519","5,025","5,226","44,808","8,791","3,373","2,913","3,096","30,957","10,437",531,503,516,"3,694","7,211","1,615","1,609","1,614","10,157","6,303"
"Summit, OH","1,250","1,205","1,228","4,891","3,998",223,213,219,983,"4,525",559,540,549,"1,956","3,559",468,452,460,"1,952","4,273"
"Tarrant, TX","2,881","2,794","2,830","14,147","5,028",471,460,465,"2,564","5,530","1,176","1,133","1,153","6,407","5,607","1,234","1,201","1,212","5,176","4,289"
"Travis, TX","4,613","4,532","4,550","18,157","3,995",831,831,831,"4,230","5,091","1,867","1,792","1,807","6,860","3,804","1,915","1,909","1,912","7,066","3,698"
"Tulsa, OK","1,035",982,"1,018","3,286","3,293",643,628,636,"2,061","3,254",238,214,236,747,"3,394",154,140,146,478,"3,315"
"Union, NJ","1,005",970,988,"6,854","7,003",524,494,508,"3,064","6,120",117,112,116,968,"8,453",364,364,364,"2,822","7,754"
"Utah, UT",504,441,466,"2,413","5,286",163,140,148,779,"5,387",87,83,85,465,"5,505",254,218,233,"1,170","5,138"
"Ventura, CA","2,598","2,514","2,554","22,135","8,717",775,722,746,"7,733","10,575","1,065","1,045","1,056","8,723","8,257",758,747,752,"5,679","7,564"
"Wake, NC",955,952,954,"5,278","5,531",489,488,488,"2,706","5,540",14,14,14,114,"8,119",452,450,452,"2,458","5,441"
"Washington, OR",961,773,902,"5,769","6,662",583,494,568,"3,752","6,937",135,117,129,871,"6,542",243,162,205,"1,147","5,909"
"Wayne, MI","1,955","1,881","1,932","10,605","5,501",252,252,252,"1,390","5,516","1,024",975,"1,001","5,069","5,007",679,654,679,"4,145","6,231"
"Westchester, NY","1,819","1,794","1,807","15,907","8,827",425,417,421,"4,271","10,188",322,315,319,"2,752","8,673","1,072","1,062","1,067","8,883","8,339"
"Will, IL","1,199","1,134","1,162","6,419","5,558",405,380,393,"2,463","6,343",414,396,401,"1,736","4,323",380,358,368,"2,220","6,089"
