Counties,"$54,097,130 ","$53,851,669 ","$51,516,549 ","$2,335,120 ","$245,461 ","$20,382,576 ","$20,345,329 ","$19,368,362 ","$976,967 ","$37,247 ","$14,741,245 ","$14,712,155 ","$14,245,148 ","$467,007 ","$29,090 ","$18,973,309 ","$18,794,185 ","$17,903,039 ","$891,146 ","$179,124 ",Counties
Municipalities,"$56,548,076 ","$55,353,682 ","$53,640,763 ","$1,712,919 ","$1,194,394 ","$48,682,774 ","$47,650,890 ","$46,135,880 ","$1,515,010 ","$1,031,884 ","$4,332,987 ","$4,320,791 ","$4,256,457 ","$64,334 ","$12,196 ","$3,532,315 ","$3,382,001 ","$3,248,426 ","$133,575 ","$150,314 ",Municipalities

Alabama,"$1,927,002 ","$1,927,002 ","$1,852,914 ","$74,088 ",,"$923,913 ","$923,913 ","$881,114 ","$42,799 ",,"$356,611 ","$356,611 ","$353,780 ","$2,831 ",,"$646,478 ","$646,478 ","$618,020 ","$28,458 ",,Alabama
State,"$845,009 ","$815,053 ","$787,575 ","$27,478 ","$29,956 ","$161,873 ","$139,767 ","$120,524 ","$19,243 ","$22,106 ","$231,251 ","$231,251 ","$228,953 ","$2,298 ",$0 ,"$451,885 ","$444,035 ","$438,098 ","$5,937 ","$7,850 ",State
"Local, total","$1,111,949 ","$1,111,949 ","$1,065,339 ","$46,610 ",$0 ,"$784,146 ","$784,146 ","$760,590 ","$23,556 ",$0 ,"$125,360 ","$125,360 ","$124,827 ",$533 ,$0 ,"$202,443 ","$202,443 ","$179,922 ","$22,521 ",$0 ,"Local, total"
Counties,"$462,851 ","$462,807 ","$446,918 ","$15,889 ",$44 ,"$206,002 ","$205,958 ","$199,144 ","$6,814 ",$44 ,"$82,013 ","$82,013 ","$81,864 ",$149 ,$0 ,"$174,836 ","$174,836 ","$165,910 ","$8,926 ",$0 ,Counties
Municipalities,"$658,167 ","$649,142 ","$618,421 ","$30,721 ","$9,025 ","$579,895 ","$578,188 ","$561,446 ","$16,742 ","$1,707 ","$45,499 ","$43,347 ","$42,963 ",$384 ,"$2,152 ","$32,773 ","$27,607 ","$14,012 ","$13,595 ","$5,166 ",Municipalities

Alaska,"$605,332 ","$605,332 ","$593,272 ","$12,060 ",,"$215,137 ","$215,137 ","$205,896 ","$9,241 ",,"$178,152 ","$178,152 ","$177,182 ",$970 ,,"$212,043 ","$212,043 ","$210,194 ","$1,849 ",,Alaska
State,"$448,697 ","$443,116 ","$437,620 ","$5,496 ","$5,581 ","$71,639 ","$66,058 ","$63,366 ","$2,692 ","$5,581 ","$166,854 ","$166,854 ","$165,893 ",$961 ,$0 ,"$210,204 ","$210,204 ","$208,361 ","$1,843 ",$0 ,State
"Local, total","$162,216 ","$162,216 ","$155,652 ","$6,564 ",$0 ,"$149,079 ","$149,079 ","$142,530 ","$6,549 ",$0 ,"$11,298 ","$11,298 ","$11,289 ",$9 ,$0 ,"$1,839 ","$1,839 ","$1,833 ",$6 ,$0 ,"Local, total"
Boroughs,"$15,944 ","$15,944 ","$15,935 ",$9 ,$0 ,"$9,876 ","$9,876 ","$9,876 ",$0 ,$0 ,"$6,068 ","$6,068 ","$6,059 ",$9 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,Boroughs
Municipalities,"$146,272 ","$146,272 ","$139,717 ","$6,555 ",$0 ,"$139,203 ","$139,203 ","$132,654 ","$6,549 ",$0 ,"$5,230 ","$5,230 ","$5,230 ",$0 ,$0 ,"$1,839 ","$1,839 ","$1,833 ",$6 ,$0 ,Municipalities

Arizona,"$3,962,848 ","$3,962,848 ","$3,769,372 ","$193,476 ",,"$1,692,482 ","$1,692,482 ","$1,578,975 ","$113,507 ",,"$842,057 ","$842,057 ","$835,251 ","$6,806 ",,"$1,428,309 ","$1,428,309 ","$1,355,146 ","$73,163 ",,Arizona
State,"$1,307,585 ","$1,210,511 ","$1,171,025 ","$39,486 ","$97,074 ","$222,711 ","$213,517 ","$188,848 ","$24,669 ","$9,194 ","$204,915 ","$170,801 ","$168,140 ","$2,661 ","$34,114 ","$879,959 ","$826,193 ","$814,037 ","$12,156 ","$53,766 ",State
"Local, total","$2,752,546 ","$2,752,337 ","$2,598,347 ","$153,990 ",$209 ,"$1,479,174 ","$1,478,965 ","$1,390,127 ","$88,838 ",$209 ,"$671,256 ","$671,256 ","$667,111 ","$4,145 ",$0 ,"$602,116 ","$602,116 ","$541,109 ","$61,007 ",$0 ,"Local, total"
Counties,"$1,406,070 ","$1,406,070 ","$1,339,511 ","$66,559 ",$0 ,"$281,662 ","$281,662 ","$279,009 ","$2,653 ",$0 ,"$525,036 ","$525,036 ","$522,137 ","$2,899 ",$0 ,"$599,372 ","$599,372 ","$538,365 ","$61,007 ",$0 ,Counties
Municipalities,"$1,361,583 ","$1,346,267 ","$1,258,836 ","$87,431 ","$15,316 ","$1,197,721 ","$1,197,303 ","$1,111,118 ","$86,185 ",$418 ,"$146,220 ","$146,220 ","$144,974 ","$1,246 ",$0 ,"$17,642 ","$2,744 ","$2,744 ",$0 ,"$14,898 ",Municipalities

Arkansas,"$1,244,468 ","$1,244,468 ","$1,173,537 ","$70,931 ",,"$505,272 ","$505,272 ","$483,090 ","$22,182 ",,"$217,702 ","$217,702 ","$217,258 ",$444 ,,"$521,494 ","$521,494 ","$473,189 ","$48,305 ",,Arkansas
State,"$638,069 ","$636,848 ","$607,440 ","$29,408 ","$1,221 ","$102,735 ","$102,735 ","$101,017 ","$1,718 ",$0 ,"$140,345 ","$139,563 ","$139,389 ",$174 ,$782 ,"$394,989 ","$394,550 ","$367,034 ","$27,516 ",$439 ,State
"Local, total","$608,772 ","$607,620 ","$566,097 ","$41,523 ","$1,152 ","$402,537 ","$402,537 ","$382,073 ","$20,464 ",$0 ,"$79,291 ","$78,139 ","$77,869 ",$270 ,"$1,152 ","$126,944 ","$126,944 ","$106,155 ","$20,789 ",$0 ,"Local, total"
Counties,"$292,815 ","$292,582 ","$263,640 ","$28,942 ",$233 ,"$117,045 ","$117,045 ","$109,031 ","$8,014 ",$0 ,"$52,409 ","$52,244 ","$52,105 ",$139 ,$165 ,"$123,361 ","$123,293 ","$102,504 ","$20,789 ",$68 ,Counties
Municipalities,"$321,073 ","$315,038 ","$302,457 ","$12,581 ","$6,035 ","$286,023 ","$285,492 ","$273,042 ","$12,450 ",$531 ,"$27,762 ","$25,895 ","$25,764 ",$131 ,"$1,867 ","$7,288 ","$3,651 ","$3,651 ",$0 ,"$3,637 ",Municipalities

California,"$31,562,858 ","$31,562,858 ","$30,912,545 ","$650,313 ",,"$12,878,150 ","$12,878,150 ","$12,605,924 ","$272,226 ",,"$7,770,580 ","$7,770,580 ","$7,666,163 ","$104,417 ",,"$10,914,128 ","$10,914,128 ","$10,640,458 ","$273,670 ",,California
State,"$11,655,564 ","$11,254,559 ","$11,082,929 ","$171,630 ","$401,005 ","$1,322,925 ","$1,301,716 ","$1,293,918 ","$7,798 ","$21,209 ","$3,536,679 ","$3,485,885 ","$3,420,784 ","$65,101 ","$50,794 ","$6,795,960 ","$6,466,958 ","$6,368,227 ","$98,731 ","$329,002 ",State
"Local, total","$20,308,299 ","$20,308,299 ","$19,829,616 ","$478,683 ",$0 ,"$11,576,434 ","$11,576,434 ","$11,312,006 ","$264,428 ",$0 ,"$4,284,695 ","$4,284,695 ","$4,245,379 ","$39,316 ",$0 ,"$4,447,170 ","$4,447,170 ","$4,272,231 ","$174,939 ",$0 ,"Local, total"
Counties,"$12,038,176 ","$12,038,176 ","$11,741,290 ","$296,886 ",$0 ,"$3,778,471 ","$3,778,471 ","$3,693,980 ","$84,491 ",$0 ,"$3,982,909 ","$3,982,909 ","$3,944,765 ","$38,144 ",$0 ,"$4,276,796 ","$4,276,796 ","$4,102,545 ","$174,251 ",$0 ,Counties
Municipalities,"$8,984,610 ","$8,270,123 ","$8,088,326 ","$181,797 ","$714,487 ","$8,502,962 ","$7,797,963 ","$7,618,026 ","$179,937 ","$704,999 ","$302,165 ","$301,786 ","$300,614 ","$1,172 ",$379 ,"$179,483 ","$170,374 ","$169,686 ",$688 ,"$9,109 ",Municipalities

Colorado,"$2,677,286 ","$2,677,286 ","$2,571,155 ","$106,131 ",,"$1,203,113 ","$1,203,113 ","$1,174,800 ","$28,313 ",,"$473,587 ","$473,587 ","$425,013 ","$48,574 ",,"$1,000,586 ","$1,000,586 ","$971,342 ","$29,244 ",,Colorado
State,"$1,161,934 ","$1,029,497 ","$1,003,375 ","$26,122 ","$132,437 ","$110,558 ","$106,898 ","$103,796 ","$3,102 ","$3,660 ","$233,689 ","$233,253 ","$226,341 ","$6,912 ",$436 ,"$817,687 ","$689,346 ","$673,238 ","$16,108 ","$128,341 ",State
"Local, total","$1,648,369 ","$1,647,789 ","$1,567,780 ","$80,009 ",$580 ,"$1,096,435 ","$1,096,215 ","$1,071,004 ","$25,211 ",$220 ,"$240,640 ","$240,334 ","$198,672 ","$41,662 ",$306 ,"$311,294 ","$311,240 ","$298,104 ","$13,136 ",$54 ,"Local, total"
Counties,"$733,379 ","$730,867 ","$662,351 ","$68,516 ","$2,512 ","$360,241 ","$359,445 ","$345,631 ","$13,814 ",$796 ,"$142,846 ","$141,203 ","$99,637 ","$41,566 ","$1,643 ","$230,292 ","$230,219 ","$217,083 ","$13,136 ",$73 ,Counties
Municipalities,"$933,336 ","$916,922 ","$905,429 ","$11,493 ","$16,414 ","$752,981 ","$736,770 ","$725,373 ","$11,397 ","$16,211 ","$99,331 ","$99,131 ","$99,035 ",$96 ,$200 ,"$81,024 ","$81,021 ","$81,021 ",$0 ,$3 ,Municipalities

Connecticut,"$2,110,406 ","$2,110,406 ","$2,042,141 ","$68,265 ",,"$905,086 ","$905,086 ","$857,555 ","$47,531 ",,"$586,922 ","$586,922 ","$573,568 ","$13,354 ",,"$618,398 ","$618,398 ","$611,018 ","$7,380 ",,Connecticut
State,"$1,357,056 ","$1,357,056 ","$1,320,831 ","$36,225 ",$0 ,"$197,755 ","$197,755 ","$182,257 ","$15,498 ",$0 ,"$541,313 ","$541,313 ","$527,965 ","$13,348 ",$0 ,"$617,988 ","$617,988 ","$610,609 ","$7,379 ",$0 ,State
"Local, total","$754,061 ","$753,350 ","$721,310 ","$32,040 ",$711 ,"$708,042 ","$707,331 ","$675,298 ","$32,033 ",$711 ,"$45,609 ","$45,609 ","$45,603 ",$6 ,$0 ,$410 ,$410 ,$409 ,$1 ,$0 ,"Local, total"
Municipalities,"$756,210 ","$753,350 ","$721,310 ","$32,040 ","$2,860 ","$710,164 ","$707,331 ","$675,298 ","$32,033 ","$2,833 ","$45,636 ","$45,609 ","$45,603 ",$6 ,$27 ,$410 ,$410 ,$409 ,$1 ,$0 ,Municipalities

Delaware,"$678,041 ","$678,041 ","$650,735 ","$27,306 ",,"$285,881 ","$285,881 ","$261,739 ","$24,142 ",,"$147,424 ","$147,424 ","$146,215 ","$1,209 ",,"$244,736 ","$244,736 ","$242,781 ","$1,955 ",,Delaware
State,"$483,983 ","$476,452 ","$469,040 ","$7,412 ","$7,531 ","$101,319 ","$99,090 ","$94,842 ","$4,248 ","$2,229 ","$137,928 ","$132,626 ","$131,417 ","$1,209 ","$5,302 ","$244,736 ","$244,736 ","$242,781 ","$1,955 ",$0 ,State
"Local, total","$201,589 ","$201,589 ","$181,695 ","$19,894 ",$0 ,"$186,791 ","$186,791 ","$166,897 ","$19,894 ",$0 ,"$14,798 ","$14,798 ","$14,798 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Local, total"
Counties,"$94,350 ","$94,350 ","$76,008 ","$18,342 ",$0 ,"$84,670 ","$84,670 ","$66,328 ","$18,342 ",$0 ,"$9,680 ","$9,680 ","$9,680 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,Counties
Municipalities,"$107,239 ","$107,239 ","$105,687 ","$1,552 ",$0 ,"$102,121 ","$102,121 ","$100,569 ","$1,552 ",$0 ,"$5,118 ","$5,118 ","$5,118 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,Municipalities

District of Columbia,"$770,689 ","$770,689 ","$749,884 ","$20,805 ",,"$493,234 ","$493,234 ","$474,701 ","$18,533 ",,"$71,897 ","$71,897 ","$71,819 ",$78 ,,"$205,558 ","$205,558 ","$203,364 ","$2,194 ",,District of Columbia
"Local, total","$770,689 ","$770,689 ","$749,884 ","$20,805 ",$0 ,"$493,234 ","$493,234 ","$474,701 ","$18,533 ",$0 ,"$71,897 ","$71,897 ","$71,819 ",$78 ,$0 ,"$205,558 ","$205,558 ","$203,364 ","$2,194 ",$0 ,"Local, total"
Municipality,"$770,689 ","$770,689 ","$749,884 ","$20,805 ",$0 ,"$493,234 ","$493,234 ","$474,701 ","$18,533 ",$0 ,"$71,897 ","$71,897 ","$71,819 ",$78 ,$0 ,"$205,558 ","$205,558 ","$203,364 ","$2,194 ",$0 ,Municipality

Florida,"$12,086,516 ","$12,086,516 ","$11,579,404 ","$507,112 ",,"$5,927,608 ","$5,927,608 ","$5,653,023 ","$274,585 ",,"$2,111,317 ","$2,111,317 ","$2,047,774 ","$63,543 ",,"$4,047,591 ","$4,047,591 ","$3,878,607 ","$168,984 ",,Florida
State,"$4,099,482 ","$4,082,948 ","$3,947,479 ","$135,469 ","$16,534 ","$470,775 ","$465,380 ","$435,652 ","$29,728 ","$5,395 ","$1,187,854 ","$1,176,715 ","$1,159,113 ","$17,602 ","$11,139 ","$2,440,853 ","$2,440,853 ","$2,352,714 ","$88,139 ",$0 ,State
"Local, total","$8,003,978 ","$8,003,568 ","$7,631,925 ","$371,643 ",$410 ,"$5,462,236 ","$5,462,228 ","$5,217,371 ","$244,857 ",$8 ,"$935,004 ","$934,602 ","$888,661 ","$45,941 ",$402 ,"$1,606,738 ","$1,606,738 ","$1,525,893 ","$80,845 ",$0 ,"Local, total"
Counties,"$5,228,627 ","$5,222,304 ","$4,949,907 ","$272,397 ","$6,323 ","$2,863,695 ","$2,863,093 ","$2,713,574 ","$149,519 ",$602 ,"$816,842 ","$815,974 ","$773,941 ","$42,033 ",$868 ,"$1,548,090 ","$1,543,237 ","$1,462,392 ","$80,845 ","$4,853 ",Counties
Municipalities,"$2,782,422 ","$2,781,264 ","$2,682,018 ","$99,246 ","$1,158 ","$2,599,143 ","$2,599,135 ","$2,503,797 ","$95,338 ",$8 ,"$119,131 ","$118,628 ","$114,720 ","$3,908 ",$503 ,"$64,148 ","$63,501 ","$63,501 ",$0 ,$647 ,Municipalities

Georgia,"$4,848,253 ","$4,848,253 ","$4,580,912 ","$267,341 ",,"$1,961,879 ","$1,961,879 ","$1,811,212 ","$150,667 ",,"$885,900 ","$885,900 ","$857,929 ","$27,971 ",,"$2,000,474 ","$2,000,474 ","$1,911,771 ","$88,703 ",,Georgia
State,"$1,833,080 ","$1,747,515 ","$1,688,565 ","$58,950 ","$85,565 ","$257,192 ","$227,396 ","$215,866 ","$11,530 ","$29,796 ","$192,535 ","$187,755 ","$187,089 ",$666 ,"$4,780 ","$1,383,353 ","$1,332,364 ","$1,285,610 ","$46,754 ","$50,989 ",State
"Local, total","$3,101,181 ","$3,100,738 ","$2,892,347 ","$208,391 ",$443 ,"$1,734,926 ","$1,734,483 ","$1,595,346 ","$139,137 ",$443 ,"$698,145 ","$698,145 ","$670,840 ","$27,305 ",$0 ,"$668,110 ","$668,110 ","$626,161 ","$41,949 ",$0 ,"Local, total"
Counties,"$2,111,107 ","$2,095,684 ","$1,935,304 ","$160,380 ","$15,423 ","$948,659 ","$934,616 ","$840,915 ","$93,701 ","$14,043 ","$597,279 ","$597,279 ","$571,895 ","$25,384 ",$0 ,"$565,169 ","$563,789 ","$522,494 ","$41,295 ","$1,380 ",Counties
Municipalities,"$1,014,467 ","$1,005,054 ","$957,043 ","$48,011 ","$9,413 ","$803,014 ","$799,867 ","$754,431 ","$45,436 ","$3,147 ","$100,866 ","$100,866 ","$98,945 ","$1,921 ",$0 ,"$110,587 ","$104,321 ","$103,667 ",$654 ,"$6,266 ",Municipalities

Hawaii,"$703,075 ","$703,075 ","$672,338 ","$30,737 ",,"$278,684 ","$278,684 ","$271,752 ","$6,932 ",,"$245,069 ","$245,069 ","$223,307 ","$21,762 ",,"$179,322 ","$179,322 ","$177,279 ","$2,043 ",,Hawaii
State,"$405,688 ","$399,293 ","$375,203 ","$24,090 ","$6,395 ","$14,612 ","$11,289 ","$10,964 ",$325 ,"$3,323 ","$211,754 ","$208,682 ","$186,960 ","$21,722 ","$3,072 ","$179,322 ","$179,322 ","$177,279 ","$2,043 ",$0 ,State
"Local, total","$303,782 ","$303,782 ","$297,135 ","$6,647 ",$0 ,"$267,395 ","$267,395 ","$260,788 ","$6,607 ",$0 ,"$36,387 ","$36,387 ","$36,347 ",$40 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"Local, total"
Counties,"$102,265 ","$102,265 ","$101,485 ",$780 ,$0 ,"$87,186 ","$87,186 ","$86,406 ",$780 ,$0 ,"$15,079 ","$15,079 ","$15,079 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,Counties
Municipalities,"$201,517 ","$201,517 ","$195,650 ","$5,867 ",$0 ,"$180,209 ","$180,209 ","$174,382 ","$5,827 ",$0 ,"$21,308 ","$21,308 ","$21,268 ",$40 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,Municipalities

Idaho,"$685,630 ","$685,630 ","$664,308 ","$21,322 ",,"$276,192 ","$276,192 ","$268,187 ","$8,005 ",,"$148,299 ","$148,299 ","$146,789 ","$1,510 ",,"$261,139 ","$261,139 ","$249,332 ","$11,807 ",,Idaho
State,"$310,290 ","$299,144 ","$288,739 ","$10,405 ","$11,146 ","$45,445 ","$43,326 ","$41,153 ","$2,173 ","$2,119 ","$65,027 ","$65,027 ","$64,540 ",$487 ,$0 ,"$199,818 ","$190,791 ","$183,046 ","$7,745 ","$9,027 ",State
"Local, total","$386,486 ","$386,486 ","$375,569 ","$10,917 ",$0 ,"$232,866 ","$232,866 ","$227,034 ","$5,832 ",$0 ,"$83,272 ","$83,272 ","$82,249 ","$1,023 ",$0 ,"$70,348 ","$70,348 ","$66,286 ","$4,062 ",$0 ,"Local, total"
Counties,"$247,452 ","$246,815 ","$237,681 ","$9,134 ",$637 ,"$105,269 ","$105,269 ","$101,173 ","$4,096 ",$0 ,"$71,212 ","$71,198 ","$70,222 ",$976 ,$14 ,"$70,971 ","$70,348 ","$66,286 ","$4,062 ",$623 ,Counties
Municipalities,"$141,120 ","$139,671 ","$137,888 ","$1,783 ","$1,449 ","$129,046 ","$127,597 ","$125,861 ","$1,736 ","$1,449 ","$12,074 ","$12,074 ","$12,027 ",$47 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,Municipalities

Illinois,"$6,688,025 ","$6,688,025 ","$6,508,621 ","$179,404 ",,"$3,760,869 ","$3,760,869 ","$3,647,138 ","$113,731 ",,"$1,194,896 ","$1,194,896 ","$1,161,969 ","$32,927 ",,"$1,732,260 ","$1,732,260 ","$1,699,514 ","$32,746 ",,Illinois
State,"$1,968,439 ","$1,851,780 ","$1,824,447 ","$27,333 ","$116,659 ","$430,811 ","$390,411 ","$375,033 ","$15,378 ","$40,400 ","$386,951 ","$321,700 ","$319,036 ","$2,664 ","$65,251 ","$1,150,677 ","$1,139,669 ","$1,130,378 ","$9,291 ","$11,008 ",State
"Local, total","$4,836,245 ","$4,836,245 ","$4,684,174 ","$152,071 ",$0 ,"$3,370,458 ","$3,370,458 ","$3,272,105 ","$98,353 ",$0 ,"$873,196 ","$873,196 ","$842,933 ","$30,263 ",$0 ,"$592,591 ","$592,591 ","$569,136 ","$23,455 ",$0 ,"Local, total"
Counties,"$1,802,461 ","$1,802,461 ","$1,737,971 ","$64,490 ",$0 ,"$398,726 ","$398,726 ","$387,954 ","$10,772 ",$0 ,"$811,295 ","$811,295 ","$781,032 ","$30,263 ",$0 ,"$592,440 ","$592,440 ","$568,985 ","$23,455 ",$0 ,Counties
Municipalities,"$3,033,784 ","$3,033,784 ","$2,946,203 ","$87,581 ",$0 ,"$2,971,732 ","$2,971,732 ","$2,884,151 ","$87,581 ",$0 ,"$61,901 ","$61,901 ","$61,901 ",$0 ,$0 ,$151 ,$151 ,$151 ,$0 ,$0 ,Municipalities

Indiana,"$2,392,394 ","$2,392,394 ","$2,278,457 ","$113,937 ",,"$1,038,756 ","$1,038,756 ","$980,492 ","$58,264 ",,"$419,534 ","$419,534 ","$415,050 ","$4,484 ",,"$934,104 ","$934,104 ","$882,915 ","$51,189 ",,Indiana
State,"$962,041 ","$933,387 ","$905,444 ","$27,943 ","$28,654 ","$200,246 ","$199,335 ","$186,284 ","$13,051 ",$911 ,"$134,185 ","$134,185 ","$133,062 ","$1,123 ",$0 ,"$627,610 ","$599,867 ","$586,098 ","$13,769 ","$27,743 ",State
"Local, total","$1,459,007 ","$1,459,007 ","$1,373,013 ","$85,994 ",$0 ,"$839,421 ","$839,421 ","$794,208 ","$45,213 ",$0 ,"$285,349 ","$285,349 ","$281,988 ","$3,361 ",$0 ,"$334,237 ","$334,237 ","$296,817 ","$37,420 ",$0 ,"Local, total"
Counties,"$662,173 ","$662,173 ","$627,939 ","$34,234 ",$0 ,"$199,973 ","$199,973 ","$193,910 ","$6,063 ",$0 ,"$205,028 ","$205,028 ","$202,155 ","$2,873 ",$0 ,"$257,172 ","$257,172 ","$231,874 ","$25,298 ",$0 ,Counties
Municipalities,"$797,217 ","$796,834 ","$745,074 ","$51,760 ",$383 ,"$639,548 ","$639,448 ","$600,298 ","$39,150 ",$100 ,"$80,485 ","$80,321 ","$79,833 ",$488 ,$164 ,"$77,184 ","$77,065 ","$64,943 ","$12,122 ",$119 ,Municipalities

Iowa,"$1,216,209 ","$1,216,209 ","$1,167,463 ","$48,746 ",,"$569,506 ","$569,506 ","$543,243 ","$26,263 ",,"$287,360 ","$287,360 ","$282,326 ","$5,034 ",,"$359,343 ","$359,343 ","$341,894 ","$17,449 ",,Iowa
State,"$551,510 ","$529,961 ","$514,582 ","$15,379 ","$21,549 ","$87,138 ","$80,515 ","$73,623 ","$6,892 ","$6,623 ","$223,748 ","$212,167 ","$207,280 ","$4,887 ","$11,581 ","$240,624 ","$237,279 ","$233,679 ","$3,600 ","$3,345 ",State
"Local, total","$686,248 ","$686,248 ","$652,881 ","$33,367 ",$0 ,"$488,991 ","$488,991 ","$469,620 ","$19,371 ",$0 ,"$75,193 ","$75,193 ","$75,046 ",$147 ,$0 ,"$122,064 ","$122,064 ","$108,215 ","$13,849 ",$0 ,"Local, total"
Counties,"$341,174 ","$341,171 ","$316,983 ","$24,188 ",$3 ,"$156,279 ","$156,276 ","$145,865 ","$10,411 ",$3 ,"$63,404 ","$63,404 ","$63,286 ",$118 ,$0 ,"$121,491 ","$121,491 ","$107,832 ","$13,659 ",$0 ,Counties
Municipalities,"$350,460 ","$345,077 ","$335,898 ","$9,179 ","$5,383 ","$337,936 ","$332,715 ","$323,755 ","$8,960 ","$5,221 ","$11,789 ","$11,789 ","$11,760 ",$29 ,$0 ,$735 ,$573 ,$383 ,$190 ,$162 ,Municipalities

Kansas,"$1,299,830 ","$1,299,830 ","$1,269,815 ","$30,015 ",,"$634,827 ","$634,827 ","$612,221 ","$22,606 ",,"$288,607 ","$288,607 ","$287,250 ","$1,357 ",,"$376,396 ","$376,396 ","$370,344 ","$6,052 ",,Kansas
State,"$603,233 ","$532,906 ","$518,025 ","$14,881 ","$70,327 ","$120,276 ","$94,933 ","$83,808 ","$11,125 ","$25,343 ","$169,820 ","$169,337 ","$169,278 ",$59 ,$483 ,"$313,137 ","$268,636 ","$264,939 ","$3,697 ","$44,501 ",State
"Local, total","$766,924 ","$766,924 ","$751,790 ","$15,134 ",$0 ,"$539,894 ","$539,894 ","$528,413 ","$11,481 ",$0 ,"$119,270 ","$119,270 ","$117,972 ","$1,298 ",$0 ,"$107,760 ","$107,760 ","$105,405 ","$2,355 ",$0 ,"Local, total"
Counties,"$381,271 ","$381,146 ","$369,981 ","$11,165 ",$125 ,"$199,985 ","$199,860 ","$192,274 ","$7,586 ",$125 ,"$74,425 ","$74,425 ","$73,201 ","$1,224 ",$0 ,"$106,861 ","$106,861 ","$104,506 ","$2,355 ",$0 ,Counties
Municipalities,"$393,542 ","$385,778 ","$381,809 ","$3,969 ","$7,764 ","$347,779 ","$340,034 ","$336,139 ","$3,895 ","$7,745 ","$44,845 ","$44,845 ","$44,771 ",$74 ,$0 ,$918 ,$899 ,$899 ,$0 ,$19 ,Municipalities

Kentucky,"$1,675,800 ","$1,675,800 ","$1,611,222 ","$64,578 ",,"$661,847 ","$661,847 ","$623,909 ","$37,938 ",,"$384,935 ","$384,935 ","$378,048 ","$6,887 ",,"$629,018 ","$629,018 ","$609,265 ","$19,753 ",,Kentucky
State,"$1,031,035 ","$959,374 ","$924,509 ","$34,865 ","$71,661 ","$187,186 ","$162,282 ","$151,079 ","$11,203 ","$24,904 ","$385,014 ","$358,854 ","$352,422 ","$6,432 ","$26,160 ","$458,835 ","$438,238 ","$421,008 ","$17,230 ","$20,597 ",State
