"Franklin, OH",12,202298,202298,200359,1939,0,40347,40347,39081,1266,0,101087,101087,100414,673,0,60864,60864,60864,0,0,0,"Franklin, OH"
"Fresno, CA",6,310396,310396,302784,7612,0,72027,72027,70173,1854,0,95397,95397,90567,4830,0,142972,142972,142044,928,0,0,"Fresno, CA"
"Fulton, GA",12,280810,280810,274651,6159,0,60832,60832,59450,1382,0,116224,116224,115726,498,0,103754,103754,99475,4279,0,0,"Fulton, GA"
,,,,,,,,,,,,,,,,,,,,,,,
"Hamilton, OH",12,215247,215247,214058,1189,0,94377,94377,93353,1024,0,89376,89376,89211,165,0,31494,31494,31494,0,0,0,"Hamilton, OH"
"Harris, TX",2,890086,890086,872481,17605,0,369101,369101,355315,13786,0,224770,224770,222148,2622,0,296215,296215,295018,1197,0,0,"Harris, TX"
"Hennepin, MN",12,260139,260139,249676,10463,0,89958,89958,80382,9576,0,71753,71753,71555,198,0,98428,98428,97739,689,4,0,"Hennepin, MN"
"Hillsborough, FL",9,471563,460303,437606,22697,11260,216971,215060,202198,12862,1911,97054,87705,84937,2768,9349,157538,157538,150471,7067,5221,0,"Hillsborough, FL"
"Hudson, NJ",6,115484,114630,101063,13567,854,19552,19552,19552,0,0,26639,26639,26639,0,0,69293,68439,54872,13567,13567,854,"Hudson, NJ"
"Jackson, MO",12,80546,80546,80546,0,0,24868,24868,24868,0,0,39952,39952,39952,0,0,15726,15726,15726,0,0,0,"Jackson, MO"
"Jefferson, AL",9,88706,88706,88706,0,0,32994,32994,32994,0,0,21681,21681,21681,0,0,34031,34031,34031,0,0,0,"Jefferson, AL"
,,,,,,,,,,,,,,,,,,,,,,,
"King, WA",12,479782,479782,475135,4647,0,141464,141464,138548,2916,0,179570,179570,178492,1078,0,158748,158748,158095,653,444,0,"King, WA"
"Lake, IN",12,61981,61981,60518,1463,0,17542,17542,16793,749,0,22252,22252,21637,615,0,22187,22187,22088,99,0,0,"Lake, IN"
"Los Angeles, CA",6,4122223,4122223,4039387,82836,0,1479019,1479019,1450367,28652,0,1187277,1187277,1183578,3699,0,1455927,1455927,1405442,50485,50091,0,"Los Angeles, CA"
"Macomb, MI",12,106486,106486,103952,2534,0,50942,50942,50749,193,0,36430,36430,36286,144,0,19114,19114,16917,2197,766,0,"Macomb, MI"
"Maricopa, AZ",6,782552,782273,774046,8227,279,103937,103658,101679,1979,279,305748,305748,302821,2927,0,372867,372867,369546,3321,858,0,"Maricopa, AZ"
"Middlesex, NJ",6,76459,76459,74348,2111,0,20920,20920,18922,1998,0,19149,19149,19036,113,0,36390,36390,36390,0,0,0,"Middlesex, NJ"
"Milwaukee, WI",12,242902,242902,241589,1313,0,26953,26953,26630,323,0,70028,70028,70028,0,0,145921,145921,144931,990,990,0,"Milwaukee, WI"
,,,,,,,,,,,,,,,,,,,,,,,
"Monmouth, NJ",6,99811,95795,95795,0,4016,18711,18711,18711,0,0,27291,27291,27291,0,0,53809,49793,49793,0,0,4016,"Monmouth, NJ"
"Monroe, NY",12,203809,194681,193221,1460,9128,61723,61723,60403,1320,0,38109,38109,38109,0,0,103977,94849,94709,140,0,9128,"Monroe, NY"
"Montgomery, MD",6,379595,379595,328826,50769,0,263063,263063,212577,50486,0,50514,50514,50397,117,0,66018,66018,65852,166,0,0,"Montgomery, MD"
"Montgomery, OH",12,138372,138372,136766,1606,0,52360,52360,51212,1148,0,85659,85659,85278,381,0,353,353,276,77,0,0,"Montgomery, OH"
"Montgomery, PA",12,115662,115662,115662,0,0,3336,3336,3336,0,0,58541,58541,58541,0,0,53785,53785,53785,0,0,0,"Montgomery, PA"
"Multnomah, OR",6,168277,167475,167027,448,802,25599,25498,25268,230,101,17876,17733,17733,0,143,124802,124244,124026,218,0,558,"Multnomah, OR"
"Nassau, NY",12,1064522,1061322,1045057,16265,3200,740148,740148,726032,14116,0,73301,73301,73265,36,0,251073,247873,245760,2113,2041,3200,"Nassau, NY"
,,,,,,,,,,,,,,,,,,,,,,,
"Norfolk, MA",6,15284,15284,15104,180,0,0,0,0,0,0,684,684,684,0,0,14600,14600,14420,180,0,0,"Norfolk, MA"
"Oakland, MI",12,201324,193852,189919,3933,7472,49032,49032,47251,1781,0,81192,73720,72183,1537,7472,71100,71100,70485,615,222,0,"Oakland, MI"
"Oklahoma, OK",6,62987,62987,60667,2320,0,11244,11244,10743,501,0,8158,8158,8114,44,0,43585,43585,41810,1775,0,0,"Oklahoma, OK"
"Orange, CA",6,835525,835525,818726,16799,0,217297,217297,216146,1151,0,304787,304787,302362,2425,0,313441,313441,300218,13223,7083,0,"Orange, CA"
"Orange, FL",9,397977,397977,378020,19957,0,193509,193509,177042,16467,0,49186,49186,48639,547,0,155282,155282,152339,2943,2179,0,"Orange, FL"
"Palm Beach, FL",9,510064,510064,483027,27037,0,319658,319658,293529,26129,0,61061,61061,60287,774,0,129345,129345,129211,134,0,0,"Palm Beach, FL"
"Pima, AZ",6,367924,367451,358269,9182,473,130946,130766,121584,9182,180,149889,149596,149596,0,293,87089,87089,87089,0,0,0,"Pima, AZ"
,,,,,,,,,,,,,,,,,,,,,,,
"Pinellas, FL",9,381926,381926,370113,11813,0,216870,216870,208145,8725,0,56281,56281,55653,628,0,108775,108775,106315,2460,0,0,"Pinellas, FL"
"Prince Georges, MD",6,287154,287154,274508,12646,0,181055,181055,173509,7546,0,48643,48643,48637,6,0,57456,57456,52362,5094,5077,0,"Prince Georges, MD"
"Riverside, CA",6,822342,822342,799547,22795,0,351703,351703,346700,5003,0,235210,235210,225307,9903,0,235429,235429,227540,7889,0,0,"Riverside, CA"
"Sacramento, CA",6,582215,582215,548917,33298,0,153080,153080,153080,0,0,190715,190715,181022,9693,0,238420,238420,214815,23605,0,0,"Sacramento, CA"
"St. Louis, MO",12,170279,170279,164394,5885,0,100504,100504,94871,5633,0,32231,32231,32045,186,0,37544,37544,37478,66,0,0,"St. Louis, MO"
"Salt Lake, UT",12,174399,174399,173650,749,0,47207,47207,46783,424,0,52467,52467,52393,74,0,74725,74725,74474,251,0,0,"Salt Lake, UT"
"San Bernadino, CA",6,688279,688279,598366,89913,0,239816,239816,228782,11034,0,207725,207725,157900,49825,0,240738,240738,211684,29054,0,0,"San Bernadino, CA"
,,,,,,,,,,,,,,,,,,,,,,,
"San Diego, CA",6,812978,812978,781256,31722,0,200758,200758,192636,8122,0,323481,323481,305229,18252,0,288739,288739,283391,5348,0,0,"San Diego, CA"
"San Mateo, CA",6,291267,291267,290511,756,0,87838,87838,87112,726,0,86512,86512,86488,24,0,116917,116917,116911,6,0,0,"San Mateo, CA"
"Santa Clara, CA",6,682907,682907,673112,9795,0,117621,117621,117496,125,0,245184,245184,235866,9318,0,320102,320102,319750,352,0,0,"Santa Clara, CA"
"Shelby, TN",6,292051,292051,289740,2311,0,151828,151828,149653,2175,0,84371,84371,84371,0,0,55852,55852,55716,136,0,0,"Shelby, TN"
"Suffolk, NY",12,753910,733451,651312,82139,20459,460943,460943,449559,11384,0,69953,56546,54748,1798,13407,223014,215962,147005,68957,68707,7052,"Suffolk, NY"
"Summit, OH",12,98005,98005,97701,304,0,19613,19613,19431,182,0,40131,40131,40059,72,0,38261,38261,38211,50,0,0,"Summit, OH"
,,,,,,,,,,,,,,,,,,,,,,,
"Tarrant, TX",9,259528,259528,252481,7047,0,54171,54171,53258,913,0,102103,102103,96855,5248,0,103254,103254,102368,886,735,0,"Tarrant, TX"
"Travis, TX",9,319164,319164,293539,25625,0,53721,53721,53666,55,0,92855,92855,92769,86,0,172588,172588,147104,25484,25400,0,"Travis, TX"
"Union, NJ",6,95639,95639,91333,4306,0,26804,26804,25384,1420,0,27104,27104,24549,2555,0,41731,41731,41400,331,227,0,"Union, NJ"
"Ventura, CA",6,383847,383847,380858,2989,0,137590,137590,136608,982,0,102343,102343,100801,1542,0,143914,143914,143449,465,0,0,"Ventura, CA"
"Wayne, MI",11,511836,501792,500502,1290,10044,39262,39114,37875,1239,148,186222,186222,186220,2,0,286352,276456,276407,49,0,9896,"Wayne, MI"
"Westchester, NY",12,275535,275535,274642,893,0,39838,39838,39599,239,0,83899,83899,83549,350,0,151798,151798,151494,304,0,0,"Westchester, NY"
,,,,,,,,,,,,,,,,,,,,,,,
,Note:  Fiscal years end between July 2009 and June 2010.,,,,,,,,,,,,,,,,,,,,,,
