Mississippi - Municipalities,"5,285","4,552","3,977","4,221",79.9,"13,616","1,294",977,"1,064",20.1,"2,638"
Missouri - Total,"18,405","14,140","13,351","13,613",74,"53,058","5,136","4,481","4,792",26,"14,234"
Missouri - State,"2,472","1,309","1,309","1,309",53,"6,266","1,202","1,069","1,163",47,"3,477"
"Missouri - Local, total","15,933","12,831","12,042","12,304",77.2,"46,792","3,934","3,412","3,629",22.8,"10,757"
Missouri - Counties,"4,265","3,251","3,120","3,165",74.2,"11,153","1,179","1,032","1,100",25.8,"2,944"
Missouri - Municipalities,"11,665","9,577","8,919","9,136",78.3,"35,635","2,755","2,380","2,529",21.7,"7,807"
Montana - Total,"2,574","1,805","1,710","1,745",67.8,"8,450",906,763,829,32.2,"2,721"
Montana - State,464,217,209,215,46.3,"1,185",262,239,249,53.7,"1,015"
"Montana - Local, total","2,110","1,588","1,501","1,530",72.5,"7,265",644,524,580,27.5,"1,706"
Montana - Counties,"1,031",717,663,682,66.1,"2,974",397,317,349,33.9,970
Montana - Municipalities,"1,079",871,838,848,78.6,"4,285",247,207,231,21.4,734
Nebraska - Total,"4,922","3,811","3,576","3,658",74.3,"18,377","1,394","1,149","1,264",25.7,"4,250"
Nebraska - State,753,467,467,467,62,"2,313",291,281,286,38,982
"Nebraska - Local, total","4,169","3,344","3,109","3,191",76.5,"16,064","1,103",868,978,23.5,"3,269"
Nebraska - Counties,"1,470","1,047",990,"1,006",68.4,"4,351",534,418,464,31.6,"1,506"
Nebraska - Municipalities,"2,698","2,295","2,118","2,184",80.9,"11,708",569,450,514,19.1,"1,763"
Nevada - Total,"7,842","5,040","5,023","5,029",64.1,"36,171","3,525","2,576","2,813",35.9,"13,567"
Nevada - State,854,452,452,452,52.9,"3,642",403,400,402,47.1,"1,902"
"Nevada - Local, total","6,988","4,588","4,571","4,577",65.5,"32,528","3,122","2,176","2,411",34.5,"11,665"
Nevada - Counties,"5,190","3,265","3,263","3,264",62.9,"22,670","2,436","1,811","1,926",37.1,"9,633"
Nevada - Municipalities,"1,798","1,323","1,308","1,313",73,"9,857",686,365,485,27,"2,033"
New Hampshire - Total,"3,847","3,182","2,668","2,882",74.9,"15,492","1,210",820,965,25.1,"3,670"
New Hampshire - State,460,300,300,300,65.2,"1,948",164,149,160,34.8,675
"New Hampshire - Local, total","3,387","2,882","2,368","2,582",76.2,"13,543","1,046",671,805,23.8,"2,995"
New Hampshire - Counties,294,188,111,156,53.1,662,168,110,138,46.9,484
New Hampshire - Municipalities,"1,134",849,824,835,73.6,"4,917",377,262,299,26.4,"1,155"
New Jersey - Total,"33,230","26,167","25,028","25,555",76.9,"214,464","11,414","5,414","7,675",23.1,"28,687"
New Jersey - State,"4,019","2,744","2,744","2,744",68.3,"24,182","1,301","1,255","1,275",31.7,"6,354"
"New Jersey - Local, total","29,211","23,423","22,284","22,811",78.1,"190,282","10,113","4,159","6,400",21.9,"22,333"
New Jersey - Counties,"3,604","2,798","2,758","2,783",77.2,"19,895",874,777,821,22.8,"3,641"
New Jersey - Municipalities,"14,659","11,872","11,131","11,501",78.5,"97,328","5,489","1,865","3,158",21.5,"10,556"
New Mexico - Total,"5,977","4,403","4,383","4,391",73.5,"22,422","1,802","1,461","1,586",26.5,"5,455"
New Mexico - State,650,504,504,504,77.5,"2,092",146,146,146,22.5,383
"New Mexico - Local, total","5,327","3,899","3,879","3,887",73,"20,330","1,656","1,315","1,440",27,"5,072"
New Mexico - Counties,"1,676","1,222","1,216","1,222",72.9,"5,535",487,435,454,27.1,"1,340"
New Mexico - Municipalities,"3,651","2,677","2,663","2,665",73,"14,800","1,169",880,986,27,"3,736"
New York - Total,"85,244","76,108","71,167","73,024",85.7,"542,190","14,599","10,368","12,220",14.3,"61,737"
New York - State,"5,967","4,469","4,469","4,469",74.9,"43,342","1,545","1,353","1,498",25.1,"6,699"
"New York - Local, total","79,277","71,639","66,698","68,555",86.5,"498,848","13,054","9,015","10,722",13.5,"55,038"
New York - Counties,"12,388","8,954","8,417","8,679",70.1,"67,480","4,327","3,037","3,709",29.9,"16,090"
New York - Municipalities,"62,045","58,435","54,832","56,082",90.4,"404,274","7,079","5,229","5,963",9.6,"34,723"
North Carolina - Total,"27,696","23,057","22,035","22,437",81,"90,918","5,758","4,977","5,259",19,"17,456"
North Carolina - State,"3,669","2,486","2,486","2,486",67.8,"12,080","1,227","1,174","1,183",32.2,"4,418"
"North Carolina - Local, total","24,027","20,571","19,549","19,951",83,"78,838","4,531","3,803","4,076",17,"13,038"
North Carolina - Counties,"9,120","7,768","7,315","7,500",82.2,"27,111","1,734","1,544","1,620",17.8,"5,018"
North Carolina - Municipalities,"14,907","12,803","12,234","12,451",83.5,"51,727","2,797","2,259","2,456",16.5,"8,025"
North Dakota - Total,"1,606","1,377","1,306","1,322",82.3,"5,769",299,272,284,17.7,886
North Dakota - State,198,148,148,148,74.7,737,52,47,50,25.3,171
"North Dakota - Local, total","1,408","1,229","1,158","1,174",83.4,"5,032",247,225,234,16.6,715
North Dakota - Counties,594,507,482,487,82,"1,829",114,105,107,18,302
North Dakota - Municipalities,814,722,676,687,84.4,"3,200",133,120,127,15.6,411
Ohio - Total,"31,057","24,651","22,064","23,195",74.7,"120,574","9,417","7,001","7,862",25.3,"28,958"
Ohio - State,"2,614","1,433","1,433","1,433",54.8,"8,284","1,181","1,173","1,181",45.2,"4,892"
"Ohio - Local, total","28,443","23,218","20,631","21,762",76.5,"112,291","8,236","5,828","6,681",23.5,"24,065"
Ohio - Counties,"7,362","4,770","4,573","4,665",63.4,"20,828","2,820","2,609","2,697",36.6,"9,739"
Ohio - Municipalities,"19,163","16,490","14,561","15,413",80.4,"83,591","5,133","3,010","3,750",19.6,"13,565"
Oklahoma - Total,"11,000","8,149","7,706","7,866",71.5,"34,925","3,496","2,921","3,134",28.5,"9,244"
Oklahoma - State,"1,828",972,969,970,53.1,"5,287",896,826,858,46.9,"3,019"
"Oklahoma - Local, total","9,172","7,177","6,737","6,896",75.2,"29,638","2,600","2,095","2,276",24.8,"6,224"
Oklahoma - Counties,"2,438","1,643","1,511","1,567",64.3,"4,446",933,825,871,35.7,"2,088"
Oklahoma - Municipalities,"6,734","5,534","5,226","5,329",79.1,"25,198","1,667","1,270","1,405",20.9,"4,139"
Oregon - Total,"8,979","6,090","5,912","5,971",66.5,"37,162","3,189","2,817","3,008",33.5,"13,961"
Oregon - State,"1,359",702,672,693,51,"3,921",672,658,666,49,"2,813"
"Oregon - Local, total","7,620","5,388","5,240","5,278",69.3,"33,241","2,517","2,159","2,342",30.7,"11,148"
Oregon - Counties,"2,790","1,758","1,692","1,708",61.2,"10,025","1,162",966,"1,082",38.8,"5,104"
Oregon - Municipalities,"4,830","3,630","3,548","3,570",73.9,"23,213","1,355","1,193","1,260",26.1,"6,047"
Pennsylvania - Total,"32,659","28,962","24,789","26,705",81.8,"155,133","9,184","4,499","5,954",18.2,"23,902"
Pennsylvania - State,"6,485","5,081","5,074","5,079",78.3,"30,703","1,566","1,337","1,406",21.7,"8,753"
"Pennsylvania - Local, total","26,174","23,881","19,715","21,626",82.6,"124,429","7,618","3,162","4,548",17.4,"15,150"
Pennsylvania - Counties,"2,884","1,797","1,533","1,664",57.7,"6,434","1,337","1,140","1,220",42.3,"4,661"
Pennsylvania - Municipalities,"16,636","15,835","12,848","14,156",85.1,"81,639","4,772","1,499","2,480",14.9,"7,782"
Rhode Island - Total,"3,068","2,436","2,420","2,425",79,"14,744",884,546,643,21,"2,436"
Rhode Island - State,346,262,262,262,75.7,"1,878",85,83,84,24.3,460
"Rhode Island - Local, total","2,722","2,174","2,158","2,163",79.5,"12,866",799,463,559,20.5,"1,976"
Rhode Island - Municipalities,"1,439","1,184","1,177","1,179",81.9,"7,145",378,200,260,18.1,923
South Carolina - Total,"13,866","11,233","10,880","11,052",79.7,"38,845","3,104","2,624","2,814",20.3,"8,375"
South Carolina - State,"1,965","1,280","1,271","1,278",65,"4,723",688,684,687,35,"2,178"
"South Carolina - Local, total","11,901","9,953","9,609","9,774",82.1,"34,122","2,416","1,940","2,127",17.9,"6,197"
South Carolina - Counties,"6,049","5,019","4,790","4,913",81.2,"17,136","1,312","1,041","1,136",18.8,"3,499"
South Carolina - Municipalities,"5,852","4,934","4,819","4,861",83.1,"16,982","1,104",899,991,16.9,"2,700"
South Dakota - Total,"1,955","1,585","1,484","1,525",78,"5,966",533,383,430,22,"1,290"
South Dakota - State,331,198,197,198,59.8,834,137,127,133,40.2,377
"South Dakota - Local, total","1,624","1,387","1,287","1,327",81.7,"5,132",396,256,297,18.3,913
South Dakota - Counties,631,521,471,497,78.8,"1,780",182,109,134,21.2,378
South Dakota - Municipalities,993,865,816,830,83.6,"3,352",214,147,163,16.4,533
Tennessee - Total,"20,208","16,333","15,772","16,018",79.3,"62,213","4,762","3,591","4,190",20.7,"12,190"
Tennessee - State,"1,542","1,067","1,067","1,067",69.2,"5,231",476,471,475,30.8,"1,548"
"Tennessee - Local, total","18,666","15,266","14,705","14,951",80.1,"56,982","4,286","3,120","3,715",19.9,"10,643"
Tennessee - Counties,"6,746","5,404","5,164","5,284",78.3,"17,534","1,623","1,299","1,462",21.7,"3,890"
Tennessee - Municipalities,"11,920","9,862","9,541","9,667",81.1,"39,447","2,663","1,821","2,253",18.9,"6,746"
Texas - Total,"73,098","54,252","53,131","53,709",73.5,"271,651","21,218","18,495","19,389",26.5,"66,831"
Texas - State,"6,579","3,455","3,455","3,455",52.5,"17,852","3,168","3,080","3,124",47.5,"10,910"
"Texas - Local, total","66,519","50,797","49,676","50,254",75.5,"253,800","18,050","15,415","16,265",24.5,"55,921"
Texas - Counties,"19,606","13,381","12,867","13,168",67.2,"52,380","6,591","6,248","6,438",32.8,"23,490"
Texas - Municipalities,"46,913","37,416","36,809","37,086",79.1,"201,415","11,459","9,167","9,827",20.9,"32,427"
Utah - Total,"6,446","4,482","4,267","4,319",67,"19,246","3,025","1,499","2,127",33,"6,342"
Utah - State,820,417,417,417,50.9,"1,889",426,390,403,49.1,"1,387"
"Utah - Local, total","5,626","4,065","3,850","3,902",69.4,"17,358","2,599","1,109","1,724",30.6,"4,954"
Utah - Counties,"2,001","1,338","1,272","1,292",64.6,"5,230",876,399,709,35.4,"1,755"
Utah - Municipalities,"3,607","2,709","2,560","2,592",71.9,"12,032","1,723",710,"1,015",28.1,"3,194"
Vermont - Total,"1,539","1,102",965,"1,017",66.1,"5,131",634,492,522,33.9,"2,075"
Vermont - State,629,315,309,310,49.3,"1,775",354,310,319,50.7,"1,313"
"Vermont - Local, total",910,787,656,707,77.7,"3,356",280,182,203,22.3,762
Vermont - Counties,7,0,0,0,0,0,7,6,7,100,22
Vermont - Municipalities,409,325,297,307,75.1,"1,543",150,90,102,24.9,402
Virginia - Total,"21,785","17,306","16,919","17,113",78.6,"81,470","5,230","4,164","4,672",21.4,"16,478"
Virginia - State,"3,048","2,259","2,252","2,257",74,"11,445",860,712,791,26,"2,861"
"Virginia - Local, total","18,737","15,047","14,667","14,856",79.3,"70,025","4,370","3,452","3,881",20.7,"13,617"
Virginia - Counties,"9,419","7,561","7,321","7,441",79,"37,129","2,223","1,748","1,978",21,"7,455"
Virginia - Municipalities,"9,269","7,436","7,302","7,366",79.5,"32,679","2,147","1,704","1,903",20.5,"6,160"
Washington - Total,"14,119","10,127","9,974","10,022",71,"75,047","4,236","3,972","4,097",29,"21,231"
Washington - State,"2,198",857,830,843,38.4,"5,400","1,381","1,330","1,355",61.6,"7,139"
"Washington - Local, total","11,921","9,270","9,144","9,179",77,"69,647","2,855","2,642","2,742",23,"14,091"
Washington - Counties,"4,106","2,966","2,939","2,944",71.7,"22,080","1,212","1,132","1,162",28.3,"6,198"
Washington - Municipalities,"7,815","6,304","6,205","6,235",79.8,"47,562","1,643","1,510","1,580",20.2,"7,885"
West Virginia - Total,"3,970","3,284","3,053","3,130",78.8,"11,914",964,764,840,21.2,"2,017"
West Virginia - State,"1,043",626,626,626,60,"3,115",434,412,417,40,"1,069"
"West Virginia - Local, total","2,927","2,658","2,427","2,504",85.5,"8,800",530,352,423,14.5,948
West Virginia - Counties,"1,188","1,010",986,993,83.6,"3,424",208,180,195,16.4,452
West Virginia - Municipalities,"1,739","1,648","1,441","1,511",86.9,"5,381",322,172,228,13.1,493
Wisconsin - Total,"15,771","12,918","11,770","12,088",76.6,"64,851","4,972","3,173","3,683",23.4,"13,659"
Wisconsin - State,757,548,542,548,72.4,"2,934",217,196,209,27.6,864
"Wisconsin - Local, total","15,014","12,370","11,228","11,540",76.9,"61,917","4,755","2,977","3,474",23.1,"12,796"
Wisconsin - Counties,"4,956","3,618","3,401","3,486",70.3,"17,956","1,619","1,400","1,470",29.7,"6,220"
Wisconsin - Municipalities,"9,782","8,361","7,608","7,809",79.8,"42,862","3,030","1,555","1,973",20.2,"6,474"
Wyoming - Total,"2,006","1,444","1,421","1,429",71.2,"6,653",629,549,577,28.8,"2,191"
Wyoming - State,291,194,194,194,66.7,845,97,97,97,33.3,528
"Wyoming - Local, total","1,715","1,250","1,227","1,235",72,"5,808",532,452,480,28,"1,663"
Wyoming - Counties,716,509,506,507,70.8,"2,326",231,200,209,29.2,712
Wyoming - Municipalities,999,741,721,728,72.9,"3,485",301,252,271,27.1,950
Note: March payroll data may not sum due to rounding. For the same reason these data may not sum to equal police protection March payrolls in table 6. ,,,,,,,,,,,
