Delaware,"5,697","5,590","5,653","25,962","4,610","1,014","1,003","1,012","6,521","6,475","1,788","1,732","1,762","8,079","4,603","2,895","2,855","2,879","11,362","3,960"
Florida,"50,802","49,249","49,820","174,905","3,507","4,689","4,110","4,242","16,253","3,798","19,588","18,860","19,222","76,768","4,006","26,525","26,279","26,356","81,884","3,103"
Georgia,"23,896","23,518","23,722","71,453","2,999","3,043","2,986","3,021","10,162","3,373","3,686","3,670","3,677","16,071","4,366","17,167","16,862","17,024","45,220","2,635"
Hawaii,"4,776","4,707","4,731","20,539","4,324",0,0,0,0,-,"2,505","2,447","2,467","10,754","4,338","2,271","2,260","2,264","9,785","4,310"
Idaho,"3,025","2,896","2,944","13,630","4,620",490,455,462,"2,157","4,691",515,455,473,"3,790","7,973","2,020","1,986","2,009","7,683","3,835"
Illinois,"17,189","17,098","17,140","109,007","6,358","3,385","3,362","3,373","23,685","7,021","2,645","2,580","2,609","22,687","8,715","11,159","11,156","11,158","62,635","5,613"
Indiana,"9,575","9,517","9,550","36,920","3,869","1,886","1,885","1,886","7,919","4,200","1,451","1,396","1,427","9,532","6,763","6,238","6,236","6,237","19,469","3,122"
Iowa,"6,252","5,912","6,126","31,465","5,164",954,936,942,"5,363","5,708","2,245","2,112","2,195","11,742","5,405","3,053","2,864","2,989","14,360","4,808"
Kansas,"6,524","6,345","6,423","23,367","3,645","1,083","1,023","1,052","4,499","4,310","2,142","2,040","2,079","8,823","4,264","3,299","3,282","3,292","10,045","3,053"
Kentucky,"12,484","12,294","12,405","40,929","3,307","2,392","2,386","2,390","9,483","3,971","5,757","5,579","5,681","20,025","3,542","4,335","4,329","4,334","11,421","2,636"
Louisiana,"9,900","9,661","9,833","41,361","4,239","1,775","1,711","1,749","9,401","5,408","1,722","1,670","1,688","7,388","4,393","6,403","6,280","6,396","24,572","3,879"
Maine,"2,445","2,292","2,365","11,226","4,763",524,522,523,"2,676","5,117",751,636,688,"3,862","5,713","1,170","1,134","1,154","4,688","4,067"
Maryland,"19,876","19,004","19,712","90,999","4,679","2,340","2,306","2,334","12,010","5,169","5,182","4,710","5,082","27,125","5,517","12,354","11,988","12,296","51,864","4,255"
Massachusetts,"23,950","23,318","23,521","132,309","5,587","2,924","2,910","2,913","26,128","8,958","9,180","8,709","8,864","48,503","5,390","11,846","11,699","11,744","57,678","4,896"
Michigan,"17,279","16,988","17,203","90,073","5,233","2,335","2,276","2,320","13,668","5,907","1,443","1,384","1,419","9,803","6,954","13,501","13,328","13,464","66,602","4,939"
Minnesota,"8,929","8,249","8,738","41,109","4,733","1,009",972,994,"4,884","4,940","3,675","3,166","3,522","17,992","5,188","4,245","4,111","4,222","18,233","4,334"
Mississippi,"5,159","5,051","5,114","16,322","3,201","1,197","1,197","1,197","3,911","3,268",740,732,734,"4,250","5,788","3,222","3,122","3,183","8,161","2,568"
Missouri,"18,950","18,362","18,714","56,506","3,037","2,511","2,378","2,472","9,742","4,034","4,255","3,938","4,137","15,352","3,784","12,184","12,046","12,105","31,412","2,596"
Montana,"2,400","2,257","2,334","10,139","4,362",479,448,464,"2,199","4,738",751,662,710,"3,101","4,429","1,170","1,147","1,160","4,839","4,176"
Nebraska,"4,421","4,291","4,351","16,499","3,808",758,748,753,"3,294","4,390",764,722,737,"3,555","4,865","2,899","2,821","2,861","9,650","3,383"
Nevada,"5,098","5,032","5,050","25,162","4,962",855,852,854,"5,544","6,498",734,722,724,"4,619","6,366","3,509","3,458","3,472","14,999","4,290"
New Hampshire,"2,491","2,382","2,443","11,219","4,626",464,449,460,"2,623","5,786",892,879,886,"3,595","4,055","1,135","1,054","1,097","5,001","4,608"
New Jersey,"26,315","26,033","26,177","166,408","6,372","4,045","3,999","4,019","30,536","7,611","13,237","13,013","13,130","81,526","6,235","9,033","9,021","9,028","54,346","6,021"
New Mexico,"7,542","7,397","7,480","28,422","3,808",650,650,650,"2,475","3,807","3,244","3,131","3,191","13,697","4,320","3,648","3,616","3,639","12,250","3,366"
New York,"55,013","53,916","54,665","344,626","6,325","6,014","5,822","5,967","50,041","8,539","19,207","18,644","19,050","132,490","6,989","29,792","29,450","29,648","162,095","5,467"
North Carolina,"31,825","31,091","31,143","111,876","3,581","3,713","3,660","3,669","16,498","4,494","7,183","6,695","6,730","31,707","4,680","20,929","20,736","20,744","63,671","3,065"
North Dakota,"1,653","1,533","1,581","6,734","4,250",200,195,198,908,"4,616",598,556,566,"2,834","5,041",855,782,817,"2,992","3,595"
Ohio,"19,201","18,629","18,884","89,731","4,740","2,614","2,606","2,614","13,176","5,046","3,342","2,805","3,031","17,813","5,875","13,245","13,218","13,239","58,742","4,438"
Oklahoma,"9,335","9,105","9,208","36,416","3,964","1,868","1,795","1,828","8,306","4,586","2,693","2,591","2,633","11,419","4,358","4,774","4,719","4,747","16,691","3,511"
Oregon,"9,544","9,224","9,386","43,208","4,588","1,374","1,330","1,359","6,734","4,982","3,030","2,860","2,949","14,043","4,763","5,140","5,034","5,078","22,431","4,384"
Pennsylvania,"28,617","27,631","28,023","142,536","5,048","6,647","6,411","6,485","39,456","6,052","2,963","2,959","2,960","21,841","7,380","19,007","18,261","18,578","81,239","4,318"
Rhode Island,"3,068","3,051","3,062","19,177","6,271",347,345,346,"2,338","6,768","1,151","1,136","1,146","6,711","5,871","1,570","1,570","1,570","10,128","6,451"
South Carolina,"11,184","11,094","11,139","33,628","3,018","1,968","1,955","1,965","6,901","3,515",790,774,783,"3,767","4,832","8,426","8,365","8,391","22,960","2,734"
South Dakota,"1,891","1,747","1,823","6,633","3,681",335,324,331,"1,211","3,680",677,574,625,"2,669","4,407",879,849,867,"2,753","3,191"
Tennessee,"10,951","10,860","10,916","40,002","3,667","1,543","1,538","1,542","6,778","4,397","2,481","2,446","2,457","12,897","5,253","6,927","6,876","6,917","20,327","2,940"
Texas,"53,431","52,600","53,036","177,735","3,351","6,623","6,535","6,579","28,762","4,386","5,629","5,508","5,605","28,317","5,044","41,179","40,557","40,852","120,656","2,954"
Utah,"5,640","5,289","5,441","21,229","3,924",843,807,820,"3,276","4,017","1,646","1,547","1,613","7,158","4,453","3,151","2,935","3,008","10,795","3,620"
Vermont,"2,475","2,399","2,414","10,430","4,330",669,619,629,"3,089","4,946",699,678,682,"2,918","4,287","1,107","1,102","1,103","4,423","4,011"
Virginia,"20,909","20,053","20,428","76,070","3,728","3,119","2,964","3,048","14,306","4,733","3,959","3,578","3,670","17,646","4,796","13,831","13,511","13,710","44,118","3,225"
Washington,"12,892","12,517","12,642","57,182","4,510","2,238","2,160","2,198","12,539","5,720","1,971","1,892","1,919","10,801","5,554","8,683","8,465","8,525","33,842","3,968"
West Virginia,"6,055","5,989","6,013","20,115","3,344","1,060","1,038","1,043","4,184","4,018","1,577","1,539","1,554","7,057","4,542","3,418","3,412","3,416","8,874","2,599"
Wisconsin,"13,021","12,079","12,613","57,776","4,549",765,738,757,"3,797","5,055","2,314","2,053","2,215","13,625","6,247","9,942","9,288","9,641","40,354","4,133"
Wyoming,"2,242","2,194","2,219","9,407","4,217",291,291,291,"1,373","4,718",572,528,551,"2,994","5,390","1,379","1,375","1,377","5,040","3,660"
Note: These data are based on a summation of responses from individual state agencies. Some agency data may be for a prior reporting period.,,,,,,,,,,,,,,,,,,,,
