New Mexico - Counties,-,1560771,419404,26.9,173056,41.3,29840,7.1,216508,51.6
New Mexico - Municipalities,-,2746794,385614,14,358135,92.9,23338,6.1,4141,1.1
New York - Total,19573,302505025,19390858,6.4,9284057,47.9,4335060,22.4,5771741,29.8
New York - State,-,123834187,6498852,5.2,797377,12.3,2895264,44.6,2806211,43.2
"New York - Local, total",-,178670838,12892006,7.2,8486680,65.8,1439796,11.2,2965530,23
New York - Counties,-,23520914,3768579,16,1784776,47.4,521476,13.8,1462327,38.8
New York - Municipalities,-,108764252,8456994,7.8,6171492,73,783173,9.3,1502329,17.8
North Carolina - Total,9749,83969807,5743375,6.8,2713236,47.2,942576,16.4,2087563,36.3
North Carolina - State,-,39909511,2655475,6.7,319692,12,818057,30.8,1517726,57.2
"North Carolina - Local, total",-,44060296,3087900,7,2393544,77.5,124519,4,569837,18.5
North Carolina - Counties,-,26958628,1727206,6.4,1054119,61,103693,6,569394,33
North Carolina - Municipalities,-,10238750,1360344,13.3,1339075,98.4,20826,1.5,443,0
North Dakota - Total,701,8001295,377134,4.7,153168,40.6,82704,21.9,141262,37.5
North Dakota - State,-,4696467,191060,4.1,23977,12.5,64667,33.8,102416,53.6
"North Dakota - Local, total",-,3304828,186074,5.6,129191,69.4,18037,9.7,38846,20.9
North Dakota - Counties,-,602188,105661,17.5,54272,51.4,13719,13,37670,35.7
North Dakota - Municipalities,-,955180,80330,8.4,74865,93.2,4289,5.3,1176,1.5
Ohio - Total,11549,112864781,6723586,6,3227820,48,1678394,25,1817372,27
Ohio - State,-,58689369,1971628,3.4,293088,14.9,317292,16.1,1361248,69
"Ohio - Local, total",-,54175412,4751958,8.8,2934732,61.8,1361102,28.6,456124,9.6
Ohio - Counties,-,11498010,2310274,20.1,846003,36.6,1051870,45.5,412401,17.9
Ohio - Municipalities,-,12967382,2224326,17.2,1872806,84.2,307797,13.8,43723,2
Oklahoma - Total,3819,31316955,1838445,5.9,851386,46.3,368138,20,618921,33.7
Oklahoma - State,-,18461722,927191,5,156767,16.9,271341,29.3,499083,53.8
"Oklahoma - Local, total",-,12855233,911254,7.1,694619,76.2,96797,10.6,119838,13.2
Oklahoma - Counties,-,1582388,278722,17.6,108701,39,50729,18.2,119292,42.8
Oklahoma - Municipalities,-,5188173,632532,12.2,585918,92.6,46068,7.3,546,0.1
Oregon - Total,3899,43967780,2812421,6.4,1141282,40.6,596913,21.2,1074226,38.2
Oregon - State,-,25184548,1218520,4.8,154672,12.7,435649,35.8,628199,51.6
"Oregon - Local, total",-,18783232,1593901,8.5,986610,61.9,161264,10.1,446027,28
Oregon - Counties,-,3565342,899358,25.2,337315,37.5,118738,13.2,443305,49.3
Oregon - Municipalities,-,4757569,694282,14.6,649295,93.5,42526,6.1,2461,0.4
Pennsylvania - Total,12767,129181899,8429849,6.5,3262944,38.7,1843188,21.9,3323717,39.4
Pennsylvania - State,-,68292812,3418680,5,889546,26,551331,16.1,1977803,57.9
"Pennsylvania - Local, total",-,60889087,5011169,8.2,2373398,47.4,1291857,25.8,1345914,26.9
Pennsylvania - Counties,-,10183747,2245784,22.1,257949,11.5,918137,40.9,1069698,47.6
Pennsylvania - Municipalities,-,11644701,1961800,16.8,1344192,68.5,341392,17.4,276216,14.1
Rhode Island - Total,1055,11450014,697509,6.1,360061,51.6,127997,18.4,209451,30
Rhode Island - State,-,7195293,373426,5.2,72379,19.4,108940,29.2,192107,51.4
"Rhode Island - Local, total",-,4254721,324083,7.6,287682,88.8,19057,5.9,17344,5.4
Rhode Island - Municipalities,-,2244123,208904,9.3,179591,86,11969,5.7,17344,8.3
South Carolina - Total,4717,41499897,2026718,4.9,1061209,52.4,289799,14.3,675710,33.3
South Carolina - State,-,22356425,701453,3.1,152879,21.8,66019,9.4,482555,68.8
"South Carolina - Local, total",-,19143472,1325265,6.9,908330,68.5,223780,16.9,193155,14.6
South Carolina - Counties,-,3954129,873060,22.1,492074,56.4,189634,21.7,191352,21.9
South Carolina - Municipalities,-,2975575,452205,15.2,416256,92.1,34146,7.6,1803,0.4
South Dakota - Total,834,7012056,411596,5.9,169379,41.2,77543,18.8,164674,40
South Dakota - State,-,3751758,195524,5.2,33785,17.3,46512,23.8,115227,58.9
"South Dakota - Local, total",-,3260298,216072,6.6,135594,62.8,31031,14.4,49447,22.9
South Dakota - Counties,-,461414,125489,27.2,47428,37.8,29133,23.2,48928,39
South Dakota - Municipalities,-,1174571,90581,7.7,88166,97.3,1896,2.1,519,0.6
Tennessee - Total,6454,55663532,3259806,5.9,1628796,50,621765,19.1,1009245,31
Tennessee - State,-,24210371,1046030,4.3,177445,17,276910,26.5,591675,56.6
"Tennessee - Local, total",-,31453161,2213776,7,1451351,65.6,344855,15.6,417570,18.9
Tennessee - Counties,-,11899398,1077190,9.1,481525,44.7,242817,22.5,352848,32.8
Tennessee - Municipalities,-,17056552,1136586,6.7,969826,85.3,102038,9,64722,5.7
Texas - Total,26084,218287685,14374707,6.6,6530808,45.4,2578404,17.9,5265495,36.6
Texas - State,-,95737473,4752530,5,824913,17.4,671540,14.1,3256077,68.5
"Texas - Local, total",-,122550212,9622177,7.9,5705895,59.3,1906864,19.8,2009418,20.9
Texas - Counties,-,19263344,4941971,25.7,1424179,28.8,1552674,31.4,1965118,39.8
Texas - Municipalities,-,36390280,4668658,12.8,4270168,91.5,354190,7.6,44300,0.9
Utah - Total,2853,25852787,1530746,5.9,670624,43.8,327344,21.4,532778,34.8
Utah - State,-,14322297,625944,4.4,147441,23.6,164135,26.2,314368,50.2
"Utah - Local, total",-,11530490,904802,7.8,523183,57.8,163209,18,218410,24.1
Utah - Counties,-,1895043,495235,26.1,170738,34.5,106154,21.4,218343,44.1
Utah - Municipalities,-,3045971,409567,13.4,352445,86.1,57055,13.9,67,0
Vermont - Total,626,7089172,390213,5.5,192171,49.2,64398,16.5,133644,34.2
Vermont - State,-,4461975,287522,6.4,96659,33.6,57590,20,133273,46.4
"Vermont - Local, total",-,2627197,102691,3.9,95512,93,6808,6.6,371,0.4
Vermont - Counties,-,20781,19279,92.8,15586,80.8,3433,17.8,260,1.3
Vermont - Municipalities,-,367700,35585,9.7,33631,94.5,1843,5.2,111,0.3
Virginia - Total,8185,71329308,5122694,7.2,2083381,40.7,855653,16.7,2183660,42.6
Virginia - State,-,35106134,1928763,5.5,319905,16.6,417990,21.7,1190868,61.7
"Virginia - Local, total",-,36223174,3193931,8.8,1763476,55.2,437663,13.7,992792,31.1
Virginia - Counties,-,20061697,1575538,7.9,960557,61,254270,16.1,360711,22.9
Virginia - Municipalities,-,12696905,1338718,10.5,802919,60,183393,13.7,352406,26.3
Washington - Total,6897,74924941,4218570,5.6,1753045,41.6,940868,22.3,1524657,36.1
Washington - State,-,35720248,1515195,4.2,358476,23.7,225240,14.9,931479,61.5
"Washington - Local, total",-,39204693,2703375,6.9,1394569,51.6,715628,26.5,593178,21.9
Washington - Counties,-,6882126,1587420,23.1,494871,31.2,557622,35.1,534927,33.7
Washington - Municipalities,-,8696421,1115614,12.8,899357,80.6,158006,14.2,58251,5.2
West Virginia - Total,1857,16483223,928844,5.6,364352,39.2,230717,24.8,333775,35.9
West Virginia - State,-,10604884,532341,5,81483,15.3,168165,31.6,282693,53.1
"West Virginia - Local, total",-,5878339,396503,6.7,282869,71.3,62552,15.8,51082,12.9
West Virginia - Counties,-,924545,257240,27.8,151376,58.8,54868,21.3,50996,19.8
West Virginia - Municipalities,-,1227262,139263,11.3,131493,94.4,7684,5.5,86,0.1
Wisconsin - Total,5720,55630720,3881840,7,1783800,46,610020,15.7,1488020,38.3
Wisconsin - State,-,27698463,1405790,5.1,138174,9.8,289941,20.6,977675,69.5
"Wisconsin - Local, total",-,27932257,2476050,8.9,1645626,66.5,320079,12.9,510345,20.6
Wisconsin - Counties,-,6458122,1290385,20,532206,41.2,253908,19.7,504271,39.1
Wisconsin - Municipalities,-,7518802,1146130,15.2,1081181,94.3,58878,5.1,6071,0.5
Wyoming - Total,576,9098984,556813,6.1,211859,38,129326,23.2,215628,38.7
Wyoming - State,-,4436050,271038,6.1,39708,14.7,84589,31.2,146741,54.1
"Wyoming - Local, total",-,4662934,285775,6.1,172151,60.2,44737,15.7,68887,24.1
Wyoming - Counties,-,1143169,175874,15.4,73153,41.6,35216,20,67505,38.4
Wyoming - Municipalities,-,853927,108823,12.7,98991,91,9521,8.7,311,0.3
"Notes: Population figures are from the Bureau of the Census, Table 1. Annual Estimates of the Resident Population for the United
States, Regions, States, and Puerto Rico: April 1, 2010 to July 1, 2017 (NST-EST2019-01), December 2019. Justice system expenditure of independent school districts (primarily for special police forces) are not available.",,,,,,,,,,
"a/ Total direct expenditures include outlays of states and all types of local governments including independent school districts and special districts , which are not displayed separately.   The ""Local, total"" lines, which include these districts, will not equal the sum of the ""Counties"" and ""Municipalities"" lines.",,,,,,,,,,
