Alabama - Total,"2,179,631","2,179,631","2,116,638","62,993",-,"1,129,635","1,129,635","1,099,375","30,260",-,"338,459","338,459","334,467","3,992",-,"711,537","711,537","682,796","28,741",-
Alabama - State,"866,374","829,157","804,950","24,207","37,217","119,458","115,031","103,233","11,798","4,427","202,385","199,271","197,484","1,787","3,114","544,531","514,855","504,233","10,622","29,676"
"Alabama - Local, total","1,350,975","1,350,474","1,311,688","38,786",501,"1,014,606","1,014,604","996,142","18,462",2,"139,678","139,188","136,983","2,205",490,"196,691","196,682","178,563","18,119",9
Alabama - Counties,"608,094","599,459","573,416","26,043","8,635","351,849","343,280","337,141","6,139","8,569","76,908","76,903","74,799","2,104",5,"179,337","179,276","161,476","17,800",61
Alabama - Municipalities,"752,892","751,015","738,272","12,743","1,877","671,999","671,324","659,001","12,323",675,"62,987","62,285","62,184",101,702,"17,906","17,406","17,087",319,500
Alaska - Total,"924,120","924,120","886,532","37,588",-,"342,463","342,463","326,171","16,292",-,"264,673","264,673","258,984","5,689",-,"316,984","316,984","301,377","15,607",-
Alaska - State,"695,955","669,817","646,925","22,892","26,138","146,284","120,605","118,993","1,612","25,679","237,025","236,566","230,879","5,687",459,"312,646","312,646","297,053","15,593",0
"Alaska - Local, total","254,303","254,303","239,607","14,696",0,"221,858","221,858","207,178","14,680",0,"28,107","28,107","28,105",2,0,"4,338","4,338","4,324",14,0
Alaska - Boroughs,"31,112","31,112","30,849",263,0,"17,499","17,499","17,238",261,0,"13,613","13,613","13,611",2,0,0,0,0,0,0
Alaska - Municipalities,"223,191","223,191","208,758","14,433",0,"204,359","204,359","189,940","14,419",0,"14,494","14,494","14,494",0,0,"4,338","4,338","4,324",14,0
Arizona - Total,"4,579,598","4,579,598","4,378,687","200,911",-,"2,061,378","2,061,378","1,965,745","95,633",-,"973,740","973,740","944,335","29,405",-,"1,544,480","1,544,480","1,468,607","75,873",-
Arizona - State,"1,387,700","1,294,495","1,242,915","51,580","93,205","240,861","229,066","208,274","20,792","11,795","218,908","177,721","174,080","3,641","41,187","927,931","887,708","860,561","27,147","40,223"
"Arizona - Local, total","3,285,182","3,285,103","3,135,772","149,331",79,"1,832,356","1,832,312","1,757,471","74,841",44,"796,019","796,019","770,255","25,764",0,"656,807","656,772","608,046","48,726",35
Arizona - Counties,"1,676,221","1,674,906","1,567,876","107,030","1,315","412,663","411,348","377,068","34,280","1,315","645,159","645,159","621,135","24,024",0,"618,399","618,399","569,673","48,726",0
Arizona - Municipalities,"1,632,280","1,610,197","1,567,896","42,301","22,083","1,426,703","1,420,964","1,380,403","40,561","5,739","150,860","150,860","149,120","1,740",0,"54,717","38,373","38,373",0,"16,344"
Arkansas - Total,"1,311,984","1,311,984","1,281,926","30,058",-,"597,513","597,513","583,799","13,714",-,"197,424","197,424","195,617","1,807",-,"517,047","517,047","502,510","14,537",-
Arkansas - State,"604,652","598,852","598,852",0,"5,800","112,264","111,890","111,890",0,374,"117,040","114,618","114,618",0,"2,422","375,348","372,344","372,344",0,"3,004"
"Arkansas - Local, total","713,899","713,132","683,074","30,058",767,"485,623","485,623","471,909","13,714",0,"83,573","82,806","80,999","1,807",767,"144,703","144,703","130,166","14,537",0
Arkansas - Counties,"327,345","327,318","308,607","18,711",27,"134,906","134,906","132,416","2,490",0,"51,547","51,520","49,836","1,684",27,"140,892","140,892","126,355","14,537",0
Arkansas -Municipalities,"392,204","385,814","374,467","11,347","6,390","352,123","350,717","339,493","11,224","1,406","33,341","31,286","31,163",123,"2,055","6,740","3,811","3,811",0,"2,929"
California - Total,"36,713,914","36,713,914","34,663,402","2,050,512",-,"14,888,729","14,888,729","14,546,021","342,708",-,"8,134,081","8,134,081","7,378,019","756,062",-,"13,691,104","13,691,104","12,739,362","951,742",-
California - State,"14,537,336","14,201,349","12,751,880","1,449,469","335,987","1,542,994","1,528,711","1,488,359","40,352","14,283","4,240,967","4,178,931","3,556,508","622,423","62,036","8,753,375","8,493,707","7,707,013","786,694","259,668"
"California - Local, total","23,158,021","22,512,565","21,911,522","601,043","645,456","13,360,018","13,360,018","13,057,662","302,356",0,"4,600,606","3,955,150","3,821,511","133,639","645,456","5,197,397","5,197,397","5,032,349","165,048",0
California - Counties,"13,606,745","12,961,289","12,593,192","368,097","645,456","4,362,176","4,362,176","4,288,658","73,518",0,"4,204,359","3,558,903","3,428,946","129,957","645,456","5,040,210","5,040,210","4,875,588","164,622",0
California - Municipalities,"10,050,328","9,516,985","9,284,552","232,433","533,343","9,495,475","8,963,551","8,735,226","228,325","531,924","397,411","396,247","392,565","3,682","1,164","157,442","157,187","156,761",426,255
Colorado - Total,"3,563,321","3,563,321","3,338,826","224,495",-,"1,557,466","1,557,466","1,500,817","56,649",-,"724,754","724,754","591,453","133,301",-,"1,281,101","1,281,101","1,246,556","34,545",-
Colorado - State,"1,637,005","1,479,806","1,316,231","163,575","157,199","141,659","134,413","128,662","5,751","7,246","475,553","472,539","340,440","132,099","3,014","1,019,793","872,854","847,129","25,725","146,939"
"Colorado - Local, total","2,083,524","2,083,515","2,022,595","60,920",9,"1,423,062","1,423,053","1,372,155","50,898",9,"252,215","252,215","251,013","1,202",0,"408,247","408,247","399,427","8,820",0
Colorado - Counties,"840,863","837,214","801,926","35,288","3,649","439,466","438,751","413,339","25,412",715,"136,867","134,014","132,958","1,056","2,853","264,530","264,449","255,629","8,820",81
Colorado - Municipalities,"1,269,109","1,243,706","1,218,217","25,489","25,403","1,006,842","981,707","956,364","25,343","25,135","118,299","118,201","118,055",146,98,"143,968","143,798","143,798",0,170
Connecticut - Total,"2,432,823","2,432,823","2,367,953","64,870",-,"1,106,317","1,106,317","1,058,171","48,146",-,"642,317","642,317","634,099","8,218",-,"684,189","684,189","675,683","8,506",-
Connecticut - State,"1,624,530","1,489,002","1,468,303","20,699","135,528","259,184","208,263","203,479","4,784","50,921","678,932","596,550","589,141","7,409","82,382","686,414","684,189","675,683","8,506","2,225"
"Connecticut - Local, total","946,581","943,821","899,650","44,171","2,760","900,814","898,054","854,692","43,362","2,760","45,767","45,767","44,958",809,0,0,0,0,0,0
Connecticut - Municipalities,"491,468","491,468","459,002","32,466",0,"470,097","470,097","437,631","32,466",0,"21,371","21,371","21,371",0,0,0,0,0,0,0
Delaware - Total,"785,564","785,564","771,579","13,985",-,"309,854","309,854","300,362","9,492",-,"190,664","190,664","188,778","1,886",-,"285,046","285,046","282,439","2,607",-
Delaware - State,"592,137","586,803","574,865","11,938","5,334","125,639","125,019","117,572","7,447",620,"181,452","176,738","174,854","1,884","4,714","285,046","285,046","282,439","2,607",0
"Delaware - Local, total","198,994","198,761","196,714","2,047",233,"185,068","184,835","182,790","2,045",233,"13,926","13,926","13,924",2,0,0,0,0,0,0
Delaware - Counties,"80,869","80,869","80,439",430,0,"71,016","71,016","70,586",430,0,"9,853","9,853","9,853",0,0,0,0,0,0,0
Delaware - Municipalities,"118,141","117,892","116,275","1,617",249,"114,068","113,819","112,204","1,615",249,"4,073","4,073","4,071",2,0,0,0,0,0,0
District of Columbia - Total,"912,372","912,372","846,289","66,083",-,"563,763","563,763","506,149","57,614",-,"107,951","107,951","106,712","1,239",-,"240,658","240,658","233,428","7,230",-
"District of Columbia - Local, total","912,372","912,372","846,289","66,083",0,"563,763","563,763","506,149","57,614",0,"107,951","107,951","106,712","1,239",0,"240,658","240,658","233,428","7,230",0
District of Columbia - Municipality,"912,372","912,372","846,289","66,083",0,"563,763","563,763","506,149","57,614",0,"107,951","107,951","106,712","1,239",0,"240,658","240,658","233,428","7,230",0
Florida - Total ,"13,539,225","13,539,225","13,156,647","382,578",-,"7,318,012","7,318,012","7,039,624","278,388",-,"2,155,699","2,155,699","2,100,451","55,248",-,"4,065,514","4,065,514","4,016,572","48,942",-
Florida - State,"4,438,074","3,986,665","3,929,794","56,871","451,409","532,611","529,614","486,854","42,760","2,997","1,667,419","1,219,007","1,214,331","4,676","448,412","2,238,044","2,238,044","2,228,609","9,435",0
"Florida - Local, total","9,553,398","9,552,560","9,226,853","325,707",838,"6,788,398","6,788,398","6,552,770","235,628",0,"937,530","936,692","886,120","50,572",838,"1,827,470","1,827,470","1,787,963","39,507",0
Florida - Counties,"6,142,125","6,137,663","5,915,173","222,490","4,462","3,559,342","3,558,460","3,424,751","133,709",882,"816,747","813,185","763,911","49,274","3,562","1,766,036","1,766,018","1,726,511","39,507",18
Florida - Municipalities,"3,426,195","3,413,730","3,310,522","103,208","12,465","3,240,560","3,228,771","3,126,861","101,910","11,789","123,539","123,507","122,209","1,298",32,"62,096","61,452","61,452",0,644
Georgia - Total,"5,605,777","5,605,777","5,222,015","383,762",-,"2,366,072","2,366,072","2,223,643","142,429",-,"1,141,649","1,141,649","1,126,089","15,560",-,"2,098,056","2,098,056","1,872,283","225,773",-
Georgia - State,"1,755,728","1,689,531","1,620,459","69,072","66,197","310,673","294,571","265,689","28,882","16,102","275,030","261,836","261,616",220,"13,194","1,170,025","1,133,124","1,093,154","39,970","36,901"
"Georgia - Local, total","3,916,697","3,916,246","3,601,556","314,690",451,"2,071,768","2,071,501","1,957,954","113,547",267,"879,813","879,813","864,473","15,340",0,"965,116","964,932","779,129","185,803",184
Georgia - Counties,"2,694,383","2,692,391","2,453,272","239,119","1,992","1,067,661","1,067,504","1,019,336","48,168",157,"771,327","771,327","756,859","14,468",0,"855,395","853,560","677,077","176,483","1,835"
Georgia - Municipalities,"1,233,885","1,223,855","1,148,284","75,571","10,030","1,007,020","1,003,997","938,618","65,379","3,023","108,486","108,486","107,614",872,0,"118,379","111,372","102,052","9,320","7,007"
Hawaii - Total,"843,490","843,490","820,918","22,572",-,"385,696","385,696","373,686","12,010",-,"263,498","263,498","253,497","10,001",-,"194,296","194,296","193,735",561,-
Hawaii - State,"428,617","420,454","409,534","10,920","8,163","26,925","26,925","26,531",394,0,"207,396","199,233","189,268","9,965","8,163","194,296","194,296","193,735",561,0
"Hawaii - Local, total","423,036","423,036","411,384","11,652",0,"358,771","358,771","347,155","11,616",0,"64,265","64,265","64,229",36,0,0,0,0,0,0
Hawaii - Counties,"157,063","157,063","156,022","1,041",0,"116,338","116,338","115,333","1,005",0,"40,725","40,725","40,689",36,0,0,0,0,0,0
Hawaii - Municipalities,"265,973","265,973","255,362","10,611",0,"242,433","242,433","231,822","10,611",0,"23,540","23,540","23,540",0,0,0,0,0,0,0
Idaho - Total,"1,041,153","1,041,153","1,010,939","30,214",-,"395,645","395,645","383,552","12,093",-,"190,257","190,257","185,187","5,070",-,"455,251","455,251","442,200","13,051",-
Idaho - State,"514,381","503,029","483,596","19,433","11,352","50,131","47,271","43,689","3,582","2,860","81,234","81,234","76,699","4,535",0,"383,016","374,524","363,208","11,316","8,492"
"Idaho - Local, total","538,128","538,124","527,343","10,781",4,"348,378","348,374","339,863","8,511",4,"109,023","109,023","108,488",535,0,"80,727","80,727","78,992","1,735",0
Idaho - Counties,"342,171","338,839","330,331","8,508","3,332","164,477","162,770","156,528","6,242","1,707","95,420","95,342","94,811",531,78,"82,274","80,727","78,992","1,735","1,547"
Idaho - Municipalities,"202,811","199,285","197,012","2,273","3,526","188,921","185,604","183,335","2,269","3,317","13,836","13,681","13,677",4,155,54,0,0,0,54
Illinois - Total,"8,385,590","8,385,590","8,199,025","186,565",-,"4,584,442","4,584,442","4,444,969","139,473",-,"1,695,561","1,695,561","1,684,073","11,488",-,"2,105,587","2,105,587","2,069,983","35,604",-
Illinois - State,"2,453,984","2,363,826","2,327,968","35,858","90,158","419,331","390,767","373,224","17,543","28,564","638,972","579,002","576,467","2,535","59,970","1,395,681","1,394,057","1,378,277","15,780","1,624"
"Illinois - Local, total","6,021,765","6,021,764","5,871,057","150,707",1,"4,193,676","4,193,675","4,071,745","121,930",1,"1,116,559","1,116,559","1,107,606","8,953",0,"711,530","711,530","691,706","19,824",0
Illinois - Counties,"2,337,612","2,337,612","2,293,323","44,289",0,"575,621","575,621","560,109","15,512",0,"1,050,983","1,050,983","1,042,030","8,953",0,"711,008","711,008","691,184","19,824",0
Illinois - Municipalities,"3,682,209","3,682,065","3,575,746","106,319",144,"3,616,645","3,616,501","3,510,182","106,319",144,"65,564","65,564","65,564",0,0,0,0,0,0,0
Indiana - Total,"2,618,571","2,618,571","2,568,776","49,795",-,"1,146,141","1,146,141","1,120,231","25,910",-,"491,215","491,215","487,129","4,086",-,"981,215","981,215","961,416","19,799",-
Indiana - State,"1,078,700","1,002,760","986,221","16,539","75,940","217,680","204,975","196,170","8,805","12,705","191,011","167,783","165,238","2,545","23,228","670,009","630,002","624,813","5,189","40,007"
"Indiana - Local, total","1,615,811","1,615,811","1,582,555","33,256",0,"941,166","941,166","924,061","17,105",0,"323,432","323,432","321,891","1,541",0,"351,213","351,213","336,603","14,610",0
Indiana - Counties,"714,712","714,292","707,752","6,540",420,"219,529","219,525","216,742","2,783",4,"238,675","238,259","237,025","1,234",416,"256,508","256,508","253,985","2,523",0
Indiana - Municipalities,"903,294","899,085","872,369","26,716","4,209","722,216","721,641","707,319","14,322",575,"86,050","82,739","82,432",307,"3,311","95,028","94,705","82,618","12,087",323
Iowa - Total,"1,526,132","1,526,132","1,391,086","135,046",-,"686,234","686,234","666,550","19,684",-,"317,536","317,536","316,513","1,023",-,"522,362","522,362","408,023","114,339",-
Iowa - State,"711,608","689,275","575,719","113,556","22,333","101,084","91,401","86,058","5,343","9,683","233,968","221,695","220,882",813,"12,273","376,556","376,179","268,779","107,400",377
"Iowa - Local, total","836,857","836,857","815,367","21,490",0,"594,833","594,833","580,492","14,341",0,"95,841","95,841","95,631",210,0,"146,183","146,183","139,244","6,939",0
Iowa - Counties,"419,376","418,778","406,145","12,633",598,"192,560","192,560","186,561","5,999",0,"80,951","80,951","80,760",191,0,"145,865","145,267","138,824","6,443",598
Iowa - Municipalities,"426,194","418,079","409,222","8,857","8,115","410,084","402,273","393,931","8,342","7,811","14,890","14,890","14,871",19,0,"1,220",916,420,496,304
Kansas - Total,"1,504,448","1,504,448","1,473,507","30,941",-,"737,174","737,174","717,161","20,013",-,"292,131","292,131","287,994","4,137",-,"475,143","475,143","468,352","6,791",-
Kansas - State,"571,518","522,551","514,304","8,247","48,967","98,515","91,014","84,657","6,357","7,501","149,400","149,227","149,194",33,173,"323,603","282,310","280,453","1,857","41,293"
"Kansas - Local, total","981,897","981,897","959,203","22,694",0,"646,160","646,160","632,504","13,656",0,"142,904","142,904","138,800","4,104",0,"192,833","192,833","187,899","4,934",0
Kansas - Counties,"486,006","485,941","471,823","14,118",65,"220,377","220,377","214,187","6,190",0,"93,168","93,168","90,174","2,994",0,"172,461","172,396","167,462","4,934",65
Kansas - Municipalities,"508,638","495,956","487,380","8,576","12,682","438,105","425,783","418,317","7,466","12,322","49,736","49,736","48,626","1,110",0,"20,797","20,437","20,437",0,360
Kentucky - Total,"2,130,511","2,130,511","2,091,618","38,893",-,"765,301","765,301","743,773","21,528",-,"573,929","573,929","567,019","6,910",-,"791,281","791,281","780,826","10,455",-
Kentucky - State,"1,332,955","1,258,547","1,251,919","6,628","74,408","221,985","195,907","192,361","3,546","26,078","545,969","516,585","514,844","1,741","29,384","565,001","546,055","544,714","1,341","18,946"
"Kentucky - Local, total","871,975","871,964","839,699","32,265",11,"569,394","569,394","551,412","17,982",0,"57,355","57,344","52,175","5,169",11,"245,226","245,226","236,112","9,114",0
Kentucky - Counties,"389,254","374,642","354,680","19,962","14,612","157,044","156,474","150,152","6,322",570,"47,153","46,976","41,830","5,146",177,"185,057","171,192","162,698","8,494","13,865"
Kentucky - Municipalities,"497,322","497,322","485,019","12,303",0,"412,920","412,920","401,260","11,660",0,"10,368","10,368","10,345",23,0,"74,034","74,034","73,414",620,0
Louisiana - Total,"3,481,735","3,481,735","3,242,039","239,696",-,"1,481,740","1,481,740","1,408,584","73,156",-,"725,429","725,429","688,069","37,360",-,"1,274,566","1,274,566","1,145,386","129,180",-
Louisiana - State,"1,303,584","974,126","960,218","13,908","329,458","337,343","220,501","211,598","8,903","116,842","267,932","247,808","246,053","1,755","20,124","698,309","505,817","502,567","3,250","192,492"
"Louisiana - Local, total","2,531,141","2,507,609","2,281,821","225,788","23,532","1,261,365","1,261,239","1,196,986","64,253",126,"501,019","477,621","442,016","35,605","23,398","768,757","768,749","642,819","125,930",8
Louisiana - Parishes,"1,334,152","1,320,109","1,218,242","101,867","14,043","542,464","542,265","510,788","31,477",199,"276,467","262,798","246,886","15,912","13,669","515,221","515,046","460,568","54,478",175
Louisiana - Municipalities,"1,171,227","1,149,163","1,026,108","123,055","22,064","726,052","718,803","686,027","32,776","7,249","228,855","214,823","195,130","19,693","14,032","216,320","215,537","144,951","70,586",783
Maine - Total,"532,686","532,686","526,479","6,207",-,"249,813","249,813","244,654","5,159",-,"89,420","89,420","89,138",282,-,"193,453","193,453","192,687",766,-
Maine - State,"284,669","268,422","267,828",594,"16,247","73,765","73,765","73,313",452,0,"73,467","73,467","73,347",120,0,"137,437","121,190","121,168",22,"16,247"
"Maine - Local, total","265,343","264,264","258,651","5,613","1,079","176,235","176,048","171,341","4,707",187,"15,955","15,953","15,791",162,2,"73,153","72,263","71,519",744,890
Maine - Counties,"117,892","113,654","111,576","2,078","4,238","31,819","31,632","30,455","1,177",187,"9,761","9,759","9,602",157,2,"76,312","72,263","71,519",744,"4,049"
Maine - Municipalities,"68,075","68,075","66,947","1,128",0,"65,655","65,655","64,527","1,128",0,"2,420","2,420","2,420",0,0,0,0,0,0,0
Maryland - Total,"4,664,870","4,664,870","4,598,325","66,545",-,"2,123,384","2,123,384","2,097,927","25,457",-,"791,779","791,779","780,370","11,409",-,"1,749,707","1,749,707","1,720,028","29,679",-
Maryland - State,"2,431,515","2,340,394","2,294,831","45,563","91,121","507,670","437,506","431,636","5,870","70,164","515,813","510,710","499,625","11,085","5,103","1,408,032","1,392,178","1,363,570","28,608","15,854"
"Maryland - Local, total","2,324,476","2,324,476","2,303,494","20,982",0,"1,685,878","1,685,878","1,666,291","19,587",0,"281,069","281,069","280,745",324,0,"357,529","357,529","356,458","1,071",0
Maryland - Counties,"1,662,395","1,662,395","1,655,824","6,571",0,"1,080,603","1,080,603","1,075,426","5,177",0,"224,263","224,263","223,940",323,0,"357,529","357,529","356,458","1,071",0
Maryland - Municipalities,"662,079","662,079","647,668","14,411",0,"605,273","605,273","590,863","14,410",0,"56,806","56,806","56,805",1,0,0,0,0,0,0
Massachusetts - Total,"4,145,943","4,145,943","3,984,307","161,636",-,"2,166,548","2,166,548","2,085,726","80,822",-,"1,119,368","1,119,368","1,054,719","64,649",-,"860,027","860,027","843,862","16,165",-
Massachusetts - State,"2,727,138","2,650,460","2,522,668","127,792","76,678","802,469","728,027","680,739","47,288","74,442","1,063,192","1,062,406","998,067","64,339",786,"861,477","860,027","843,862","16,165","1,450"
"Massachusetts - Local, total","1,495,483","1,495,483","1,461,639","33,844",0,"1,438,521","1,438,521","1,404,987","33,534",0,"56,962","56,962","56,652",310,0,0,0,0,0,0
Massachusetts - Counties,792,792,792,0,0,0,0,0,0,0,792,792,792,0,0,0,0,0,0,0
Massachusetts - Municipalities,"890,596","890,596","870,172","20,424",0,"862,149","862,149","842,034","20,115",0,"28,447","28,447","28,138",309,0,0,0,0,0,0
Michigan - Total,"5,724,448","5,724,448","5,640,462","83,986",-,"2,340,419","2,340,419","2,293,282","47,137",-,"1,138,372","1,138,372","1,132,529","5,843",-,"2,245,657","2,245,657","2,214,651","31,006",-
Michigan - State,"2,228,264","2,051,649","2,046,989","4,660","176,615","306,532","267,888","264,443","3,445","38,644","278,502","176,816","176,077",739,"101,686","1,643,230","1,606,945","1,606,469",476,"36,285"
"Michigan - Local, total","3,683,095","3,672,799","3,593,473","79,326","10,296","2,072,539","2,072,531","2,028,839","43,692",8,"966,983","961,556","956,452","5,104","5,427","643,573","638,712","608,182","30,530","4,861"
Michigan - Counties,"1,922,242","1,899,344","1,853,573","45,771","22,898","471,836","463,731","453,333","10,398","8,105","808,165","798,405","793,562","4,843","9,760","642,241","637,208","606,678","30,530","5,033"
Michigan - Municipalities,"1,517,402","1,496,872","1,468,406","28,466","20,530","1,363,610","1,345,092","1,316,860","28,232","18,518","150,276","150,276","150,042",234,0,"3,516","1,504","1,504",0,"2,012"
Minnesota - Total,"3,134,070","3,134,070","3,052,247","81,823",-,"1,632,697","1,632,697","1,563,561","69,136",-,"643,630","643,630","640,516","3,114",-,"857,743","857,743","848,170","9,573",-
Minnesota - State,"1,186,189","1,014,689","1,002,715","11,974","171,500","358,787","259,323","254,499","4,824","99,464","377,646","363,688","361,418","2,270","13,958","449,756","391,678","386,798","4,880","58,078"
"Minnesota - Local, total","2,123,372","2,119,381","2,049,532","69,849","3,991","1,374,948","1,373,374","1,309,062","64,312","1,574","280,772","279,942","279,098",844,830,"467,652","466,065","461,372","4,693","1,587"
Minnesota - Counties,"1,195,542","1,178,745","1,144,495","34,250","16,797","503,971","501,805","473,037","28,768","2,166","241,948","241,072","240,283",789,876,"449,623","435,868","431,175","4,693","13,755"
Minnesota - Municipalities,"912,682","905,822","870,255","35,567","6,860","873,538","866,678","831,166","35,512","6,860","38,870","38,870","38,815",55,0,274,274,274,0,0
Mississippi - Total,"1,467,485","1,467,485","1,348,948","118,537",-,"661,915","661,915","635,328","26,587",-,"247,297","247,297","241,455","5,842",-,"558,273","558,273","472,165","86,108",-
Mississippi - State,"586,513","513,318","504,172","9,146","73,195","113,297","105,400","98,436","6,964","7,897","112,567","102,845","102,345",500,"9,722","360,649","305,073","303,391","1,682","55,576"
"Mississippi - Local, total","954,171","954,167","844,776","109,391",4,"556,519","556,515","536,892","19,623",4,"144,452","144,452","139,110","5,342",0,"253,200","253,200","168,774","84,426",0
Mississippi - Counties,"590,965","590,768","499,921","90,847",197,"227,936","227,813","225,886","1,927",123,"112,463","112,436","107,726","4,710",27,"250,566","250,519","166,309","84,210",47
Mississippi - Municipalities,"365,850","363,399","344,855","18,544","2,451","328,859","328,702","311,006","17,696",157,"32,020","32,016","31,384",632,4,"4,971","2,681","2,465",216,"2,290"
Missouri - Total,"3,006,985","3,006,985","2,867,473","139,512",-,"1,624,563","1,624,563","1,505,453","119,110",-,"467,589","467,589","460,383","7,206",-,"914,833","914,833","901,637","13,196",-
Missouri - State,"1,340,580","1,253,564","1,157,746","95,818","87,016","323,929","284,292","204,519","79,773","39,637","238,676","231,035","226,199","4,836","7,641","777,975","738,237","727,028","11,209","39,738"
"Missouri - Local, total","1,753,462","1,753,421","1,709,727","43,694",41,"1,340,294","1,340,271","1,300,934","39,337",23,"236,572","236,554","234,184","2,370",18,"176,596","176,596","174,609","1,987",0
Missouri - Counties,"627,034","626,572","610,552","16,020",462,"349,333","349,101","336,810","12,291",232,"155,323","155,270","153,473","1,797",53,"122,378","122,201","120,269","1,932",177
Missouri - Municipalities,"1,137,421","1,126,848","1,099,174","27,674","10,573","996,215","991,169","964,123","27,046","5,046","81,302","81,284","80,711",573,18,"59,904","54,395","54,340",55,"5,509"
Montana - Total,"652,730","652,730","626,434","26,296",-,"289,068","289,068","278,917","10,151",-,"135,781","135,781","134,547","1,234",-,"227,881","227,881","212,970","14,911",-
Montana - State,"324,839","323,769","314,799","8,970","1,070","64,082","63,012","60,900","2,112","1,070","81,200","81,200","80,726",474,0,"179,557","179,557","173,173","6,384",0
"Montana - Local, total","328,961","328,961","311,635","17,326",0,"226,056","226,056","218,017","8,039",0,"54,581","54,581","53,821",760,0,"48,324","48,324","39,797","8,527",0
Montana - Counties,"210,121","210,107","195,140","14,967",14,"123,573","123,573","117,870","5,703",0,"41,344","41,344","40,607",737,0,"45,204","45,190","36,663","8,527",14
Montana - Municipalities,"119,683","118,854","116,495","2,359",829,"103,289","102,483","100,147","2,336",806,"13,260","13,237","13,214",23,23,"3,134","3,134","3,134",0,0
Nebraska - Total,"960,937","960,937","932,817","28,120",-,"432,388","432,388","412,747","19,641",-,"166,819","166,819","163,205","3,614",-,"361,730","361,730","356,865","4,865",-
Nebraska - State,"396,312","390,958","381,457","9,501","5,354","83,244","78,879","72,450","6,429","4,365","66,629","65,640","65,636",4,989,"246,439","246,439","243,371","3,068",0
"Nebraska - Local, total","570,147","569,979","551,360","18,619",168,"353,520","353,509","340,297","13,212",11,"101,179","101,179","97,569","3,610",0,"115,448","115,291","113,494","1,797",157
Nebraska - Counties,"307,537","306,782","297,844","8,938",755,"97,786","97,448","93,877","3,571",338,"94,088","94,043","90,473","3,570",45,"115,663","115,291","113,494","1,797",372
Nebraska - Municipalities,"272,334","263,197","253,516","9,681","9,137","260,293","256,061","246,420","9,641","4,232","7,136","7,136","7,096",40,0,"4,905",0,0,0,"4,905"
Nevada - Total,"2,234,517","2,234,517","2,160,824","73,693",-,"1,088,571","1,088,571","1,043,235","45,336",-,"455,913","455,913","443,042","12,871",-,"690,033","690,033","674,547","15,486",-
Nevada - State,"436,277","423,068","410,260","12,808","13,209","92,386","90,883","86,719","4,164","1,503","82,633","77,683","76,966",717,"4,950","261,258","254,502","246,575","7,927","6,756"
