"Franklin, OH","2,338","2,252","2,293","10,045","4,382",548,546,547,"2,968","5,431","1,444","1,360","1,400","5,350","3,807",346,346,346,"1,726","4,989"
"Fresno, CA","1,817","1,677","1,737","9,457","5,442",938,901,919,"5,148","5,636",340,302,321,"2,009","6,378",539,474,497,"2,299","4,477"
"Fulton, GA","2,566","2,390","2,517","10,310","4,135",263,259,261,"1,098","4,215","1,289","1,214","1,260","5,510","4,368","1,014",917,996,"3,703","3,805"
"Hamilton, OH","2,303","2,189","2,242","8,828","3,942",289,274,279,"1,480","5,349","1,241","1,173","1,205","4,603","3,811",773,742,758,"2,745","3,630"
"Harris, TX","9,061","8,599","8,839","39,433","4,481","5,075","4,864","5,058","21,978","4,415","1,771","1,587","1,609","9,737","5,953","2,215","2,148","2,172","7,718","3,541"
"Hennepin, MN","2,277","2,162","2,245","13,366","5,985",642,622,634,"3,618","5,739",487,392,463,"3,504","7,971","1,148","1,148","1,148","6,245","5,439"
"Hillsborough, FL","4,515","4,233","4,278","20,184","4,744","2,278","2,001","2,044","10,490","5,197","1,074","1,069","1,071","4,189","3,906","1,163","1,163","1,163","5,505","4,733"
"Hudson, NJ","1,738","1,713","1,726","8,438","4,902",336,327,331,"2,049","6,219",697,688,693,"3,066","4,437",705,698,702,"3,324","4,743"
"Jackson, MO","1,177","1,157","1,165","3,949","3,395",136,128,132,491,"3,777",754,742,746,"2,826","3,789",287,287,287,633,"2,207"
"Jefferson, AL",832,829,832,"3,844","4,628",398,397,398,"2,002","5,036",144,144,144,581,"4,032",290,288,290,"1,262","4,364"
"King, WA","3,309","3,168","3,229","22,607","7,017","1,028","1,028","1,028","9,506","9,247","1,379","1,247","1,300","7,733","5,932",902,893,901,"5,369","5,965"
"Lake, IN","1,240","1,093","1,199","3,901","3,331",298,287,294,983,"3,366",776,640,739,"2,502","3,529",166,166,166,416,"2,504"
"Los Angeles, CA","32,580","31,436","31,994","224,551","7,034","9,522","9,092","9,220","65,849","7,167","15,263","14,682","15,060","112,866","7,517","7,795","7,662","7,714","45,835","5,951"
"Macomb, MI","1,056",955,"1,003","4,513","4,598",307,239,269,"1,335","5,292",402,390,397,"1,774","4,471",347,326,337,"1,404","4,240"
"Maricopa, AZ","8,404","8,231","8,293","35,112","4,224","2,920","2,912","2,914","12,432","4,261","3,464","3,348","3,392","15,041","4,417","2,020","1,971","1,987","7,639","3,841"
"Middlesex, NJ",906,840,853,"5,848","6,885",235,230,233,"1,546","6,696",234,226,229,"1,559","6,844",437,384,391,"2,742","7,024"
"Milwaukee, WI","2,053","1,959","2,002","9,635","4,814",400,394,396,"2,151","5,441",611,584,599,"2,794","4,675","1,042",981,"1,007","4,691","4,645"
"Monmouth, NJ",935,907,916,"6,874","7,536",259,240,246,"1,690","6,943",302,297,299,"1,972","6,601",374,370,371,"3,212","8,670"
"Monroe, NY","1,711","1,600","1,651","8,419","5,172",699,615,649,"3,290","5,182",358,348,356,"1,762","4,998",654,637,646,"3,367","5,259"
"Montgomery, MD","3,003","2,798","2,897","18,118","6,356","2,184","2,008","2,087","13,366","6,529",257,239,250,"1,456","5,889",562,551,560,"3,295","5,930"
"Montgomery, OH","1,595","1,505","1,534","5,937","3,835",545,545,545,"2,372","4,353",895,819,842,"3,068","3,565",155,141,147,497,"3,404"
"Montgomery, PA","1,721","1,613","1,652","6,483","3,950",244,242,243,979,"4,035",935,838,872,"3,285","3,806",542,533,537,"2,220","4,138"
"Multnomah, OR","1,611","1,472","1,527","8,678","5,733",220,205,211,"1,254","5,965",232,215,223,"1,273","5,684","1,159","1,052","1,093","6,152","5,697"
"Nassau, NY","5,492","5,056","5,365","33,877","6,525","3,609","3,195","3,495","26,686","8,093",490,485,489,"3,055","6,255","1,393","1,376","1,381","4,136","2,979"
"Norfolk, MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oakland, MI","2,076","1,780","1,915","9,041","4,834",580,528,548,"2,845","5,247",923,757,836,"3,865","4,768",573,495,531,"2,331","4,494"
"Oklahoma, OK","1,179","1,143","1,157","3,063","2,649",280,259,266,832,"3,142",243,232,237,721,"3,061",656,652,654,"1,510","2,307"
"Orange, CA","5,381","5,319","5,352","41,600","7,785","3,141","3,111","3,125","23,286","7,462","1,028","1,009","1,021","11,402","11,208","1,212","1,199","1,206","6,912","5,745"
"Orange, FL","4,635","4,290","4,418","18,265","4,189","2,186","1,897","2,006","8,679","4,466",787,742,757,"2,945","3,884","1,662","1,651","1,655","6,641","4,008"
"Palm Beach, FL","4,545","4,182","4,386","25,218","5,883","2,542","2,186","2,385","14,996","6,587","1,041","1,034","1,039","4,877","4,699",962,962,962,"5,345","5,556"
"Pima, AZ","3,486","3,310","3,403","13,828","4,081",944,912,931,"4,272","4,605","1,340","1,263","1,306","5,355","4,122","1,202","1,135","1,166","4,201","3,616"
"Pinellas, FL","3,020","2,809","2,881","13,120","4,586","1,365","1,169","1,230","5,994","4,958",577,562,573,"2,384","4,169","1,078","1,078","1,078","4,742","4,399"
"Prince Georges, MD","3,492","3,271","3,435","21,034","6,280","2,480","2,331","2,434","15,303","6,440",412,347,403,"2,149","5,675",600,593,598,"3,582","6,007"
"Riverside, CA","5,372","5,333","5,353","38,043","7,114","2,274","2,259","2,267","17,757","7,836",972,970,971,"7,716","7,943","2,126","2,104","2,115","12,570","5,956"
"Sacramento, CA","3,156","3,128","3,146","24,517","7,794","1,412","1,406","1,409","11,027","7,834",613,596,607,"5,350","8,809","1,131","1,126","1,130","8,140","7,207"
"St. Louis, MO","1,941","1,871","1,901","7,899","4,173","1,062","1,056","1,059","4,745","4,482",498,449,469,"1,881","4,053",381,366,373,"1,273","3,430"
"Salt Lake, UT","2,252","1,810","2,113","7,512","3,789","1,063",651,938,"2,773","3,325",357,333,346,"1,588","4,659",832,826,829,"3,151","3,805"
"San Bernardino, CA","5,253","5,166","5,205","34,170","6,577","1,849","1,810","1,828","12,871","7,065","1,372","1,350","1,361","9,323","6,867","2,032","2,006","2,016","11,976","5,941"
"San Diego, CA","8,524","8,125","8,276","47,957","5,711","2,790","2,677","2,729","15,571","5,596","3,529","3,254","3,349","21,056","6,185","2,205","2,194","2,198","11,330","5,148"
"San Mateo, CA","1,555","1,407","1,507","10,544","7,288",463,424,458,"4,191","9,630",511,494,502,"3,377","6,796",581,489,547,"2,976","5,756"
"Santa Clara, CA","4,509","4,262","4,389","31,951","7,348",723,656,688,"5,586","8,238","2,025","1,948","2,002","14,586","7,355","1,761","1,658","1,699","11,780","6,986"
"Shelby, TN","3,171","2,971","3,050","11,783","3,855",968,912,936,"3,734","4,003","1,331","1,187","1,242","4,894","3,916",872,872,872,"3,156","3,619"
"Suffolk, NY","6,033","5,542","5,763","41,547","7,392","3,855","3,418","3,609","28,817","8,297",545,530,537,"3,491","6,519","1,633","1,594","1,617","9,239","5,742"
"Summit, OH","1,234","1,184","1,211","4,653","3,862",235,224,231,"1,010","4,418",545,527,536,"1,885","3,510",454,433,444,"1,758","4,002"
"Tarrant, TX","4,677","4,173","4,224","16,971","4,029",724,718,722,"2,778","3,852","1,449",993,"1,021","5,362","5,291","2,504","2,462","2,481","8,831","3,571"
"Travis, TX","3,591","3,542","3,570","15,533","4,356",664,660,663,"3,302","4,994","1,095","1,064","1,080","5,000","4,637","1,832","1,818","1,827","7,231","3,960"
"Union, NJ","1,021","1,011","1,016","7,337","7,235",133,127,130,863,"6,708",468,465,467,"3,286","7,044",420,419,419,"3,189","7,606"
"Ventura, CA","2,697","2,560","2,602","18,961","7,304",783,747,766,"6,232","8,265","1,144","1,053","1,071","7,749","7,185",770,760,765,"4,980","6,526"
"Wayne, MI","2,320","2,252","2,316","12,223","5,326",294,289,294,"1,489","5,142","1,088","1,031","1,084","5,372","5,014",938,932,938,"5,361","5,729"
"Westchester, NY","1,820","1,704","1,786","14,714","8,042",395,295,371,"3,695","9,191",344,337,339,"2,661","7,866","1,081","1,072","1,076","8,358","7,781"
